N	2gram	Propp_Isto_4	FransuaR
1	и в	26	29
2	таким образом	10	20
3	и не	9	16
4	в эпоху	1	15
5	в этой	2	13
6	и все	2	13
7	но в	5	12
8	как и	7	12
9	и на	2	11
10	в этом	7	11
11	так и	10	11
12	то же	8	10
13	мы уже	5	10
14	не только	15	10
15	во время	7	10
16	в то	1	10
17	как мы	5	10
18	все эти	3	9
19	и с	5	9
20	его в	9	9
21	вовсе не	4	9
22	но и	12	9
23	и его	10	8
24	в образах	1	8
25	в его	5	8
26	прежде всего	1	8
27	как бы	3	8
28	в них	1	7
29	мы видели	6	7
30	в том	3	7
31	так как	9	7
32	так же	18	7
33	своего рода	1	6
34	но он	4	6
35	здесь в	1	6
36	в большинстве	1	6
37	из них	2	6
38	это и	5	5
39	что это	2	5
40	в нем	2	5
41	большинстве случаев	1	5
42	он и	1	5
43	в своей	4	5
44	это не	5	5
45	у него	5	5
46	сказать что	2	5
47	в кости	1	5
48	и по	5	5
49	связана с	2	4
50	и есть	2	4
51	еще не	6	4
52	с помощью	2	4
53	в образе	3	4
54	связанные с	3	4
55	части тела	3	4
56	точки зрения	1	4
57	характер этого	1	4
58	в результате	1	4
59	жизнь и	1	4
60	что он	10	4
61	конечно не	2	4
62	руки и	1	4
63	тем что	5	4
64	связан с	3	4
65	с другой	4	4
66	и др	5	4
67	играют в	1	4
68	но это	3	4
69	все это	2	4
70	один из	1	4
71	перед нами	3	4
72	то что	16	4
73	есть и	2	4
74	жизни и	1	4
75	в доме	4	3
76	и за	2	3
77	той же	1	3
78	животных и	1	3
79	и здесь	5	3
80	что образ	2	3
81	в ней	1	3
82	в чем	1	3
83	его так	1	3
84	но как	1	3
85	как к	1	3
86	в своем	2	3
87	и как	5	3
88	оттого что	1	3
89	в себе	2	3
90	при этом	3	3
91	он не	7	3
92	всех этих	1	3
93	в узком	1	3
94	и вот	2	3
95	подобно тому	1	3
96	а затем	3	3
97	особенно в	1	3
98	такой же	1	3
99	том что	3	3
100	образом и	1	3
101	по своей	2	3
102	они были	1	3
103	видели как	2	3
104	с ее	1	3
105	здесь не	4	3
106	в дальнейшем	6	3
107	роль в	1	3
108	что у	3	3
109	имеется в	2	3
110	к нему	6	3
111	того что	2	3
112	что здесь	7	3
113	с ними	5	3
114	на языке	2	3
115	и так	1	3
116	в качестве	7	3
117	и они	2	3
118	и других	3	3
119	и их	2	3
120	том числе	1	3
121	мы можем	6	3
122	не случайно	2	3
123	средних веков	1	3
124	и даже	4	3
125	превращается в	7	3
126	на эту	1	3
127	там где	3	3
128	этой же	1	3
129	тому как	1	3
130	все же	9	3
131	у них	1	3
132	мы видим	6	3
133	тот же	1	3
134	другой стороны	4	3
135	в частности	2	3
136	одновременно и	1	3
137	и то	6	2
138	все те	1	2
139	то время	1	2
140	в виду	1	2
141	так называемые	1	2
142	в числе	4	2
143	он был	1	2
144	на них	1	2
145	в различных	1	2
146	со старым	1	2
147	понятно почему	2	2
