N	3gram	Losev_Vlad_2	Myslijsy
1	в том что	9	16
2	только тогда когда	1	7
3	там же с	10	6
4	сам по себе	2	5
5	по крайней мере	4	5
6	не в том	3	5
7	а в том	2	5
8	то же время	3	5
9	в то же	3	5
10	вместе с тем	1	4
11	в то время	6	4
12	не только в	2	4
13	далеко не все	1	3
14	более или менее	3	3
15	до сих пор	1	3
16	в том как	1	3
17	в свою очередь	2	3
18	само по себе	2	3
19	и т д	1	3
20	тем не менее	6	3
21	для того чтобы	1	3
22	не может быть	1	3
23	то что я	1	2
24	но и по	1	2
25	том что он	2	2
26	в том же	2	2
27	есть для нас	1	2
28	в сознании и	1	2
29	в этом отношении	1	2
30	в собственном смысле	1	2
31	но тем не	1	2
32	в том чтобы	2	2
33	на первых порах	1	2
34	но вместе с	1	2
35	и в том	1	2
36	с этой стороны	1	2
37	можно сказать что	1	2
38	с тем и	1	2
39	не говоря о	1	2
40	есть для меня	1	2
41	и которое не	1	1
42	в свое время	1	1
43	состоянии в каком	1	1
44	и вообще в	2	1
45	потому что в	1	1
46	так же и	1	1
47	уже потому что	1	1
48	равно как и	1	1
49	мы уже сказали	1	1
50	не говоря уже	2	1
51	что для этого	1	1
52	в самом деле	1	1
53	только тогда и	1	1
54	заключающие в себе	1	1
55	во многих случаях	1	1
56	с этим в	1	1
57	нам кажется что	2	1
58	единство и цельность	2	1
59	себе не может	1	1
60	и быть этим	1	1
61	говоря уже о	2	1
62	было для него	1	1
63	в жизни не	1	1
64	а может быть	1	1
65	что должна же	1	1
66	вместе с ним	1	1
67	за то что	1	1
68	только при помощи	1	1
69	до тех пор	1	1
70	и то что	5	1
71	то время как	1	1
72	ничего ему не	1	1
73	уже на первом	1	1
74	нечто такое что	1	1
75	по себе не	1	1
76	в данном случае	2	1
77	каждый из этих	1	1
78	в первый раз	1	1
79	выделило из себя	1	1
80	или по крайней	2	1
81	его отношение к	1	1
82	так или иначе	3	1
83	для него самого	1	1
84	он уже не	2	1
85	только в таком	1	1
86	только в очень	1	1
87	со своей стороны	1	1
88	разве только в	1	1
89	только то что	1	1
90	у него в	3	1
91	заключается в том	2	1
92	о том что	3	1
93	ничего общего с	1	1
94	это значит что	1	1
95	что же именно	1	1
96	то время в	1	1
97	не было ни	1	1
98	на то что	2	1
99	том что только	1	1
100	как мы уже	1	1
101	после того как	2	1
102	для нас в	1	1
103	по этому поводу	1	1
104	из них не	1	1
105	в его сознании	1	1
106	или вовсе не	1	1
107	можно себе представить	1	1
108	здесь как и	1	1
109	к тому же	1	1
110	как мы видели	2	1
111	потому что для	1	1
