N	2gram	Losev_Prob_2	Analitik
1	не только	24	22
2	и в	35	18
3	как и	5	14
4	так и	7	14
5	в этом	17	14
6	и его	1	13
7	но и	16	13
8	том что	19	12
9	в качестве	2	12
10	и не	37	12
11	в частности	5	12
12	при этом	3	11
13	то есть	39	10
14	а в	4	10
15	как бы	4	10
16	что в	11	9
17	может быть	18	9
18	со стороны	1	9
19	а не	10	9
20	в том	12	9
21	с его	1	8
22	и даже	11	8
23	как раз	8	7
24	в его	7	7
25	с другой	6	7
26	но не	4	7
27	и самого	4	6
28	еще не	10	6
29	в этой	9	6
30	он не	2	6
31	в их	3	6
32	не в	2	6
33	к тому	3	6
34	о том	18	6
35	той же	2	5
36	мы имеем	1	5
37	как нам	2	5
38	в самом	5	5
39	в случае	3	5
40	лишь в	3	5
41	в слове	3	5
42	а а	6	5
43	или иной	5	5
44	что и	2	5
45	между тем	1	5
46	уже не	8	5
47	в конце	7	5
48	никогда не	1	5
49	прежде всего	11	5
50	не является	7	5
51	такого рода	15	5
52	в результате	4	5
53	другой стороны	5	5
54	представляет собой	2	5
55	и на	5	4
56	столь же	1	4
57	а и	1	4
58	что он	4	4
59	отнюдь не	5	4
60	в своем	4	4
61	и как	4	4
62	и к	3	4
63	таким образом	4	4
64	по себе	8	4
65	тем самым	7	4
66	в одном	1	4
67	не менее	13	4
68	в пределах	1	4
69	и сам	2	4
70	внимание на	3	4
71	можно сказать	6	4
72	крайней мере	6	4
73	не есть	33	4
74	далеко не	4	4
75	по крайней	6	4
76	и а	2	4
77	о чем	6	4
78	в данном	10	4
79	все же	8	4
80	перед нами	2	4
81	здесь и	1	3
82	едва ли	9	3
83	по его	1	3
84	мы не	7	3
85	говорить о	10	3
86	в целом	3	3
87	уже в	3	3
88	здесь не	2	3
89	но как	6	3
90	если в	1	3
91	что они	3	3
92	в рамках	1	3
93	как в	1	3
94	с этим	5	3
95	из этих	3	3
96	с их	1	3
97	роль в	2	3
98	подобно тому	2	3
99	то же	5	3
100	в каждом	1	3
101	не будет	11	3
102	его в	3	3
103	и того	3	3
104	точки зрения	2	3
105	и без	5	3
106	все это	4	3
107	в то	6	3
108	только не	3	3
109	ничего не	10	3
110	той или	5	3
111	указывает на	5	3
112	с ее	1	3
113	данном случае	5	3
114	не должно	1	3
115	мысль о	2	3
116	именно в	1	3
117	было бы	8	3
118	дело с	1	3
119	однако с	1	3
120	этом отношении	1	3
121	были бы	2	3
122	еще и	5	3
123	что не	5	3
124	не было	3	3
125	однако и	1	3
126	как это	1	3
127	пока еще	9	3
128	по поводу	2	3
129	к этому	1	3
130	только к	1	2
131	отношения к	1	2
132	самом деле	4	2
133	мере в	2	2
134	по преимуществу	2	2
135	уже по	1	2
136	есть не	6	2
137	а для	1	2
138	на себя	1	2
139	в ней	2	2
140	во всех	2	2
141	в общем	4	2
142	это и	3	2
143	сама по	4	2
144	и той	4	2
145	нам кажется	2	2
146	могли бы	3	2
147	как уже	1	2
148	но в	6	2
149	бы и	7	2
150	все эти	7	2
151	в тех	2	2
152	в себе	5	2
153	не могла	1	2
154	так сказать	1	2
155	что она	4	2
156	в нем	1	2
157	о которой	1	2
158	о его	1	2
159	свое время	1	2
160	одной и	2	2
161	и по	3	2
162	могла бы	1	2
163	о в	3	2
164	входит в	2	2
165	это не	1	2
166	с самим	3	2
167	о и	2	2
168	в них	2	2
169	о которых	3	2
170	с тем	3	2
171	несмотря на	3	2
172	или из	1	2
173	не мог	1	2
174	или точнее	3	2
175	современное литературоведение	1	2
176	от его	2	2
177	тем не	12	2
178	но они	1	2
179	даже в	2	2
180	чистом виде	3	2
181	одна из	3	2
182	обратим внимание	1	2
183	по своей	1	2
184	сводится к	2	2
185	представляется нам	1	2
186	в момент	1	2
187	подход к	1	2
188	в дальнейшем	1	2
189	осуществляется в	1	2
190	поэтому в	1	2
191	об этом	2	2
192	и здесь	4	2
193	о своей	1	2
194	в значительной	3	2
195	в глазах	1	2
196	тех пор	4	2
197	один из	3	2
198	но с	1	2
199	только в	14	2
200	тем или	1	2
201	то в	1	2
202	который как	1	2
203	и ее	2	2
204	тот или	5	2
205	с одной	5	2
206	все они	1	2
207	для всех	2	2
208	с нею	2	2
209	вопроса о	1	2
210	всяком случае	10	2
211	не для	1	2
212	несомненно принадлежит	1	2
213	мы можем	6	2
214	тем что	4	2
215	указание на	3	2
216	одной стороны	5	2
217	который не	1	2
218	и прежде	2	2
219	говорит о	1	2
220	на эту	2	2
221	что мы	14	2
222	не может	13	2
223	о своих	1	2
224	вместе с	2	2
225	и потому	1	2
226	по своему	5	2
227	в той	2	2
228	когда мы	6	2
229	тому как	3	2
230	да и	10	2
231	на пути	1	2
232	в глубине	1	2
233	и для	6	2
234	и от	3	2
235	мира и	1	2
236	хотя и	3	2
237	и все	5	2
238	же в	1	2
239	но всегда	1	2
240	то что	38	2
241	о своем	2	2
242	сказать что	24	2
243	совершенно не	2	2
244	в свое	1	2
245	а также	2	2
246	во всяком	13	2
247	гораздо более	4	2
248	оба они	1	1
249	речь идет	2	1
250	говоря о	1	1
251	однако само	1	1
252	таком случае	10	1
253	и фактически	1	1
254	сам по	1	1
255	на самом	4	1
256	дело обстоит	1	1
257	и есть	4	1
258	тем же	1	1
259	из самых	2	1
260	к другому	1	1
261	и до	1	1
262	не имеют	1	1
263	с таким	1	1
264	знаем о	1	1
265	в зависимости	2	1
266	оторванности от	1	1
267	мы уже	3	1
268	случае так	1	1
269	и само	2	1
270	что между	1	1
271	что если	4	1
272	вопрос о	3	1
273	данном контексте	1	1
274	единство и	1	1
275	никак не	11	1
276	что иное	3	1
277	оно есть	1	1
278	на практике	1	1
279	я не	1	1
280	мы и	6	1
281	зависимости от	2	1
282	и был	1	1
283	к общему	1	1
284	говорил о	1	1
285	в таком	11	1
286	целое и	1	1
287	как ему	1	1
288	он был	1	1
289	между собой	5	1
290	он сам	3	1
291	иное как	3	1
292	время в	1	1
293	всего этого	1	1
294	так если	1	1
295	тут и	2	1
296	тем как	1	1
297	то мы	1	1
298	не требует	2	1
299	все больше	1	1
300	быть достаточно	1	1
301	мы будем	1	1
302	не все	4	1
303	отношение к	1	1
304	друг от	2	1
305	должны были	3	1
306	соотношении этих	1	1
307	один и	2	1
308	в истории	3	1
309	является к	1	1
310	что во	1	1
311	независимо от	2	1
312	каждая из	1	1
313	внутри себя	2	1
314	глубоким и	1	1
315	имела бы	1	1
316	не это	1	1
317	первых двух	1	1
318	еще больше	1	1
319	такое слово	1	1
320	с целым	1	1
321	и свою	2	1
322	от этого	1	1
323	и хотя	2	1
324	или иную	1	1
325	для которого	1	1
326	не можем	4	1
327	смыслу в	1	1
328	так или	6	1
329	бы не	3	1
330	за себя	1	1
331	в известном	1	1
332	раз в	1	1
333	и тот	3	1
334	во многих	2	1
335	на то	6	1
336	не следует	1	1
337	в отдельности	1	1
338	никакой возможности	1	1
339	время и	2	1
340	все другие	2	1
341	и еще	1	1
342	в силу	1	1
343	если вдуматься	1	1
344	содержания а	1	1
345	в следующем	1	1
346	как предметом	1	1
347	себя своего	2	1
348	какой бы	1	1
349	или вовсе	1	1
350	всех своих	1	1
351	в нее	2	1
352	от других	1	1
353	такого же	1	1
354	здесь мы	3	1
355	однако все	2	1
356	бы дать	1	1
357	в другом	1	1
358	бы быть	1	1
359	слов о	1	1
360	мыслится как	1	1
361	это было	2	1
362	заключается в	4	1
363	с другими	5	1
364	дать ей	1	1
365	который и	1	1
366	он есть	1	1
367	этом смысле	5	1
368	своя собственная	1	1
369	есть и	1	1
370	но от	1	1
371	отражение в	1	1
372	реальности и	1	1
373	отказываться от	1	1
374	при ней	1	1
375	результате чего	1	1
376	место и	1	1
377	которой он	4	1
378	или попросту	1	1
379	есть он	1	1
380	в чистом	3	1
381	должно быть	2	1
382	потому и	1	1
383	мере не	1	1
384	всех этих	4	1
385	но я	1	1
386	весьма часто	1	1
387	бы на	1	1
388	этом случае	7	1
389	бы всегда	1	1
390	было чрезвычайно	1	1
391	разного рода	4	1
392	место в	1	1
393	хранения и	1	1
394	мысли и	2	1
395	на систему	1	1
396	далеки от	1	1
397	собой и	4	1
398	для данного	1	1
399	что было	1	1
400	далека от	1	1
401	войти в	2	1
402	из виду	1	1
403	на всю	2	1
404	для этого	3	1
405	или иного	5	1
406	же мы	2	1
407	нас к	1	1
408	с ним	1	1
409	как можно	1	1
410	от нас	3	1
411	как о	3	1
412	на себе	1	1
413	на него	2	1
414	в основе	3	1
415	совпадает с	2	1
416	бы мы	2	1
417	само по	2	1
418	можно судить	3	1
419	того чтобы	2	1
420	каждый из	2	1
421	самостоятельное художественное	1	1
422	казалось бы	7	1
423	косвенно в	1	1
424	под этим	5	1
425	слова как	3	1
426	в противоречие	1	1
427	или иная	2	1
428	можно усмотреть	1	1
429	многих отношениях	1	1
430	и является	3	1
431	потому что	13	1
432	и теперь	1	1
433	со своим	1	1
434	связи с	5	1
435	не столь	2	1
436	как будто	6	1
437	ему в	1	1
438	же его	2	1
439	за ними	1	1
440	при такой	2	1
441	тему в	1	1
442	является ни	1	1
443	у нас	18	1
444	и далее	1	1
445	уже о	4	1
446	его внутренней	1	1
447	к самому	1	1
448	не могут	4	1
449	здесь пока	1	1
450	бы он	1	1
451	мы могли	2	1
452	все еще	4	1
453	слова с	1	1
454	что при	4	1
455	для себя	9	1
456	как мы	5	1
457	и о	4	1
458	то она	1	1
459	от друга	2	1
460	такое что	1	1
461	говоря уже	4	1
462	самим собою	1	1
463	только при	2	1
464	нуждающимся в	1	1
465	в средневековой	1	1
466	нет никакой	2	1
467	определенный и	1	1
468	не возникает	1	1
469	несомненно имеется	1	1
470	а должен	1	1
471	что у	1	1
472	здесь как	2	1
473	особенно в	1	1
474	и каждый	1	1
475	при одном	1	1
476	учение о	2	1
477	эту модель	1	1
478	является в	2	1
479	формы то	1	1
480	на них	1	1
481	и всякого	1	1
482	если бы	4	1
483	другое дело	1	1
484	к языку	1	1
485	образом в	1	1
486	в состав	1	1
487	случае как	1	1
488	то во	2	1
489	одного из	1	1
490	выстрела или	1	1
491	становится сама	1	1
492	мы понимаем	1	1
493	этих двух	1	1
494	того или	7	1
495	каждом из	1	1
496	или как	2	1
497	краткость и	1	1
498	во всей	1	1
499	и только	4	1
500	тем более	10	1
501	каждом отдельном	1	1
502	может иметь	2	1
503	как объект	1	1
504	на почве	1	1
505	того что	12	1
506	встречается также	1	1
507	установок и	1	1
508	и одновременно	1	1
509	всякого рода	4	1
510	о двух	2	1
511	и дело	1	1
512	тот же	4	1
513	речь о	1	1
514	одной из	1	1
515	например так	1	1
516	при каких	1	1
517	и так	1	1
518	по этому	3	1
519	есть ни	3	1
520	человека с	1	1
521	так что	11	1
522	есть в	4	1
523	да еще	1	1
524	нами и	1	1
525	или даже	3	1
526	ту или	1	1
527	себе в	2	1
528	и их	3	1
529	ведь это	2	1
530	слова в	1	1
531	вовсе не	37	1
532	с этими	2	1
533	основания для	1	1
534	к ним	1	1
535	не о	6	1
536	случае не	4	1
