N	4gram	Bakhtin_Pr_4	FransuaR
1	в то же время	5	5
2	как мы уже сказали	2	3
3	в большей или меньшей	2	2
4	с одной стороны и	1	2
5	большей или меньшей степени	2	2
6	ни в малейшей степени	1	1
7	после первого свидания с	1	1
8	в сущности лишь в	1	1
9	но в то же	2	1
10	и до настоящего времени	1	1
11	в той или иной	1	1
12	разъятого на части тела	1	1
13	дело в том что	1	1
14	в самом деле в	1	1
15	на самом же деле	1	1
16	и до сих пор	2	1
17	в большинстве случаев в	1	1
18	в малейшей степени не	1	1
19	в одном из своих	1	1
20	одним и тем же	1	1
21	с точки зрения этого	1	1
22	в каждом из этих	1	1
23	о том что он	1	1
24	каждом из этих трех	1	1
