N	2gram	Vygotskiy__3	Narrotol
1	не только	6	31
2	но и	4	27
3	и не	10	23
4	при этом	5	19
5	может быть	13	15
6	в качестве	12	14
7	в частности	4	14
8	как и	15	13
9	а не	1	13
10	а в	4	13
11	в этом	14	12
12	только в	10	12
13	и в	25	11
14	в данном	1	11
15	состоит в	3	10
16	и его	2	10
17	такого рода	2	10
18	то что	15	9
19	то же	2	8
20	представляет собой	6	8
21	иначе говоря	2	8
22	не может	6	8
23	данном случае	1	8
24	в том	23	8
25	уже не	2	8
26	но в	1	7
27	том что	20	7
28	если бы	5	7
29	у него	1	7
30	и он	1	6
31	в самом	3	6
32	не в	6	6
33	в этой	5	6
34	в себе	2	6
35	тому же	1	6
36	об этом	2	6
37	не мог	4	6
38	к тому	4	6
39	и т.д	5	6
40	одного из	2	6
41	в его	15	6
42	как бы	10	6
43	один из	6	6
44	как раз	1	6
45	или в	2	6
46	а также	2	6
47	между двумя	2	5
48	и на	6	5
49	той или	2	5
50	перед нами	10	5
51	так и	5	5
52	точки зрения	6	5
53	в своей	2	5
54	тем самым	2	5
55	потому что	6	5
56	на другой	1	5
57	столь же	7	5
58	то в	3	4
59	на себя	2	4
60	еще не	4	4
61	с его	2	4
62	но не	6	4
63	как в	9	4
64	все же	6	4
65	хотя и	2	4
66	из этих	4	4
67	в нем	2	4
68	в мире	2	4
69	из них	4	4
70	по себе	7	4
71	и тем	1	4
72	в одном	2	4
73	в то	4	4
74	одна из	2	4
75	не по	1	4
76	того чтобы	8	4
77	никогда не	4	4
78	в ней	1	4
79	что у	1	4
80	о том	5	4
81	внимание на	2	4
82	того что	10	4
83	для него	5	4
84	слова в	2	4
85	или иной	3	4
86	прежде всего	4	4
87	в речи	2	4
88	этом и	2	4
89	или не	1	4
90	имеет место	3	4
91	как известно	3	3
92	также и	1	3
93	и то	2	3
94	едва ли	2	3
95	мы имеем	4	3
96	мы не	9	3
97	но как	3	3
98	в своем	4	3
99	и как	5	3
100	в целом	13	3
101	он не	4	3
102	для того	7	3
103	подобно тому	1	3
104	и с	1	3
105	в жизни	3	3
106	в слове	1	3
107	и конец	1	3
108	в ходе	1	3
109	тем не	5	3
110	их в	3	3
111	однако в	2	3
112	не менее	6	3
113	но они	2	3
114	этом отношении	3	3
115	у нас	1	3
116	начиная с	1	3
117	но при	1	3
118	еще в	2	3
119	когда в	3	3
120	сводится к	1	3
121	о нем	1	3
122	в конечном	1	3
123	между тем	3	3
124	что он	6	3
125	в состав	1	3
126	по отношению	3	3
127	могло бы	4	3
128	не говорит	1	3
129	именно в	5	3
130	начало и	1	3
131	как это	7	3
132	тому как	2	3
133	быть не	1	3
134	в начале	2	3
135	но для	1	3
136	не является	8	3
137	и все	4	3
138	отношению к	2	3
139	что в	17	3
140	в сфере	2	2
141	и через	1	2
142	переход от	3	2
143	тем же	4	2
144	в зависимости	5	2
145	речевой деятельности	1	2
146	и для	2	2
147	в сущности	1	2
148	ему в	1	2
149	зависимости от	6	2
150	нет оснований	3	2
151	между собой	13	2
152	в чем	2	2
153	как если	1	2
154	для обозначения	2	2
155	если в	3	2
156	в наиболее	1	2
157	отличие от	6	2
158	отнюдь не	4	2
159	в той	1	2
160	так называемая	4	2
161	них как	1	2
162	та же	1	2
163	в известном	4	2
