N	2gram	Vinokur_St_2	FransuaR
1	и в	29	41
2	таким образом	10	17
3	в нем	4	16
4	и с	4	16
5	и его	6	13
6	но и	19	13
7	в этом	21	12
8	как мы	1	12
9	все эти	2	11
10	все это	11	11
11	в самом	7	10
12	не только	19	10
13	так как	2	10
14	и др	2	10
15	прежде всего	5	10
16	то что	11	10
17	и на	6	9
18	кроме того	4	9
19	во время	2	9
20	о том	17	9
21	и все	1	9
22	в сущности	1	8
23	но в	8	8
24	в этой	2	8
25	никогда не	3	8
26	и до	1	7
27	в них	2	7
28	как и	2	7
29	том что	27	7
30	в его	13	7
31	вовсе не	6	7
32	у него	1	7
33	в особенности	2	7
34	как бы	5	7
35	что в	19	7
36	также и	2	6
37	например в	3	6
38	в году	3	6
39	в эпоху	1	6
40	в то	2	6
41	в образе	3	6
42	один из	1	6
43	вместе с	7	6
44	или в	1	6
45	сказать что	2	6
46	что он	13	6
47	подчеркнуть что	3	5
48	и он	3	5
49	с его	2	5
50	в ее	2	5
51	в своем	9	5
52	что это	3	5
53	в себе	2	5
54	то же	2	5
55	той же	1	5
56	еще в	2	5
57	но он	3	5
58	тем что	3	5
59	легенды о	1	5
60	так и	9	5
61	и что	6	5
62	а также	2	5
63	же время	1	5
64	до нас	1	5
65	из них	3	5
66	в одном	6	5
67	там где	2	5
68	так же	3	5
69	в той	5	5
70	одним из	6	4
71	того же	2	4
72	самом деле	3	4
73	конечно и	2	4
74	в ней	7	4
75	он был	2	4
76	средних веков	1	4
77	как в	3	4
78	и как	2	4
79	а затем	2	4
80	в другом	4	4
81	не в	4	4
82	даже в	2	4
83	но они	2	4
84	в основе	1	4
85	того чтобы	6	4
86	все же	6	4
87	у нас	3	4
88	роль в	1	4
89	и вообще	2	4
90	другом месте	2	4
91	борьба с	2	4
92	все время	1	4
93	тот же	1	4
94	уже в	1	4
95	в результате	2	4
96	в котором	7	4
97	и даже	3	4
98	с другой	4	4
99	именно в	4	4
100	и от	1	4
101	а в	1	4
102	не может	2	4
103	из этого	1	4
104	все что	1	4
105	вместо того	1	3
106	он сам	1	3
107	в чем	1	3
108	как у	3	3
109	в голове	1	3
110	в одной	2	3
111	с этим	3	3
112	в первом	1	3
113	при этом	2	3
114	и сам	2	3
115	связанных с	1	3
116	на все	1	3
117	с другими	1	3
118	было бы	5	3
119	и их	1	3
120	нас не	2	3
121	потому что	9	3
122	только с	2	3
123	этом отношении	9	3
124	в духе	2	3
125	они и	1	3
126	котором мы	1	3
127	те же	1	3
128	никак не	2	3
129	до сих	6	3
130	во втором	1	3
131	романа в	1	3
132	того что	5	3
133	одной из	3	3
134	только в	2	3
135	поэтому и	1	3
136	конечно не	1	3
137	в начале	3	3
138	до того	4	3
139	связано с	1	3
140	и самый	2	3
141	но оно	1	3
142	не были	1	3
143	в данном	2	3
144	и не	9	3
145	с этой	2	3
146	сих пор	5	3
147	но это	3	3
148	не мог	3	3
149	сцены в	2	3
150	в книге	1	3
151	и для	1	3
152	между ними	1	3
153	жизни и	1	3
154	они не	2	3
155	как известно	2	2
156	если б	4	2
157	и то	1	2
158	это и	1	2
159	своего романа	1	2
160	с точки	2	2
161	брань и	1	2
162	мы не	1	2
163	xvii века	1	2
164	не будем	1	2
165	есть нечто	1	2
166	говорить о	1	2
167	но уже	1	2
168	из того	1	2
169	в народных	1	2
170	но не	3	2
171	громадный успех	1	2
172	были глубоко	1	2
173	за пределы	1	2
174	что они	2	2
175	в истории	2	2
176	точки зрения	5	2
177	что именно	2	2
178	хотя и	4	2
179	где все	1	2
180	раз в	2	2
181	и тот	1	2
