N	3gram	Bakhtin_Pr_5	formyVre
1	с точки зрения	2	8
2	для того чтобы	1	7
3	в том же	1	4
4	то же время	10	4
5	в то же	10	4
6	как мы уже	2	4
7	друг с другом	4	4
8	к себе самому	13	3
9	и в особенности	1	3
10	о том как	1	3
11	и в то	2	3
12	и в этом	2	3
13	мы уже говорили	5	3
14	и прежде всего	4	3
15	в большинстве случаев	2	3
16	в том что	2	3
17	прежде всего в	1	2
18	протяжении всего романа	2	2
19	то же самое	1	2
20	в этом случае	1	2
21	до сих пор	1	2
22	друг на друга	2	2
23	и та же	2	2
24	может быть и	1	2
25	одна и та	2	2
26	потому что они	1	2
27	в этом отношении	1	2
28	на протяжении всего	4	2
29	друг от друга	1	2
30	себя как бы	1	1
31	и того же	1	1
32	в форме диалога	1	1
33	сих пор еще	1	1
34	в чем не	1	1
35	в той или	4	1
36	как для других	1	1
37	сводится к тому	2	1
38	то есть как	1	1
39	он ни был	1	1
40	то есть не	1	1
41	а вовсе не	1	1
42	и наконец в	2	1
43	уже говорили что	3	1
44	и для самого	1	1
45	отношение к себе	3	1
46	на самом деле	9	1
47	как и во	1	1
48	более глубокой и	1	1
49	том что он	1	1
50	здесь еще нет	1	1
51	более глубокий и	1	1
52	все больше и	1	1
53	и для других	1	1
54	прямо начинается с	1	1
55	как и все	2	1
56	в конце концов	3	1
57	что он не	1	1
58	в отличие от	2	1
59	а так как	1	1
60	то что в	1	1
61	но в этом	1	1
62	себе самому и	5	1
63	с самим собою	7	1
64	это вовсе не	1	1
65	рано или поздно	1	1
66	себе самому к	1	1
67	в уста в	1	1
68	он не мог	1	1
69	со всех сторон	1	1
70	он как мы	1	1
71	здесь еще не	1	1
72	вместе с тем	1	1
73	в тот же	1	1
74	те же явления	1	1
75	и у других	1	1
76	из уст в	1	1
77	одно и то	3	1
78	мне все равно	2	1
79	и стремится к	1	1
80	то время как	1	1
81	с такою же	1	1
82	как и в	1	1
83	в данном случае	1	1
84	как бы уже	3	1
85	что на самом	1	1
86	на более глубокой	1	1
87	себя и других	1	1
88	и все его	1	1
89	и то же	3	1
90	или иной форме	2	1
91	каждый из них	1	1
92	во всех отношениях	1	1
93	для него самого	1	1
94	все более и	1	1
95	имеет громадное значение	1	1
96	но только в	1	1
97	все это было	2	1
98	с другой стороны	3	1
99	уст в уста	1	1
100	не может быть	3	1
101	но в то	4	1
102	здесь как бы	1	1
103	бы он ни	1	1
104	ни в чем	1	1
105	но в конце	1	1
106	и как бы	1	1
107	в то время	1	1
108	и вместе с	1	1
109	в свою очередь	1	1
110	в этом выражении	1	1
111	рядом с этим	1	1
112	о том что	1	1
113	кроме того здесь	1	1
114	с самого начала	8	1
115	и пересекаются с	1	1
116	как бы ни	1	1
117	более и более	1	1
118	но все же	2	1
119	можно сказать что	1	1
120	одного и того	1	1
121	больше и больше	1	1
122	это как бы	1	1
123	и во всем	1	1
124	к тому что	1	1
125	то что уже	1	1
126	как бы в	1	1
127	конце концов он	1	1
128	и в нем	3	1
129	тех же тонах	1	1
130	что и в	1	1
131	как мы видели	1	1
132	той или иной	4	1
133	но к этому	1	1
134	и в другом	1	1
