N	3gram	Bakhtin_Pr_2	Istorich
1	с другой стороны	1	7
2	в этом случае	1	5
3	до сих пор	2	5
4	в том что	4	5
5	тем не менее	1	5
6	как мы видели	3	5
7	мы видим что	1	4
8	в данном случае	1	3
9	другой стороны и	1	3
10	с одним из	1	2
11	по отношению к	8	2
12	и в других	1	2
13	ни один из	1	2
14	то время как	1	2
15	не все еще	1	2
16	но тем не	1	2
17	таким образом мы	1	2
18	в то время	1	2
19	о том что	3	2
20	в одном из	1	2
21	но все же	2	2
22	мы имеем в	2	2
23	к тому же	1	2
24	и на них	1	1
25	хотя и не	1	1
26	одним из них	1	1
27	но прежде всего	1	1
28	в чем же	2	1
29	и той же	1	1
30	подобно тому как	2	1
31	в том числе	2	1
32	что в данном	1	1
33	что еще не	1	1
34	с точки зрения	9	1
35	но далеко не	1	1
36	сами по себе	1	1
37	независимо от того	1	1
38	как это происходит	1	1
39	в таком случае	1	1
40	можно было бы	1	1
41	это вовсе не	2	1
42	об этом мы	1	1
43	в том смысле	1	1
44	но в таком	1	1
45	как мы сейчас	1	1
46	не только в	1	1
47	смысле этого слова	2	1
48	образом мы можем	1	1
49	ничего не знает	1	1
50	мы уже говорили	2	1
51	есть у меня	1	1
52	так же как	3	1
53	и в том	2	1
54	но уже не	1	1
55	данном случае в	1	1
56	этой точки зрения	2	1
57	но и их	1	1
58	еще одну особенность	1	1
59	они и не	1	1
60	в определенном направлении	1	1
61	на самом деле	1	1
62	это происходит в	1	1
63	из возможных форм	1	1
64	ничего общего с	1	1
65	не может быть	6	1
66	один из них	1	1
67	с самого начала	1	1
68	можно сказать что	2	1
69	на то что	2	1
70	друг от друга	2	1
71	в большинстве случаев	2	1
72	одной и той	1	1
73	друг с другом	2	1
74	друг друга и	1	1
75	может быть в	1	1
76	на этот вопрос	1	1
77	и входит в	1	1
78	в жизни и	1	1
79	она не может	2	1
