N	2gram	Losev_Prob_3	FransuaR
1	и в	44	56
2	то есть	34	24
3	в его	9	18
4	таким образом	9	17
5	все эти	7	15
6	в этом	17	14
7	в том	21	13
8	так и	10	13
9	в то	9	12
10	и его	5	12
11	то же	13	11
12	вещей и	1	11
13	в них	1	11
14	в этих	2	11
15	до конца	1	11
16	как бы	9	11
17	и до	2	10
18	мы уже	4	10
19	еще не	5	10
20	в эпоху	1	10
21	в самом	3	9
22	и не	35	9
23	только в	19	9
24	но и	10	9
25	во всех	2	8
26	не только	14	8
27	в нем	9	8
28	и с	9	8
29	и даже	14	8
30	до сих	2	8
31	по своему	2	8
32	сих пор	2	8
33	все это	5	8
34	том что	12	8
35	и на	1	7
36	как мы	8	7
37	у него	1	7
38	в частности	2	7
39	той же	1	6
40	в ее	4	6
41	в этой	3	6
42	мертвых душ	2	6
43	но в	12	6
44	на его	1	6
45	точки зрения	5	6
46	языка и	4	6
47	вовсе не	37	6
48	связи с	8	6
49	прежде всего	3	6
50	в той	3	6
51	все они	2	6
52	и все	3	6
53	потому что	25	6
54	одним из	1	5
55	у гоголя	8	5
56	с ее	2	5
57	но не	3	5
58	в пределах	1	5
59	он не	8	5
60	мы видели	2	5
61	во время	1	5
62	в отношении	2	5
63	своего рода	1	5
64	в процессе	2	5
65	никогда не	6	5
66	говорили что	1	5
67	ни с	4	5
68	не было	5	5
69	как и	10	5
70	в условиях	3	5
71	в результате	2	5
72	что в	8	5
73	есть и	2	5
74	и другие	3	5
75	они не	1	5
76	например в	1	4
77	и потому	7	4
78	в ней	5	4
79	не был	2	4
80	за пределы	5	4
81	и к	6	4
82	в которой	2	4
83	что это	3	4
84	в себе	8	4
85	при этом	4	4
86	что все	2	4
87	начала и	1	4
88	и ее	3	4
89	и более	2	4
90	даже в	1	4
91	того чтобы	1	4
92	во всем	1	4
93	образы и	3	4
94	вещи и	7	4
95	и других	1	4
96	о том	6	4
97	в ту	1	4
98	с одной	2	4
99	в качестве	3	4
100	так как	9	4
101	в изображении	1	4
102	в основе	2	4
103	в свете	1	4
104	в своих	1	4
105	в их	2	3
106	конечно и	1	3
107	не просто	23	3
108	в своем	5	3
109	перед нами	8	3
110	кроме того	3	3
111	сливаются в	1	3
112	и всей	2	3
113	всех этих	2	3
114	слова и	3	3
115	с начала	1	3
116	ведь в	2	3
117	не в	13	3
118	но он	1	3
119	в таких	3	3
120	и почти	1	3
121	новое и	1	3
122	казалось бы	1	3
123	во все	1	3
124	здесь мы	1	3
125	и о	5	3
126	в другом	2	3
127	в образе	1	3
128	и здесь	5	3
129	настоящее время	2	3
130	все его	1	3
131	а также	4	3
132	ii гл	2	3
133	в литературе	1	3
134	видели что	1	3
135	так что	12	3
136	уже не	7	3
137	был бы	1	3
138	мы находим	7	3
139	что и	9	3
140	может быть	28	3
141	здесь в	3	3
142	еще и	7	3
143	что для	3	3
144	не на	1	3
145	сказать что	16	3
146	там где	1	3
147	образом и	2	3
148	в первой	1	3
149	в связи	7	3
150	в настоящее	2	3
151	в те	1	3
152	бы в	2	3
153	то что	23	3
154	также и	16	2
155	и то	14	2
156	самом деле	3	2
157	на самом	7	2
158	что эти	1	2
159	действительности и	1	2
160	те времена	1	2
161	из всех	1	2
162	мы не	7	2
163	почти все	1	2
164	первый план	2	2
165	конечно в	1	2
166	бы то	4	2
167	с другой	7	2
168	совсем не	2	2
169	значение и	5	2
170	вовсе еще	1	2
171	себе и	1	2
172	что они	5	2
173	хотя и	5	2
174	когда он	2	2
175	и как	3	2
176	и хотя	1	2
177	бы и	1	2
178	в нашем	5	2
179	с их	2	2
180	что она	1	2
181	все те	1	2
182	ни было	3	2
183	в узком	1	2
184	в виде	6	2
185	не как	1	2
186	и такие	3	2
187	но дело	1	2
188	так например	1	2
189	его в	3	2
190	по всему	1	2
191	ни в	8	2
192	с тем	5	2
193	в слове	2	2
194	он и	2	2
195	несмотря на	1	2
196	между собою	2	2
197	или менее	1	2
198	для него	3	2
199	и при	2	2
200	в своей	5	2
201	в котором	2	2
202	с точки	2	2
203	в которых	3	2
204	образы эти	1	2
205	если бы	3	2
206	и эти	1	2
207	лиц и	1	2
208	на котором	2	2
209	дело в	4	2
210	было у	1	2
211	о них	1	2
212	дело не	2	2
213	не имели	2	2
214	что на	1	2
215	в каком	4	2
216	ни о	3	2
217	мы встречаем	1	2
218	начиная с	1	2
219	той или	12	2
220	и образ	2	2
221	данном случае	7	2
222	только не	1	2
223	то время	4	2
224	и сам	5	2
225	с собой	3	2
226	когда в	3	2
227	с ним	7	2
228	образом в	1	2
229	зрения на	2	2
230	язык и	1	2
231	можно сказать	6	2
232	и во	2	2
233	вся эта	3	2
234	отметить что	1	2
235	во всей	3	2
236	было бы	8	2
237	второй план	1	2
238	но с	2	2
239	что он	9	2
240	очень много	3	2
241	это не	9	2
242	ничто не	2	2
243	уже в	3	2
244	только на	5	2
245	в известном	2	2
246	из них	2	2
247	гоголя и	2	2
248	точка зрения	1	2
249	в одном	1	2
250	как раз	8	2
251	для того	1	2
252	момент в	1	2
253	связан с	1	2
254	индивидуальность и	1	2
255	этих образов	2	2
256	далеко не	1	2
257	пародии на	1	2
258	них и	1	2
259	одной стороны	1	2
260	то ни	6	2
261	его как	3	2
262	и исторической	1	2
263	не может	7	2
264	вместе с	2	2
265	так же	5	2
266	из которых	2	2
267	он говорит	1	2
268	в данном	9	2
269	однако эти	1	2
270	с некоторыми	1	2
271	а не	18	2
272	как целое	1	2
273	с этой	3	2
274	благодаря этому	1	2
275	но это	8	2
276	все же	6	2
277	и для	2	2
278	узком смысле	1	2
279	мертвые души	2	2
280	а в	5	2
281	это в	2	2
282	другой стороны	5	2
283	является и	1	2
284	более или	1	2
285	к этому	1	2
286	действительности так	1	1
287	смысле слова	8	1
288	только он	2	1
289	речь идет	1	1
290	слова которые	1	1
291	в этот	1	1
292	того же	2	1
293	ноздрева в	1	1
294	идет о	1	1
295	тем же	2	1
296	они вовсе	1	1
297	почти всегда	2	1
298	и могут	2	1
299	и литературы	1	1
300	а как	2	1
301	есть образ	2	1
302	и значение	3	1
303	по мнению	2	1
304	общности в	1	1
305	действительность он	1	1
306	вопрос о	1	1
307	равно как	1	1
308	на свою	1	1
309	это вполне	2	1
310	то это	10	1
311	как впрочем	1	1
312	личной и	1	1
313	реальным и	1	1
314	подчеркнуть что	1	1
315	к своему	1	1
316	литературы и	2	1
317	собой в	1	1
318	не нужно	1	1
319	между собой	1	1
320	мы наблюдали	1	1
321	в чем	4	1
322	там и	3	1
323	сказать и	1	1
324	друг к	1	1
325	мы еще	1	1
326	нос у	1	1
327	чем это	1	1
328	то он	2	1
329	но когда	2	1
330	отвлеченной мысли	2	1
331	оно вовсе	1	1
332	дается уже	1	1
333	и речи	1	1
334	же наконец	1	1
335	себя в	2	1
336	которые не	1	1
337	требует и	1	1
338	одного и	1	1
339	чем же	4	1
340	пожалуй даже	1	1
341	образ это	1	1
342	как в	5	1
343	для всех	1	1
344	на память	1	1
345	было только	1	1
346	сливается с	1	1
347	говорит не	1	1
348	не можем	1	1
349	перестанет быть	1	1
350	и у	2	1
351	он в	2	1
352	не исчерпывается	1	1
353	из этих	1	1
354	и действительное	1	1
355	вообще а	1	1
356	тому же	1	1
357	во многих	1	1
358	но ведь	1	1
359	как он	1	1
360	всей его	2	1
361	но на	1	1
362	что море	2	1
363	вообще не	1	1
364	такие которые	1	1
365	в определенном	1	1
366	об его	4	1
367	а скорее	1	1
368	есть ее	4	1
369	его буквально	1	1
370	момента в	1	1
371	к одному	1	1
372	не к	1	1
373	пор мы	1	1
374	ни была	2	1
375	самый образ	1	1
376	из него	2	1
377	близкими и	1	1
378	подобно тому	1	1
379	что ни	1	1
380	в нее	1	1
381	можно было	4	1
382	это конечно	1	1
383	же не	2	1
384	связанные с	1	1
385	о какой	1	1
386	лишь в	1	1
387	определенное и	1	1
388	художественный образ	9	1
389	это было	2	1
390	заключается в	4	1
391	с другими	3	1
392	и дает	1	1
393	само собою	1	1
394	о которых	3	1
395	и вы	1	1
396	например его	1	1
397	их как	1	1
398	словами в	1	1
399	со своими	1	1
400	не всегда	1	1
401	общности и	1	1
402	автора и	1	1
403	в один	1	1
404	в саду	1	1
405	наших дней	1	1
406	просто в	1	1
407	функции и	1	1
408	что всякий	9	1
409	мы говорили	2	1
410	то его	1	1
411	оказывается что	1	1
412	в отличие	2	1
413	значение то	1	1
414	мысли и	1	1
415	бы мы	2	1
416	результате этого	1	1
417	символики и	1	1
418	точку зрения	1	1
419	на другую	1	1
420	речи в	1	1
421	общего и	1	1
422	же мы	1	1
423	и вся	1	1
424	тому что	4	1
425	и какая	1	1
426	имели в	2	1
427	вещи не	1	1
428	таких случаях	2	1
429	дня и	1	1
430	далее что	1	1
431	но они	1	1
432	и новых	1	1
433	в вечном	1	1
434	иной раз	3	1
435	таких например	1	1
436	не имеет	9	1
437	тогда когда	1	1
438	правда в	1	1
439	и притом	4	1
440	и поэты	1	1
441	и сама	2	1
442	опираться на	1	1
443	и всегда	2	1
444	только и	8	1
445	в самой	2	1
446	слова как	2	1
447	к глупости	1	1
448	в другую	1	1
449	он хочет	1	1
450	и является	4	1
451	это слово	1	1
452	исторического процесса	1	1
453	как будто	3	1
454	предмет здесь	1	1
455	такие же	1	1
456	и далее	1	1
457	представляется нам	1	1
458	политической и	1	1
459	не могут	1	1
460	могут быть	2	1
461	героев и	1	1
462	образов их	1	1
463	же самое	9	1
464	к другу	1	1
465	для такого	1	1
466	к тому	3	1
467	чем так	1	1
468	что оно	2	1
469	для его	3	1
470	здесь под	1	1
471	его значение	1	1
472	и свое	1	1
473	если же	3	1
474	и он	1	1
475	значение это	1	1
476	и это	9	1
477	образности чтобы	1	1
478	вещей в	1	1
479	из всего	1	1
480	в виду	10	1
481	он вовсе	1	1
482	но при	1	1
483	на нем	1	1
484	и сами	2	1
485	здесь не	8	1
486	реальной действительности	1	1
487	нет никакой	1	1
488	только то	2	1
489	но мы	1	1
490	и самого	1	1
491	и образа	1	1
492	касается только	1	1
493	на том	1	1
494	особенно в	1	1
495	мог бы	1	1
496	глубоко и	1	1
497	по сравнению	2	1
498	мы в	4	1
499	является в	2	1
500	по линии	1	1
501	тоже своего	1	1
502	для этого	6	1
503	новых и	1	1
504	или иной	8	1
505	строго говоря	1	1
506	каждый раз	3	1
507	в отдельных	1	1
508	но к	1	1
509	все новое	1	1
510	и та	1	1
511	прямо и	1	1
512	и что	7	1
513	для нас	16	1
514	там же	1	1
515	образом одна	1	1
516	на отдельные	2	1
517	том или	3	1
518	по типу	2	1
519	этих слов	1	1
520	от них	1	1
521	есть уже	3	1
522	есть с	2	1
523	все в	1	1
524	даже для	1	1
525	в античной	1	1
526	исторического развития	1	1
527	из моментов	1	1
528	и она	1	1
529	условия для	1	1
530	оказался в	1	1
531	происходит в	2	1
532	наконец и	1	1
533	быть и	3	1
534	целое в	1	1
535	том как	2	1
536	всякого рода	4	1
537	образов и	3	1
538	значений и	1	1
539	возможно было	1	1
540	дело с	1	1
541	что даже	4	1
542	душу но	1	1
543	впрочем и	1	1
544	бы ни	1	1
545	и лишены	1	1
546	и тем	9	1
547	отношении в	1	1
548	действительность но	1	1
549	со всеми	1	1
550	где они	1	1
551	античности и	1	1
552	со своим	2	1
553	с нею	2	1
554	да еще	2	1
555	как нечто	9	1
556	и они	1	1
557	языка как	1	1
558	в начале	2	1
559	или даже	5	1
560	особенно глубоко	1	1
561	и обратно	1	1
562	у того	1	1
563	как самый	1	1
564	это требует	1	1
565	понятий в	1	1
566	к своим	1	1
567	земли и	1	1
568	никто не	2	1
569	слова в	1	1
570	в языке	1	1
571	представлений о	1	1
572	здесь перед	2	1
573	главе о	1	1
574	мы рассматривали	1	1
575	мы можем	6	1
576	и художественный	1	1
577	как его	1	1
578	только с	4	1
579	много и	2	1
580	отличие от	3	1
581	это общее	1	1
582	она имеет	1	1
583	другого слова	1	1
584	тем что	4	1
585	или ином	2	1
586	которой нет	1	1
587	образом что	1	1
588	деле и	1	1
589	нет в	1	1
590	о каком	2	1
591	же деле	4	1
592	того что	8	1
593	с общим	1	1
594	без всякой	1	1
595	себе представить	1	1
596	хотя с	1	1
597	значение которое	2	1
598	что дело	2	1
599	этом как	1	1
600	именно в	2	1
601	а именно	8	1
602	души это	1	1
603	такое же	1	1
604	а с	2	1
605	предмет и	1	1
606	самом же	4	1
607	нужно сказать	1	1
608	даже на	1	1
609	на этот	4	1
610	которых мы	1	1
611	однако и	1	1
612	и непосредственно	1	1
613	жизнь в	3	1
614	что обычно	1	1
615	для их	1	1
616	самое нужно	1	1
617	которой он	1	1
618	углубляться в	1	1
619	и вообще	8	1
620	эти слова	2	1
621	некоторые из	1	1
622	есть такое	3	1
623	независимо от	1	1
624	поскольку мы	1	1
625	художественные образы	2	1
626	находим и	1	1
627	другу и	1	1
628	что за	1	1
629	сравнению с	2	1
630	есть на	1	1
631	это за	3	1
632	типа как	1	1
633	в тех	3	1
634	и там	2	1
635	быть только	1	1
636	во хмелю	1	1
637	указание на	1	1
638	в очень	1	1
639	на дне	1	1
640	имел в	1	1
641	дело здесь	4	1
642	мы сказали	1	1
643	этого слова	5	1
644	в контексте	2	1
645	чтобы читатель	1	1
646	этого вида	1	1
647	еще раз	1	1
648	не будем	2	1
649	нет ничего	6	1
650	и тогда	3	1
651	к другим	1	1
652	к вопросу	1	1
653	какой бы	1	1
654	в более	1	1
655	это уже	3	1
656	этот образ	1	1
657	и часто	1	1
658	слова но	1	1
659	и от	9	1
660	на новый	2	1
661	о котором	1	1
662	это как	1	1
663	или другой	4	1
664	к одной	2	1
665	от него	2	1
666	такие слова	1	1
667	структуре в	1	1
668	и которое	1	1
669	и ни	3	1
670	тем более	3	1
671	у которого	1	1
672	которой мы	1	1
673	ведь этот	1	1
674	ее в	1	1
675	это тоже	2	1
676	же в	3	1
677	но если	6	1
678	время как	4	1
679	по поводу	2	1
680	здесь только	7	1
681	иначе чем	1	1
682	и только	6	1
683	только как	1	1
684	на более	1	1
685	но этим	1	1
686	особенности и	1	1
687	их с	1	1
688	одновременно и	1	1
689	из этого	3	1
690	были и	1	1
691	жизни и	6	1
692	но еще	1	1
693	как на	2	1
694	и особенно	2	1
695	гораздо более	5	1
