N	2gram	Propp_Isto_4	Problema
1	и в	26	44
2	вовсе не	4	37
3	и не	9	35
4	не есть	2	35
5	может быть	14	28
6	по себе	2	25
7	потому что	6	25
8	не просто	4	23
9	то что	16	23
10	в том	3	21
11	только в	3	19
12	а не	6	18
13	в этом	7	17
14	если мы	1	16
15	даже и	2	16
16	для нас	3	16
17	сказать что	2	16
18	когда мы	1	15
19	и то	6	14
20	не только	15	14
21	и даже	4	14
22	и т	27	13
23	то же	8	13
24	т д	24	13
25	не в	5	13
26	но в	5	12
27	том что	3	12
28	так что	2	12
29	то это	5	10
30	так и	10	10
31	как и	7	10
32	тем не	2	10
33	не менее	2	10
34	у нас	2	10
35	в виду	1	10
36	но и	12	10
37	не имеет	3	9
38	в нем	2	9
39	и с	5	9
40	это не	5	9
41	и тем	2	9
42	в то	1	9
43	и это	1	9
44	в его	5	9
45	что и	9	9
46	что он	10	9
47	как нечто	3	9
48	так как	9	9
49	в данном	3	9
50	как бы	3	9
51	же самое	2	9
52	таким образом	10	9
53	перед нами	3	8
54	в себе	2	8
55	он не	7	8
56	было бы	2	8
57	ни в	2	8
58	но это	3	8
59	есть нечто	1	8
60	как раз	1	8
61	связи с	3	8
62	как мы	5	8
63	здесь не	4	8
64	того что	2	8
65	при помощи	10	8
66	а именно	3	8
67	что же	1	8
68	что мы	3	8
69	что в	14	8
70	это и	5	7
71	мы не	1	7
72	в связи	2	7
73	все эти	3	7
74	мы должны	5	7
75	указывает на	4	7
76	ничего общего	1	7
77	данном случае	3	7
78	вещи и	1	7
79	с ним	1	7
80	и что	5	7
81	с другой	4	7
82	уже не	5	7
83	не может	6	7
84	здесь только	1	7
85	в целом	2	6
86	все же	9	6
87	и к	1	6
88	о том	4	6
89	и если	3	6
90	ясно что	1	6
91	но если	1	6
92	никогда не	2	6
93	для этого	1	6
94	другими словами	2	6
95	можно сказать	1	6
96	и только	5	6
97	мы можем	6	6
98	такого рода	2	6
99	в виде	2	6
100	жизни и	1	6
101	и есть	2	5
102	есть не	1	5
103	еще не	6	5
104	а только	1	5
105	что они	6	5
106	в своем	2	5
107	хотя и	2	5
108	с тем	2	5
109	точки зрения	1	5
110	в своей	4	5
111	тем самым	1	5
112	и его	10	5
113	в ней	1	5
114	и здесь	5	5
115	что здесь	7	5
116	с той	2	5
117	только на	1	5
118	то и	1	5
119	не было	1	5
120	этом случае	3	5
121	так же	18	5
122	как в	7	5
123	этого слова	2	5
124	все это	2	5
125	а в	8	5
126	другой стороны	4	5
127	не что	3	4
128	не имеют	1	4
129	мы уже	5	4
130	время как	1	4
131	что иное	3	4
132	но даже	1	4
133	он сам	1	4
134	иное как	3	4
135	в чем	1	4
136	но как	1	4
137	только при	1	4
138	тут же	2	4
139	как иначе	1	4
140	то время	1	4
141	при этом	3	4
142	образа и	1	4
143	тому что	1	4
144	нет никакого	1	4
145	и является	1	4
146	только с	2	4
147	или иных	1	4
148	есть только	3	4
149	имеется в	2	4
150	всякого рода	3	4
151	что даже	1	4
152	тем что	5	4
153	нас в	1	4
154	на этот	2	4
155	или по	1	4
156	или в	3	4
157	а также	3	4
158	под него	1	4
159	же как	13	3
160	выражается в	1	3
161	это же	2	3
162	но не	5	3
163	общего с	1	3
164	и как	5	3
165	что это	2	3
166	в этой	2	3
167	говорят о	1	3
168	на то	3	3
169	что у	3	3
170	содержит в	2	3
171	одно и	1	3
172	но все	5	3
173	об этом	7	3
174	его в	9	3
175	но уже	1	3
176	он является	1	3
177	о которых	1	3
178	и тогда	1	3
179	в которых	4	3
180	но эта	4	3
181	и очень	1	3
182	в таких	2	3
183	ничего не	5	3
184	находятся в	1	3
185	или иная	1	3
186	как будто	1	3
187	только еще	1	3
188	для его	1	3
189	она не	3	3
190	имеет никакого	1	3
191	с собой	5	3
192	если бы	2	3
193	быть и	1	3
194	этот вопрос	2	3
195	в качестве	7	3
196	которые мы	1	3
197	есть в	2	3
198	уже в	2	3
199	в мифе	2	3
200	могло бы	2	3
201	здесь в	1	3
202	очень много	1	3
203	прежде всего	1	3
204	именно так	1	3
205	его как	2	3
206	это за	1	3
207	в тех	4	3
208	или другого	1	3
209	с этой	2	3
210	это уже	2	3
211	формы и	2	3
212	она уже	1	3
213	и все	2	3
214	и ни	1	3
215	тем более	1	3
216	ни к	1	3
217	хотя бы	2	3
218	будто бы	1	3
219	же в	3	3
220	понимать как	1	3
221	точно так	5	3
222	и другие	3	3
223	к тому	1	3
224	к их	1	2
225	дело вовсе	1	2
226	говорилось выше	1	2
227	на ступени	1	2
228	почти всегда	1	2
229	и могут	1	2
230	мы имеем	7	2
231	пока только	2	2
232	в некотором	2	2
233	мы и	1	2
234	а еще	1	2
235	во всех	1	2
236	эту действительность	1	2
237	то он	1	2
238	мы будем	1	2
239	не говорят	1	2
240	или иное	1	2
241	с этим	2	2
242	дает нам	4	2
243	когда он	6	2
244	нет здесь	1	2
245	еще на	1	2
246	не будем	1	2
247	он в	4	2
248	нами в	1	2
249	например как	1	2
250	сравнению с	3	2
251	вернуться к	1	2
