N	3gram	Voloshinov_1	StatiiOP
1	в том что	4	11
2	не может быть	3	5
3	то обстоятельство что	1	5
4	по крайней мере	1	4
5	с точки зрения	10	4
6	в этом отношении	2	4
7	во всяком случае	3	4
8	о том что	1	4
9	в то время	1	4
10	в г в	1	3
11	то же время	5	3
12	может быть это	1	3
13	в то же	5	3
14	в эту эпоху	1	2
15	тесно связана с	1	2
16	но и в	1	2
17	и тем не	1	2
18	до сих пор	3	2
19	что он был	1	2
20	с одной стороны	1	2
21	во всех этих	1	2
22	с самого начала	5	2
23	но все же	1	2
24	а с другой	1	2
25	тем не менее	2	2
26	и т д	1	2
27	можно сказать что	3	1
28	и может быть	2	1
29	в г во	1	1
30	а иногда и	1	1
31	следует заметить что	1	1
32	из этих двух	1	1
33	иметь в виду	1	1
34	пришли к нему	1	1
35	на протяжении всей	5	1
36	и той же	1	1
37	на самом деле	2	1
38	в самом деле	5	1
39	в одной из	1	1
40	что же касается	1	1
41	одной из своих	1	1
42	том что он	2	1
43	тот или иной	1	1
44	сам по себе	2	1
45	же объясняется и	1	1
46	на вопрос о	1	1
47	эту эпоху его	1	1
48	является одним из	1	1
49	так как его	1	1
50	в наше время	1	1
51	объясняется и то	1	1
52	в собственном смысле	1	1
53	что мы знаем	1	1
54	ни в какой	1	1
55	не укладывается в	1	1
56	в первые годы	1	1
57	он должен был	1	1
58	говорит о том	1	1
59	вместе с ним	1	1
60	на этой почве	1	1
61	и со всеми	1	1
62	и с его	1	1
63	западной европе и	1	1
64	в чем же	1	1
65	была бы совершенно	1	1
66	то что он	1	1
67	в какой степени	1	1
68	работах этого периода	1	1
69	для культурного сознания	1	1
70	на этом пути	1	1
71	в свое время	1	1
72	свою точку зрения	1	1
73	мы имели дело	1	1
74	и ни в	1	1
75	таким образом в	1	1
76	его отношение к	2	1
77	в свою очередь	1	1
78	что в его	2	1
79	так как в	1	1
80	к этому времени	2	1
81	со стороны содержания	1	1
82	одной и той	1	1
83	думать что все	1	1
84	вовсе не является	1	1
85	для того чтобы	1	1
86	эпоху его развития	1	1
87	ответ на это	1	1
88	благодаря тому что	2	1
89	как мы видели	4	1
