N	2gram	Tiupa_Anal_3	Psycholo
1	то что	2	37
2	и в	18	30
3	в том	9	27
4	что в	9	24
5	потому что	1	23
6	том что	12	21
7	того чтобы	1	20
8	таким образом	4	20
9	для того	1	20
10	как бы	10	19
11	на то	1	17
12	что он	4	17
13	не только	22	16
14	в этом	14	14
15	в самом	5	14
16	то есть	10	13
17	как раз	7	13
18	в сущности	5	12
19	с одной	2	12
20	одной стороны	2	12
21	вместе с	2	12
22	может быть	9	11
23	если бы	1	11
24	что мы	2	11
25	как на	1	11
26	о том	6	10
27	никогда не	5	9
28	с другой	7	9
29	для этого	1	9
30	не может	2	9
31	сказать что	2	9
32	самом деле	2	8
33	мы имеем	5	8
34	при этом	11	8
35	заключается в	1	8
36	с тем	2	8
37	не в	6	8
38	сущности говоря	1	8
39	к тому	6	8
40	того что	1	8
41	а не	9	8
42	могут быть	2	8
43	то же	3	7
44	зависимости от	1	7
45	но не	7	7
46	все же	4	7
47	и как	4	7
48	в нем	2	7
49	точки зрения	3	7
50	по себе	4	7
51	в основе	1	7
52	этих двух	1	7
53	мы можем	2	7
54	героя и	4	7
55	как это	3	7
56	в зависимости	1	6
57	мы уже	1	6
58	что если	1	6
59	в своем	4	6
60	говорит что	1	6
61	что она	2	6
62	факт что	1	6
63	как и	14	6
64	никак не	1	6
65	у шекспира	1	6
66	и его	13	6
67	как будто	1	6
68	когда мы	2	6
69	произведение искусства	4	6
70	и здесь	2	6
71	уже в	3	6
72	эстетическая реакция	1	6
73	тем что	2	6
74	но и	13	6
75	именно в	3	6
76	и не	12	6
77	и для	2	6
78	совершенно не	2	6
79	жизни и	1	6
80	в искусстве	2	6
81	и есть	1	5
82	еще не	6	5
83	по этому	1	5
84	о смерти	3	5
85	ответ на	3	5
86	что они	3	5
87	когда он	2	5
88	в себе	2	5
89	в целом	3	5
90	в этой	6	5
91	было бы	3	5
92	рядом с	1	5
93	во внимание	1	5
94	несмотря на	2	5
95	сих пор	1	5
96	только не	3	5
97	как мы	1	5
98	но в	2	5
99	сводится к	2	5
100	искусства и	1	5
101	в новелле	1	5
102	один из	2	5
103	дело с	3	5
104	только в	2	5
105	до сих	1	5
106	а с	1	5
107	совершенно очевидно	2	5
108	и потому	2	5
109	художественное произведение	1	5
110	бы в	1	5
111	другой стороны	5	5
112	в своих	1	5
113	в ней	2	4
114	в стихе	2	4
115	как говорит	3	4
116	могли бы	2	4
117	и к	4	4
118	есть не	2	4
119	в них	2	4
120	в своей	1	4
121	из которых	1	4
122	действующие лица	1	4
123	казалось бы	1	4
124	у нас	1	4
125	указывает на	3	4
126	мысль о	3	4
127	на примере	2	4
128	мы могли	1	4
129	внимание на	4	4
130	в его	7	4
131	этот вопрос	1	4
132	не можем	1	4
133	в конце	5	4
134	говорит о	2	4
135	прежде всего	5	4
136	там где	2	4
137	уже давно	1	4
138	в частности	12	4
139	тот факт	1	4
140	о чем	4	4
141	искусства как	1	4
142	в результате	5	4
143	от него	1	4
144	и все	2	4
145	а в	10	4
146	не есть	4	4
147	сам по	1	3
148	тем же	1	3
149	в их	6	3
150	по его	3	3
151	той же	5	3
152	мы не	3	3
153	и о	1	3
154	и на	4	3
155	в ее	3	3
156	как в	3	3
157	из этих	3	3
158	на его	2	3
159	он не	6	3
160	состоит в	4	3
161	не как	2	3
162	в силу	1	3
163	человека в	1	3
164	в другом	1	3
165	об этом	2	3
166	это не	2	3
167	где мы	1	3
168	бы мы	1	3
169	вопрос о	1	3
170	вовсе не	1	3
171	с теми	1	3
172	одна из	2	3
173	он только	1	3
174	этом отношении	3	3
175	эстетический объект	1	3
176	не могут	1	3
177	что при	1	3
178	данном случае	3	3
179	так в	3	3
180	что у	1	3
181	так и	14	3
182	именно потому	1	3
183	в состав	1	3
184	что и	5	3
185	и только	1	3
186	тот же	1	3
187	так что	1	3
188	для него	6	3
189	у него	1	3
190	из двух	1	3
191	что на	1	3
192	со стороны	9	3
193	эти две	1	3
194	и между	1	3
195	чем у	1	3
196	на этот	1	3
197	в данном	4	3
198	в той	2	3
199	героя в	1	3
200	формы и	1	3
201	мы должны	1	3
202	хотя бы	1	3
203	в свою	5	3
204	и сейчас	1	3
205	в трех	1	3
206	и другие	1	3
207	по поводу	3	3
208	к этому	3	3
209	в таком	1	3
210	того же	5	2
211	это и	2	2
212	из самых	1	2
213	к другому	1	2
214	по преимуществу	2	2
215	и до	1	2
216	едва ли	3	2
217	с таким	1	2
218	отношения к	2	2
219	что между	1	2
220	он как	1	2
221	что иное	1	2
222	и он	2	2
223	он был	1	2
224	между собой	1	2
225	иное как	1	2
226	с его	8	2
227	во всех	2	2
228	будем иметь	1	2
229	на самом	1	2
230	по отношению	7	2
231	очевидно что	2	2
232	отличие от	2	2
233	друг от	1	2
234	от друга	1	2
235	с этим	3	2
236	перед нами	4	2
237	нам кажется	2	2
238	что по	4	2
239	в противоположность	2	2
240	и хотя	1	2
241	бы сказать	1	2
242	все эти	2	2
243	в ответ	2	2
244	к самому	1	2
245	вопроса о	2	2
246	есть одна	1	2
247	противоречие с	1	2
248	происходит как	1	2
249	и вот	2	2
250	том чтобы	1	2
251	одной и	2	2
252	белкина что	1	2
253	в нее	1	2
254	в каждом	3	2
255	совпадают с	1	2
256	а затем	1	2
257	в глазах	2	2
258	с героем	2	2
259	о которых	2	2
260	осуществляется в	2	2
261	перейдем к	1	2
262	должно быть	1	2
263	и того	3	2
264	одного и	3	2
265	бы на	1	2
266	как все	1	2
267	это делает	1	2
268	с точки	2	2
269	в отличие	2	2
270	и той	2	2
271	которые конечно	1	2
272	любви и	1	2
273	от нас	1	2
274	в то	3	2
275	дело в	2	2
276	своего героя	1	2
277	и так	1	2
278	в полной	1	2
279	во всем	3	2
280	и чувства	1	2
281	со своим	1	2
282	ли не	4	2
283	такое что	1	2
284	в себя	2	2
285	приводит к	4	2
286	не с	2	2
287	мог бы	1	2
288	является в	1	2
289	и даже	8	2
290	ничего не	3	2
291	или иной	5	2
292	строго говоря	1	2
293	и герой	1	2
294	можно сказать	4	2
295	связь между	1	2
296	от одного	1	2
297	в форме	2	2
298	в сферу	1	2
299	тех пор	2	2
300	этом смысле	1	2
301	обе эти	2	2
302	в качестве	12	2
303	связи с	1	2
304	ни одного	1	2
305	каким образом	1	2
306	мы знаем	1	2
307	в одном	4	2
308	само по	1	2
309	это по	2	2
310	нет в	1	2
311	героя о	1	2
312	себя и	1	2
313	романа которые	1	2
314	обратить внимание	1	2
315	полагал что	1	2
316	или с	1	2
317	с помощью	1	2
318	на периферии	1	2
319	в течение	1	2
320	с этой	1	2
321	этом случае	1	2
322	все это	3	2
323	что касается	3	2
324	не является	5	2
325	той или	3	2
326	же в	2	2
327	для читателя	1	2
328	до тех	1	2
329	в романе	2	2
330	между ними	1	2
331	не знает	1	2
332	не что	1	2
333	из этого	1	2
334	повести белкина	9	2
335	себе не	1	2
336	но еще	1	2
337	гораздо более	2	2
338	речь идет	1	1
339	например в	2	1
340	связана с	1	1
341	идет о	1	1
342	здесь и	3	1
343	грозит опасность	1	1
344	на две	1	1
345	из его	1	1
346	ощущать себя	1	1
347	первой и	1	1
348	в повестях	8	1
349	после слов	2	1
350	кровеносную систему	1	1
351	при анализе	1	1
352	нею уже	1	1
353	в составе	2	1
354	мы и	1	1
355	был еще	1	1
356	но напротив	1	1
357	действующего лица	2	1
358	и ада	1	1
359	фактам но	1	1
360	на них	1	1
361	ударение на	1	1
362	столь же	4	1
363	в сюжете	1	1
364	ними в	2	1
365	то мы	1	1
366	как если	1	1
367	мы будем	1	1
368	но как	3	1
369	легко может	1	1
370	и благополучие	1	1
371	дуэли и	1	1
372	не все	1	1
373	если в	3	1
374	вступают в	1	1
375	иметь дело	2	1
376	отношение к	1	1
377	евгений онегин	1	1
378	один и	1	1
379	направлениях в	1	1
380	на первой	2	1
381	от содержания	1	1
382	в художественном	1	1
383	первых двух	1	1
384	как нам	5	1
385	еще и	3	1
386	хотя и	2	1
387	произведения так	1	1
388	имеет в	1	1
389	фабулы в	1	1
390	от этого	1	1
391	и отчасти	1	1
392	та же	1	1
393	он идет	1	1
394	события или	1	1
395	представляет собой	5	1
396	влюблен в	1	1
397	учение о	1	1
398	в известном	1	1
399	и тот	1	1
400	тому же	3	1
401	во многих	1	1
402	так сказать	2	1
403	время и	1	1
404	о которой	2	1
405	в восприятии	1	1
406	первой части	1	1
407	далека от	1	1
408	до которой	2	1
409	из виду	1	1
410	евгения онегина	1	1
411	характер в	1	1
412	по своему	2	1
413	его сторон	1	1
414	которое как	1	1
415	такого же	1	1
416	жизни всегда	1	1
417	в одну	1	1
418	подход к	2	1
419	этим самым	1	1
420	могла бы	2	1
421	бы дать	1	1
422	борьбы и	1	1
423	и может	1	1
424	произведения с	1	1
425	полной мере	1	1
426	того или	1	1
427	он есть	1	1
428	в жизни	2	1
429	этого слова	2	1
430	самом центре	1	1
431	его частей	1	1
432	человек который	1	1
433	далеко не	4	1
434	нас к	1	1
435	которой он	1	1
436	жизни но	1	1
437	года и	1	1
438	проявляется в	1	1
439	в один	1	1
440	не мог	2	1
441	со всей	1	1
442	в эту	1	1
443	в следующем	1	1
444	страсти и	1	1
445	самого героя	1	1
446	от себя	1	1
447	не менее	4	1
448	одном из	1	1
449	и всякого	1	1
450	доказывает что	2	1
451	по крайней	4	1
452	как эстетического	1	1
453	того кто	1	1
454	бы быть	1	1
455	потребовалось бы	1	1
456	даже в	2	1
457	же мы	1	1
458	этих трех	1	1
459	вплоть до	2	1
460	в эстетический	1	1
461	но они	2	1
462	ли я	1	1
463	до известной	3	1
464	отчетливо и	1	1
465	все три	2	1
466	принадлежат к	1	1
467	сознания однако	1	1
468	на него	1	1
469	у пушкина	3	1
470	в русской	7	1
471	с максимальной	1	1
472	которого он	2	1
473	героев и	1	1
474	пока еще	3	1
475	не могло	1	1
476	тут и	1	1
477	под этим	1	1
478	обратим внимание	2	1
479	в противоречие	1	1
480	преимущественно на	1	1
481	и является	1	1
482	и теперь	1	1
483	и свою	1	1
484	перед ним	1	1
485	к себе	1	1
486	в стихотворении	1	1
487	говоря словами	2	1
488	в применении	1	1
489	следует отнести	1	1
490	с ее	3	1
491	свою очередь	4	1
492	здесь не	3	1
493	только при	1	1
494	и от	2	1
495	оказывается выше	1	1
496	в произведении	3	1
497	шекспира и	4	1
498	имею в	1	1
499	отдельном случае	1	1
500	и каждый	1	1
501	произведения не	1	1
502	и бессознательный	1	1
503	женщины которая	1	1
504	во-первых все	1	1
505	и радостное	1	1
506	и т.д	2	1
507	имеем дело	4	1
508	основе своей	1	1
509	бы иметь	1	1
510	в значительной	2	1
511	звуков в	1	1
512	в конечном	2	1
513	и приводит	1	1
514	между тем	5	1
515	русской литературе	4	1
516	однако с	3	1
517	нуждается в	2	1
518	так возникает	1	1
519	герои комедии	1	1
520	крайней мере	4	1
521	не обязательно	1	1
522	вслед за	1	1
523	выше в	1	1
524	целого как	2	1
525	не тот	1	1
526	первых же	1	1
527	не меньшими	1	1
528	этого письма	1	1
529	вытекают из	1	1
530	и следует	2	1
531	о его	2	1
532	в напыщенную	1	1
533	который хочет	1	1
534	не о	1	1
535	речь о	1	1
536	одной из	1	1
537	вступить в	2	1
538	однако в	5	1
539	то в	2	1
540	в стороне	1	1
541	между этим	1	1
542	который в	3	1
543	и ее	2	1
544	его героя	1	1
545	себя в	4	1
546	оказывается в	1	1
547	уже не	5	1
548	еще одно	1	1
549	пределов его	1	1
550	в противоположном	1	1
551	в начале	6	1
552	в разладе	1	1
553	от других	1	1
554	двух основных	1	1
555	вступает в	3	1
556	или даже	1	1
557	по выражению	1	1
558	конечном счете	2	1
559	его и	1	1
560	к содержанию	3	1
561	только одно	1	1
562	глаза и	1	1
563	и их	1	1
564	могло бы	1	1
565	слова в	1	1
566	уклоняется от	1	1
567	произведения и	2	1
568	тем как	1	1
569	каждый из	1	1
570	естественно вытекают	1	1
571	произведение не	1	1
572	белкина к	1	1
573	в стихах	1	1
574	к той	1	1
575	мы оставляем	1	1
576	введено в	1	1
577	отделение эстетического	1	1
578	были бы	3	1
579	существенным для	1	1
580	те два	1	1
581	и т.п	5	1
582	героев но	1	1
583	как у	1	1
584	связаны с	1	1
585	каждом отдельном	1	1
586	к роману	1	1
587	я был	1	1
588	трех разных	1	1
589	чем он	1	1
590	совпадает с	1	1
591	на чем	1	1
592	и др	1	1
593	что не	3	1
594	мы от	1	1
595	что им	1	1
596	превращается в	1	1
597	не было	3	1
598	целым рядом	1	1
599	есть лишь	1	1
600	его как	3	1
601	вероятно не	1	1
602	при виде	1	1
603	в одно	1	1
604	трагический герой	1	1
605	как центрального	1	1
606	с первых	1	1
607	время с	1	1
608	оказывается не	1	1
609	знаем о	1	1
610	требует от	1	1
611	применении к	1	1
612	тому как	2	1
613	да и	2	1
614	в первой	8	1
615	как к	2	1
616	иначе говоря	2	1
617	и всех	1	1
618	повестей белкина	11	1
619	внешнего мира	1	1
620	в контексте	2	1
621	стихе как	1	1
622	но это	1	1
623	ни для	2	1
624	рассуждение о	1	1
625	каждой из	1	1
626	известной степени	3	1
627	не достигает	1	1
628	в пределе	1	1
629	от всех	1	1
630	тем более	1	1
631	с не	2	1
632	своих героев	1	1
633	будто бы	1	1
634	все они	2	1
635	я в	5	1
636	но всегда	2	1
637	к ее	1	1
638	нам не	2	1
639	может и	1	1
640	с ними	1	1
641	произведении искусства	2	1
642	они как	1	1
643	отличать от	1	1
644	этой проблемы	1	1
645	к его	1	1
646	по одному	1	1
647	а герой	1	1
648	или иного	1	1
649	отношению к	7	1
650	ко всему	1	1
651	в отдельности	1	1
652	искусства является	1	1
653	к числу	2	1
654	во всяком	2	1
655	все что	1	1
