N	2gram	Bakhtin_Pr_1	Narrotol
1	не только	15	31
2	но и	14	27
3	и не	31	23
4	при этом	2	19
5	может быть	24	15
6	в качестве	1	14
7	в частности	1	14
8	как и	12	13
9	а не	22	13
10	а в	7	13
11	в этом	22	12
12	только в	10	12
13	и в	29	11
14	в данном	2	11
15	тогда как	1	10
16	своего рода	1	10
17	и его	14	10
18	такого рода	1	10
19	времени и	1	9
20	во времени	3	9
21	то что	15	9
22	то же	14	8
23	не может	12	8
24	данном случае	2	8
25	в том	8	8
26	уже не	13	8
27	со стороны	1	8
28	но в	7	7
29	том что	7	7
30	если бы	9	7
31	у него	5	7
32	и он	1	6
33	в самом	10	6
34	не в	7	6
35	в этой	4	6
36	в себе	7	6
37	об этом	1	6
38	к тому	1	6
39	во втором	1	6
40	в его	24	6
41	как бы	19	6
42	один из	2	6
43	как раз	6	6
44	жизни и	2	6
45	и на	7	5
46	перед нами	5	5
47	так и	7	5
48	точки зрения	19	5
49	в своей	8	5
50	потому что	8	5
51	можно сказать	1	5
52	точка зрения	12	5
53	то в	1	4
54	было как	1	4
55	в первом	1	4
56	на себя	2	4
57	еще не	5	4
58	с его	9	4
59	но не	9	4
60	как в	6	4
61	все же	9	4
62	хотя и	1	4
63	из этих	1	4
64	в нем	19	4
65	в мире	6	4
66	из них	1	4
67	по себе	8	4
68	в одном	10	4
69	в то	10	4
70	одна из	3	4
71	того чтобы	1	4
72	никогда не	3	4
73	в сознании	2	4
74	к себе	2	4
75	в ней	2	4
76	что у	1	4
77	о том	1	4
78	же время	9	4
79	к нему	6	4
80	в литературе	4	4
81	того что	1	4
82	для него	18	4
83	прежде всего	7	4
84	мира в	5	4
85	самом деле	6	3
86	идет о	4	3
87	едва ли	1	3
88	мы имеем	1	3
89	мы не	1	3
90	он сам	3	3
91	но как	3	3
92	в своем	8	3
93	и как	7	3
94	в целом	6	3
95	в нашем	1	3
96	но именно	3	3
97	он не	5	3
98	для того	1	3
99	подобно тому	3	3
100	и с	4	3
101	это не	9	3
102	начала и	2	3
103	в жизни	2	3
104	не всегда	1	3
105	и ее	2	3
106	их в	4	3
107	однако в	2	3
108	но они	2	3
109	в русской	1	3
110	как будто	3	3
111	этом отношении	3	3
112	у нас	1	3
113	и о	5	3
114	но при	1	3
115	о нем	9	3
116	лишь в	1	3
117	между тем	5	3
118	или напротив	1	3
119	что он	8	3
120	по отношению	8	3
121	могло бы	1	3
122	в пространстве	3	3
123	может служить	1	3
124	именно в	5	3
125	при всей	1	3
126	не было	4	3
127	из участников	1	3
128	тому как	3	3
129	быть не	1	3
130	главного героя	1	3
131	в начале	1	3
132	не существует	1	3
133	и все	1	3
134	жизни а	2	3
135	первом случае	1	3
136	отношению к	8	3
137	героя в	4	3
138	что в	8	3
139	а о	1	2
140	своего и	1	2
141	обращено к	2	2
142	тем же	1	2
143	сознания героя	1	2
144	в зависимости	5	2
145	героя но	2	2
146	и для	4	2
147	в сущности	5	2
148	и чужого	1	2
149	жизни как	1	2
150	зависимости от	5	2
151	меньшей степени	1	2
152	и самого	4	2
153	как если	1	2
154	в зеркале	1	2
155	в едином	4	2
156	в той	2	2
157	что касается	1	2
158	в событие	1	2
159	дистанция между	1	2
160	сознания в	1	2
161	глава вторая	1	2
162	зрения как	1	2
163	та же	1	2
164	в известном	1	2
165	роль в	1	2
166	на две	1	2
167	героя из	1	2
168	в случае	1	2
169	героя к	1	2
170	так сказать	4	2
171	и еще	1	2
172	и вот	1	2
173	одно и	1	2
174	человека в	4	2
175	не будет	1	2
176	а его	2	2
177	входит в	7	2
178	это было	1	2
179	я в	1	2
180	для них	1	2
181	также не	2	2
182	все равно	1	2
183	он и	5	2
184	сих пор	2	2
185	у тургенева	2	2
186	того кто	1	2
187	она не	7	2
188	не имеет	1	2
189	дело в	1	2
190	и сама	1	2
191	не могло	1	2
192	ничего не	5	2
193	такова что	1	2
194	связи с	2	2
195	истории как	1	2
196	не слышит	1	2
197	глава третья	1	2
198	же самое	1	2
199	они и	1	2
200	оно не	3	2
201	как мы	4	2
202	свою очередь	1	2
203	здесь не	1	2
204	другой стороны	3	2
205	в произведении	4	2
206	в пределах	13	2
207	и про	1	2
208	что может	2	2
209	она была	1	2
210	с ним	5	2
211	точек зрения	3	2
212	то они	2	2
213	за пределами	1	2
214	слово то	1	2
215	никак не	2	2
216	до сих	2	2
217	один голос	1	2
218	с другой	3	2
219	другого сознания	1	2
220	времени в	1	2
221	тем или	2	2
222	в форме	7	2
223	и только	1	2
224	же в	2	2
225	большей или	1	2
226	известном смысле	1	2
227	всяком случае	3	2
228	они могут	2	2
229	который в	1	2
230	значимость и	2	2
231	себя в	1	2
232	до конца	8	2
233	его и	2	2
234	сами по	3	2
235	в конце	6	2
236	к ним	1	2
237	не о	2	2
238	друг друга	3	2
239	глава первая	1	2
240	в особенности	1	2
241	нами не	1	2
242	и даже	2	2
243	в области	1	2
244	в результате	4	2
245	как у	1	2
246	на ее	1	2
247	и притом	1	2
248	что не	1	2
249	героя и	10	2
250	а на	1	2
251	зависит от	1	2
252	что мы	1	2
253	если не	1	2
254	позволяет нам	1	2
255	к его	1	2
256	по своим	2	2
257	в первой	2	2
258	быть и	1	2
259	нести в	2	2
260	и от	2	2
261	она может	1	2
262	или иным	1	2
263	сливаются в	1	2
264	хотя бы	2	2
265	только что	1	2
266	прошлого и	1	2
267	в романе	9	2
268	между ними	2	2
269	сказать что	3	2
270	в свою	1	2
271	все что	3	2
272	в таком	1	2
273	во всяком	5	2
274	и наиболее	1	1
275	если б	2	1
276	и т	4	1
277	одним из	6	1
278	же как	1	1
279	бы именно	1	1
280	не видим	1	1
281	одного дня	1	1
282	получает в	1	1
283	на самом	5	1
284	лишь из	1	1
285	это и	5	1
286	и есть	2	1
287	характерное для	1	1
288	и до	3	1
289	сам автор	1	1
290	мы уже	2	1
291	из всех	1	1
292	например в	3	1
293	слезами и	1	1
294	нами был	1	1
295	событийного взаимодействия	1	1
296	не приходится	1	1
297	мир не	1	1
298	в первый	1	1
299	этом не	1	1
300	то и	2	1
301	и внутренние	2	1
302	третьего лица	1	1
303	субъективную значимость	1	1
304	слова о	1	1
305	но даже	1	1
306	из которых	2	1
307	и сами	1	1
308	между позицией	1	1
309	бы то	2	1
310	тем как	4	1
311	не отличается	1	1
312	своей работе	1	1
313	а только	1	1
314	не то	1	1
315	не входит	3	1
316	его сознания	2	1
317	не все	1	1
318	ответ на	1	1
319	отношение к	2	1
320	героев для	1	1
321	слова героя	2	1
322	к автору	1	1
323	в особом	3	1
324	его на	2	1
325	что именно	1	1
326	с этим	2	1
327	и лишь	1	1
328	на минуту	1	1
329	не улавливает	1	1
330	и наконец	4	1
331	более глубоким	1	1
332	от ее	2	1
333	и к	2	1
334	в точке	1	1
335	в действительности	1	1
336	в противоположность	2	1
337	за собой	1	1
338	впечатление что	1	1
339	со своей	1	1
340	в которой	2	1
341	в литературном	1	1
342	что это	1	1
343	ни один	3	1
344	это за	1	1
345	позиции автора	1	1
346	тут и	2	1
347	чужих слов	1	1
348	тоже не	2	1
349	ни одна	1	1
350	приводит к	3	1
351	что даже	1	1
352	видим и	1	1
353	чем его	1	1
354	мира но	2	1
355	как он	1	1
356	но на	1	1
357	всей его	2	1
358	другому сознанию	1	1
359	чужое слово	2	1
360	как принцип	1	1
361	что она	6	1
362	т д	1	1
363	как с	1	1
364	не как	14	1
365	имеет смысл	1	1
366	друг с	2	1
367	какой бы	2	1
368	в творческом	1	1
369	и по	1	1
370	облик героя	1	1
371	таким образом	12	1
372	но все	5	1
373	то ни	2	1
374	могла бы	1	1
375	которого была	1	1
376	чего он	1	1
377	той же	5	1
378	особенности в	1	1
379	них не	1	1
380	его в	6	1
381	с другими	7	1
382	он есть	4	1
383	лишь на	3	1
384	в большей	1	1
385	на свои	1	1
386	но уже	1	1
387	он является	1	1
388	далеко не	3	1
389	в ее	1	1
390	него или	1	1
391	и само	1	1
392	мы видели	1	1
393	и неуверенность	1	1
394	ведет к	1	1
395	автора и	5	1
396	в один	2	1
397	нисколько не	2	1
398	говорящего как	1	1
399	диалог в	3	1
400	или менее	1	1
401	или точнее	1	1
402	не становится	5	1
403	в котором	2	1
404	с точки	13	1
405	и благодаря	2	1
406	не находит	1	1
407	в их	3	1
408	что вся	1	1
409	хоть одно	1	1
410	часто не	1	1
411	себе а	1	1
412	в которых	2	1
413	в авторском	4	1
414	что я	1	1
415	вовсе еще	1	1
416	должны были	1	1
417	последовательность и	1	1
418	мир и	5	1
419	точку зрения	6	1
420	теми же	1	1
421	что было	4	1
422	жизни является	1	1
423	по крайней	1	1
424	на языке	2	1
425	мира на	1	1
426	ни было	2	1
427	человеческое сознание	1	1
428	к философскому	1	1
429	она или	1	1
430	любовь к	1	1
431	даже в	4	1
432	окружающей действительности	2	1
433	тому что	3	1
434	к каждому	1	1
435	раз и	4	1
436	так как	6	1
437	не раз	1	1
438	его личности	1	1
439	до известной	1	1
440	как можно	2	1
441	того как	1	1
442	которые не	1	1
443	достигается не	1	1
444	было не	1	1
445	одновременно все	1	1
446	в единство	9	1
447	и уже	2	1
448	жизни не	2	1
449	они являются	1	1
450	ними не	1	1
451	определения как	1	1
452	повествований и	1	1
453	как не	8	1
454	сознанием и	1	1
455	даже самая	1	1
456	него уже	1	1
457	ему не	1	1
458	с другом	1	1
459	произведениях но	1	1
460	события но	1	1
461	и со	2	1
462	именно оно	1	1
463	в момент	1	1
464	не давая	2	1
465	могут быть	6	1
466	далеко за	1	1
467	к смысловой	1	1
468	отличается от	3	1
469	об одном	1	1
470	для такого	1	1
471	для его	3	1
472	для героя	1	1
473	если же	3	1
474	должен быть	1	1
475	в виду	1	1
476	между сознаниями	1	1
477	только то	3	1
478	в более	1	1
479	условии что	1	1
480	слова а	2	1
481	и совершенно	1	1
482	и когда	1	1
483	как реализм	1	1
484	и сам	2	1
485	что каждый	1	1
486	в другом	1	1
487	переход к	1	1
488	он писал	2	1
489	вошел в	1	1
490	во второй	1	1
491	но у	4	1
492	с героем	2	1
493	не исчерпывается	1	1
494	является в	1	1
495	поэтому в	2	1
496	был не	1	1
497	из одного	4	1
498	как формы	1	1
499	видим не	1	1
500	не существовало	1	1
501	и здесь	3	1
502	и та	1	1
503	не выступает	1	1
504	голоса в	2	1
505	утверждает что	1	1
506	появляется в	1	1
507	ее и	1	1
508	для толстого	1	1
509	или наконец	4	1
510	к слову	1	1
511	во всех	1	1
512	будто он	1	1
513	деревенской жизни	1	1
514	творчества в	1	1
515	а потому	2	1
516	что и	4	1
517	крайней мере	1	1
518	это осознание	1	1
519	в художественной	2	1
520	рассказа что	1	1
521	все время	2	1
522	и мы	1	1
523	звучит как	2	1
524	оно и	1	1
525	тот же	2	1
526	речь о	1	1
527	одной из	1	1
528	него вдруг	1	1
529	одного сознания	9	1
530	мы увидим	1	1
531	ли он	1	1
532	ходит по	1	1
533	даже если	1	1
534	бытия в	3	1
535	впрочем и	1	1
536	и оценку	1	1
537	бы ни	1	1
538	на мир	6	1
539	к одному	1	1
540	и у	3	1
541	уже в	3	1
542	ни одного	2	1
543	же авторского	1	1
544	кругозора ибо	1	1
545	героя с	3	1
546	от других	1	1
547	у них	1	1
548	не из	3	1
549	плана в	1	1
550	на столе	1	1
551	а то	1	1
552	автор как	1	1
553	или даже	2	1
