N	2gram	Propp_Morf_1	Istorich
1	в сказке	15	50
2	в лесу	1	26
3	и в	13	22
4	мы имеем	9	19
5	в этом	14	17
6	и т	41	16
7	т е	21	16
8	т д	39	15
9	что в	8	15
10	не только	4	14
11	в брак	1	14
12	в доме	1	12
13	в лес	7	12
14	но и	4	12
15	и не	12	12
16	в этих	13	11
17	может быть	52	11
18	и пр	37	11
19	или в	4	11
20	но в	2	10
21	после чего	2	10
22	таким образом	21	10
23	еще не	3	10
24	в сказках	3	9
25	и говорит	1	9
26	что и	7	9
27	в том	6	9
28	что он	4	9
29	как мы	6	8
30	этот случай	5	8
31	в мужском	1	8
32	дома в	2	8
33	мы видим	13	8
34	что они	2	8
35	с этим	11	8
36	том что	4	8
37	но не	4	7
38	то что	8	7
39	и здесь	5	7
40	мы должны	3	7
41	уже не	2	7
42	из них	3	7
43	так как	16	7
44	с другой	8	7
45	другой стороны	4	7
46	там где	5	7
47	этих случаях	11	7
48	предположить что	1	7
49	к этому	3	7
50	то же	7	6
51	мы уже	1	6
52	не вполне	1	6
53	не все	6	6
54	это не	6	6
55	в ином	2	6
56	здесь можно	3	6
57	во время	6	6
58	ничего не	4	6
59	связи с	10	6
60	все еще	3	6
61	если бы	2	6
62	в них	1	6
63	что здесь	1	6
64	друг друга	3	6
65	мы можем	2	6
66	женится на	2	6
67	а не	11	6
68	в течение	1	6
69	а в	7	6
70	с большим	1	5
71	а он	1	5
72	все же	7	5
73	он не	3	5
74	что она	2	5
75	здесь мы	3	5
76	в этой	2	5
77	тем не	5	5
78	не менее	5	5
79	могут быть	16	5
80	к нему	3	5
81	того что	3	5
82	один из	5	5
83	так что	1	5
84	что сказка	3	5
85	можно установить	1	5
86	не противоречит	1	5
87	до сих	1	5
88	в некоторых	3	5
89	в частности	2	5
90	или по	2	5
91	этот мотив	1	5
92	есть и	4	5
93	этом случае	8	5
94	сих пор	1	5
95	одним из	1	4
96	и на	1	4
97	все эти	2	4
98	отношение к	1	4
99	не в	3	4
100	имеем в	6	4
101	на этом	3	4
102	и с	1	4
103	сказке о	1	4
104	лет в	1	4
105	не всегда	9	4
106	яги и	1	4
107	сказке герой	1	4
108	у нас	2	4
109	из земли	1	4
110	как это	3	4
111	но он	1	4
112	к ней	1	4
113	видим что	10	4
114	и его	1	4
115	тем что	4	4
116	она не	2	4
117	в пределах	3	4
118	находится в	1	4
119	сказке в	1	4
120	в другой	1	4
121	только в	2	4
122	сказки в	2	4
123	его и	2	4
124	в лесной	1	4
125	в других	3	4
126	представляют собой	11	4
127	нарушение запрета	2	4
128	а именно	1	4
129	они не	1	4
130	в данном	1	4
131	и там	1	4
132	для нас	2	4
133	не может	14	4
134	и другие	6	4
135	связана с	3	3
136	увидим ниже	5	3
137	свою жену	1	3
138	и ее	3	3
139	не совсем	1	3
140	мужа в	2	3
141	в чем	1	3
142	со стороны	3	3
143	в одной	1	3
144	целый ряд	3	3
145	и как	5	3
146	и к	4	3
147	следующим образом	3	3
148	в целом	3	3
149	представляет собой	17	3
150	из этих	1	3
151	лес и	1	3
152	на его	4	3
153	их в	1	3
154	быть поставлен	1	3
155	в немецкой	1	3
156	а затем	4	3
157	его в	2	3
158	было бы	3	3
159	далеко не	5	3
160	как и	3	3
161	три ночи	2	3
162	состоит в	2	3
163	не будем	4	3
164	можно ли	1	3
165	одной сказке	1	3
166	в русской	1	3
167	потому что	3	3
168	очень часто	6	3
169	к тому	4	3
170	что некоторые	2	3
171	они и	3	3
172	о том	2	3
173	здесь не	2	3
174	данном случае	1	3
175	немецкой сказке	1	3
176	этому же	1	3
177	из дому	2	3
178	герой бежит	2	3
179	раньше чем	3	3
180	в его	1	3
181	и она	1	3
182	мужа на	1	3
183	в животное	1	3
184	с ними	1	3
185	и у	1	3
186	при помощи	9	3
187	за ним	1	3
188	прежде всего	9	3
189	у него	1	3
190	из приведенных	2	3
191	мы еще	1	3
192	однако что	1	3
193	сказка в	3	3
194	на смерть	1	3
195	в связи	9	3
196	если это	3	3
197	вступает в	1	3
198	так же	3	3
199	мы увидим	8	3
200	а если	4	3
201	быть и	2	3
202	но это	6	3
203	между прочим	1	3
204	его не	1	3
205	и все	1	3
206	сказать что	2	3
207	равно как	1	3
208	этим объясняется	1	3
209	ее в	1	3
210	ту же	2	2
211	например в	2	2
212	лесной избушки	1	2
213	не ходи	1	2
214	и то	1	2
215	на самом	4	2
216	говорилось выше	1	2
217	и есть	2	2
218	поставлен вопрос	1	2
219	или наоборот	1	2
220	вопрос о	7	2
221	от своих	1	2
222	время как	3	2
223	но она	1	2
224	целом не	1	2
225	мост к	1	2
226	то это	3	2
227	он ничего	1	2
228	то мы	4	2
229	сто рублей	1	2
230	по отношению	4	2
231	в качестве	5	2
232	вступают в	3	2
233	вследствие чего	1	2
234	независимо от	3	2
235	как в	3	2
236	хотя и	3	2
237	герой сперва	1	2
238	в этот	1	2
239	и сказка	2	2
240	образом и	1	2
241	случай мы	3	2
242	то время	3	2
243	во многих	1	2
244	легко узнаем	1	2
245	если он	1	2
246	при этом	1	2
247	видно что	1	2
248	из этой	1	2
249	этой сказки	1	2
250	в виде	2	2
251	и вот	1	2
252	в нее	1	2
253	так и	6	2
254	но все	3	2
255	следует за	2	2
256	с изучением	1	2
257	же не	1	2
258	затем уже	2	2
259	как указано	1	2
260	на все	1	2
261	большинстве случаев	3	2
262	следить за	1	2
263	ни в	1	2
264	вовсе не	4	2
265	с тем	2	2
266	и для	2	2
267	сказки это	1	2
268	и некоторые	1	2
269	такой же	1	2
270	как таковой	2	2
271	исторической действительности	1	2
272	точки зрения	2	2
273	это делает	1	2
274	сказок о	1	2
275	чем перейти	1	2
276	в которых	2	2
277	стоит в	1	2
278	но они	1	2
279	и более	1	2
280	отправляется в	3	2
281	даже в	1	2
282	и герой	1	2
283	в то	3	2
284	не имеет	2	2
285	одна из	4	2
286	это еще	1	2
287	это делается	1	2
288	дочери и	1	2
289	на дороге	1	2
290	волшебного средства	19	2
291	как будто	2	2
292	есть у	1	2
293	формы с	1	2
294	детей в	1	2
295	встречается в	1	2
296	в самых	2	2
297	утверждать что	3	2
298	поставить вопрос	2	2
299	в другом	2	2
300	с собой	3	2
301	не с	2	2
302	после того	1	2
303	связанное с	1	2
304	и что	2	2
305	за это	1	2
306	в силу	1	2
307	с того	3	2
308	а также	4	2
309	там же	1	2
310	образом мы	5	2
311	между тем	5	2
312	уже только	1	2
313	в него	1	2
314	же в	2	2
315	же можно	2	2
316	герой в	1	2
317	обращаются с	3	2
318	этот вопрос	2	2
319	дело с	1	2
320	сына в	1	2
321	и действительно	1	2
322	очень много	1	2
323	у тебя	1	2
324	два типа	1	2
325	а после	1	2
326	с одной	1	2
327	для нее	1	2
328	что не	1	2
329	а то	3	2
330	ходить на	1	2
331	всяком случае	2	2
332	в одном	1	2
333	никто не	3	2
334	у нее	1	2
335	этим же	1	2
336	перейти к	2	2
337	только на	1	2
338	в особенности	1	2
339	и даже	1	2
340	даже не	3	2
341	дочь в	1	2
342	сюда же	3	2
343	после смерти	1	2
344	и др	10	2
345	когда герой	1	2
346	но есть	3	2
347	которые здесь	1	2
348	что им	1	2
349	одной стороны	1	2
350	ином царстве	2	2
351	уже давно	1	2
352	можно утверждать	1	2
353	сказки о	6	2
354	в тех	6	2
355	прибывает домой	3	2
356	домой или	1	2
357	можно сказать	2	2
358	и царство	1	2
359	указать на	1	2
360	если не	1	2
361	из дома	9	2
362	что там	2	2
363	же случай	1	2
364	то не	1	2
365	от него	1	2
366	или не	3	2
367	не дает	1	2
368	совершенно не	1	2
369	отношению к	4	2
370	точно так	1	2
371	сказке мы	1	2
372	часто встречается	1	2
373	во всяком	2	2
374	увидим дальше	1	1
375	также и	4	1
376	девушка и	3	1
377	таком случае	1	1
378	начинается с	3	1
379	самых разнообразных	2	1
380	самом деле	4	1
381	ясно что	5	1
382	далее если	1	1
383	герой ее	2	1
384	и до	1	1
385	почти всегда	1	1
386	и этот	1	1
387	и за	2	1
388	встречается и	3	1
389	очень широко	1	1
390	что изучение	2	1
391	мы не	8	1
392	иное царство	5	1
393	здесь выбраны	1	1
394	связаны между	1	1
395	этого нет	2	1
396	случае это	1	1
397	имеется и	1	1
398	на эти	1	1
399	приводят к	1	1
400	такое положение	1	1
401	именно по	1	1
402	эта форма	13	1
403	то она	1	1
404	к началу	4	1
405	один пример	1	1
406	нет но	1	1
407	и заставляет	1	1
408	герой просто	1	1
409	встречается очень	3	1
410	принадлежит и	1	1
411	которые он	1	1
412	между собой	4	1
413	как фактор	1	1
414	царевны и	1	1
415	трех коней	1	1
416	что его	2	1
417	в различных	2	1
418	которые однако	1	1
419	где же	1	1
420	морской царь	4	1
421	имеем здесь	1	1
422	другой пример	1	1
423	ему дается	1	1
424	мы будем	3	1
425	но как	2	1
426	в быту	1	1
427	действия и	1	1
428	со всеми	1	1
429	а одна	1	1
430	сказки и	3	1
431	ответ на	1	1
432	некоторые черты	1	1
433	каждый в	1	1
434	чем же	1	1
435	в гости	1	1
436	к браку	1	1
437	более чем	1	1
438	если она	2	1
439	если на	1	1
440	у богатырей	1	1
441	можно предположить	1	1
442	становится особенно	1	1
443	что ее	1	1
444	нельзя было	2	1
445	все остальные	1	1
446	перед нами	10	1
447	кроме того	1	1
448	во дворце	1	1
449	в теснейшем	1	1
450	к этой	1	1
451	же герой	1	1
452	царство и	1	1
453	ниже случаев	1	1
454	с дарителем	2	1
455	ходу действия	1	1
456	что это	1	1
457	герой возвращается	1	1
458	лесной избушке	1	1
459	сказать о	2	1
460	каком это	1	1
461	бы не	1	1
462	заключению что	1	1
463	что так	1	1
464	право на	2	1
465	всегда ли	2	1
466	ни одна	4	1
467	идут в	1	1
468	случаи можно	1	1
469	бы только	1	1
470	началу сказки	2	1
471	интересно что	1	1
472	на то	2	1
473	ты ничего	1	1
474	но прежде	1	1
475	вообще не	1	1
476	это невозможно	1	1
477	больше всего	1	1
478	главным образом	4	1
479	возвращается он	1	1
480	перенесены в	1	1
481	разнообразных сказках	1	1
482	одному из	3	1
483	должна быть	1	1
484	свою собственную	1	1
485	море на	1	1
486	иногда этот	1	1
487	прочим и	1	1
488	исходит от	2	1
489	помощника этот	1	1
490	в сад	2	1
491	подобно тому	6	1
492	и по	2	1
493	будем говорить	1	1
494	укажем что	1	1
495	так например	3	1
496	все с	1	1
497	и наоборот	4	1
498	впоследствии на	1	1
499	по своему	2	1
500	могла бы	4	1
501	как они	1	1
502	не будет	1	1
503	в состоянии	1	1
504	все случаи	2	1
505	об этом	4	1
506	может возникнуть	1	1
507	в жены	2	1
508	бы быть	1	1
509	где оно	2	1
510	входит в	2	1
511	на помощника	1	1
512	рассматриваются как	2	1
513	с другими	1	1
514	материала к	2	1
515	примеров это	1	1
516	сказке не	1	1
517	на спине	2	1
518	формы которые	2	1
519	и тем	2	1
520	каким способом	1	1
521	одной из	1	1
522	по всему	2	1
523	от отца	1	1
524	тех которые	1	1
525	перемены облика	1	1
526	ни одной	1	1
527	сказка знает	1	1
528	и вне	3	1
529	оно имеет	1	1
530	открытом бою	1	1
531	чем в	1	1
532	ведет к	1	1
533	очень важный	1	1
534	этим в	1	1
535	убедиться что	1	1
536	сказке нет	1	1
537	герой по	1	1
538	стороны ее	2	1
539	и становится	1	1
540	этот материал	1	1
541	меняется и	1	1
542	материала можно	1	1
543	этих сказок	1	1
544	но если	7	1
545	в своей	1	1
546	что такое	3	1
547	этой связи	1	1
548	где мы	1	1
549	с точки	2	1
550	она в	2	1
551	установить что	1	1
552	герой прибывает	2	1
553	явлений относится	1	1
554	нет необходимости	6	1
555	ягоды и	1	1
556	богатырей в	1	1
557	это выполняет	1	1
558	не останавливает	1	1
559	произошла ассимиляция	1	1
560	к родителям	1	1
561	для данного	1	1
562	которые в	1	1
563	свет на	1	1
564	иных форм	1	1
565	земле и	1	1
566	героя из	2	1
567	сказках в	2	1
568	что этот	1	1
569	сам он	3	1
570	героем и	1	1
571	что мотив	1	1
572	носит характер	1	1
573	а от	1	1
574	сказок является	1	1
575	братья и	1	1
576	вплоть до	1	1
577	герои сказки	1	1
578	сказки с	5	1
579	иногда братья	1	1
