N	2gram	Losev_Dial_4	Myshleni
1	в том	11	33
2	том что	10	27
3	точки зрения	14	26
4	то что	16	20
5	в этом	11	19
6	с точки	9	18
7	того что	13	17
8	не только	8	15
9	и в	15	15
10	таким образом	5	14
11	что в	7	14
12	того чтобы	5	12
13	что он	7	12
14	в самом	2	11
15	в процессе	1	11
16	мы не	9	10
17	было бы	9	10
18	для того	5	10
19	но и	4	10
20	мы можем	3	10
21	в сущности	5	9
22	в своем	5	9
23	о том	5	9
24	связи с	1	9
25	может быть	17	9
26	что мы	7	9
27	не может	11	9
28	не является	1	9
29	что ребенок	1	8
30	заключается в	2	8
31	не в	8	8
32	никогда не	2	8
33	так и	5	8
34	если бы	6	8
35	и что	9	8
36	едва ли	3	7
37	он не	1	7
38	по себе	13	7
39	тот же	1	7
40	с одной	1	7
41	потому что	10	7
42	как бы	14	7
43	и не	30	7
44	во всяком	2	7
45	в зависимости	1	6
46	мы уже	3	6
47	зависимости от	1	6
48	в этой	4	6
49	в истории	3	6
50	мы должны	4	6
51	что это	13	6
52	как он	1	6
53	на то	5	6
54	как и	7	6
55	мы видели	1	6
56	в отношении	2	6
57	что эта	2	6
58	как мы	1	6
59	в виду	9	6
60	но в	3	6
61	если мы	5	6
62	мы находим	2	6
63	вовсе не	6	6
64	с другой	1	6
65	на этот	1	6
66	в частности	2	6
67	вместе с	2	6
68	как это	2	6
69	в связи	1	6
70	сказать что	6	6
71	смысле слова	1	5
72	то же	9	5
73	вопрос о	2	5
74	видели что	1	5
75	уже в	1	5
76	это не	12	5
77	что с	2	5
78	тогда когда	5	5
79	во всей	2	5
80	можно было	1	5
81	и даже	6	5
82	этот вопрос	1	5
83	и их	2	5
84	представление о	2	5
85	сравнению с	2	5
86	по существу	1	5
87	все что	2	5
88	по сравнению	2	5
89	переход от	1	4
90	из того	1	4
91	хотя бы	4	4
92	с его	5	4
93	из этих	2	4
94	как в	3	4
95	все же	2	4
96	в которой	2	4
97	что все	4	4
98	в них	2	4
99	со всей	2	4
100	в своей	3	4
101	к этому	3	4
102	их в	1	4
103	даже в	1	4
104	не имеет	14	4
105	того как	2	4
106	и его	7	4
107	с и	1	4
108	что оно	7	4
109	и с	4	4
110	в пользу	2	4
111	мы могли	1	4
112	мы видим	4	4
113	так как	14	4
114	только в	7	4
115	в качестве	2	4
116	для всех	3	4
117	при помощи	3	4
118	как раз	4	4
119	прежде всего	11	4
120	так же	4	4
121	все это	9	4
122	поэтому что	1	4
123	а в	1	4
124	человека и	2	3
125	на самом	1	3
126	идет о	1	3
127	собственном смысле	2	3
128	действительности и	1	3
129	мы имеем	5	3
130	и ее	8	3
131	он сам	1	3
132	мы будем	2	3
133	точка зрения	1	3
134	в общем	1	3
135	очевидно что	1	3
136	что они	4	3
137	что именно	7	3
138	с этим	3	3
139	когда он	3	3
140	бы и	3	3
141	все эти	3	3
142	как совершенно	1	3
143	что она	5	3
144	при этом	2	3
145	и по	2	3
146	об этом	3	3
147	те же	1	3
148	лишь в	2	3
149	с другими	1	3
150	о которых	1	3
151	бы к	1	3
152	в которых	1	3
153	для этого	2	3
154	из которых	3	3
155	в основе	10	3
156	ребенка как	1	3
157	с логической	1	3
158	и это	8	3
159	данном случае	1	3
160	в собственном	3	3
161	и человека	1	3
162	которое мы	1	3
163	на объект	1	3
164	с ним	3	3
165	ничего не	17	3
166	но мы	2	3
167	и только	2	3
168	тем более	6	3
169	все время	1	3
170	философии и	1	3
171	одной из	2	3
172	вот почему	3	3
173	речь в	1	3
174	из них	2	3
175	отличие от	2	3
176	со стороны	3	3
177	в отличие	1	3
178	что для	1	3
179	только что	2	3
180	а не	18	3
181	в данном	3	3
182	только для	3	3
183	или в	7	3
184	в результате	6	3
185	и все	11	3
186	действительно не	1	3
187	лежит в	3	3
188	из тех	1	3
189	в заключение	1	3
190	не можем	1	3
191	тем самым	3	3
192	речь идет	1	2
193	также и	4	2
194	же как	1	2
195	и есть	19	2
196	в котором	2	2
197	все те	1	2
198	как чистое	2	2
199	той же	5	2
200	и само	2	2
201	что если	3	2
202	имеет свою	1	2
203	с точностью	1	2
204	он как	1	2
205	оба эти	1	2
