N	2gram	Propp_Isto_5	Problema
1	и не	11	28
2	не только	13	24
3	только в	7	23
4	в виде	9	22
5	вовсе не	2	21
6	и в	25	20
7	в том	6	20
8	все эти	8	16
9	то что	7	15
10	потому что	7	15
11	точки зрения	2	14
12	было бы	1	14
13	но и	13	14
14	также и	1	13
15	перед нами	2	13
16	не в	6	13
17	или иной	1	13
18	в себе	1	12
19	том что	8	12
20	с точки	1	11
21	по себе	2	11
22	прежде всего	6	11
23	подобного рода	1	11
24	как будто	1	11
25	едва ли	1	10
26	отнюдь не	1	10
27	тем не	4	10
28	и его	9	10
29	не менее	4	10
30	в качестве	7	10
31	при помощи	7	10
32	это значит	2	10
33	в этом	10	9
34	может быть	17	9
35	и даже	1	9
36	все это	4	9
37	но в	1	8
38	таким образом	9	8
39	если бы	2	8
40	значит что	2	8
41	что он	22	8
42	и все	3	8
43	во всяком	1	8
44	то же	4	7
45	мы не	5	7
46	в ней	5	7
47	еще не	8	7
48	и с	3	7
49	ясно что	5	7
50	это не	6	7
51	здесь не	1	7
52	хотя бы	1	7
53	и тем	4	7
54	с другой	9	7
55	сказать что	2	7
56	а не	2	7
57	и потому	2	7
58	такого рода	1	7
59	сам по	1	6
60	есть не	1	6
61	мы имеем	14	6
62	при этом	1	6
63	всех этих	1	6
64	об этом	2	6
65	как и	7	6
66	в данном	3	6
67	но если	1	6
68	в каком	1	6
69	в виду	1	6
70	и вообще	3	6
71	а также	1	6
72	что здесь	3	6
73	так что	2	6
74	в одно	2	6
75	по своему	1	6
76	но это	7	6
77	и от	1	6
78	для нас	5	6
79	другой стороны	8	6
80	в таком	1	6
81	на самом	1	5
82	но не	5	5
83	как в	6	5
84	и если	1	5
85	в нем	7	5
86	в этих	6	5
87	и о	1	5
88	в ее	4	5
89	данном случае	2	5
90	о том	7	5
91	можно сказать	2	5
92	своему содержанию	1	5
93	жизни и	2	5
94	уже не	11	5
95	так как	11	5
96	здесь в	1	5
97	то и	1	5
98	не может	6	5
99	вместе с	22	5
100	так же	5	5
101	или в	6	5
102	в целях	3	5
103	и т	20	4
104	но даже	1	4
105	что его	3	4
106	без всякого	1	4
107	и есть	1	4
108	и наконец	1	4
109	уже в	2	4
110	в этой	3	4
111	что она	1	4
112	с тем	8	4
113	несмотря на	2	4
114	в своей	2	4
115	всяком случае	1	4
116	в одном	1	4
117	тем самым	1	4
118	не имеет	1	4
119	указывает на	1	4
120	всегда есть	1	4
121	здесь как	2	4
122	с ним	4	4
123	никак не	1	4
124	во всех	2	4
125	и только	1	4
126	одной из	1	4
127	и ее	1	4
128	или даже	1	4
129	что не	1	4
130	уже давно	1	4
131	с этим	5	4
132	как бы	2	4
133	и для	2	4
134	солнца и	1	4
135	же в	2	4
136	а в	3	4
137	в то	3	4
138	самом деле	2	3
139	в зависимости	1	3
140	то это	3	3
141	и на	8	3
142	а еще	2	3
143	но как	1	3
144	заметим что	1	3
145	чем же	1	3
146	в истории	4	3
147	же и	1	3
148	в своем	1	3
149	и к	1	3
150	т д	18	3
151	но все	5	3
152	человека в	3	3
153	с другими	4	3
154	из них	2	3
155	здесь нет	1	3
156	в жизни	1	3
157	как это	1	3
158	в предыдущем	1	3
159	связи с	8	3
160	и другое	1	3
161	как о	1	3
162	дело не	1	3
163	правда в	1	3
164	уже и	2	3
165	зависимости от	1	3
166	к тому	1	3
167	в самых	1	3
168	себе в	1	3
169	как мы	5	3
170	другими словами	1	3
171	с собой	1	3
172	есть миф	3	3
173	к нему	3	3
174	в его	12	3
175	что и	6	3
176	даже если	1	3
177	не мешает	1	3
178	конечно не	1	3
179	в сознании	1	3
180	а это	1	3
181	здесь мы	5	3
182	не так	1	3
183	для него	1	3
184	себе и	1	3
185	мы можем	2	3
186	тем что	10	3
187	само собой	1	3
188	для того	3	3
189	не было	1	3
190	были бы	1	3
191	еще и	1	3
192	если не	4	3
193	в связи	4	3
194	нет ничего	1	3
195	ни на	1	3
196	к его	2	3
197	из которых	2	3
198	а если	2	3
199	и более	1	3
200	является для	1	3
201	что мы	2	3
202	только для	1	3
203	это уже	2	3
204	или другой	1	3
205	и как	3	3
206	мы должны	4	3
207	все они	1	3
208	в мифе	7	3
209	совершенно не	2	3
210	из этого	1	3
211	что в	8	3
212	точно так	1	3
213	мы здесь	4	2
214	за собой	1	2
215	почти всегда	1	2
216	и мифа	1	2
217	в которой	4	2
218	они могут	1	2
219	мифа в	1	2
220	функции в	1	2
221	время как	1	2
222	не вполне	1	2
223	ему в	3	2
224	которое в	1	2
225	и он	6	2
226	нет в	1	2
227	мы читаем	1	2
228	то мы	1	2
229	не то	1	2
230	совершенно ясно	4	2
231	что они	1	2
232	относится к	1	2
233	что во	2	2
234	стороны и	1	2
235	все же	10	2
236	говорит что	1	2
237	то в	2	2
238	что это	5	2
239	только один	3	2
240	если он	1	2
241	он не	4	2
242	том чтобы	2	2
243	не теряет	1	2
244	этого дерева	2	2
245	на этой	4	2
246	его в	9	2
247	этом мы	1	2
248	этого не	1	2
249	и тогда	1	2
250	в котором	1	2
251	она в	1	2
252	не будем	5	2
253	того же	2	2
254	но они	1	2
255	особенно ярко	1	2
256	друг друга	3	2
257	того чтобы	3	2
258	он с	1	2
259	эти мифы	1	2
260	и по	2	2
261	к ней	1	2
262	во всем	2	2
263	однако это	1	2
264	они и	1	2
265	и это	4	2
266	мы его	1	2
267	приходит к	1	2
268	здесь также	1	2
269	одном случае	1	2
270	под руководством	1	2
271	и говорит	1	2
272	в пределах	4	2
273	идет речь	1	2
274	для иллюстрации	1	2
275	можно только	1	2
276	для этого	1	2
277	будем здесь	2	2
278	и что	8	2
279	это было	2	2
280	в два	1	2
281	в литературе	1	2
282	но так	2	2
283	том как	2	2
284	тот же	1	2
285	то он	1	2
286	себя в	6	2
287	только на	1	2
288	свидетельствует о	1	2
289	а то	1	2
290	за ним	4	2
291	не сам	1	2
292	никто не	3	2
293	в конце	1	2
294	то время	1	2
295	в других	2	2
296	о которых	2	2
297	без всякой	1	2
298	в самом	1	2
299	не обязательно	1	2
300	а именно	4	2
301	как же	1	2
302	говорит о	2	2
303	что перед	1	2
304	в это	2	2
305	к другой	1	2
306	здесь уже	1	2
307	к своему	1	2
308	xix века	1	2
309	находятся в	1	2
310	том смысле	1	2
311	это ясно	1	2
312	здесь конечно	1	2
313	это можно	1	2
314	из себя	4	2
315	только что	1	2
316	с ней	2	2
317	меня в	2	2
318	в частности	7	2
319	всех других	1	2
320	и жизнь	1	2
321	эти категории	1	2
322	можно назвать	1	2
323	также что	3	1
324	одним из	2	1
