N	2gram	Losev_Vlad_2	Problema
1	и в	30	44
2	вовсе не	4	37
3	и не	18	35
4	не есть	4	35
5	то есть	7	34
6	может быть	7	28
7	по себе	5	25
8	потому что	9	25
9	не просто	1	23
10	то что	20	23
11	в том	18	21
12	только в	6	19
13	а не	7	18
14	в этом	20	17
15	также и	6	16
16	если мы	1	16
17	даже и	3	16
18	для нас	7	16
19	сказать что	11	16
20	когда мы	3	15
21	и то	5	14
22	не только	12	14
23	и даже	10	14
24	и т	1	13
25	то же	4	13
26	т д	1	13
27	не в	9	13
28	но в	8	12
29	том что	12	12
30	так что	5	12
31	то это	4	10
32	так и	5	10
33	как и	5	10
34	тем не	6	10
35	не менее	7	10
36	некоторого рода	2	10
37	у нас	6	10
38	в виду	2	10
39	но и	8	10
40	не имеет	2	9
41	в нем	4	9
42	и с	14	9
43	это не	2	9
44	и тем	1	9
45	в то	9	9
46	и это	3	9
47	никак не	3	9
48	в его	11	9
49	что и	3	9
50	что он	13	9
51	как нечто	1	9
52	так как	5	9
53	в данном	3	9
54	как бы	5	9
55	таким образом	3	9
56	и от	2	9
57	во всяком	6	9
58	смысле слова	1	8
59	перед нами	1	8
60	в себе	6	8
61	он не	4	8
62	было бы	9	8
63	ни в	7	8
64	но это	4	8
65	и вообще	10	8
66	есть нечто	2	8
67	только и	3	8
68	как раз	1	8
69	связи с	8	8
70	как мы	11	8
71	здесь не	4	8
72	того что	5	8
73	при помощи	1	8
74	а именно	6	8
75	что же	8	8
76	что мы	1	8
77	что в	12	8
78	мы не	2	7
79	в связи	8	7
80	все эти	5	7
81	мы должны	4	7
82	ничего общего	1	7
83	данном случае	2	7
84	с ним	5	7
85	и что	5	7
86	значит что	1	7
87	уже не	3	7
88	мы находим	2	7
89	еще и	6	7
90	не может	9	7
91	и потому	2	7
92	сам по	2	6
93	в целом	4	6
94	все же	9	6
95	и к	6	6
96	о том	4	6
97	и если	4	6
98	то ни	1	6
99	ясно что	1	6
100	но если	1	6
101	но только	1	6
102	никогда не	7	6
103	для этого	1	6
104	другими словами	5	6
105	можно сказать	4	6
106	всяком случае	6	6
107	имеет значение	1	6
108	такого рода	2	6
109	нет ничего	3	6
110	в виде	3	6
111	жизни и	6	6
112	и есть	2	5
113	едва ли	3	5
114	есть не	1	5
115	еще не	1	5
116	а только	1	5
117	что они	1	5
118	в своем	8	5
119	хотя и	6	5
120	в нашем	1	5
121	тоже не	1	5
122	с тем	2	5
123	и сам	2	5
124	точки зрения	7	5
125	в своей	5	5
126	как о	1	5
127	и его	6	5
128	и вполне	3	5
129	и о	4	5
130	которое мы	1	5
131	в ней	4	5
132	и здесь	1	5
133	крайней мере	4	5
134	что здесь	1	5
135	только на	1	5
136	то и	1	5
137	гораздо более	2	5
138	или даже	1	5
139	в конце	13	5
140	не было	10	5
141	по крайней	4	5
142	этом случае	1	5
143	так же	4	5
144	как в	3	5
145	да и	3	5
146	все это	5	5
147	собственно говоря	2	5
148	а в	11	5
149	с ней	2	5
150	в таком	3	5
151	не что	1	4
152	мы уже	2	4
153	время как	2	4
154	что иное	1	4
155	но даже	1	4
156	он сам	2	4
157	иное как	1	4
158	бы то	1	4
159	в чем	2	4
160	но как	1	4
161	только при	1	4
162	тут же	2	4
163	чем же	1	4
164	то время	6	4
165	при этом	5	4
166	же касается	5	4
167	заключается в	2	4
168	тоже есть	1	4
169	на первый	2	4
170	и без	1	4
171	раз и	2	4
172	дело в	3	4
173	и притом	2	4
174	и является	1	4
175	только с	1	4
176	есть только	1	4
177	можно было	2	4
178	всякого рода	6	4
179	что даже	1	4
180	же и	2	4
181	ни с	2	4
182	никакого отношения	3	4
183	тем что	1	4
184	это будет	1	4
185	нас в	2	4
186	на этот	4	4
187	или по	2	4
188	это значит	2	4
189	дело здесь	1	4
190	а также	10	4
191	же самой	1	4
192	сколько угодно	2	4
193	в каком	1	4
194	отношения к	3	3
195	но тогда	1	3
196	то в	5	3
197	и больше	3	3
198	говорить о	1	3
199	и ее	1	3
200	значит и	1	3
201	но не	3	3
202	общего с	1	3
203	кроме того	9	3
204	и как	3	3
205	идея и	1	3
206	в самом	2	3
207	что это	4	3
208	в этой	4	3
209	на то	2	3
210	пушкина и	1	3
211	конце концов	3	3
212	свою собственную	1	3
213	содержит в	4	3
214	но все	2	3
215	об этом	6	3
216	его в	4	3
217	первую очередь	1	3
218	но уже	2	3
219	все равно	1	3
220	себе как	1	3
221	что такое	1	3
222	в которых	1	3
223	но эта	1	3
224	это является	1	3
225	и очень	2	3
226	необходимо сказать	5	3
227	иной раз	2	3
228	ничего не	2	3
229	на которую	1	3
230	как будто	2	3
231	она не	2	3
232	без всякого	2	3
233	имеет никакого	2	3
234	с самим	1	3
235	с собой	1	3
236	когда в	1	3
237	если бы	1	3
238	виде и	1	3
239	в порядке	1	3
240	или как	2	3
241	есть идея	1	3
242	не так	1	3
243	быть и	1	3
244	этот вопрос	1	3
245	не мешает	1	3
246	в качестве	1	3
247	самом деле	1	3
248	уже в	3	3
249	а это	3	3
250	а то	2	3
251	этот раз	3	3
252	для него	9	3
253	само по	2	3
254	отличие от	3	3
255	здесь в	2	3
256	очень много	2	3
257	что для	2	3
258	прежде всего	6	3
259	его как	1	3
260	ни о	1	3
261	в первую	1	3
262	если не	2	3
263	ни на	1	3
264	в той	2	3
265	это есть	1	3
266	это за	2	3
267	в тех	1	3
268	с этой	4	3
269	и все	7	3
270	из себя	1	3
271	и ни	1	3
272	тем более	3	3
273	ни к	1	3
274	хотя бы	3	3
275	будто бы	2	3
276	петра i	2	3
277	же в	2	3
278	есть уже	1	3
279	но вот	3	3
280	а ведь	1	3
281	из этого	5	3
282	точно так	3	3
283	и другие	1	3
