N	3gram	Bakhtin_Pr_2	Myslijsy
1	более или менее	1	8
2	сами по себе	1	7
3	в том что	4	7
4	и того же	1	6
5	одного и того	1	6
6	по крайней мере	2	5
7	тем не менее	1	5
8	подобно тому как	2	4
9	до сих пор	2	4
10	не было бы	1	4
11	в то время	1	4
12	в том смысле	1	4
13	на то что	2	3
14	то время как	1	3
15	смысле этого слова	2	3
16	то есть не	1	3
17	по себе не	1	3
18	но тем не	1	3
19	как бы ни	1	3
20	то все же	1	2
21	на самом деле	1	2
22	нам кажется что	1	2
23	в таком случае	1	2
24	с другой стороны	1	2
25	для того чтобы	1	2
26	то же время	3	2
27	само по себе	2	2
28	во всем этом	1	2
29	не может быть	6	2
30	с самого начала	1	2
31	а тогда когда	1	2
32	но не в	2	2
33	в этом смысле	5	2
34	в то же	3	2
35	таким образом в	2	2
36	сама по себе	5	2
37	есть раз навсегда	1	1
38	дело в том	1	1
39	и той же	1	1
40	с одним из	1	1
41	но и слово	1	1
42	большей или меньшей	1	1
43	двух или нескольких	1	1
44	противоречит тому что	1	1
45	а потому что	1	1
46	что же касается	1	1
47	потому что не	1	1
48	может быть только	2	1
49	друг от друга	2	1
50	и в других	1	1
51	в мертвых душах	1	1
52	в отличие от	1	1
53	и др и	1	1
54	тому как в	1	1
55	по форме что	1	1
56	в той мере	1	1
57	и не может	2	1
58	не дает им	1	1
59	их отношение к	1	1
60	и для него	1	1
61	в нем в	1	1
62	но с другой	1	1
63	но в таком	1	1
64	не может понять	2	1
65	один из них	1	1
66	связей с другими	1	1
67	той мере в	1	1
68	в некоторых из	1	1
69	с одной и	1	1
70	образом мы можем	1	1
71	имеет ничего общего	1	1
72	нельзя не согласиться	1	1
73	было бы никакого	1	1
74	по сравнению с	2	1
75	то что он	1	1
76	остается и в	1	1
77	в большей или	1	1
78	мы не видим	1	1
79	из них не	1	1
80	но не только	1	1
81	друг к другу	3	1
82	как более или	1	1
83	мы будем называть	1	1
84	могла бы быть	1	1
85	сознания а в	1	1
86	мере в какой	1	1
87	или лучше сказать	1	1
88	не имеет ничего	1	1
89	не менее и	1	1
90	далеко не все	1	1
91	то что я	1	1
92	в наше время	1	1
93	и как бы	2	1
94	с точкой зрения	2	1
95	не потому что	1	1
96	по всей вероятности	1	1
97	в этом случае	1	1
98	и независимо от	1	1
99	о том что	3	1
100	ничего общего с	1	1
101	в одном из	1	1
102	мы можем сказать	2	1
103	то есть в	8	1
104	что у него	1	1
105	и в самом	2	1
106	или же в	1	1
107	и потому может	1	1
108	но все же	2	1
109	того об чем	1	1
110	в большинстве случаев	2	1
111	одной и той	1	1
112	не только их	2	1
113	в его сознании	1	1
114	и в этом	6	1
115	того как мы	1	1
116	во времени в	1	1
