N	2gram	Tiupa_Anal_3	Psycholo
1	и в	18	38
2	то что	2	35
3	в том	9	25
4	в самом	5	25
5	самом деле	2	21
6	что в	9	20
7	может быть	9	19
8	на то	1	16
9	что она	2	16
10	точки зрения	3	16
11	в ней	2	15
12	то есть	10	15
13	том что	12	14
14	если бы	1	14
15	как бы	10	14
16	потому что	1	14
17	в этом	14	13
18	в этой	6	13
19	не только	22	12
20	таким образом	4	12
21	было бы	3	12
22	не в	6	12
23	что он	4	11
24	то же	3	10
25	в сущности	5	10
26	и не	12	10
27	и все	2	10
28	о которых	2	9
29	с точки	2	9
30	того чтобы	1	9
31	с этим	3	8
32	все же	4	8
33	и как	4	8
34	говорит что	1	8
35	с тем	2	8
36	как и	14	8
37	в одном	4	8
38	так что	1	8
39	вовсе не	1	8
40	как раз	7	8
41	для того	1	8
42	перед нами	4	8
43	из этого	1	8
44	мы уже	1	7
45	с другой	7	7
46	заключается в	1	7
47	сущности говоря	1	7
48	мы можем	2	7
49	не может	2	7
50	как мы	1	7
51	в ее	3	7
52	что у	1	7
53	никак не	1	7
54	между тем	5	7
55	а не	9	7
56	а в	10	7
57	и на	4	6
58	к чему	1	6
59	как это	3	6
60	он не	6	6
61	и его	13	6
62	к тому	6	6
63	указывает на	3	6
64	и здесь	2	6
65	о том	6	6
66	один из	2	6
67	с одной	2	6
68	до сих	1	6
69	там где	2	6
70	мы не	3	5
71	я не	1	5
72	время в	1	5
73	в своем	4	5
74	могли бы	2	5
75	так сказать	2	5
76	в другом	1	5
77	несмотря на	2	5
78	иначе говоря	2	5
79	в своей	1	5
80	казалось бы	1	5
81	в его	7	5
82	но и	13	5
83	одной стороны	2	5
84	вместе с	2	5
85	в той	2	5
86	сих пор	1	5
87	другой стороны	5	5
88	совершенно не	2	5
89	что если	1	4
90	во всех	2	4
91	что они	3	4
92	идет о	1	4
93	как в	3	4
94	когда он	2	4
95	в целом	3	4
96	все эти	2	4
97	в тех	2	4
98	раз в	1	4
99	в себе	2	4
100	в нем	2	4
101	при этом	11	4
102	здесь мы	1	4
103	не мог	2	4
104	но если	1	4
105	одна из	2	4
106	никогда не	5	4
107	в самой	1	4
108	как будто	1	4
109	те два	1	4
110	что и	5	4
111	только в	2	4
112	не можем	1	4
113	у него	1	4
114	и даже	8	4
115	и между	1	4
116	из которых	1	4
117	по своему	2	4
118	в течение	1	4
119	того что	1	4
120	мы могли	1	4
121	и для	2	4
122	речь идет	1	4
123	в свою	5	4
124	сказать что	2	4
125	который не	2	4
126	ее в	1	4
127	в своих	1	4
128	того же	5	3
129	едва ли	3	3
130	по его	3	3
131	что по	4	3
132	и к	4	3
133	но в	2	3
