N	2gram	Propp_Isto_3	Myshleni
1	то что	7	26
2	в этом	17	25
3	что он	9	25
4	потому что	3	21
5	таким образом	10	19
6	точки зрения	2	18
7	в том	9	18
8	не может	4	18
9	не только	14	16
10	и в	22	16
11	того что	5	16
12	так как	7	16
13	что в	15	16
14	том что	8	15
15	так же	3	15
16	между собой	1	13
17	сказать что	3	13
18	вопрос о	2	12
19	по отношению	2	12
20	и что	2	12
21	и не	12	12
22	отношению к	2	12
23	из того	2	11
24	отношение к	4	11
25	в его	3	11
26	но не	7	10
27	в силу	2	10
28	было бы	3	10
29	как мы	8	10
30	только в	4	10
31	а не	6	10
32	с точки	1	9
33	может быть	11	9
34	то же	6	8
35	как и	3	8
36	если бы	6	8
37	о том	3	8
38	он не	5	8
39	как это	4	8
40	мы должны	7	8
41	же как	2	7
42	и есть	2	7
43	представляет собой	3	7
44	в нем	9	7
45	но он	4	7
46	по себе	1	7
47	так и	2	7
48	с другом	1	7
49	друг с	1	7
50	и на	4	6
51	но в	10	6
52	в этой	5	6
53	состоит в	3	6
54	в другом	2	6
55	но если	1	6
56	не в	4	6
57	ребенок не	1	6
58	этот вопрос	2	6
59	мы можем	6	6
60	у него	3	6
61	но и	12	6
62	речи и	1	6
63	к тому	3	6
64	в такой	1	5
65	должна быть	1	5
66	мы и	1	5
67	что они	8	5
68	как в	2	5
69	в своем	2	5
70	на все	2	5
71	показывает что	5	5
72	с ним	1	5
73	самого начала	1	5
74	в то	2	5
75	того как	1	5
76	никогда не	3	5
77	ничего не	6	5
78	с самого	1	5
79	можно было	1	5
80	можно сказать	2	5
81	заключается в	1	5
82	тот же	1	5
83	хотя бы	1	5
84	тем что	4	5
85	ребенка в	1	5
86	как бы	1	5
87	это значит	1	5
88	еще более	2	5
89	не знает	1	5
90	и то	2	4
91	отношений в	1	4
92	той же	2	4
93	время как	2	4
94	к началу	1	4
95	мысль что	1	4
96	не то	1	4
97	друг от	1	4
98	все эти	4	4
99	вообще не	1	4
100	при этом	2	4
101	подобно тому	1	4
102	и по	1	4
103	это не	6	4
104	такой же	2	4
105	стоит в	2	4
106	для объяснения	1	4
107	не имеет	2	4
108	в самых	2	4
109	казалось бы	1	4
110	могут быть	5	4
111	не есть	1	4
112	от друга	1	4
113	в пределах	4	4
114	еще не	10	4
115	не означает	1	4
116	в свете	5	4
117	в качестве	2	4
118	так что	5	4
119	и их	1	4
120	то время	2	4
121	с другой	7	4
122	на этот	1	4
123	что мы	1	4
124	вместе с	9	4
125	тому как	1	4
126	в состоянии	1	4
127	с этой	1	4
128	в целом	3	4
129	мы видим	8	4
130	в свою	4	4
131	этой точки	1	4
132	самом деле	1	3
133	это и	1	3
134	мы не	1	3
135	как я	1	3
136	частный случай	2	3
137	внимание и	1	3
138	по своему	1	3
139	но как	1	3
140	ответ на	1	3
141	с этим	8	3
142	все же	5	3
143	и как	3	3
144	он в	1	3
145	и тот	1	3
146	на этом	4	3
147	положения что	1	3
148	как они	1	3
149	и тем	1	3
150	с тем	2	3
151	мы видели	13	3
152	связаны между	1	3
153	в этих	11	3
154	сих пор	5	3
155	и более	2	3
156	имеет свою	3	3
157	не менее	5	3
158	только не	2	3
159	больше чем	1	3
160	как она	1	3
161	и его	4	3
162	связи с	6	3
163	ничего общего	1	3
164	приходит к	1	3
165	свою очередь	1	3
166	в себя	1	3
167	и с	4	3
168	вот почему	2	3
169	никак не	1	3
170	до сих	5	3
171	в чем	3	3
172	к нему	5	3
173	раньше чем	3	3
174	что и	9	3
175	одной из	1	3
176	между тем	2	3
177	с одной	2	3
178	его и	4	3
179	он имеет	1	3
180	мы знаем	2	3
181	в одном	2	3
182	а в	6	3
183	от того	1	3
184	перейти к	2	3
185	говорит о	1	3
186	прежде всего	3	3
187	в частности	5	3
188	к жизни	2	3
189	чем в	1	3
190	этом случае	5	3
191	но это	3	3
192	одной стороны	2	3
193	как на	1	3
194	к этой	1	3
195	ее в	3	3
196	к этому	7	3
197	они не	4	3
198	ту же	2	2
199	одним из	4	2
200	и подымает	1	2
201	такое же	1	2
202	исходит из	1	2
203	не имеют	2	2
204	их и	3	2
205	есть не	1	2
206	приводят к	1	2
207	принадлежит к	1	2
208	я не	3	2
209	в ней	2	2
210	быть в	1	2
211	столь же	1	2
212	в различных	1	2
213	мы будем	1	2
214	что было	2	2
215	которые не	1	2
216	его на	2	2
217	общего с	1	2
218	стороны и	3	2
219	и к	3	2
220	в этот	2	2
221	то обстоятельство	1	2
222	то и	6	2
223	тому же	2	2
224	если он	2	2
225	на его	3	2
226	что она	5	2
227	в корне	1	2
228	но все	2	2
229	может возникнуть	1	2
230	может соответствовать	1	2
231	сказывается в	1	2
232	в жизни	2	2
233	лет в	4	2
234	в них	6	2
235	все равно	3	2
236	оно имеет	1	2
237	и потом	2	2
238	во второй	1	2
239	в своей	1	2
240	в котором	2	2
241	установить что	1	2
242	должны были	3	2
243	друг другу	2	2
244	и эти	3	2
245	все это	1	2
246	их в	3	2
247	на всю	1	2
248	же мы	1	2
249	но они	2	2
250	видим что	4	2
251	во всем	1	2
252	до того	1	2
253	то это	2	2
254	один шаг	1	2
255	обстоятельство что	1	2
256	и здесь	7	2
257	лежит в	1	2
258	и другим	1	2
259	два момента	1	2
260	указывает на	1	2
261	уже на	1	2
262	совершенно ясно	1	2
263	что у	3	2
264	этот период	1	2
265	на нее	3	2
266	почему в	3	2
267	не с	2	2
268	это мы	1	2
269	по мере	1	2
270	находится в	4	2
271	это происходит	1	2
272	и поэтому	1	2
273	находятся в	1	2
274	образом в	2	2
275	его в	3	2
276	представления о	2	2
277	происходит в	2	2
278	со всеми	1	2
279	только на	2	2
280	же в	2	2
281	не дает	2	2
282	из них	7	2
283	никто не	2	2
284	вовсе не	2	2
285	к ним	1	2
286	не говорит	1	2
287	как будто	2	2
288	представляют собой	4	2
289	и даже	2	2
290	и между	1	2
291	себя и	1	2
292	только к	1	2
293	у нас	4	2
294	языка не	1	2
295	о чем	1	2
296	и потому	2	2
297	предположить что	7	2
298	в область	1	2
299	и тому	1	2
300	и от	3	2
301	только для	1	2
302	и другими	1	2
303	которая в	1	2
304	или не	2	2
305	и другие	4	2
306	другой стороны	7	2
307	совершенно не	2	2
308	но этот	2	2
309	из этого	1	2
310	жизни и	2	2
311	во всяком	2	2
312	все что	3	2
313	также и	1	1
314	например в	2	1
315	обычно в	1	1
316	связь этих	1	1
317	связана с	3	1
318	в тех	2	1
319	на самом	2	1
320	но тем	2	1
321	может означать	1	1
322	здесь и	2	1
323	уже один	1	1
324	этому вопросу	1	1
325	от которых	2	1
326	когда это	1	1
327	она представляет	1	1
328	несколько иной	1	1
329	мы уже	6	1
330	лет и	1	1
331	к нашей	2	1
332	что изучение	1	1
333	часто бывает	2	1
334	еще на	1	1
335	мы имеем	19	1
336	и о	2	1
337	свойств и	1	1
338	бы что	1	1
339	и новые	2	1
340	на эти	1	1
341	это делали	1	1
342	самый акт	3	1
343	который был	2	1
344	но она	2	1
345	что иное	3	1
346	это отношение	1	1
347	но уже	1	1
348	это сказывается	1	1
349	и ее	3	1
350	эти представления	1	1
351	которые он	1	1
352	он сам	1	1
353	иное как	3	1
354	знаем что	2	1
355	что его	1	1
356	и связь	1	1
357	это означало	1	1
358	то мы	2	1
359	как правило	2	1
360	в ее	1	1
361	есть частный	1	1
362	они имеют	1	1
363	а он	5	1
364	тесно связанные	1	1
365	есть просто	1	1
366	ни одна	1	1
367	должны выяснить	1	1
368	более чем	1	1
369	независимо от	2	1
370	это одно	1	1
371	к новому	1	1
372	все остальные	1	1
373	перед нами	1	1
374	кроме того	1	1
375	этому не	1	1
376	целый ряд	3	1
377	из сознания	1	1
378	являются именно	1	1
379	и каждое	1	1
380	следующим образом	3	1
381	проблему в	1	1
382	вопрос почему	1	1
383	что это	1	1
384	сказать о	1	1
385	речь будет	1	1
386	имеем в	4	1
387	пор рассматривали	1	1
388	и те	1	1
389	на то	1	1
390	в наших	2	1
391	двух лет	1	1
392	но прежде	1	1
393	же эта	1	1
394	в первую	1	1
395	нее и	2	1
396	свою собственную	1	1
397	в предметах	1	1
398	моменты которые	1	1
399	не как	1	1
400	том чтобы	1	1
401	по всем	1	1
402	он так	1	1
403	имеют ничего	1	1
404	в плане	1	1
405	но вместе	1	1
406	одной и	1	1
407	смысле как	1	1
408	от нее	1	1
409	здесь мы	5	1
410	главным образом	1	1
411	об этом	1	1
412	связанных с	2	1
413	как указано	2	1
414	входит в	1	1
415	должен был	3	1
416	приходит в	3	1
417	представления об	1	1
418	вопрос и	1	1
419	в ином	6	1
420	и этим	1	1
421	ни в	2	1
422	и во-вторых	1	1
423	случае мы	1	1
424	и уже	2	1
425	которой он	1	1
426	нигде не	1	1
427	наука в	1	1
428	он основывает	1	1
429	мы до	1	1
430	после этого	2	1
431	от до	1	1
432	как таковой	2	1
433	это очевидно	1	1
434	в царстве	1	1
435	в связь	1	1
436	та что	2	1
437	начинает развиваться	1	1
438	этой связи	1	1
439	в следующем	1	1
440	о той	1	1
441	она в	1	1
442	том смысле	1	1
443	различия не	1	1
444	представление о	3	1
445	те действия	1	1
446	о наличии	1	1
447	в основном	1	1
448	есть один	1	1
449	образом и	2	1
450	которые в	1	1
451	свет на	1	1
452	тем не	5	1
453	они символизируют	1	1
454	надо сказать	1	1
455	однако в	1	1
456	ним в	1	1
457	второе предположение	1	1
458	чем перейти	2	1
459	как можно	1	1
460	все три	1	1
461	которые она	1	1
462	она не	4	1
463	отличается от	1	1
464	и сама	1	1
465	это всегда	1	1
466	предположение не	1	1
467	в царство	4	1
468	на самый	1	1
469	можем предположить	4	1
470	совершенно правильно	1	1
471	из него	1	1
472	можно видеть	2	1
473	к ней	4	1
474	предполагать что	1	1
475	относится к	2	1
476	развивается в	1	1
477	за время	2	1
478	такая же	1	1
479	уже говорили	1	1
480	уже и	1	1
481	так то	1	1
482	что на	4	1
483	над ним	1	1
484	в каком	1	1
485	перед ним	1	1
