N	2gram	Voloshinov_1	FransuaR
1	и в	13	41
2	таким образом	6	19
3	в этом	2	15
4	как и	3	14
5	и все	3	14
6	то же	4	13
7	все эти	2	13
8	в этой	1	13
9	мы уже	2	12
10	в его	7	12
11	в себе	3	11
12	в том	2	11
13	прежде всего	9	11
14	так и	3	10
15	в то	1	10
16	никто не	1	10
17	все это	4	10
18	в своем	1	9
19	не в	3	9
20	же время	1	9
21	и его	12	9
22	и т.п	7	9
23	но и	3	9
24	что в	3	9
25	движение в	1	8
26	но в	4	8
27	в конце	1	8
28	то что	6	8
29	в нем	2	7
30	человеческого тела	1	7
31	в эпоху	1	7
32	вовсе не	2	7
33	в них	2	7
34	как бы	6	7
35	и не	8	7
36	и до	1	6
37	мы видим	2	6
38	только в	6	6
39	для него	2	6
40	с помощью	2	6
41	как в	2	5
42	и к	2	5
43	не только	6	5
44	на этом	1	5
45	точки зрения	7	5
46	того как	1	5
47	потому что	1	5
48	всего в	1	5
49	и это	1	5
50	в ней	2	5
51	к нему	1	5
52	на одном	1	5
53	и у	1	5
54	уже в	2	5
55	вместе с	1	5
56	так же	2	5
57	и для	3	5
58	а в	2	5
59	к этому	1	5
60	на место	1	4
61	и наконец	5	4
62	картины мира	1	4
63	должно быть	1	4
64	том что	2	4
65	одна из	1	4
66	в виду	1	4
67	в образе	1	4
68	из одного	1	4
69	и здесь	1	4
70	слов и	4	4
71	может быть	8	4
72	было бы	4	4
73	например в	1	3
74	и есть	1	3
75	с точки	5	3
76	с ее	1	3
77	совсем не	1	3
78	его к	1	3
79	от этого	2	3
80	выражение в	1	3
81	при этом	2	3
82	связанные с	2	3
83	в мире	1	3
84	его в	1	3
85	несмотря на	2	3
86	в своей	4	3
87	в их	3	3
88	не должно	1	3
89	в отношении	2	3
90	не имеет	2	3
91	тем что	2	3
92	как о	1	3
93	все то	1	3
94	человеческое тело	1	3
95	можно было	1	3
96	связанных с	2	3
97	что он	1	3
98	и их	7	3
99	в одном	3	3
100	так как	3	3
101	не на	2	3
102	не было	1	3
103	в описании	1	3
104	в руках	2	3
105	не может	8	3
106	в человеческом	1	3
107	такой же	1	3
108	но это	1	3
109	с ними	2	3
110	не знает	1	3
111	того же	1	3
112	и эта	5	3
113	ту же	1	2
114	также и	1	2
115	xvii века	1	2
116	мы здесь	1	2
117	и то	3	2
118	на самом	1	2
119	здесь и	1	2
120	есть не	2	2
121	мы не	4	2
122	в которой	3	2
123	не совсем	1	2
124	еще не	1	2
125	в которых	1	2
126	время в	1	2
127	в чем	2	2
128	с его	1	2
129	явлений и	2	2
130	по отношению	3	2
131	отношение к	1	2
132	в течение	2	2
133	в одной	1	2
134	характер носит	1	2
135	более или	1	2
136	роль играет	1	2
137	учение о	2	2
138	уже видели	1	2
139	и вот	1	2
140	одно и	3	2
141	и может	2	2
142	с этим	3	2
143	далеко не	1	2
144	мы имеем	1	2
145	которой он	1	2
146	не мог	2	2
147	мы в	1	2
148	или менее	1	2
149	своего рода	2	2
150	их в	1	2
151	на всю	1	2
152	находит свое	1	2
153	в процессе	5	2
154	все явления	2	2
155	весь этот	1	2
156	этом отношении	1	2
157	в области	2	2
158	где она	1	2
159	не знаем	1	2
160	к тому	2	2
161	в каждой	1	2
162	в себя	1	2
163	с самого	2	2
164	в индии	1	2
165	роль в	2	2
166	на том	1	2
167	никогда не	3	2
168	на службу	1	2
169	особенно в	1	2
170	отсюда и	1	2
171	здесь нет	1	2
172	во все	1	2
173	в разных	1	2
174	связанное с	1	2
175	а также	2	2
176	и т.д	5	2
177	другими словами	1	2
178	в значительной	1	2
179	вся эта	1	2
180	бы в	2	2
181	во всей	2	2
182	все время	1	2
183	тот же	2	2
184	одной из	1	2
185	во времени	2	2
186	и оба	1	2
187	и ее	2	2
188	со всеми	1	2
189	роста и	1	2
190	для всех	1	2
191	только на	1	2
192	и других	1	2
193	превращаются в	1	2
194	отношению к	3	2
195	нужно сказать	1	2
196	в особенности	1	2
197	и др	2	2
198	а на	1	2
199	он только	2	2
200	до конца	1	2
201	а не	2	2
202	переходим к	1	2
203	в связи	2	2
204	может иметь	2	2
205	может стать	2	2
206	в данном	2	2
207	своего времени	1	2
208	например у	1	2
209	или в	1	2
210	этой системы	1	2
211	и как	1	2
212	в новых	1	2
213	и наиболее	2	1
214	произведения но	2	1
215	одним из	1	1
216	человека и	1	1
217	функции в	1	1
218	слова этот	1	1
219	и через	1	1
220	в такой	1	1
221	самом деле	3	1
222	это и	1	1
223	вряд ли	3	1
224	ведь и	1	1
225	оценка как	1	1
226	едва ли	1	1
227	в несколько	1	1
228	а как	2	1
229	ключ ко	1	1
230	что иное	2	1
231	но даже	1	1
232	ему в	1	1
233	пространство и	1	1
234	иное как	2	1
235	то мы	1	1
236	не знала	1	1
237	в ее	3	1
238	чрезвычайно напоминает	2	1
239	этой школы	1	1
240	дает весьма	1	1
241	относятся и	1	1
242	но не	1	1
243	благодаря которому	1	1
244	него все	1	1
245	менее всего	1	1
246	отличие от	1	1
247	в едином	1	1
248	за пределы	3	1
249	что они	2	1
250	в истории	1	1
251	его на	2	1
252	все же	5	1
253	себе на	1	1
254	ни одно	2	1
255	что слово	1	1
256	в самом	2	1
257	не приходится	1	1
258	замысла и	1	1
259	думать что	2	1
260	с их	1	1
261	чем его	1	1
262	сливаются в	1	1
263	вследствие этого	1	1
264	изобразительных искусствах	2	1
265	века к	1	1
266	всеми ее	1	1
267	всем своем	1	1
268	момента в	1	1
269	не как	3	1
270	здесь для	1	1
271	в каждом	4	1
272	мы слышим	1	1
273	и иметь	1	1
274	где нет	1	1
275	что мир	1	1
276	в совершенно	1	1
277	материала и	3	1
278	говорить не	1	1
279	не нашел	1	1
280	как к	1	1
281	тело которое	1	1
282	и иных	1	1
283	и тем	2	1
284	данном случае	2	1
285	ведь в	1	1
286	еще одно	1	1
287	и находит	1	1
288	для них	1	1
289	громадную роль	2	1
290	и уже	3	1
291	автора и	1	1
292	обратимся к	1	1
293	и становится	1	1
294	и при	2	1
295	которую мы	1	1
296	с вещами	1	1
297	как все	1	1
298	возможности в	1	1
299	которого является	1	1
300	и назначение	1	1
301	языке но	1	1
302	представление о	1	1
303	мысли и	1	1
304	времени не	1	1
305	речи в	1	1
306	и наоборот	1	1
307	не должна	1	1
308	т.е на	1	1
309	указанных нами	1	1
310	по себе	1	1
311	есть прежде	3	1
312	самого начала	2	1
313	мысли в	1	1
314	к новым	1	1
315	в основе	1	1
316	в изобразительных	1	1
317	найти в	1	1
318	только и	4	1
319	но движение	1	1
320	близкий к	1	1
321	или как	1	1
322	с одним	1	1
323	лишен всякого	1	1
324	по своей	1	1
325	за исключением	1	1
326	это слово	1	1
327	связи с	1	1
328	в сознании	4	1
329	нужно отметить	2	1
330	и несколько	1	1
331	предположение о	1	1
332	среди них	1	1
333	но там	1	1
334	он и	1	1
335	с телом	2	1
336	его за	1	1
337	его явления	1	1
338	ничего общего	3	1
339	существует только	1	1
340	своего развития	1	1
341	и о	1	1
342	на нем	1	1
343	связи со	1	1
344	так в	1	1
345	в дальнейшем	1	1
346	здесь он	1	1
347	жизни он	1	1
348	принимая его	1	1
349	выходит за	1	1
350	об этом	1	1
351	от тела	1	1
352	может в	2	1
353	часто и	1	1
354	на все	1	1
355	в другом	2	1
356	и что	1	1
357	от своего	2	1
358	в различных	1	1
359	осмыслены и	1	1
360	времени в	1	1
361	несомненно и	1	1
362	образом мы	1	1
363	выбор и	2	1
364	переходит в	1	1
365	этот момент	1	1
366	в ряд	2	1
367	природы и	1	1
368	от одного	1	1
369	богатство и	1	1
370	в другой	1	1
371	так за	1	1
372	наконец в	2	1
373	в организме	1	1
374	к которому	1	1
375	в двух	4	1
376	еще тем	1	1
377	этот вопрос	1	1
378	во всем	2	1
379	еще и	4	1
380	который в	1	1
381	между тем	2	1
382	в контексте	1	1
383	указанные нами	1	1
384	нигде и	1	1
385	не имеющие	1	1
386	мы принуждены	1	1
387	в чисто	1	1
388	в виде	1	1
389	еще одну	1	1
390	самое звучание	1	1
391	или даже	1	1
392	его и	1	1
393	одно из	1	1
394	себе в	1	1
395	никакого отношения	1	1
396	ее на	1	1
397	само собой	1	1
398	даже и	1	1
399	последнем счете	1	1
400	осмысления и	1	1
401	его себе	1	1
402	форм но	2	1
403	такого понимания	1	1
404	в античной	1	1
405	мира это	1	1
406	героя и	2	1
407	обратиться к	1	1
408	превращается в	3	1
409	у других	1	1
410	и самый	1	1
411	более того	2	1
412	самое слово	1	1
413	один из	1	1
414	же точно	1	1
415	разных местах	1	1
416	и некоторых	1	1
417	на фоне	4	1
418	связь с	1	1
419	нет ничего	2	1
420	и особенно	1	1
421	как это	1	1
422	только его	2	1
423	иерархическое место	2	1
424	общего с	3	1
425	форме в	1	1
426	в столь	1	1
427	к другому	1	1
428	он говорит	1	1
429	это произведение	1	1
430	должен сказать	1	1
431	такого рода	1	1
432	в тех	2	1
433	и там	1	1
434	формы все	1	1
435	для человека	1	1
436	до сложных	1	1
437	с этой	2	1
438	слова и	2	1
439	является для	1	1
440	элемента в	2	1
441	в начале	1	1
442	же самое	1	1
443	в достаточной	1	1
444	происшедший в	1	1
445	определяет выбор	1	1
446	на происшедший	1	1
447	от него	1	1
448	лишь как	1	1
449	тем более	1	1
450	в современных	1	1
451	в системе	1	1
452	чем же	2	1
453	может и	1	1
454	сказать что	1	1
455	от всех	2	1
456	в последнем	1	1
457	метафоры и	1	1
458	не что	2	1
459	ее в	2	1
460	в своих	2	1
461	они не	1	1
