N	2gram	Losev_Dial_1	Istorich
1	и т	21	27
2	и в	18	26
3	т д	19	24
4	так же	4	18
5	т е	25	18
6	то что	13	16
7	не только	13	15
8	может быть	17	14
9	что в	13	14
10	же как	2	13
11	но и	7	12
12	и пр	5	11
13	так и	9	10
14	таким образом	1	10
15	показывает что	1	10
16	и его	1	10
17	что он	11	10
18	при помощи	1	10
19	все же	5	9
20	его в	1	9
21	что и	3	9
22	так как	11	9
23	и не	30	9
24	то же	10	8
25	этих случаях	1	8
26	а в	5	8
27	мы имеем	2	7
28	в этом	12	7
29	он не	3	7
30	об этом	4	7
31	как и	2	7
32	в этих	5	7
33	знаем что	1	7
34	как в	2	7
35	что здесь	2	7
36	в качестве	2	7
37	превращается в	1	7
38	и то	9	6
39	еще не	2	6
40	что они	3	6
41	как он	4	6
42	не всегда	1	6
43	мы можем	4	6
44	могут быть	3	6
45	в дальнейшем	5	6
46	к нему	8	6
47	мы видим	4	6
48	потому что	14	6
49	а не	14	6
50	не может	12	6
51	вместе с	1	6
52	когда он	1	6
53	это и	4	5
54	мы уже	1	5
55	то это	4	5
56	но не	4	5
57	эта связь	1	5
58	и как	7	5
59	но в	6	5
60	уже не	2	5
61	и только	1	5
62	в силу	1	5
63	и по	1	5
64	но все	3	5
65	в другом	2	5
66	и с	5	5
67	это не	9	5
68	не в	6	5
69	точно так	2	5
70	ничего не	17	5
71	и у	2	5
72	как мы	4	5
73	на нем	2	5
74	и что	12	5
75	в его	3	5
76	с ними	2	5
77	у него	1	5
78	до сих	2	5
79	и др	1	5
80	сих пор	2	5
81	мы должны	5	5
82	к этому	2	5
83	вопрос о	2	4
84	и мертвая	1	4
85	на себя	1	4
86	частный случай	1	4
87	в которых	2	4
88	не просто	7	4
89	его на	1	4
90	дает нам	1	4
91	но он	1	4
92	в своей	2	4
93	живая и	2	4
94	но эта	3	4
95	даже в	3	4
96	того как	1	4
97	же он	2	4
98	указывает на	3	4
99	здесь не	1	4
100	так в	1	4
101	о том	4	4
102	и даже	13	4
103	прибавить что	1	4
104	вовсе не	7	4
105	с другой	6	4
106	такое же	1	4
107	а на	1	4
108	а по	1	4
109	все что	1	4
110	другой стороны	4	4
111	например в	1	3
112	что иное	1	3
113	из этих	2	3
114	только тогда	2	3
115	к своей	1	3
116	относится к	2	3
117	перед нами	1	3
118	его к	1	3
119	все эти	2	3
120	на то	5	3
121	и если	1	3
122	что она	7	3
123	связанные с	2	3
124	при этом	1	3
125	что у	1	3
126	на земле	2	3
127	что ни	3	3
128	том что	9	3
129	от своего	1	3
130	и при	2	3
131	по сравнению	2	3
132	и более	4	3
133	как это	4	3
134	что эта	4	3
135	меня не	1	3
136	то чего	1	3
137	не имеет	15	3
138	во всем	2	3
139	связи с	1	3
140	есть только	5	3
141	иногда даже	1	3
142	и он	5	3
143	она не	6	3
144	в образе	1	3
145	иное как	1	3
146	но мы	1	3
147	а также	1	3
148	представления о	1	3
149	в том	9	3
150	мы увидим	2	3
151	только в	3	3
152	как нечто	1	3
153	или же	1	3
154	переходит в	1	3
155	и других	1	3
156	а именно	1	3
157	о чем	2	3
158	там где	1	3
159	что мы	1	3
160	входить в	1	3
161	к своему	1	3
162	в данном	3	3
163	сравнению с	2	3
164	наряду с	1	3
165	как бы	11	3
166	по существу	1	3
167	указать на	1	3
168	для нас	1	3
169	но это	8	3
170	только что	3	3
171	между ними	1	3
172	не что	1	3
173	он всегда	2	3
174	к этой	1	3
175	и другие	1	3
176	он также	1	2
177	что образ	1	2
178	он может	1	2
179	и есть	16	2
180	должна быть	3	2
181	по его	1	2
182	а как	1	2
183	в царство	1	2
184	то мы	2	2
185	к ним	2	2
186	отношение к	5	2
187	в этой	1	2
188	почему и	1	2
189	с этим	2	2
190	в своем	5	2
191	этой стороны	2	2
192	хотя и	4	2
193	говорит что	3	2
194	конечно не	3	2
195	что это	11	2
196	тут и	2	2
197	в себе	11	2
198	в мышлении	1	2
199	в нем	16	2
200	же это	3	2
201	не к	1	2
202	содержит в	3	2
203	на этом	2	2
204	так например	1	2
205	в одну	3	2
206	здесь мы	1	2
207	главным образом	1	2
208	с целью	1	2
209	хотя бы	6	2
210	было бы	12	2
211	из них	2	2
212	и тем	1	2
213	цвет есть	1	2
214	этого не	1	2
215	имеет форму	1	2
216	земли и	1	2
217	и их	2	2
218	можно найти	2	2
219	также есть	1	2
220	указать что	1	2
221	бы мы	1	2
222	что я	3	2
223	тем не	1	2
224	все это	11	2
225	мы пока	1	2
226	по себе	25	2
227	ему как	1	2
228	не менее	2	2
229	можно указать	2	2
230	дело не	2	2
231	это мы	4	2
232	в брак	1	2
233	показывает как	1	2
234	по своей	1	2
235	никуда не	1	2
236	от того	1	2
237	не могут	1	2
238	его с	3	2
239	это происходит	1	2
240	не есть	40	2
241	и этим	1	2
242	на том	1	2
243	никогда не	9	2
244	имеется в	1	2
245	основана на	1	2
246	если бы	12	2
247	таков например	1	2
248	другими словами	2	2
249	говорит об	1	2
250	или на	2	2
251	того что	2	2
252	происходит в	1	2
253	в современной	2	2
254	с той	2	2
255	меня и	1	2
256	играет роль	1	2
257	себя в	1	2
258	так что	15	2
259	уже в	1	2
260	и они	1	2
261	в виде	2	2
262	есть в	1	2
263	не дает	1	2
264	ни в	15	2
265	с этими	1	2
266	только с	3	2
267	не говорит	4	2
268	даже и	3	2
269	в особенности	5	2
270	но есть	2	2
271	говорит о	5	2
272	его как	1	2
273	два года	1	2
274	в частности	2	2
275	и вот	6	2
276	и там	1	2
277	в отдельности	2	2
278	в аид	1	2
279	с этой	2	2
280	есть и	5	2
281	между прочим	1	2
282	же самое	1	2
283	но для	1	2
284	это уже	1	2
285	только одна	1	2
286	в связи	1	2
287	вода и	1	2
288	от него	4	2
289	и все	3	2
290	в мифе	12	2
291	это ему	1	2
292	сказать что	10	2
293	на это	1	2
294	к другой	1	1
295	без этих	1	1
296	говоря о	2	1
297	д в	1	1
298	силы и	1	1
299	показать что	1	1
300	д или	1	1
301	даже если	3	1
302	почти не	2	1
303	чего не	1	1
304	к другому	1	1
305	что эти	1	1
306	над которым	1	1
307	и могут	1	1
308	которая при	1	1
309	той же	1	1
310	специально для	1	1
311	есть не	3	1
312	им самим	1	1
313	также имеет	1	1
314	это совершенно	1	1
315	мы не	1	1
316	что между	1	1
317	что если	2	1
318	и тут	3	1
319	есть вопрос	1	1
