N	3gram	Bakhtin_Fr_5	Formalny
1	с точки зрения	2	13
2	то же время	9	8
3	в его целом	1	8
4	в то же	9	8
5	на самом деле	4	6
6	до сих пор	3	6
7	в свою очередь	1	6
8	не может быть	2	5
9	по отношению к	1	4
10	так и в	1	4
11	не перестает быть	1	3
12	и до конца	1	3
13	и не менее	1	3
14	может быть и	1	3
15	не могло не	2	2
16	и не в	2	2
17	в своей книге	1	2
18	как и все	1	2
19	в строгом смысле	1	2
20	и в частности	1	2
21	в большинстве случаев	2	2
22	но в то	5	2
23	начала и до	1	2
24	в связи с	5	2
25	с ее помощью	1	2
26	мы не можем	1	2
27	связи с этим	3	2
28	в истории литературы	1	2
29	друг от друга	1	2
30	с начала и	1	2
31	как мы видели	4	2
32	вполне понятно что	1	1
33	и как таковой	1	1
34	главе нашей работы	1	1
35	в чем же	2	1
36	в ней и	1	1
37	ничего общего с	1	1
38	как и во	2	1
39	же время и	1	1
40	еще одна очень	1	1
41	же как и	2	1
42	как раз и	1	1
43	и во всех	3	1
44	и в общем	1	1
45	можно говорить о	2	1
46	в том что	6	1
47	сказать что и	2	1
48	на самом же	1	1
49	в этом отношении	5	1
50	нами в предыдущей	1	1
51	том числе и	2	1
52	как в его	1	1
53	вместе с тем	1	1
54	и от всего	1	1
55	в предыдущей главе	1	1
56	не могло быть	1	1
57	в это время	1	1
58	мы видим что	2	1
59	нет почти ни	1	1
60	но это единство	1	1
61	но в особенности	1	1
62	мир в его	1	1
63	в данном случае	2	1
64	и если в	1	1
65	по существу это	1	1
66	мира и его	1	1
67	как одной из	1	1
68	и в то	1	1
69	а также и	4	1
70	все это уже	1	1
71	они вовсе не	2	1
72	в отличие от	2	1
73	одна очень существенная	1	1
74	мы здесь не	1	1
75	но вместе с	1	1
76	со всеми другими	1	1
77	человек не боится	1	1
78	это конечно не	1	1
79	но и с	1	1
80	и речи о	1	1
81	так же как	4	1
82	эта тенденция к	1	1
83	самом же деле	1	1
84	все то что	1	1
85	между тем как	1	1
86	в общем не	1	1
87	есть еще одна	1	1
88	свою серьезность и	1	1
89	от того что	1	1
90	в самом начале	1	1
91	все это в	1	1
92	хотя бы в	2	1
93	на фоне этих	1	1
94	нужно сказать что	2	1
95	и все остальные	1	1
96	здесь нет и	1	1
97	как своего рода	1	1
98	в этой книге	1	1
99	один из важнейших	1	1
100	и с точки	2	1
101	существует как бы	1	1
102	концы с концами	1	1
103	в том числе	4	1
104	дело шло о	1	1
105	не подлежит конечно	1	1
106	этого слова но	1	1
107	тем не менее	1	1
108	не боится мира	1	1
109	что и в	1	1
110	в отрыве от	2	1
111	таковы основные моменты	3	1
