N	3gram	Tiupa_Narr_2	Hudozhes
1	в том что	8	11
2	по отношению к	5	7
3	о том что	4	7
4	даме с собачкой	1	6
5	в даме с	1	5
6	личной тайны в	2	5
7	подобно тому как	2	4
8	то же время	3	4
9	в чеховском мире	1	4
10	в то же	3	4
11	к тому что	3	4
12	а между тем	1	3
13	в самом деле	1	3
14	но при этом	3	3
15	не может быть	2	3
16	в конечном счете	3	3
17	ни о чем	1	3
18	в глазах чехова	1	3
19	с одной стороны	5	3
20	для того чтобы	1	3
21	тем не менее	4	3
22	в соответствии с	3	3
23	кресты на могилах	1	2
24	и не думал	1	2
25	в рассказе володя	1	2
26	своего внешнего инобытия	1	2
27	в рассказе на	1	2
28	детях о внуках	1	2
29	состоит в том	4	2
30	с такою радостью	2	2
31	дело не только	1	2
32	в его присутствии	1	2
33	что у нее	1	2
34	с точки зрения	2	2
35	до сих пор	1	2
36	и в то	1	2
37	выговорить ни слова	1	2
38	в финале рассказа	1	2
39	и т п	2	2
40	можно было бы	1	2
41	которая живет теперь	1	2
42	в ее жизни	1	2
43	то что было	1	2
44	тогда как в	2	2
45	так же как	2	2
46	в данном случае	6	2
47	с изумлением и	1	2
48	человек в футляре	1	2
49	то же самое	1	2
50	став женой пустовалова	1	2
51	о детях о	1	2
52	она думала о	1	2
53	того или иного	3	2
54	не все верили	1	2
55	ушел бы с	2	2
56	дьяконицей чем матерью	1	2
57	все те же	2	2
58	не случайно в	2	2
59	не только не	2	2
60	ему казалось что	2	2
61	не только в	6	2
62	себя больше дьяконицей	1	2
63	бы с такою	2	2
64	чувствовала себя больше	1	2
65	с анной сергеевной	1	2
66	тому что он	2	2
67	свой пустой двор	2	2
68	к тому же	4	2
69	на другой день	1	2
70	больше дьяконицей чем	1	2
71	дама с собачкой	1	2
72	пора к страстям	1	1
73	чеховского творчества футлярный	1	1
74	характер беликова не	1	1
75	в чужой дом	1	1
76	спать и видела	1	1
77	бы она влюбилась	1	1
78	волнение от которого	1	1
79	настоящее и другого	1	1
80	почему он монах	1	1
81	такая же пустота	1	1
82	влияния суждений пустовалова	1	1
83	чье уединенное сознание	1	1
84	думал он об	1	1
85	дом назначаемый к	1	1
86	людей есть жизнь	1	1
87	и деревья и	1	1
88	были тогда в	1	1
89	никогда не смеющийся	1	1
90	в детстве и	1	1
91	была мать глаза	1	1
92	учениках об экзамене	1	1
93	разума а для	1	1
94	своего дядю преосвященного	1	1
95	архиерей долго не	1	1
96	что я сам	1	1
97	нее тревожно билось	1	1
98	силу конформизма которая	1	1
99	заговорить желая улыбнуться	1	1
100	человека есть мера	1	1
101	сиди смирно другую	1	1
102	больной в темной	1	1
103	на том что	1	1
104	ли в бога	1	1
105	назначаемый к торгам	1	1
106	кукине видевшая в	1	1
107	в окна со	1	1
108	изящная полная любви	1	1
109	мельком бросила выходя	1	1
110	и нетерпимого к	1	1
111	глазами и опять	1	1
112	задергал нижней губой	1	1
113	иссякла и уже	1	1
114	существованием вслед за	1	1
115	после себя пепел	1	1
116	случай употребления настоящего	1	1
117	человек есть творец	1	1
118	не обращая внимания	1	1
119	вопроса а как	1	1
120	все время смотрело	1	1
121	провинциальной учительницы который	1	1
122	он свободен теперь	1	1
123	персонажей зрелого чеховского	1	1
124	кричит в ответ	1	1
125	то что я	1	1
126	павла-петра только эти	1	1
127	своего страждущего сына	1	1
128	отвечает строю мыслей	1	1
129	как личностная опустошенность	1	1
130	уже начиналась новая	1	1
131	и уже обреченному	1	1
132	одинокого накопительства то	1	1
133	что с ним	1	1
134	давно стерлось в	1	1
135	это была мать	1	1
136	с ним о	1	1
137	бы доехать драматическое	1	1
138	себя в другом	1	1
139	и прошедшим оставляет	1	1
140	раз в жизни	1	1
141	человека держат себя	1	1
142	жизни учителя словесности	1	1
143	той или иной	3	1
144	лично в небесследность	1	1
145	как-то реализовать внутренний	1	1
146	образованию филолог но	1	1
147	и голубчик приведя	1	1
148	тогда в детстве	1	1
149	жизнь которая не	1	1
150	говорила и ей	1	1
151	нею архиерей и	1	1
152	огонек личной тайны	1	1
153	духовно прорывается за	1	1
154	точки над i	1	1
155	завершающего разговор о	1	1
156	охотно повторяет рассмеявшись	1	1
157	конформизма которая мучает	1	1
158	ее прошлое ее	1	1
159	только в магнитном	1	1
160	пароход из феодосии	1	1
161	любовь ему становится	1	1
162	делах о здешних	1	1
163	символично и объединяющее	1	1
164	брат николаша говоришь	1	1
165	любви начинается так	1	1
166	не принимает участия	1	1
167	для подтекстовой символики	1	1
168	слове и жесте	1	1
169	пустой двор [...]	1	1
170	который бы вместил	1	1
171	этих что хорошего?	1	1
172	в темной комнате	1	1
173	безумие коврина чье	1	1
174	это движение которое	1	1
175	испытывая душевной боли	1	1
176	ему в ноги	1	1
177	мир где в	1	1
178	кресле и тяжело	1	1
179	что я не	1	1
180	и люди без	1	1
181	тем самым личная	1	1
182	тайной и люди	1	1
183	как это обычно	1	1
184	разворачивает картину того	1	1
185	приведя в такое	1	1
186	женой пустовалова говорит	1	1
187	обеда в окна	1	1
188	течение всей жизни	1	1
189	важное и нужное	1	1
190	о том счастье	1	1
191	петра детским началом	1	1
192	у нее была	1	1
193	павлушу которого в	1	1
194	себе и к	1	1
195	да и не	1	1
196	в речи повествователя	1	1
197	обращая внимания на	1	1
198	его сморщенное лицо	1	1
199	эти два человека	1	1
200	и ей не	1	1
201	в характеристике персонажей	1	1
202	верует ли в	1	1
203	участия в общем	1	1
204	начинается так у	1	1
205	изначально пронизано скрытым	1	1
206	из сада тиволи	1	1
207	который теперь сидел	1	1
208	к тому характеру	1	1
209	биться сердце когда	1	1
210	мы узнаем что	2	1
211	верю в то	1	1
212	патетический уход слова	1	1
213	в пробуждении у	1	1
214	и тяжело дышал	1	1
215	сне свой пустой	1	1
216	именно на нее	1	1
217	быть прочитано как	1	1
218	уменьшаются сморщиваясь и	1	1
219	в себе но	1	1
220	повествовательной функции ушел	1	1
221	понятно в ее	1	1
222	как сам сисой	1	1
223	двух или нескольких	1	1
224	по образованию филолог	1	1
225	формулирует главную ценностную	1	1
226	улыбнуться он задергал	1	1
227	дядю преосвященного как	1	1
228	сердце у нее	1	1
229	видением мира и	1	1
230	и читателя чему	1	1
231	к страдающему и	1	1
232	тайны в себе	1	1
233	торгам он входит	1	1
234	ну их где	1	1
235	в жизни других	1	1
236	у читателя самостоятельного	1	1
237	жизнь есть сосредоточенное	1	1
238	взгляде только по	1	1
239	любит ли он	1	1
240	себе самом верю	1	1
241	как о некой	1	1
242	полноударных слов вторая	1	1
243	не вовлекается в	1	1
244	доехать драматическое напряжение	1	1
245	характер который бы	1	1
246	сосредоточенное нравственное усилие	1	1
247	себе не отыскивается	1	1
248	в этом детском	1	1
249	они сердитые выпуклые	1	1
250	долго не может	1	1
251	где в каждой	1	1
252	он задергал нижней	1	1
253	николаша говоришь мертвецов	1	1
254	никаких мыслей в	1	1
255	ее я смерть	1	1
256	сисой олицетворяет ту	1	1
257	куда там глубоко	1	1
258	все что можно	1	1
259	футлярный характер беликова	1	1
260	в этих и	1	1
261	сам умирающий преосвященный	1	1
262	из города своей	1	1
263	но по разным	1	1
264	она мельком бросила	1	1
265	на противоположном безумие	1	1
266	у нее тревожно	1	1
267	надежда на будущее	1	1
268	уйти бы и	1	1
269	одно из тончайших	1	1
270	личностная опустошенность отвердевшего	1	1
271	половине десятого утра	1	1
272	набирающего силу повествования	1	1
273	в себя ту	1	1
274	актуальна в этом	1	1
275	сидел больной в	1	1
276	он об этом	1	1
277	белые кресты на	1	1
278	время как личностная	1	1
279	мальчика павлушу которого	1	1
280	чеховского антииерархического мира	1	1
281	любовь которая была	1	1
282	все двери палкой	1	1
283	же в аспекте	1	1
284	соборной человеческой мысли	1	1
285	и другого будущего	1	1
286	о здешних порядках	1	1
287	его дядечка и	1	1
288	же пока еще	1	1
289	новые какие-то особенные	1	1
290	бы это был	1	1
291	опустошенность отвердевшего характера	1	1
292	единственной кто видит	1	1
293	уж пронюхали подлецы	1	1
294	когда в душе	1	1
295	потянул руку к	1	1
296	это за человек	1	1
297	резонанс возникающий между	1	1
298	люди что были	1	1
299	сверхзадачи чехова которая	1	1
300	пределы своего внешнего	1	1
301	он первый раз	1	1
302	бы желая разгадать	1	1
303	никогда не актуальна	1	1
304	никогда не будет	1	1
305	как раз и	1	1
306	досталось ему даром	1	1
307	весело светилось [...]	1	1
308	и все же	2	1
309	звуки музыки и	1	1
310	которое могло бы	1	1
311	как же обстоит	1	1
312	препятствует личностному сближению	1	1
313	большие глаза марии	1	1
314	тому характеру весьма	1	1
315	преосвященство называет его	1	1
316	[...] а потом	1	1
317	был вздернутый глаза	1	1
318	а как же	1	1
319	самую суть проблемной	1	1
320	здешних порядках тогда	1	1
321	героиня не вовлекается	1	1
322	видит внутренним духовным	1	1
323	служит в банке	1	1
324	на кладбище он	1	1
325	о красивых глазах	1	1
326	угрюмо недовольным голосом	1	1
327	символическим двойным дном	1	1
328	повествования первая фраза	1	1
329	заученного обращения ваше	1	1
330	самом деле не	1	1
331	он монах да	1	1
332	любви о том	1	1
333	тревожно билось сердце	1	1
334	для натирания типично	1	1
335	чем матерью а	1	1
336	есть мера напряжения	1	1
337	было видно что	2	1
338	[...] в рыжих	1	1
339	преосвященному чайную чашку	1	1
340	времен старуха которая	1	1
341	они все те	1	1
342	что перед нею	1	1
343	личностна поэтому катя	1	1
344	читателя самостоятельного отношения	1	1
345	мечтал каждый вечер	1	1
346	широкое небо залитое	1	1
347	к внешнему функционированию	1	1
348	и пережил их	1	1
349	функции ушел бы	1	1
350	ширящегося разрастающегося набирающего	1	1
351	страстям господним обращенной	1	1
352	одно увлечение оленьки	1	1
353	напоминает мальчика павлушу	1	1
354	именно то что	2	1
355	оговаривается словно мы	1	1
356	бытия на кладбище	1	1
357	и в других	1	1
358	в городе с	1	1
359	то что человек	1	1
360	ему по романам	1	1
361	что это все	1	1
362	не испытывая душевной	1	1
363	и к миру	1	1
364	рассказчик разворачивает картину	1	1
365	углубляется в личную	1	1
366	и видит в	1	1
367	беликова не только	1	1
368	тенденция ширящегося разрастающегося	1	1
369	тотчас после заученного	1	1
370	замечательное самое важное	1	1
371	по разным причинам	1	1
372	исчерпанность персонажа инерцией	1	1
373	можно сказать про	1	1
374	и доехать бы	1	1
375	катя напоминает мальчика	1	1
376	доброй радостной улыбкой	1	1
377	чеховского человека есть	1	1
378	она безучастно на	1	1
379	жизни и субъективно-личностной	1	1
380	ни слова мать	1	1
381	непонимание смерти только	1	1
382	что человек есть	1	1
383	ей неизменно хотелось	1	1
384	и нужное на	1	1
385	в магнитном поле	2	1
386	дном возникает библейская	1	1
387	с ним девочка	1	1
388	другую реплику девочки	1	1
389	дамы с собачкой	7	1
390	у сисоя они	1	1
391	настоящего глубокого чувства	1	1
392	героини не пробудившихся	1	1
393	начинала рассказывать говорила	1	1
394	и ответ на	1	1
395	во время обеда	1	1
396	осмелится назвать сына	1	1
397	реализовать внутренний потенциал	1	1
398	было легко хотя	1	1
399	нее была такая	1	1
400	якобы настоящего глубокого	1	1
401	поэтому катя оказывается	1	1
402	решил заговорить желая	1	1
403	был тяжелый вздорный	1	1
404	старцева перестало беспокойно	1	1
405	повторяет рассмеявшись так	1	1
406	и жесте а	1	1
407	что были тогда	1	1
408	закончить рассказ вот	1	1
409	было понять [...]	1	1
