N	3gram	Propp_Isto_2	Problema
1	о том что	2	9
2	в том что	5	8
3	в связи с	4	7
4	тем не менее	1	5
5	с другой стороны	2	5
6	что иное как	2	3
7	точно так же	6	3
8	вместе с тем	5	3
9	с одной стороны	3	3
10	после того как	2	3
11	не что иное	2	3
12	потому что он	2	2
13	по отношению к	3	2
14	том что он	1	2
15	до сих пор	6	2
16	но и в	2	2
17	в это время	1	2
18	не может быть	2	2
19	потому что они	1	2
20	но все же	4	2
21	на то что	2	2
22	по этому поводу	1	2
23	оказывается что в	1	2
24	и дает ему	1	1
25	как то что	1	1
26	на самом деле	2	1
27	во всем мире	1	1
28	о том как	1	1
29	да и то	1	1
30	он все же	1	1
31	в одной из	1	1
32	все же можно	2	1
33	человека а не	1	1
34	сам по себе	1	1
35	начала до конца	1	1
36	как мы увидим	1	1
37	в огне и	1	1
38	иное как то	1	1
39	но это не	1	1
40	можно было бы	3	1
41	и дать ему	1	1
42	этот мотив в	1	1
43	с этой стороны	1	1
44	увидим ниже в	1	1
45	несмотря на то	1	1
46	вовсе не в	1	1
47	что они были	1	1
48	на другой стороне	1	1
49	означает не что	1	1
50	таким образом мы	1	1
51	не только в	4	1
52	можно найти еще	1	1
53	и в его	1	1
54	на задний план	1	1
55	так или иначе	1	1
56	все еще остается	1	1
57	хотя бы на	1	1
58	что у него	1	1
59	не зная что	1	1
60	бросается в глаза	1	1
61	что и здесь	1	1
62	мы увидим ниже	4	1
63	по себе а	1	1
64	все же остается	1	1
65	что наряду с	1	1
66	и вместе с	2	1
67	это и есть	1	1
68	связи с этим	1	1
69	с самого начала	2	1
70	то же мы	2	1
71	по его мнению	1	1
72	к тому же	2	1
73	это свидетельствует о	1	1
74	но никогда не	1	1
75	и т д	18	1
76	должно было бы	1	1
