N	2gram	Losev_Prob_3	FransuaR
1	и в	44	65
2	то есть	34	45
3	как бы	9	22
4	и не	35	22
5	вовсе не	37	18
6	в том	21	16
7	в этом	17	15
8	но в	12	14
9	в нем	9	13
10	в условиях	3	13
11	мы уже	4	12
12	и на	1	11
13	прежде всего	3	11
14	все эти	7	10
15	не только	14	10
16	и его	5	10
17	так и	10	10
18	но и	10	10
19	и потому	7	10
20	во всех	2	9
21	в эпоху	1	9
22	в его	9	9
23	все это	5	9
24	за пределы	5	8
25	всех этих	2	8
26	в своем	5	8
27	в основе	2	8
28	в дальнейшем	1	8
29	и даже	14	8
30	здесь в	3	8
31	по своему	2	8
32	и другие	3	8
33	формы и	3	7
34	его в	3	7
35	точки зрения	5	7
36	только в	19	7
37	жизни и	6	7
38	на самом	7	6
39	и литературы	1	6
40	в ней	5	6
41	еще не	5	6
42	все же	6	6
43	и у	2	6
44	при этом	4	6
45	том что	12	6
46	в отношении	2	6
47	никогда не	6	6
48	как мы	8	6
49	искусства и	2	6
50	в литературе	1	6
51	так как	9	6
52	может быть	28	6
53	сказать что	16	6
54	литературы и	2	5
55	отличие от	3	5
56	как в	5	5
57	с их	2	5
58	в них	1	5
59	как и	10	5
60	земли и	1	5
61	есть в	3	5
62	в своей	5	5
63	потому что	25	5
64	той или	12	5
65	для него	3	5
66	в одном	1	5
67	или иной	8	5
68	еще и	7	5
69	в частности	2	5
70	в той	3	5
71	и все	3	5
72	в своих	1	5
73	здесь и	3	4
74	и до	2	4
75	и к	6	4
76	поэтому и	2	4
77	в самом	3	4
78	в этой	3	4
79	в узком	1	4
80	входит в	1	4
81	во время	1	4
82	в их	2	4
83	в отличие	2	4
84	мысли и	1	4
85	не в	13	4
86	до сих	2	4
87	и искусства	2	4
88	можно только	1	4
89	связи с	8	4
90	в жизни	1	4
91	из них	2	4
92	в средневековом	1	4
93	нужно сказать	1	4
94	сих пор	2	4
95	это уже	3	4
96	это как	1	4
97	для нас	16	4
98	совершенно не	4	4
99	это в	2	4
100	самом деле	3	3
101	жизни здесь	1	3
102	мы и	2	3
103	конечно и	1	3
104	мы будем	2	3
105	жить и	1	3
106	не просто	23	3
107	и вовсе	4	3
108	уже не	7	3
109	но все	3	3
110	то что	23	3
111	в себе	8	3
112	но на	1	3
113	перестает быть	1	3
114	и с	9	3
115	и других	1	3
116	это не	9	3
117	далеко не	1	3
118	в ее	4	3
119	он и	2	3
120	отрыве от	1	3
121	образности и	4	3
122	с точки	2	3
123	разного рода	2	3
124	но это	8	3
125	даже в	1	3
126	на котором	2	3
127	всей их	1	3
128	ничего не	3	3
129	и здесь	5	3
130	не могут	1	3
131	всегда в	1	3
132	в виду	10	3
133	и вообще	8	3
134	с ним	7	3
135	в самой	2	3
136	с другой	7	3
137	и во	2	3
138	вся эта	3	3
139	во всей	3	3
140	что он	9	3
141	но как	4	3
142	где они	1	3
143	в известной	2	3
144	друг друга	2	3
145	как раз	8	3
146	даже и	16	3
147	же деле	4	3
148	связан с	1	3
