N	2gram	Vinokur_Ku_1	FransuaR
1	и в	24	40
2	и его	5	17
3	прежде всего	9	16
4	в этом	14	15
5	не только	10	13
6	в его	12	13
7	и не	12	13
8	вовсе не	10	12
9	что в	17	12
10	как и	2	11
11	но и	6	11
12	таким образом	12	10
13	как мы	1	10
14	в сущности	3	9
15	он не	2	9
16	в них	7	9
17	может быть	13	9
18	и все	2	9
19	той же	3	8
20	и на	4	8
21	отношение к	1	8
22	все эти	6	8
23	и с	5	8
24	в том	30	8
25	но в	2	8
26	то же	8	7
27	в своем	3	7
28	в виду	5	7
29	в одном	3	7
30	в духе	3	7
31	во всех	1	6
32	в самом	10	6
33	в этих	4	6
34	в то	2	6
35	же время	2	6
36	связи с	7	6
37	и других	1	6
38	до конца	2	6
39	в той	5	6
40	он говорит	1	6
41	в своей	2	6
42	к этому	1	6
43	в году	1	5
44	в нем	4	5
45	так сказать	5	5
46	вернемся к	1	5
47	и для	2	5
48	xx века	1	5
49	в особенности	3	5
50	в литературе	1	5
51	для него	1	5
52	то что	9	5
53	не было	3	5
54	а не	8	5
55	в связи	3	5
56	как раз	8	5
57	в своих	1	5
58	смысле слова	1	4
59	также и	2	4
60	жизни и	1	4
61	в ней	6	4
62	xix века	5	4
63	в истории	3	4
64	в нашем	1	4
65	было бы	15	4
66	ни в	2	4
67	том что	21	4
68	в их	3	4
69	даже в	3	4
70	того чтобы	17	4
71	в области	7	4
72	у нас	10	4
73	мы встречаем	1	4
74	о том	9	4
75	вы не	1	4
76	роль в	4	4
77	и здесь	3	4
78	а также	1	4
79	и во	1	4
80	один из	4	4
81	только на	1	4
82	из них	4	4
83	так как	9	4
84	и даже	3	4
85	до сих	4	4
86	здесь в	1	4
87	и потому	4	4
88	в данном	4	4
89	сих пор	4	4
90	в основном	1	4
91	все это	6	4
92	видно что	2	4
93	еще более	1	4
94	самом деле	9	3
95	на самом	2	3
96	и есть	2	3
97	только для	1	3
98	с его	4	3
99	по отношению	8	3
100	отличие от	1	3
101	в этой	3	3
102	кроме того	1	3
103	и как	2	3
104	шире и	1	3
105	в себе	3	3
106	но ведь	2	3
107	связанные с	1	3
108	при этом	6	3
109	всех этих	1	3
110	но дело	1	3
111	об этом	1	3
112	на протяжении	1	3
113	но именно	1	3
114	мы видели	1	3
115	в отличие	1	3
116	нельзя забывать	1	3
117	для этого	3	3
118	в таких	4	3
119	дело не	2	3
120	одна из	1	3
121	и мысли	2	3
122	о нем	2	3
123	и стиля	1	3
124	но все	2	3
125	и самое	1	3
126	здесь не	3	3
127	в ее	1	3
128	не подлежит	1	3
129	можно было	6	3
130	если бы	9	3
131	никак не	2	3
132	связь между	1	3
133	между тем	5	3
134	нуждается в	3	3
135	что и	4	3
136	и следовательно	1	3
137	еще не	5	3
138	только в	11	3
139	поэтому и	1	3
140	так и	7	3
141	же и	2	3
142	в начале	1	3
143	одно из	2	3
144	не так	1	3
145	мы находим	1	3
146	в конце	1	3
147	тем что	8	3
148	в других	1	3
149	для того	16	3
150	связан с	1	3
151	сказать что	1	3
152	там где	4	3
153	жизнь в	1	3
154	в частности	4	3
155	не может	7	3
156	вместе с	7	3
157	как в	4	3
158	во все	2	3
159	как бы	7	3
160	весь этот	1	3
161	в более	2	3
162	и от	1	3
163	но это	1	3
164	а в	5	3
165	слово в	1	3
166	между ними	2	3
167	они не	3	3
168	но вернемся	1	2
169	в обычном	1	2
170	одним из	2	2
171	например в	5	2
172	он также	1	2
173	связана с	1	2
174	наших дней	1	2
175	того же	4	2
176	переход от	4	2
177	это и	4	2
178	из самых	1	2
179	по преимуществу	2	2
180	и этот	1	2
181	большую роль	1	2
182	хотя бы	10	2
183	быть в	2	2
184	не был	1	2
185	за него	1	2
186	но не	5	2
187	до наших	1	2
188	думать что	1	2
189	что он	6	2
190	все же	12	2
191	и понимания	1	2
192	его к	3	2
193	в которой	6	2
194	в целом	4	2
195	из этих	4	2
196	выражение в	1	2
197	в дальнейшем	1	2
198	говорят о	1	2
199	и если	3	2
200	к тем	1	2
201	на его	3	2
202	как он	1	2
203	и еще	2	2
204	и вот	1	2
205	свидетельствует о	2	2
206	на этом	1	2
207	лишь в	2	2
208	раз при	1	2
209	далеко не	1	2
210	в общей	1	2
211	точки зрения	14	2
212	в котором	3	2
213	представление о	3	2
214	в условиях	1	2
215	своего рода	1	2
216	но он	1	2
217	что было	2	2
218	том же	2	2
219	не менее	7	2
220	не раз	2	2
221	как о	2	2
222	дело в	1	2
223	о таких	1	2
224	до того	2	2
225	и форм	1	2
226	этом отношении	5	2
227	особое внимание	1	2
228	и далее	1	2
229	должны быть	2	2
230	той или	1	2
231	они и	1	2
232	момент в	1	2
233	на основе	1	2
234	и сам	1	2
235	одного из	1	2
236	по сравнению	1	2
237	поэтому в	1	2
238	можно сказать	3	2
239	в разных	2	2
240	образом в	1	2
241	с другой	7	2
242	нас в	1	2
243	язык и	1	2
244	в языке	8	2
245	это не	7	2
246	говорит он	1	2
247	сомнению что	1	2
248	и так	1	2
249	который в	1	2
250	но как	1	2
251	или же	1	2
252	в эти	1	2
253	конечно не	2	2
254	и у	1	2
255	уже в	3	2
256	слова в	1	2
257	в нашей	1	2
258	как его	1	2
259	в системе	3	2
260	в форме	1	2
261	даже и	3	2
262	рядом с	5	2
263	со всем	1	2
264	или иной	3	2
265	влияние на	1	2
266	именно в	6	2
267	еще и	5	2
268	нового времени	1	2
269	что для	1	2
270	в подлинном	1	2
271	о чем	2	2
272	с помощью	7	2
273	теперь он	1	2
274	все то	1	2
275	с этим	4	2
276	к жизни	2	2
277	это есть	2	2
278	из этой	1	2
279	в состоянии	2	2
280	смысл в	2	2
281	есть и	1	2
282	этого слова	3	2
283	слова и	4	2
284	своей жизни	1	2
285	всем этим	1	2
286	вовсе нет	1	2
287	речи так	1	2
288	потому что	23	2
289	здесь только	2	2
290	гораздо больше	1	2
291	одном лице	1	2
292	в последнем	2	2
293	мы увидим	3	2
294	отношению к	9	2
295	книги романа	1	2
296	у самого	1	2
297	все что	1	2
298	широкое распространение	1	1
299	и своих	1	1
300	говоря о	1	1
301	и т	33	1
302	совершенно справедливо	1	1
303	предполагает что	1	1
304	его школы	1	1
305	утверждение что	1	1
306	вряд ли	1	1
307	не хочет	1	1
308	из его	1	1
309	почти всегда	1	1
310	исходит из	1	1
311	все те	2	1
312	собственном смысле	1	1
313	с таким	1	1
314	долгое время	1	1
315	наше ухо	1	1
316	есть не	1	1
317	мы имеем	6	1
318	с более	1	1
319	слышать и	1	1
320	видов и	1	1
321	фактов но	1	1
322	есть нечто	1	1
323	который был	1	1
324	что иное	1	1
325	вместо того	1	1
326	меры и	1	1
327	но даже	1	1
328	конечно и	1	1
329	в числе	2	1
330	и он	3	1
331	смысл и	2	1
332	иное как	2	1
333	не найдем	1	1
334	это действительно	1	1
335	на громадное	1	1
336	тем как	1	1
337	то он	1	1
338	в общем	3	1
339	менее всего	1	1
340	бы перевести	1	1
341	иметь дело	1	1
342	что они	4	1
343	относится к	2	1
344	в одной	1	1
345	цитату из	1	1
346	перед нами	1	1
347	смысле этого	3	1
348	когда он	3	1
349	от этого	2	1
350	следует остановиться	1	1
351	ее целом	1	1
352	со своей	1	1
353	помощью которого	1	1
354	бы и	2	1
355	что это	5	1
356	выход в	1	1
357	в тех	4	1
358	в известном	1	1
359	все слова	1	1
360	культуры поэтому	1	1
361	имеем в	1	1
362	во многих	2	1
363	после чего	2	1
364	но на	1	1
365	в наших	1	1
366	чтобы установить	1	1
367	по словам	1	1
368	из учеников	1	1
369	он должен	1	1
370	уже самый	1	1
371	речи в	4	1
372	однако он	1	1
373	но прежде	1	1
374	том чтобы	8	1
375	в первом	3	1
376	с представлением	1	1
377	так часто	1	1
378	свое время	2	1
379	теории и	1	1
380	и по	1	1
381	так например	2	1
382	или иных	1	1
383	без исключения	1	1
384	я вам	1	1
385	больше всего	2	1
386	то ни	1	1
387	как они	2	1
388	она понимает	1	1
389	он знал	1	1
390	главным образом	1	1
391	в совершенно	1	1
392	есть все	1	1
393	связанных с	1	1
394	но ему	1	1
395	особенности в	1	1
396	на все	1	1
397	его в	1	1
398	это было	2	1
399	заключается в	2	1
400	всех народов	1	1
401	и тем	2	1
402	между отдельными	1	1
403	истории и	1	1
404	сто лет	1	1
405	для них	2	1
406	под ред	1	1
407	все равно	2	1
408	как об	2	1
409	в контексте	2	1
410	этого не	2	1
411	с тем	5	1
412	и уже	1	1
413	несмотря на	3	1
414	с такой	1	1
415	в развитии	1	1
416	должно быть	3	1
417	этом в	1	1
418	со всей	1	1
419	правильно понять	1	1
420	на первый	1	1
421	этом случае	2	1
422	и при	2	1
423	и их	1	1
424	внимание только	1	1
425	общей системе	1	1
426	с точки	9	1
427	бы привести	1	1
428	к одному	1	1
429	мысли и	1	1
430	о языке	8	1
431	всякий раз	1	1
432	с историческим	1	1
433	втором случае	2	1
434	которые в	1	1
435	не в	11	1
436	друг другу	1	1
437	своего времени	2	1
438	и эти	3	1
439	и более	2	1
440	что этот	1	1
441	слов о	2	1
442	по себе	2	1
