N	2gram	Bakhtin_Pr_2	FransuaR
1	и в	45	56
2	то есть	50	24
3	в романе	3	21
4	в его	22	18
5	таким образом	11	17
6	все эти	4	15
7	в этом	20	14
8	в том	8	13
9	так и	3	13
10	в то	5	12
11	и его	8	12
12	то же	5	11
13	вещей и	1	11
14	в них	4	11
15	в этих	4	11
16	и т.п	6	11
17	до конца	7	11
18	как бы	15	11
19	и до	4	10
20	мы уже	3	10
21	еще не	9	10
22	же время	3	10
23	в эпоху	1	10
24	в самом	13	9
25	и не	42	9
26	только в	9	9
27	но и	15	9
28	в сущности	7	8
29	во всех	4	8
30	не только	16	8
31	в нем	20	8
32	и с	7	8
33	и их	6	8
34	и даже	3	8
35	до сих	2	8
36	и др	4	8
37	сих пор	2	8
38	все это	5	8
39	том что	7	8
40	и на	7	7
41	в большинстве	2	7
42	уже говорили	2	7
43	как мы	8	7
44	у него	6	7
45	в частности	1	7
46	той же	1	6
47	в ее	3	6
48	в этой	1	6
49	но в	6	6
50	эпохи и	1	6
51	на его	5	6
52	своего времени	1	6
53	точки зрения	19	6
54	вовсе не	7	6
55	мы видим	2	6
56	связи с	1	6
57	большинстве случаев	2	6
58	прежде всего	11	6
59	в той	3	6
60	все они	4	6
61	и все	1	6
62	потому что	8	6
63	одним из	3	5
64	с ее	3	5
65	с его	8	5
66	но не	6	5
67	в пределах	4	5
68	он не	9	5
69	так сказать	7	5
70	последнее слово	1	5
71	мы видели	3	5
72	в отношении	1	5
73	в процессе	2	5
74	никогда не	17	5
75	в области	2	5
76	говорили что	1	5
77	один из	2	5
78	ни с	2	5
79	не было	2	5
80	как и	14	5
81	в творчестве	1	5
82	это были	1	5
83	в условиях	2	5
84	в результате	3	5
85	что в	6	5
86	есть и	3	5
87	и другие	4	5
88	они не	2	5
89	ту же	1	4
90	например в	2	4
91	и потому	6	4
92	своей эпохи	2	4
93	они были	1	4
94	в ней	7	4
95	не был	2	4
96	за пределы	5	4
97	и к	2	4
98	в которой	2	4
99	в себе	5	4
100	при этом	2	4
101	их в	7	4
102	что все	3	4
103	начала и	2	4
104	переходим к	2	4
105	и ее	7	4
106	и более	2	4
107	даже в	6	4
108	одна из	3	4
109	того чтобы	1	4
110	во всем	1	4
111	наконец в	1	4
112	образы и	1	4
113	и других	3	4
114	о том	3	4
115	с одной	1	4
116	конечно не	6	4
117	так как	5	4
118	в особенности	2	4
119	пор еще	1	4
120	в основе	2	4
121	в свете	1	4
122	в своих	4	4
123	в году	1	3
124	в их	4	3
125	конечно и	2	3
126	меньшей степени	2	3
127	на них	2	3
128	в едином	2	3
129	в своем	5	3
130	перед нами	4	3
131	кроме того	1	3
132	и наконец	1	3
133	сливаются в	1	3
134	всех этих	1	3
135	слова и	1	3
136	с начала	2	3
137	здесь нет	2	3
138	не в	8	3
139	но он	1	3
140	и почти	1	3
141	характер носят	1	3
142	казалось бы	1	3
143	в форме	2	3
144	во все	2	3
145	другом месте	1	3
146	рядом с	3	3
147	здесь мы	1	3
148	и о	2	3
149	в другом	1	3
150	в образе	3	3
151	и здесь	2	3
152	и т.д	3	3
153	все его	3	3
154	времени в	1	3
155	в литературе	6	3
156	большей или	1	3
157	одной из	2	3
158	так что	2	3
159	уже не	6	3
160	был бы	1	3
161	мы находим	1	3
162	что и	5	3
163	может быть	18	3
164	здесь в	2	3
165	или меньшей	1	3
166	что для	2	3
167	в некоторых	2	3
168	более того	5	3
169	не на	4	3
170	сказать что	5	3
171	там где	6	3
172	с помощью	1	3
173	связь с	2	3
174	к его	1	3
175	на эту	1	3
176	в первой	1	3
177	он видел	1	3
178	смысловой связи	1	3
179	в те	1	3
180	бы в	5	3
181	в большей	1	3
182	то что	5	3
183	том числе	2	3
184	новое время	1	2
185	лишь там	2	2
186	самом деле	4	2
187	на самом	1	2
188	своего романа	2	2
189	на две	1	2
190	др в	1	2
191	их и	3	2
192	мы не	1	2
193	конечно в	2	2
194	с другой	1	2
195	вовсе еще	1	2
196	что они	3	2
197	в центре	1	2
198	как к	2	2
199	все остальные	1	2
200	хотя и	2	2
201	и как	2	2
202	бы и	3	2
203	в нашем	2	2
204	с их	4	2
205	что она	4	2
206	все те	2	2
207	и еще	1	2
208	в виде	1	2
209	не как	6	2
210	для понимания	2	2
211	людей и	2	2
212	так например	1	2
213	в мире	3	2
214	его в	3	2
215	по всему	1	2
216	ни в	2	2
217	превращаются в	1	2
218	в слове	1	2
219	он и	4	2
220	несмотря на	1	2
221	между собою	1	2
222	в развитии	2	2
223	и некоторые	2	2
224	или менее	1	2
225	для него	9	2
226	в своей	6	2
227	еще недостаточно	1	2
228	в котором	7	2
229	с точки	9	2
230	в которых	1	2
231	друг другу	1	2
232	если бы	2	2
233	и эти	1	2
234	не могли	1	2
235	между людьми	1	2
236	на котором	1	2
237	дело в	1	2
238	о них	2	2
239	весь роман	1	2
240	того как	3	2
241	с одним	2	2
242	ему и	1	2
243	особое значение	1	2
244	что на	1	2
245	характерен для	1	2
246	в каком	1	2
247	не потому	2	2
248	определенность и	1	2
249	с исключительной	1	2
250	числе и	2	2
251	той или	3	2
252	след в	1	2
253	нашей работы	2	2
254	данном случае	1	2
255	и явления	1	2
256	то время	1	2
257	и совершенно	1	2
258	и сам	3	2
259	с ним	8	2
260	образом в	2	2
261	зрения на	5	2
262	его жизни	2	2
263	можно сказать	2	2
264	и были	1	2
265	к нему	11	2
266	как отдельные	1	2
267	вся эта	1	2
268	на одном	1	2
269	отметить что	2	2
270	во всей	1	2
271	появляется и	1	2
272	нем и	1	2
273	утрачивают свою	1	2
274	не тот	1	2
275	было бы	4	2
276	но с	3	2
277	что он	7	2
278	это очень	2	2
279	это не	3	2
280	на мир	2	2
281	судить о	1	2
282	уже в	4	2
283	только на	1	2
284	ни одного	3	2
285	из них	9	2
286	характерно что	2	2
287	точка зрения	7	2
288	в одном	6	2
289	к ним	3	2
290	как раз	6	2
291	в других	1	2
292	смерти и	1	2
293	для того	1	2
294	связан с	2	2
295	значение имеет	1	2
296	человека и	2	2
297	видим что	1	2
298	далеко не	4	2
299	романа в	5	2
300	нового времени	3	2
301	а на	2	2
302	его как	1	2
303	точек зрения	3	2
304	не может	24	2
305	о себе	3	2
306	вместе с	1	2
307	так же	5	2
308	нет ни	3	2
309	из которых	2	2
310	он говорит	2	2
311	в данном	1	2
312	в точке	5	2
313	а не	10	2
314	далеко за	1	2
315	но это	2	2
316	все же	4	2
317	и для	2	2
318	его творчестве	3	2
319	себя на	2	2
320	мира и	1	2
321	а в	3	2
322	слово самого	1	2
323	между ними	4	2
324	это в	1	2
325	другой стороны	1	2
326	они вступают	1	2
327	более или	1	2
328	и эта	3	2
329	к этому	4	2
330	он часто	1	2
331	только он	1	1
332	в обычном	1	1
333	с острой	1	1
334	того же	1	1
335	этого последнего	1	1
336	нужно подчеркнуть	1	1
337	идет о	2	1
338	этого в	1	1
339	он всегда	1	1
340	живых уст	1	1
341	книге о	1	1
342	и могут	2	1
343	а как	4	1
344	всего того	1	1
345	новым и	1	1
346	и свой	1	1
347	из своих	2	1
348	он как	3	1
349	вступают в	2	1
350	на равных	2	1
351	так чтобы	2	1
352	этой замечательной	1	1
353	и со	2	1
354	за всеми	2	1
355	подчеркнуть что	3	1
356	единым и	1	1
357	на последнем	1	1
358	все остальное	1	1
359	имел место	1	1
360	литературы и	1	1
361	между собой	1	1
362	оно ни	1	1
363	государь что	1	1
364	в чем	2	1
365	некоторые другие	1	1
366	но конечно	1	1
367	как у	2	1
368	друг к	3	1
369	мы еще	1	1
370	землю и	1	1
371	и принципиальной	1	1
372	присутствует в	1	1
373	по отношению	8	1
374	значение для	3	1
375	и речи	1	1
376	себя в	2	1
377	они действительно	1	1
378	одного и	2	1
379	чем же	2	1
380	в одной	5	1
381	ближайших к	1	1
382	как в	4	1
383	стороны и	1	1
384	годах то	1	1
385	построены в	1	1
386	современности в	1	1
387	что по	1	1
388	было только	1	1
389	своего возраста	1	1
390	стиля и	1	1
391	и принципиально	1	1
392	за собой	2	1
393	поэтому он	1	1
394	образ которого	1	1
395	ее целом	1	1
396	сливается с	4	1
397	говорит не	1	1
398	мира эти	1	1
399	та же	1	1
400	автор в	1	1
401	и у	2	1
402	всего романа	2	1
403	он в	1	1
404	не исчерпывается	2	1
405	из этих	1	1
406	им в	4	1
407	все слова	1	1
408	тому же	1	1
409	но ведь	3	1
410	как он	4	1
411	но на	2	1
412	можно лишь	1	1
413	частности и	1	1
414	современной ему	2	1
415	вообще не	1	1
416	и низкого	1	1
417	в определенном	1	1
418	а скорее	1	1
419	говорили в	2	1
420	они в	1	1
421	глубокий след	1	1
422	последнему целому	1	1
423	романа все	1	1
424	понимания и	1	1
425	и вот	2	1
426	характерное для	1	1
427	свое время	2	1
428	таких которые	1	1
429	их из	1	1
430	этого жанра	3	1
431	подобно тому	2	1
432	что ни	1	1
433	даже прямо	1	1
434	дистанции между	1	1
435	в нее	1	1
436	можно было	2	1
437	ни был	1	1
438	это конечно	1	1
439	мы слышим	2	1
440	для всей	1	1
441	же не	1	1
442	его современниками	1	1
443	те же	2	1
444	из самой	1	1
445	лишь в	2	1
446	сохраняется в	1	1
447	художественный образ	1	1
448	это было	2	1
449	заключается в	1	1
450	с другими	7	1
451	его личности	2	1
452	на почве	4	1
453	этом смысле	5	1
454	и правды	1	1
455	в новое	1	1
456	изображения все	1	1
457	реалистического романа	1	1
458	и смерти	7	1
459	и романа	1	1
460	действительности правда	1	1
461	и вы	2	1
462	их как	1	1
463	со своими	6	1
464	не всегда	1	1
465	его и	3	1
466	бы эту	1	1
467	с большою	1	1
468	чем в	1	1
469	новыми возможностями	1	1
470	автора и	2	1
471	она была	1	1
472	понятия и	1	1
473	можем судить	1	1
474	свое словесное	1	1
475	этот материал	1	1
476	что значит	2	1
477	чтобы войти	1	1
478	соприкосновение с	1	1
479	лежат в	1	1
480	видел и	1	1
481	мы говорили	1	1
482	пятой главе	1	1
483	место в	1	1
484	самого героя	2	1
485	в отличие	1	1
486	мысли и	3	1
487	других эпох	1	1
488	не раз	2	1
489	точку зрения	5	1
490	которые в	2	1
491	войти в	1	1
492	о двух	2	1
493	показать что	2	1
494	же мы	2	1
495	тому что	1	1
496	вещи не	1	1
497	а иногда	1	1
498	иной раз	1	1
499	дает здесь	1	1
500	самого начала	1	1
501	не имеет	3	1
502	тогда когда	1	1
503	правда в	2	1
504	в науке	2	1
505	и притом	1	1
506	и сама	1	1
507	не по	3	1
508	раскрыть и	2	1
509	и автор	2	1
510	смысл его	2	1
511	человека от	2	1
512	и всегда	2	1
513	только и	1	1
514	в самой	3	1
515	современниками как	1	1
516	заложенные в	1	1
517	и попытался	1	1
518	совершенно новую	1	1
519	хочет быть	1	1
520	звучит в	2	1
521	как будто	1	1
522	этом отношении	2	1
523	с другом	2	1
524	такие же	1	1
525	не могут	1	1
526	могут быть	4	1
527	эпохе в	1	1
528	героев и	1	1
529	вошли в	1	1
530	его за	1	1
531	к другу	3	1
532	для такого	1	1
533	к тому	1	1
534	что оно	1	1
535	его с	2	1
536	как для	1	1
537	для его	1	1
538	они становятся	1	1
539	то оно	2	1
540	весь с	1	1
541	они и	2	1
542	и последних	1	1
543	социальные и	1	1
544	своего отца	1	1
545	если же	1	1
546	и он	3	1
547	где он	1	1
548	т.е в	1	1
549	подчеркиваем что	2	1
550	авторской речи	2	1
551	правда не	1	1
552	как дурное	1	1
553	своего развития	2	1
554	в виду	2	1
555	на нем	1	1
556	и сами	1	1
557	здесь не	2	1
558	ведь они	2	1
559	сочетается с	4	1
560	может только	1	1
561	разобранный нами	1	1
562	с самого	1	1
563	так в	1	1
564	на том	1	1
565	и индивидуальность	1	1
566	живет в	1	1
567	античной литературе	1	1
568	которая была	1	1
569	входящий в	1	1
570	которые он	1	1
571	неразрывное единство	1	1
