N	3gram	Potebnia_M_3	Myshleni
1	в том что	16	21
2	для того чтобы	3	10
3	с одной стороны	3	7
4	заключается в том	1	7
5	не может быть	3	6
6	на то что	1	6
7	по отношению к	5	5
8	в самом деле	1	4
9	из того что	1	4
10	в том чтобы	2	4
11	о том что	1	4
12	в собственном смысле	2	3
13	как мы уже	1	3
14	в данном случае	1	3
15	смысле этого слова	7	3
16	вместе с ним	1	3
17	с таким образом	1	3
18	мы не можем	2	3
19	по этому поводу	1	3
20	в этом отношении	2	3
21	мы должны будем	2	2
22	того что в	1	2
23	более или менее	3	2
24	на самом деле	1	2
25	понимают друг друга	1	2
26	подобно тому как	2	2
27	в том же	2	2
28	одной стороны и	1	2
29	потому что он	3	2
30	мы старались показать	1	2
31	что он не	3	2
32	как увидим ниже	1	2
33	если бы мы	1	2
34	в начале развития	2	2
35	само по себе	3	2
36	то же самое	1	2
37	вовсе не в	1	2
38	и в самом	2	2
39	друг от друга	1	2
40	сама по себе	2	2
41	друг с другом	1	2
42	только тогда когда	7	2
43	точки зрения и	1	1
44	но и от	1	1
45	мы видим не	1	1
46	если бы даже	1	1
47	а не за	1	1
48	было бы невозможно	1	1
49	и вообще в	1	1
50	сводится к тому	1	1
51	мере того как	3	1
52	и что только	2	1
53	там где нет	1	1
54	но здесь же	1	1
55	это было бы	1	1
56	можно видеть из	1	1
57	в этом последнем	2	1
58	по мере того	3	1
59	те же самые	1	1
60	один и тот	1	1
61	именно потому что	1	1
62	что как бы	1	1
63	но все это	1	1
64	до сих пор	3	1
65	для нас с	1	1
66	и со стороны	1	1
67	сам по себе	5	1
68	или действие которое	1	1
69	только то что	1	1
70	самим по себе	1	1
71	того и другого	1	1
72	тогда когда он	1	1
73	а вместе с	1	1
74	на каждом шагу	1	1
75	со своей точки	1	1
76	рано или поздно	1	1
77	более глубокое и	1	1
78	глубокое и верное	1	1
79	как мы старались	1	1
80	зависит не только	1	1
81	то и другое	1	1
82	что даже в	1	1
83	в том случае	1	1
84	и то что	1	1
85	с в этом	1	1
86	в целом и	1	1
87	для нас это	1	1
88	что мы не	2	1
89	в таких случаях	1	1
90	то что оно	1	1
91	других или в	1	1
92	не в том	5	1
93	сами по себе	1	1
94	сказать что при	1	1
95	мы не знаем	2	1
96	таким образом и	1	1
97	что для нас	1	1
98	и тот же	1	1
99	если мы не	1	1
100	мы видели выше	1	1
101	мы тем самым	1	1
102	не могут быть	2	1
103	и тем самым	1	1
104	но вместе с	2	1
105	не имеет еще	1	1
106	только в силу	1	1
107	потому что мы	2	1
108	с другой стороны	4	1
109	не могут иметь	1	1
110	по себе не	1	1
111	здесь не только	1	1
112	у него в	1	1
113	что вовсе не	1	1
114	том смысле что	1	1
115	в такой форме	1	1
116	он был бы	1	1
117	ничего общего с	1	1
118	скажем только что	1	1
119	не только не	2	1
120	как бы ни	2	1
121	своей точки зрения	1	1
122	из этих схем	1	1
123	еще один пример	1	1
124	можно сказать что	2	1
125	но что же	1	1
126	случае если бы	1	1
127	только в том	3	1
128	за то что	1	1
129	заметить что в	1	1
130	то же что	4	1
131	после того как	1	1
132	в том смысле	3	1
133	в приведенном выше	1	1
134	в буквальном смысле	2	1
135	не только от	1	1
136	том что он	2	1
137	на все остальные	1	1
138	даны уже в	1	1
139	он не видит	1	1
140	как и в	2	1
141	к тому же	1	1
142	как мы видели	1	1
143	в свое время	1	1
144	самое понятие о	1	1
145	потому что эта	1	1
