N	3gram	Vygotskiy__5	Psycholo
1	для того чтобы	14	19
2	в том что	11	12
3	о том что	4	10
4	в самом деле	2	7
5	то же самое	4	6
6	к тому что	1	5
7	так же точно	1	5
8	на самом деле	1	5
9	с самого начала	5	5
10	и может быть	1	4
11	с точки зрения	9	4
12	что он не	2	4
13	можно было бы	3	4
14	друг с другом	7	4
15	мы никогда не	1	3
16	том что он	2	3
17	к тому чтобы	4	3
18	не то что	3	3
19	так как она	2	3
20	и что в	1	3
21	так же как	7	3
22	в том чтобы	1	3
23	смысле этого слова	1	3
24	так как это	3	3
25	то что он	2	3
26	это означало бы	1	3
27	во всяком случае	1	3
28	шаг за шагом	1	3
29	надо сказать что	1	3
30	заключается в том	5	3
31	до сих пор	3	3
32	с одной стороны	3	3
33	сама по себе	4	3
34	таким образом что	2	2
35	потому что он	5	2
36	совершенно другим путем	1	2
37	показать что все	1	2
38	сводится к тому	1	2
39	сказать что в	1	2
40	что для того	1	2
41	никак не может	1	2
42	о том как	2	2
43	сам по себе	1	2
44	не может понять	1	2
45	с ним в	1	2
46	вместе с тем	2	2
47	и в частности	2	2
48	то время как	4	2
49	что в этой	1	2
50	же самое что	2	2
51	с другой стороны	2	2
52	и той же	1	2
53	вместо того чтобы	3	2
54	таким образом в	2	2
55	в то время	4	2
56	до самого конца	1	2
57	не только не	3	2
58	с целым рядом	1	2
59	что это не	1	2
60	он полагает что	1	2
61	мы видим что	2	2
62	одной и той	1	2
63	на то как	1	2
64	в сущности говоря	4	2
65	те же самые	1	2
66	нам о том	1	1
67	мы будем иметь	1	1
68	мы знаем что	1	1
69	что иное как	1	1
70	этот закон и	1	1
71	или хотя бы	1	1
72	то что должно	1	1
73	что в этом	1	1
74	мы уже говорили	1	1
75	это на примере	1	1
76	к этому вопросу	1	1
77	совершенно очевидно что	1	1
78	психологической точки зрения	1	1
79	по отношению к	12	1
80	ответить на этот	1	1
81	подобно тому как	4	1
82	самом деле если	1	1
83	сказать что оно	1	1
84	нас на глазах	1	1
85	же как и	1	1
86	бы сказать что	1	1
87	мы не можем	1	1
88	знает что он	2	1
89	именно то что	1	1
90	по самой своей	2	1
91	если скажем что	1	1
92	у нас на	1	1
93	в той же	2	1
94	не потому чтобы	1	1
95	не на то	1	1
96	мы могли бы	6	1
97	не было бы	1	1
98	то что мешает	1	1
99	из того что	4	1
100	и таким образом	1	1
101	но он не	4	1
102	и не может	2	1
103	на этот вопрос	4	1
104	предметом которого является	1	1
105	с этой точки	4	1
106	мы не станем	2	1
107	и что мы	1	1
108	что если в	1	1
109	в своем развитии	4	1
110	останавливаться на этом	1	1
111	если мы хотим	1	1
112	о том в	1	1
113	на эту тему	1	1
114	к этому что	1	1
115	того чтобы он	1	1
116	того чтобы понять	1	1
117	то что составляет	1	1
118	один из них	1	1
119	лежит в основе	2	1
120	совершенно иначе чем	1	1
121	означало бы что	1	1
122	чтобы ответить на	1	1
123	же точно как	1	1
124	но он еще	1	1
125	чем то что	1	1
126	того чтобы увидеть	1	1
127	может понять как	1	1
128	происходит так что	1	1
129	и из его	1	1
130	это не так	1	1
131	а с другой	2	1
132	чтобы увидеть что	1	1
133	действительно то что	1	1
134	в свою очередь	3	1
135	прибавим к этому	1	1
136	чтобы сделать это	1	1
137	друг к другу	1	1
138	прямо сказать что	1	1
139	того чтобы сделать	2	1
140	начиная с первого	1	1
141	я не могу	1	1
142	а не только	1	1
143	которая никак не	1	1
144	и развития их	1	1
145	чем тогда когда	1	1
146	которая лежит в	1	1
147	ни в каком	1	1
148	не может быть	3	1
149	что в сущности	1	1
150	то обстоятельство что	2	1
151	не что иное	1	1
152	и вместе с	1	1
153	как это и	1	1
154	те или иные	1	1
155	ничего общего с	2	1
156	тем и другим	1	1
157	и что следовательно	1	1
158	он принадлежит к	1	1
159	этой точки зрения	4	1
160	мы опираемся на	1	1
161	и никогда не	1	1
162	к выводу что	1	1
163	между тем и	1	1
164	до того как	2	1
165	мы вправе спросить	1	1
166	можно сказать что	5	1
167	при таком понимании	1	1
168	в этом смысле	1	1
169	в то же	1	1
170	самой своей природе	2	1
171	сделать то же	1	1
172	будем иметь случай	1	1
173	но в этом	1	1
174	том что для	1	1
175	не до конца	2	1
176	говорит нам о	1	1
177	и что эта	1	1
178	мы только что	1	1
179	что оно является	2	1
