N	3gram	Propp_Isto_2	Problema
1	тем не менее	1	18
2	и т д	18	10
3	на то что	2	8
4	сам по себе	1	7
5	о том что	2	5
6	в том что	5	5
7	точно так же	6	4
8	на самом деле	2	4
9	т д и	2	4
10	в связи с	4	4
11	иметь в виду	2	3
12	так же и	3	3
13	до сих пор	6	3
14	то что он	1	3
15	не только не	1	3
16	с другой стороны	2	3
17	по этому поводу	1	3
18	о том как	1	2
19	в этом случае	5	2
20	что иное как	2	2
21	в других случаях	2	2
22	но это только	1	2
23	так или иначе	1	2
24	в таких случаях	2	2
25	в этих случаях	8	2
26	есть не что	1	2
27	как мы увидим	1	2
28	здесь то что	1	2
29	а может быть	1	2
30	но уже в	1	2
31	но если мы	1	2
32	так же как	4	2
33	сих пор мы	2	2
34	во всех этих	2	2
35	тем что в	1	2
36	не может быть	2	2
37	мы увидим ниже	4	2
38	с тем что	3	2
39	не что иное	2	2
40	можно было бы	3	2
41	подобно тому как	3	2
42	может быть даже	1	2
43	здесь идет речь	1	1
44	и может быть	2	1
45	при встрече с	1	1
46	вместе с тем	5	1
47	пор мы рассматривали	1	1
48	еще на один	1	1
49	не знал о	1	1
50	в некоторых случаях	2	1
51	только самый факт	1	1
52	мы не будем	2	1
53	не сам по	1	1
54	он должен быть	1	1
55	но в сущности	1	1
56	связи с ее	1	1
57	с которыми он	1	1
58	в себе силу	1	1
59	до наших дней	1	1
60	об этом не	1	1
61	но он имеет	1	1
62	то это значит	1	1
63	но есть еще	1	1
64	не то что	1	1
65	из них не	1	1
66	то что было	1	1
67	в это время	1	1
68	с одним условием	1	1
69	только с одним	2	1
70	один из них	1	1
71	не только в	4	1
72	так как это	1	1
73	и то же	1	1
74	т д здесь	1	1
75	а именно на	1	1
76	том как он	1	1
77	и на ней	1	1
78	и ничего не	2	1
79	в эту ночь	1	1
80	мы здесь не	1	1
81	тем что они	1	1
82	так оно и	1	1
83	уже видели что	2	1
84	связи с этим	1	1
85	мы уже видели	3	1
86	т д все	1	1
87	однако не в	1	1
88	казалось бы что	1	1
89	здесь не будем	1	1
90	мы имеем и	1	1
91	мы можем сказать	1	1
92	это значит что	1	1
93	если мы не	1	1
94	в виду то	1	1
95	в другом случае	1	1
96	только в этом	1	1
97	ни один из	1	1
98	и в его	1	1
99	всех этих случаях	2	1
100	к тому же	2	1
101	но еще не	1	1
102	перед нами как	1	1
103	в отдельности и	1	1
104	и в другом	1	1
