N	2gram	Vygotskiy__3	Problema
1	и не	10	28
2	то есть	15	27
3	не только	12	24
4	только в	4	23
5	в виде	2	22
6	вовсе не	8	21
7	и в	38	20
8	в том	25	20
9	ни в	3	17
10	не просто	2	16
11	все эти	4	16
12	то что	35	15
13	потому что	14	15
14	точки зрения	16	14
15	у нас	2	14
16	было бы	12	14
17	но и	5	14
18	перед нами	8	13
19	не в	12	13
20	в себе	4	12
21	том что	14	12
22	не есть	1	12
23	с точки	9	11
24	как будто	4	11
25	едва ли	3	10
26	отнюдь не	2	10
27	и его	6	10
28	так и	1	10
29	в качестве	2	10
30	при помощи	4	10
31	это значит	1	10
32	не является	1	10
33	в этом	13	9
34	может быть	19	9
35	и даже	4	9
36	все это	3	9
37	но в	3	8
38	таким образом	12	8
39	если бы	14	8
40	что он	11	8
41	в той	5	8
42	в результате	1	8
43	и все	10	8
44	во всяком	2	8
45	то же	10	7
46	мы не	5	7
47	в ней	15	7
48	еще не	1	7
49	и с	1	7
50	ясно что	6	7
51	это не	1	7
52	здесь не	3	7
53	хотя бы	2	7
54	и тем	3	7
55	есть в	2	7
56	с другой	7	7
57	именно в	1	7
58	сказать что	4	7
59	а не	7	7
60	и потому	1	7
61	есть не	1	6
62	мы имеем	1	6
63	только при	1	6
64	при этом	4	6
65	всех этих	2	6
66	как и	8	6
67	в данном	2	6
68	но если	4	6
69	же самое	10	6
70	в виду	4	6
71	и вообще	1	6
72	что здесь	2	6
73	так что	8	6
74	по своему	4	6
75	но это	3	6
76	для нас	8	6
77	другой стороны	5	6
78	в таком	3	6
79	на самом	2	5
80	но не	1	5
81	как в	4	5
82	хотя и	1	5
83	и если	6	5
84	в нем	4	5
85	в них	3	5
86	мере не	1	5
87	в этих	2	5
88	и очень	2	5
89	когда мы	2	5
90	и о	3	5
91	в ее	7	5
92	данном случае	2	5
93	каждый раз	1	5
94	о том	6	5
95	можно сказать	1	5
96	и можно	1	5
97	жизни и	1	5
98	уже не	2	5
99	если мы	6	5
100	так как	6	5
101	здесь в	2	5
102	то и	3	5
103	не может	7	5
104	вместе с	5	5
105	так же	2	5
106	или в	5	5
107	и ни	1	5
108	ничего общего	1	5
109	и т	14	4
110	это и	1	4
111	что его	2	4
112	кроме того	1	4
113	и есть	1	4
114	и наконец	2	4
115	в этой	13	4
116	что она	16	4
117	в отвлеченном	2	4
118	с тем	8	4
119	несмотря на	5	4
120	в своей	5	4
121	всяком случае	2	4
122	в одном	8	4
123	тем самым	1	4
124	отличается от	1	4
125	не имеет	6	4
126	только не	1	4
127	в самой	4	4
128	ни о	1	4
129	указывает на	6	4
130	можно было	1	4
131	с ним	2	4
132	никак не	7	4
133	и во	2	4
134	во всех	4	4
135	и только	3	4
136	и ее	2	4
137	что не	3	4
138	уже давно	2	4
139	с этим	8	4
140	как бы	14	4
141	как раз	8	4
142	и для	4	4
143	же в	2	4
144	а в	7	4
145	какой мере	2	4
146	в то	3	4
147	в какой	5	4
148	самом деле	21	3
149	в зависимости	1	3
150	и этот	3	3
151	он как	1	3
152	то это	2	3
153	в каждой	1	3
154	и на	6	3
155	он был	3	3
156	но как	2	3
157	тут же	1	3
158	мы сейчас	1	3
159	в истории	2	3
160	в своем	5	3
161	и к	3	3
162	имеем в	1	3
163	т д	4	3
164	но все	1	3
165	в другом	5	3
166	того или	1	3
167	с другими	1	3
168	из них	6	3
169	здесь нет	1	3
170	в жизни	1	3
171	все равно	1	3
172	как это	6	3
173	нет никакого	2	3
174	и другое	4	3
175	как о	1	3
176	дело не	2	3
177	мы все	4	3
178	можно ли	1	3
179	казалось бы	5	3
180	зависимости от	1	3
181	к тому	6	3
182	в самых	1	3
183	как мы	7	3
184	в его	5	3
185	что и	4	3
186	всякого рода	1	3
187	то для	1	3
188	без этого	1	3
189	для всех	2	3
190	конечно не	4	3
191	в начале	1	3
192	здесь мы	4	3
193	не так	3	3
194	для него	2	3
195	мы можем	7	3
196	тем что	3	3
197	само собой	1	3
198	для того	8	3
199	не было	1	3
200	были бы	3	3
201	еще и	2	3
202	которые как	1	3
203	если не	1	3
204	тем больше	2	3
205	о себе	1	3
206	ни на	1	3
207	к его	2	3
208	независимо от	1	3
209	из которых	4	3
210	или иного	1	3
211	а если	1	3
212	это есть	2	3
213	и более	2	3
214	что мы	1	3
215	только для	3	3
216	между прочим	1	3
217	они суть	1	3
218	и как	8	3
219	мы должны	1	3
220	все они	2	3
221	совершенно не	5	3
222	из этого	8	3
223	что в	20	3
224	о каких	1	2
225	для ее	1	2
226	чтобы не	1	2
227	и то	8	2
228	бы для	2	2
229	нам кажется	1	2
230	по преимуществу	2	2
231	и больше	2	2
232	в которой	5	2
233	так чтобы	1	2
234	время как	4	2
235	и он	1	2
236	между собой	2	2
237	мы читаем	2	2
238	столь же	2	2
239	в чем	1	2
240	то мы	1	2
241	заключается не	2	2
242	не то	4	2
243	совершенно ясно	13	2
244	нет и	1	2
245	что они	4	2
246	относится к	1	2
247	что именно	2	2
248	все же	8	2
249	и где	1	2
250	говорит что	8	2
251	именно такие	1	2
252	более или	1	2
253	ясно и	2	2
254	то в	1	2
255	со своей	2	2
256	что это	10	2
257	в известном	1	2
258	только один	1	2
259	тому же	1	2
260	если он	4	2
261	на его	1	2
262	что без	1	2
263	он не	6	2
264	не к	3	2
265	в корне	1	2
266	с ее	2	2
267	том чтобы	1	2
268	как они	1	2
269	не будет	1	2
270	и может	2	2
271	на этой	1	2
272	его в	3	2
273	однако мы	3	2
274	это будут	1	2
275	кажется что	1	2
276	для них	1	2
277	далеко не	3	2
278	что чем	2	2
279	чтобы при	1	2
280	и тогда	1	2
281	или менее	1	2
282	в котором	6	2
283	она в	3	2
284	или вернее	2	2
285	но эта	1	2
286	ее для	1	2
287	есть именно	2	2
288	не могли	4	2
289	однако в	1	2
290	бы быть	1	2
291	того же	3	2
292	но они	2	2
293	друг друга	1	2
294	дело в	1	2
295	здесь на	1	2
296	весь этот	3	2
297	но только	8	2
298	того чтобы	9	2
299	он с	1	2
300	по одному	1	2
301	смысле как	1	2
302	и по	2	2
303	и притом	1	2
304	к ней	2	2
305	у меня	1	2
306	есть только	2	2
307	во все	1	2
308	и всех	1	2
309	и это	8	2
310	но по	1	2
311	это будет	2	2
312	в совершенно	2	2
313	и говорит	1	2
314	действия и	2	2
315	идет речь	1	2
316	и совершенно	4	2
317	и когда	5	2
318	и каждый	1	2
319	для иллюстрации	1	2
320	для этого	2	2
321	и что	18	2
322	это было	1	2
323	с его	1	2
324	по содержанию	1	2
325	том как	2	2
326	тот же	3	2
327	дело с	1	2
328	очень много	1	2
329	по этому	1	2
330	со всеми	2	2
331	только на	1	2
332	своим собственным	2	2
333	заключается в	7	2
334	за ним	1	2
335	совсем другое	1	2
336	в конце	2	2
337	то время	2	2
338	в других	1	2
339	о которых	9	2
340	без всякой	2	2
341	этих образов	1	2
342	в самом	25	2
343	а именно	1	2
344	и прежде	1	2
345	как же	2	2
346	это все	1	2
347	говорит о	2	2
348	отвлеченном виде	1	2
349	все время	30	2
350	была бы	2	2
351	как именно	1	2
352	представить себе	1	2
353	к своему	2	2
354	либо в	2	2
355	находятся в	2	2
356	был в	1	2
357	том смысле	2	2
358	действительность в	1	2
359	это ясно	1	2
360	каждой из	1	2
361	поэмы и	2	2
362	том виде	1	2
363	еще более	1	2
364	будто бы	1	2
365	только что	2	2
366	с ней	1	2
367	в частности	1	2
368	всех других	1	2
369	и жизнь	1	2
370	можно назвать	2	2
371	значения этого	1	1
372	как известно	1	1
373	скажет что	1	1
374	одним из	1	1
375	для построения	1	1
376	у гоголя	1	1
377	дело вовсе	1	1
378	и муравей	3	1
379	силы и	1	1
380	ему что	1	1
381	смысл этого	3	1
382	и до	1	1
383	что эти	4	1
384	они продолжают	1	1
385	если поэт	1	1
386	таком виде	2	1
387	когда нам	1	1
388	с теорией	1	1
389	этой картины	1	1
390	с с	2	1
391	что вся	1	1
392	бороться с	1	1
393	же как	1	1
394	что если	4	1
395	и тут	1	1
396	продолжает существовать	1	1
397	отдельных словах	1	1
398	на глазах	1	1
399	на себя	1	1
400	на свою	1	1
401	что можно	1	1
402	себе что	1	1
403	чем то	1	1
404	бы всю	1	1
405	этого никак	1	1
406	время в	5	1
407	является просто	1	1
408	там и	1	1
409	или во	1	1
410	или свойство	1	1
411	сказать и	1	1
412	разницы между	1	1
413	другой более	1	1
