N	3gram	Voloshinov_1	Myshleni
1	для того чтобы	1	14
2	по отношению к	9	12
3	в том что	4	11
4	с точки зрения	10	9
5	по сравнению с	1	5
6	в этом отношении	2	5
7	с самого начала	5	5
8	можно сказать что	3	5
9	из того что	1	4
10	к тому чтобы	3	4
11	на этот вопрос	1	4
12	в то время	1	4
13	о том что	1	4
14	к целому ряду	1	3
15	в этом случае	1	3
16	иное отношение к	1	3
17	до сих пор	3	3
18	с одной стороны	1	3
19	и тот же	2	3
20	в свою очередь	1	3
21	не может быть	3	3
22	один и тот	2	3
23	на вопрос о	1	3
24	таким образом что	1	2
25	том что в	1	2
26	в самом деле	5	2
27	том что он	2	2
28	с помощью которого	1	2
29	что нам известно	1	2
30	и не может	1	2
31	в зависимости от	2	2
32	того что мы	1	2
33	что он не	1	2
34	в отличие от	1	2
35	таким образом в	1	2
36	в этот период	3	2
37	в высшей степени	2	2
38	но при этом	1	2
39	а с другой	1	2
40	то что он	1	2
41	ответ на этот	1	2
42	в свое время	1	2
43	то обстоятельство что	1	2
44	его отношение к	2	2
45	ничего общего с	1	2
46	того что нам	1	2
47	но все же	1	2
48	но если мы	2	2
49	как мы видели	4	2
50	и связанное с	1	1
51	и может быть	2	1
52	но как раз	1	1
53	теории и практике	1	1
54	или хотя бы	1	1
55	что с ним	1	1
56	мы видим таким	1	1
57	сводится к тому	1	1
58	говорит об этом	1	1
59	ничего не говорит	1	1
60	найти выход из	1	1
61	но мы не	1	1
62	их помощью мы	1	1
63	на самом деле	2	1
64	они не могут	1	1
65	обратное влияние на	1	1
66	сам по себе	2	1
67	тесно связана с	1	1
68	является одним из	1	1
69	себя и не	1	1
70	мы и должны	1	1
71	в собственном смысле	1	1
72	что мы знаем	1	1
73	связанное с ним	1	1
74	эта новая теория	1	1
75	и той же	1	1
76	имеющие ничего общего	1	1
77	во всех областях	1	1
78	одно и то	1	1
79	ничего другого как	1	1
80	что оно как	1	1
81	в чем состоит	1	1
82	с их помощью	1	1
83	вообще не существует	1	1
84	и на все	1	1
85	но мы знаем	1	1
86	этом отношении может	1	1
87	именно в этой	1	1
88	таким образом и	1	1
89	это было бы	1	1
90	в себя и	1	1
91	потому что оно	1	1
92	и то же	1	1
93	и по отношению	2	1
94	не могут быть	3	1
95	в какой степени	1	1
96	так и с	1	1
97	благодаря тому что	2	1
98	не является чем-то	1	1
99	но вместе с	2	1
100	мы никогда не	1	1
101	было бы предположить	1	1
102	во всяком случае	3	1
103	с помощью которой	1	1
104	так и в	2	1
105	с ним в	1	1
106	тем не менее	2	1
107	не было бы	1	1
108	и таким образом	1	1
109	ни в каком	1	1
110	что он был	1	1
111	мы не можем	1	1
112	таким образом значительная	1	1
113	точки зрения обоих	1	1
114	и связанная с	1	1
115	не имеющие ничего	1	1
116	в связь с	1	1
117	видим таким образом	1	1
118	является для него	1	1
119	мы знаем что	3	1
120	знаем что это	1	1
121	но и по	1	1
122	и что оно	1	1
123	что это не	1	1
124	что в его	2	1
125	в то же	5	1
126	в вопросе о	1	1
127	в процессе длительного	2	1
128	месте но в	1	1
129	одной и той	1	1
130	жизни таким образом	1	1
131	так и по	1	1
132	говорит нам о	1	1
133	но не может	1	1
134	с которыми оно	1	1
135	не нуждается в	1	1
136	вместе с этим	1	1
