N	3gram	Vygotskiy__5	RusskieA
1	в том что	14	18
2	состоит в том	2	13
3	в этом случае	2	6
4	в данном случае	2	6
5	для того чтобы	19	6
6	и т д	3	5
7	вместе с тем	3	4
8	так же как	2	4
9	о том что	6	4
10	мы видели что	1	4
11	в отличие от	2	3
12	не может быть	2	3
13	но она не	1	2
14	во многих случаях	1	2
15	что иное как	2	2
16	же как и	1	2
17	не что иное	2	2
18	в том чтобы	2	2
19	но вместе с	1	2
20	мы не можем	1	2
21	в то время	1	2
22	решить вопрос о	1	2
23	после того как	1	2
24	по этому поводу	4	2
25	с одной стороны	12	2
26	для нас важно	1	1
27	в другом месте	1	1
28	том что в	1	1
29	потому что он	2	1
30	еще далеко не	1	1
31	потому что в	2	1
32	иметь в виду	3	1
33	показывает что в	2	1
34	но так как	1	1
35	более или менее	1	1
36	что один из	1	1
37	одна из основных	1	1
38	мы должны будем	2	1
39	те и другие	1	1
40	и во многих	1	1
41	потому что на	1	1
42	как раз наоборот	1	1
43	мы не имеем	1	1
44	том что ее	1	1
45	в этом отношении	3	1
46	то что в	2	1
47	из того что	3	1
48	как это не	1	1
49	а как раз	1	1
50	можно было бы	3	1
51	и несмотря на	1	1
52	может быть и	2	1
53	в применении к	1	1
54	взад и вперед	1	1
55	смысле этого слова	1	1
56	так как это	3	1
57	принадлежат к числу	1	1
58	и в этом	1	1
59	это имеет место	1	1
60	то время как	1	1
61	как и вообще	1	1
62	видели что в	1	1
63	дело в том	1	1
64	для нас совершенно	1	1
65	утверждает что у	1	1
66	с другой стороны	5	1
67	и в том	1	1
68	все то что	2	1
69	в этой теории	1	1
70	разные стороны и	1	1
71	он был бы	1	1
72	в свою очередь	1	1
73	ни одна из	1	1
74	из этих элементов	1	1
75	можно сказать что	2	1
76	они как бы	1	1
77	на то что	16	1
78	совершенно очевидно что	2	1
79	вопрос о том	2	1
80	каждый из этих	1	1
81	и таким образом	2	1
82	но не только	1	1
83	по его мнению	2	1
84	говорится о том	2	1
85	возможно для этого	1	1
