N	2gram	Propp_Isto_3	FransuaR
1	и в	22	45
2	и не	12	15
3	в этом	17	14
4	но в	10	14
5	не только	14	14
6	и его	4	13
7	в его	3	13
8	как бы	1	12
9	во время	6	12
10	что в	15	12
11	то же	6	11
12	в своем	2	11
13	в то	2	11
14	право на	1	10
15	в нем	9	10
16	и с	4	10
17	как и	3	10
18	в том	9	10
19	но и	12	10
20	прежде всего	3	10
21	в ней	2	8
22	таким образом	10	8
23	с миром	2	8
24	как мы	8	8
25	жизни и	2	8
26	вовсе не	2	8
27	и др	2	8
28	так же	3	8
29	также и	1	7
30	мы видели	13	7
31	том что	8	7
32	не в	4	7
33	потому что	3	7
34	что и	9	7
35	и все	3	7
36	все это	1	7
37	здесь не	3	6
38	в этой	5	6
39	он не	5	6
40	всех этих	2	6
41	в них	6	6
42	связи с	6	6
43	так и	2	6
44	что он	9	6
45	так как	7	6
46	одним из	4	5
47	например в	2	5
48	самом деле	1	5
49	на самом	2	5
50	это и	1	5
51	здесь и	2	5
52	с ее	1	5
53	и на	4	5
54	хотя и	2	5
55	и как	3	5
56	и к	3	5
57	в себя	1	5
58	и у	3	5
59	все эти	4	5
60	на этом	4	5
61	его в	3	5
62	с ним	1	5
63	мы видим	8	5
64	одной из	1	5
65	со всеми	1	5
66	и их	1	5
67	свадебного пира	1	5
68	в связи	3	5
69	не может	4	5
70	но это	3	5
71	от всех	1	5
72	есть и	5	5
73	же как	2	4
74	в доме	12	4
75	мы уже	6	4
76	той же	2	4
77	его не	3	4
78	мы не	1	4
79	и о	2	4
80	но не	7	4
81	перед нами	1	4
82	кроме того	1	4
83	тому же	2	4
84	по своему	1	4
85	об этом	1	4
86	тенденция к	1	4
87	не мог	2	4
88	точки зрения	2	4
89	своего рода	1	4
90	у него	3	4
91	очень часто	3	4
92	и это	2	4
93	можно было	1	4
94	ничего не	6	4
95	и здесь	7	4
96	о том	3	4
97	связаны с	1	4
98	только в	4	4
99	с этим	8	4
100	характерно что	1	4
101	мы находим	1	4
102	и даже	2	4
103	здесь в	1	4
104	сказать что	3	4
105	а не	6	4
106	чем же	1	4
107	как это	4	4
108	и от	3	4
109	все они	1	4
110	а также	2	4
111	а в	6	4
112	как на	1	4
113	такой же	2	4
114	том числе	1	4
115	в приведенном	1	3
116	почти всегда	1	3
117	но она	2	3
118	к началу	1	3
119	и он	2	3
120	из этих	3	3
121	как в	2	3
122	в одной	3	3
123	вообще не	1	3
124	что она	5	3
125	и вот	2	3
126	как они	1	3
127	об этой	2	3
128	связанных с	2	3
129	ни в	2	3
130	он и	3	3
131	здесь все	1	3
132	до сих	5	3
133	в своей	1	3
134	этой связи	1	3
135	в которых	2	3
136	не менее	5	3
137	но они	2	3
138	не имеет	2	3
139	что на	4	3
140	тела и	1	3
141	от того	1	3
142	с полной	1	3
143	то время	2	3
144	в другом	2	3
145	часто в	1	3
146	этой жизни	1	3
147	это не	6	3
148	того что	5	3
149	и прежде	1	3
150	характерно для	2	3
151	в одном	2	3
152	но он	4	3
153	не было	2	3
154	о чем	1	3
155	там где	7	3
156	связь с	6	3
157	вместе с	9	3
158	в течение	6	3
159	но этот	2	3
160	дело здесь	1	3
161	сих пор	5	3
162	и для	2	3
163	на небе	1	3
164	на этот	1	3
165	и другие	4	3
166	ту же	2	2
167	в этот	2	2
168	и есть	2	2
169	не хочет	1	2
170	с точки	1	2
171	и до	1	2
172	и за	1	2
173	в целом	3	2
174	в различных	1	2
175	в чем	3	2
176	в данном	4	2
177	в сторону	2	2
178	вступают в	2	2
179	нет и	1	2
180	относится к	2	2
181	независимо от	2	2
182	все же	5	2
183	напомним что	1	2
184	не будем	3	2
185	что это	1	2
186	он в	1	2
187	роль в	2	2
188	при этом	2	2
