N	2gram	Propp_Isto_1	Komedia
1	и в	28	22
2	т е	10	13
3	том что	7	12
4	но и	10	11
5	в том	9	11
6	не только	12	10
7	в то	3	10
8	из них	3	10
9	и т	25	9
10	как и	4	9
11	может быть	25	9
12	таким образом	8	8
13	должны были	2	8
14	о том	9	8
15	и его	3	8
16	в одном	5	8
17	и не	9	8
18	едва ли	1	7
19	в этой	6	7
20	то же	12	6
21	тому же	1	6
22	и по	3	6
23	не в	9	6
24	в отношении	1	6
25	в конце	1	6
26	что он	10	6
27	такого рода	1	6
28	к тому	6	6
29	а в	7	6
30	в которой	1	6
31	что в	12	6
32	в истории	1	5
33	как в	2	5
34	то время	3	5
35	при этом	3	5
36	во время	3	5
37	потому что	4	5
38	так и	9	5
39	еще в	2	5
40	и даже	4	5
41	между тем	2	5
42	один из	4	5
43	в его	5	5
44	прежде всего	10	5
45	т п	1	5
46	с другой	6	5
47	все это	4	5
48	другой стороны	5	5
49	из его	1	4
50	время как	3	4
51	что они	5	4
52	но в	8	4
53	в нем	2	4
54	т д	22	4
55	и вот	2	4
56	в другом	3	4
57	известно что	1	4
58	несмотря на	1	4
59	в котором	3	4
60	в их	3	4
61	одном из	1	4
62	так как	6	4
63	как мы	3	4
64	на него	4	4
65	можно судить	1	4
66	ли не	1	4
67	так в	4	4
68	ясно что	2	4
69	а также	1	4
70	что и	6	4
71	в качестве	5	4
72	мы можем	1	4
73	тем что	3	4
74	именно в	3	4
75	в результате	1	4
76	к этому	2	4
77	речь идет	1	3
78	же как	2	3
79	в тех	2	3
80	в году	1	3
81	мы не	10	3
82	и на	4	3
83	как правило	4	3
84	с одной	4	3
85	в этом	8	3
86	все же	10	3
87	хотя и	1	3
88	и как	2	3
89	в целом	2	3
90	на то	4	3
91	главным образом	1	3
92	да и	1	3
93	он не	2	3
94	и еще	1	3
95	здесь мы	7	3
96	и с	4	3
97	его в	6	3
98	чаще всего	1	3
99	в них	1	3
100	на основании	1	3
101	и ее	1	3
102	вопрос о	5	3
103	не менее	6	3
104	однако в	2	3
105	на всю	1	3
106	из числа	1	3
107	даже в	4	3
108	по отношению	3	3
109	того как	3	3
110	ничего не	2	3
111	на землю	1	3
112	этом отношении	1	3
113	у нас	1	3
114	могут быть	4	3
115	после того	1	3
116	там же	2	3
117	в частности	2	3
118	как из	1	3
119	в образе	3	3
120	тот же	2	3
121	одной из	2	3
122	только в	11	3
123	и у	1	3
124	в виде	2	3
125	в начале	3	3
126	у него	1	3
127	каждый из	1	3
128	как раз	2	3
129	к которому	5	3
130	все более	1	3
131	так же	7	3
132	как это	3	3
133	одной стороны	4	3
134	см ниже	1	3
135	не мог	1	3
136	здесь в	2	3
137	всего в	2	3
138	в более	1	3
139	и все	1	3
140	отношению к	3	3
141	это однако	1	2
142	тех же	1	2
143	ту же	1	2
144	в доме	2	2
145	из всех	2	2
146	в и	1	2
147	на себя	1	2
148	это время	2	2
149	большей частью	2	2
150	которые он	1	2
151	он был	1	2
152	столь же	2	2
153	бы то	2	2
154	совсем не	1	2
155	отличие от	2	2
156	к сожалению	3	2
157	относится к	2	2
158	наряду с	3	2
159	в рамках	2	2
160	независимо от	1	2
161	к числу	1	2
162	в противоположность	1	2
163	этой цели	1	2
164	и хотя	1	2
165	со своей	1	2
166	меньшей мере	2	2
167	право на	2	2
168	в себе	2	2
169	если они	1	2
170	в силу	5	2
171	на этом	3	2
172	то ни	2	2
173	связанные с	2	2
174	было бы	7	2
175	и тем	2	2
176	ни одной	2	2
177	мы видели	2	2
178	восходят к	5	2
179	или менее	5	2
180	почти не	3	2
181	но он	1	2
182	тем не	6	2
183	на такое	1	2
184	в древней	2	2
185	не раз	1	2
186	одна из	2	2
187	это еще	1	2
188	при всем	1	2
189	к ней	1	2
190	по своей	2	2
191	ссылаясь на	1	2
192	как будто	4	2
193	в области	2	2
194	уже о	1	2
195	же самое	3	2
196	указывает на	2	2
197	вывод что	2	2
198	как по	1	2
199	в себя	1	2
200	что у	1	2
201	поэтому мы	1	2
202	времени и	1	2
203	из всего	1	2
204	до начала	1	2
205	для этого	3	2
206	собой и	1	2
207	образом в	1	2
208	из других	1	2
209	находится в	4	2
210	именно потому	1	2
211	и здесь	7	2
212	нас в	2	2
213	путь к	1	2
214	в форме	3	2
215	также в	1	2
216	еще не	7	2
217	даже если	1	2
218	который в	1	2
219	главным источником	1	2
220	именно на	2	2
221	для всех	2	2
222	из которых	3	2
223	мы знаем	4	2
224	вовсе не	2	2
225	они с	1	2
226	со стороны	2	2
227	даже не	2	2
228	до сих	5	2
229	вслед за	6	2
230	еще и	2	2
231	а сам	2	2
232	и притом	1	2
233	то и	2	2
234	которых мы	1	2
235	этой же	1	2
236	не может	15	2
237	вместе с	6	2
238	за тем	1	2
239	но не	5	2
240	говоря уже	1	2
241	сих пор	5	2
242	но это	4	2
243	и дают	1	2
244	об отношении	1	2
245	или в	5	2
246	видно из	2	2
247	будто бы	3	2
248	источником для	2	2
249	ни было	2	2
250	то что	9	2
251	не говоря	1	2
252	по одному	1	2
253	из своей	1	2
254	в действительности	2	2
255	где он	1	2
256	ее в	5	2
257	во всяком	1	2
258	которых не	1	1
259	самых общих	1	1
260	можно говорить	1	1
261	также и	3	1
262	чтобы не	3	1
263	в этот	1	1
264	переходит к	1	1
265	не остается	1	1
266	все остальное	1	1
267	на самом	1	1
268	не что	1	1
269	сопоставление с	1	1
270	тем же	1	1
271	поэтому он	2	1
272	исходит из	3	1
273	и больше	1	1
274	в действие	1	1
275	в зависимости	2	1
276	уже по	1	1
277	по его	2	1
278	одним из	2	1
279	мы уже	1	1
280	землей и	1	1
281	повседневной жизни	1	1
282	ответить на	1	1
283	что иное	1	1
284	они жили	2	1
285	ему в	3	1
286	то это	3	1
287	зависимости от	2	1
288	мы здесь	3	1
289	и он	3	1
290	в ней	7	1
291	материальной жизни	1	1
292	вышла из	1	1
293	иное как	1	1
294	не найдем	1	1
295	к целому	1	1
296	а только	2	1
297	это достаточно	1	1
298	во всех	2	1
299	он может	1	1
300	отказ от	2	1
301	это видно	1	1
302	к которой	1	1
303	друг на	1	1
304	не все	4	1
305	так по	1	1
306	ответ на	2	1
307	вопрос откуда	1	1
308	другом причем	1	1
309	нам право	1	1
310	том чем	1	1
311	отнюдь не	1	1
312	что во	1	1
313	под его	1	1
314	с этим	4	1
315	так называемая	3	1
316	с собой	1	1
317	из уст	1	1
318	дает нам	1	1
319	стран и	1	1
320	своей среды	1	1
321	в своем	5	1
322	в полном	1	1
323	смысле этого	1	1
324	когда он	6	1
325	современности в	1	1
326	целый ряд	1	1
327	на войну	1	1
328	и к	1	1
329	более или	5	1
330	месте где	1	1
331	то в	1	1
332	за собой	2	1
333	и этим	2	1
334	копье но	1	1
335	что это	8	1
336	мы получаем	1	1
337	представляет собой	4	1
338	он в	2	1
339	что же	3	1
340	свидетельствует об	1	1
341	тут и	2	1
342	бы не	1	1
343	из этих	1	1
344	одном случае	1	1
345	приводит к	2	1
346	только на	1	1
347	и тот	2	1
348	быть объяснена	1	1
349	ее как	1	1
350	как он	2	1
351	претендует на	1	1
352	не получили	1	1
353	что эти	1	1
354	от которого	1	1
355	оно в	2	1
356	по существу	5	1
357	сказал что	1	1
358	у читателя	1	1
359	на необходимость	1	1
360	не могли	1	1
361	д все	3	1
362	его от	1	1
363	подобно тому	1	1
364	здесь найдем	1	1
365	что она	5	1
366	форме не	1	1
367	но все	4	1
368	значительной степени	1	1
369	же не	3	1
370	в обычае	2	1
371	в совершенно	1	1
372	же касается	1	1
373	об этом	4	1
374	это было	2	1
375	так построен	1	1
376	обнаруживает что	1	1
377	обычно к	1	1
378	эту же	1	1
379	перед нами	3	1
380	должен был	3	1
381	после этого	1	1
382	книги из	1	1
383	в жизни	1	1
384	иной это	1	1
385	который сам	1	1
386	нет в	2	1
387	а с	2	1
388	соответствии с	1	1
389	отсюда видно	1	1
390	с тем	4	1
391	и уже	1	1
392	которой он	1	1
393	обрядам и	1	1
394	лучше всего	2	1
395	в эту	1	1
396	в этих	7	1
397	можно только	1	1
398	не так	2	1
399	но если	2	1
400	нас не	3	1
401	войну и	1	1
402	чего следует	1	1
403	а как	1	1
404	никто не	2	1
405	наших дней	1	1
406	попасть в	3	1
407	в отличие	2	1
408	в которых	1	1
409	миф о	2	1
410	что уже	1	1
411	из области	1	1
412	которые в	2	1
413	свет на	1	1
414	друг другу	1	1
415	такой способ	1	1
416	однако не	2	1
417	доказывает что	1	1
418	и эти	3	1
419	видно что	6	1
420	надо сказать	3	1
421	и более	1	1
422	с такими	1	1
423	пока в	1	1
424	по себе	3	1
425	это особенно	1	1
426	тому что	1	1
427	кого бы	1	1
428	уже выше	1	1
429	вплоть до	1	1
430	но они	2	1
431	делится на	1	1
432	и другое	2	1
433	самого начала	2	1
434	от середины	1	1
435	в русской	2	1
436	что их	2	1
437	на себе	1	1
438	сил природы	1	1
439	не по	2	1
440	также что	1	1
441	а может	1	1
442	в самых	1	1
443	того чтобы	1	1
444	он с	1	1
445	если ему	1	1
446	к концу	1	1
447	в тексте	1	1
448	во всем	3	1
449	обстановка в	1	1
450	так например	6	1
451	так здесь	1	1
452	можно рассматривать	1	1
453	этим же	1	1
454	из вариантов	1	1
455	ему не	1	1
456	от их	1	1
457	действует в	1	1
458	и для	4	1
459	один раз	1	1
460	не могут	2	1
461	еще одна	2	1
462	это конечно	3	1
463	по возможности	1	1
464	в поле	1	1
465	знаем их	3	1
466	этом они	1	1
467	уже на	1	1
468	отказаться от	2	1
469	и это	1	1
470	не делает	1	1
471	vii в	1	1
472	как один	1	1
473	непосредственно или	1	1
474	действия и	3	1
475	с самого	2	1
476	или для	1	1
477	говорили что	1	1
478	во главе	1	1
479	говорить о	1	1
480	в дальнейшем	5	1
481	идет речь	1	1
482	и когда	2	1
483	ясна в	1	1
484	объясняет в	1	1
485	можно было	5	1
486	те же	1	1
487	оно все	1	1
488	иногда в	1	1
489	стороне от	1	1
490	ссылки на	4	1
491	в последней	1	1
492	и популярных	1	1
493	имеется довольно	1	1
494	от начала	1	1
495	один человек	1	1
496	с ним	2	1
497	означает что	4	1
498	них не	1	1
499	о ней	1	1
500	о нем	2	1
501	в пользу	2	1
502	на вопрос	2	1
503	именно с	1	1
504	не означает	2	1
505	и что	10	1
506	в глаза	1	1
507	цель которая	1	1
508	или их	1	1
509	с целью	1	1
510	в значительной	1	1
511	которые могут	3	1
512	жрецов и	1	1
513	и обнаруживает	1	1
514	и только	2	1
515	непосредственно в	2	1
516	но нельзя	1	1
517	в середине	2	1
518	если это	1	1
519	дома в	1	1
520	в постоянной	1	1
521	того что	4	1
522	большей или	2	1
523	тех пор	1	1
524	эти детали	1	1
525	идет по	1	1
526	дело с	2	1
527	этого можно	1	1
528	природой и	1	1
529	хотя бы	4	1
530	в стороне	3	1
531	согласно которой	1	1
532	самые разнообразные	1	1
533	он действует	1	1
534	этот факт	1	1
535	об их	1	1
536	за ней	1	1
537	до наших	1	1
538	себя в	2	1
539	так что	4	1
540	оказывается в	1	1
541	к земле	1	1
542	в большинстве	4	1
543	над землей	1	1
544	не дает	2	1
545	предположение что	2	1
546	в данной	2	1
547	народы в	1	1
548	на эту	3	1
549	связывается с	1	1
550	за ним	1	1
551	числу таких	1	1
552	это предположение	1	1
553	яркий пример	1	1
554	перед собой	1	1
555	о которой	1	1
556	друг друга	1	1
557	и женщин	1	1
558	заметить что	1	1
559	в руки	3	1
560	на том	1	1
561	ее на	1	1
562	конца в	1	1
563	для того	1	1
564	известных нам	1	1
565	в особенности	2	1
566	по мотивам	1	1
567	представление о	1	1
568	ты не	5	1
569	в исторической	6	1
570	возможно что	1	1
571	литературу и	1	1
572	на этот	2	1
573	эти две	2	1
574	было и	1	1
575	и др	7	1
576	этой роли	1	1
577	отчего же	2	1
578	естественно что	1	1
579	в соответствии	1	1
580	превращается в	4	1
581	материал в	1	1
582	а наоборот	1	1
583	дают своим	1	1
584	именно так	2	1
585	в заточении	1	1
586	его как	2	1
587	у одного	1	1
588	заботу о	1	1
589	большинстве случаев	4	1
590	него не	1	1
591	что из	1	1
592	для этой	1	1
593	во-вторых из	1	1
594	имеет свои	1	1
595	материалом для	1	1
596	следовало бы	3	1
597	связь с	4	1
598	и она	2	1
599	происхождение этой	1	1
600	эти слова	1	1
601	во-вторых и	1	1
602	своей социальной	1	1
603	наталкивается на	1	1
604	и потому	2	1
605	словом это	1	1
606	что именно	1	1
607	так мы	1	1
608	к своему	2	1
609	к жизни	1	1
610	мы узнаем	1	1
611	этих явлений	1	1
612	в страну	1	1
613	тому как	1	1
614	ст и	1	1
615	как бы	2	1
616	на какой-то	1	1
617	в египетском	1	1
618	иногда даже	1	1
619	с тремя	1	1
620	среди этих	3	1
621	о месте	1	1
622	герой в	1	1
623	в это	1	1
624	этого слова	1	1
625	в основном	2	1
626	показывают что	5	1
627	не знаем	2	1
628	рассматривать как	2	1
629	это ясно	1	1
630	с большой	1	1
631	в книге	3	1
632	в предисловии	1	1
633	культурной жизни	1	1
634	только одна	1	1
635	наш герой	1	1
636	более ранних	3	1
637	в шкуру	4	1
638	чтобы понять	1	1
639	с социальными	2	1
640	у них	1	1
641	или нет	1	1
642	бы в	2	1
643	или меньшей	2	1
644	обстоит дело	4	1
645	хотя в	1	1
646	пока же	2	1
647	прошлого однако	1	1
648	вопрос как	1	1
649	бы с	1	1
650	с ней	2	1
651	том где	1	1
652	или другими	1	1
653	не знает	5	1
654	сказать что	5	1
655	совершенно не	1	1
656	начать с	1	1
657	до трех	1	1
658	формы его	1	1
659	ли он	3	1
660	на это	2	1
661	в каком	1	1
662	указывают на	1	1
663	к этой	1	1
664	и другие	4	1
665	в античности	1	1
666	именно здесь	1	1
667	гораздо более	1	1
668	земли и	1	1
669	в роли	1	1
670	они не	4	1
671	событий в	1	1
