N	2gram	Tiupa_Hudo_2	Narrotol
1	не только	11	31
2	но и	9	27
3	и не	18	23
4	при этом	11	19
5	может быть	8	15
6	в качестве	4	14
7	в частности	7	14
8	как и	11	13
9	в тексте	5	13
10	а не	14	13
11	а в	6	13
12	в этом	13	12
13	только в	4	12
14	и в	28	11
15	в данном	2	11
16	тогда как	7	10
17	состоит в	7	10
18	своего рода	16	10
19	и его	5	10
20	такого рода	1	10
21	с собачкой	9	9
22	то есть	1	9
23	времени и	1	9
24	во времени	1	9
25	то что	6	9
26	то же	6	8
27	представляет собой	1	8
28	иначе говоря	1	8
29	не может	4	8
30	данном случае	2	8
31	в том	15	8
32	уже не	10	8
33	со стороны	3	8
34	и т.п	1	8
35	в рассказе	21	8
36	но в	2	7
37	том что	19	7
38	если бы	6	7
39	у него	5	7
40	и он	3	6
41	в самом	5	6
42	не в	13	6
43	в этой	5	6
44	в себе	9	6
45	тому же	2	6
46	об этом	7	6
47	не мог	1	6
48	к тому	7	6
49	у чехова	9	6
50	и т.д	2	6
51	во втором	2	6
52	в его	11	6
53	как бы	5	6
54	даме с	6	6
55	один из	2	6
56	как раз	4	6
57	или в	3	6
58	а также	2	6
59	жизни и	6	6
60	и на	3	5
61	той или	1	5
62	перед нами	11	5
63	рассказа в	4	5
64	анной сергеевной	2	5
65	так и	8	5
66	точки зрения	2	5
67	в своей	6	5
68	тем самым	2	5
69	потому что	2	5
70	на другой	2	5
71	в даме	5	5
72	можно сказать	6	5
73	точка зрения	1	5
74	действующих лиц	1	5
75	в соответствии	3	5
76	столь же	3	5
77	с анной	2	5
78	то в	4	4
79	было как	1	4
80	в первом	2	4
81	на себя	3	4
82	еще не	3	4
83	с его	5	4
84	но не	4	4
85	как в	5	4
86	все же	2	4
87	хотя и	1	4
88	преосвященного петра	2	4
89	из этих	2	4
90	в нем	3	4
91	в принципе	2	4
92	анна сергеевна	2	4
93	в мире	7	4
94	из них	2	4
95	по себе	1	4
96	и тем	1	4
97	соответствии с	3	4
98	с позиции	1	4
99	в одном	3	4
100	в то	6	4
101	одна из	2	4
102	не по	2	4
103	того чтобы	4	4
104	никогда не	5	4
105	что на	3	4
106	к себе	3	4
107	в ней	3	4
108	что у	3	4
109	о том	12	4
110	внимание на	3	4
111	же время	4	4
112	а во	1	4
113	к нему	3	4
114	того что	1	4
115	являет собой	2	4
116	для него	5	4
117	у нее	10	4
118	или иной	2	4
119	прежде всего	3	4
120	о чем	8	4
121	в речи	1	4
122	этом и	3	4
123	однако и	2	4
124	в третьем	1	4
125	и состоит	3	4
126	также и	1	3
127	и то	2	3
128	самом деле	3	3
129	жизни героя	2	3
130	едва ли	3	3
131	всего лишь	3	3
132	мы имеем	1	3
133	мы не	1	3
134	а для	2	3
135	он сам	2	3
136	но как	1	3
137	другой день	2	3
138	отец сисой	2	3
139	в своем	5	3
140	в нашем	2	3
141	анны сергеевны	1	3
142	но именно	2	3
143	он не	4	3
144	для того	4	3
145	подобно тому	4	3
146	и с	6	3
147	в глазах	6	3
148	это не	6	3
149	в жизни	8	3
150	в слове	1	3
151	не всегда	1	3
152	еще раз	1	3
153	в ходе	1	3
154	и ее	3	3
155	теперь как	1	3
156	стало быть	1	3
157	тем не	4	3
158	их в	1	3
159	однако в	2	3
160	быстро весело	1	3
161	не менее	5	3
162	картины мира	1	3
163	о них	3	3
164	к анне	1	3
165	присутствия в	1	3
166	как будто	4	3
167	этом отношении	1	3
168	истории не	1	3
169	и о	4	3
170	но при	3	3
171	еще в	1	3
172	когда в	3	3
173	о ней	1	3
174	сводится к	6	3
175	о нем	2	3
176	его жизни	5	3
177	лишь в	2	3
178	в конечном	4	3
179	между тем	8	3
180	как птица	3	3
181	что он	8	3
182	свободен теперь	1	3
183	по отношению	7	3
184	в прозе	1	3
185	могло бы	1	3
186	может служить	1	3
187	в финале	2	3
188	именно в	2	3
189	при всей	1	3
190	не было	6	3
191	как это	7	3
192	тому как	4	3
193	исходя из	1	3
194	в ялте	4	3
195	главного героя	2	3
196	в начале	1	3
197	но для	1	3
198	это уже	2	3
199	не является	2	3
200	не существует	1	3
201	и все	7	3
202	в поле	1	3
203	повествования в	1	3
204	жизни а	1	3
205	первом случае	1	3
206	отношению к	7	3
207	героя в	1	3
208	[...] и	3	3
209	что в	5	3
210	а о	2	2
211	в сфере	1	2
212	и через	1	2
213	принципиально важно	2	2
214	о приезде	1	2
215	про чертог	1	2
216	мать и	1	2
217	и для	2	2
218	в сущности	1	2
219	жизни как	5	2
220	ему в	2	2
221	нет оснований	1	2
222	и самого	1	2
223	двух или	1	2
224	между собой	1	2
225	если в	2	2
226	в наиболее	1	2
227	глава четвертая	1	2
228	во сне	3	2
229	один и	1	2
230	отнюдь не	2	2
231	в той	1	2
232	дистанция между	1	2
233	сознания в	1	2
234	на святках	1	2
235	дамы с	2	2
236	та же	2	2
237	раз в	3	2
238	лица и	1	2
239	арестантских ротах	1	2
240	роль в	2	2
241	на две	1	2
242	не могла	5	2
243	так сказать	1	2
244	о смерти	3	2
245	и еще	1	2
246	доме или	1	2
247	серая от	1	2
248	человека в	4	2
249	как сияние	2	2
250	не будет	2	2
251	говорил о	1	2
252	а по	2	2
253	а его	1	2
254	это было	2	2
255	я в	1	2
256	и иных	1	2
257	[...] в	2	2
258	точно сидишь	1	2
259	этого не	1	2
260	а за	2	2
261	он и	1	2
262	в москве	1	2
263	жизни но	1	2
264	и тогда	2	2
265	чеховского текста	1	2
266	в этих	3	2
267	рассказа о	1	2
268	преосвященный петр	1	2
269	в город	1	2
270	сих пор	2	2
271	из нас	2	2
272	она не	5	2
273	про жениха	1	2
274	в детстве	5	2
275	по полю	2	2
276	дело в	1	2
277	и сама	4	2
278	дело не	2	2
279	не могло	1	2
280	него сжалось	1	2
281	казалось бы	6	2
282	ничего не	5	2
283	такова что	2	2
284	этих двух	1	2
285	ему было	1	2
286	как она	1	2
287	сидишь в	1	2
288	к жизни	1	2
289	не столь	1	2
290	если цензура	1	2
291	не слышит	1	2
292	ни о	3	2
293	втором эпизоде	1	2
294	ли не	1	2
295	глава третья	1	2
296	же самое	3	2
297	в своего	1	2
298	они и	2	2
299	оно не	2	2
300	как мы	2	2
301	в театре	1	2
302	у себя	1	2
303	с ее	5	2
304	происходит и	1	2
305	здесь не	2	2
306	другой стороны	1	2
307	по сути	1	2
