N	3gram	Medvedev_F_1	Myshleni
1	по отношению к	4	12
2	в том что	1	11
3	с точки зрения	13	9
4	так же как	1	7
5	по сравнению с	1	5
6	в этом отношении	1	5
7	заключается в том	1	5
8	с самого начала	1	5
9	к тому чтобы	1	4
10	с этой точки	1	4
11	этой точки зрения	1	4
12	это значит что	1	4
13	друг от друга	2	4
14	сама по себе	2	4
15	состоит в том	1	3
16	в лучшем случае	3	3
17	вместо того чтобы	1	3
18	до сих пор	6	3
19	с одной стороны	4	3
20	в процессе развития	1	3
21	в свою очередь	6	3
22	не может быть	5	3
23	не только не	2	3
24	и не может	2	2
25	в зависимости от	2	2
26	в той же	1	2
27	в отличие от	1	2
28	вместе с тем	1	2
29	и в частности	2	2
30	в высшей степени	1	2
31	первый и основной	1	2
32	эта точка зрения	1	2
33	с другой стороны	1	2
34	того что было	1	2
35	от того что	1	2
36	ничего общего с	1	2
37	хотя бы в	1	2
38	но все же	1	2
39	мы видим что	1	2
40	как мы видели	2	2
41	по своей природе	1	1
42	на нее как	1	1
43	внутренних и внешних	1	1
44	и может быть	1	1
45	не может не	1	1
46	или хотя бы	1	1
47	сводится к тому	2	1
48	решения первого вопроса	1	1
49	от конкретного материала	1	1
50	более или менее	6	1
51	на самом деле	6	1
52	как и во	1	1
53	не столько в	1	1
54	в этом смысле	1	1
55	в том числе	1	1
56	одной стороны и	4	1
57	же как и	1	1
58	они вовсе не	1	1
59	как мы увидим	2	1
60	том числе и	1	1
61	отношение к миру	2	1
62	в самом лучшем	1	1
63	вопрос о понимании	1	1
64	не могло быть	1	1
65	в применении к	2	1
66	чтобы понять что	1	1
67	не прав когда	2	1
68	он в своем	1	1
69	смысле этого слова	3	1
70	эту проблему и	1	1
71	так и с	1	1
72	все более и	2	1
73	и тем самым	1	1
74	в связи с	2	1
75	но вместе с	1	1
76	а не как	1	1
77	и состоит в	1	1
78	в смысле общего	1	1
79	во всяком случае	4	1
80	независимых друг от	1	1
81	так и в	4	1
82	с помощью этого	1	1
83	тем не менее	1	1
84	в этом пункте	2	1
85	между этими двумя	1	1
86	со всеми своими	1	1
87	мы не можем	2	1
88	по аналогии с	3	1
89	в том чтобы	2	1
90	ни одного из	1	1
91	это и не	1	1
92	того или иного	2	1
93	ибо она не	1	1
94	более и более	2	1
95	при таком понимании	2	1
96	то же что	1	1
97	и здесь в	1	1
98	в то же	8	1
99	заключается именно в	1	1
100	к тому что	1	1
101	и требует от	1	1
102	тех или иных	1	1
103	тем более не	1	1
104	если бы оно	2	1
105	не можем не	1	1
106	помощью этого метода	1	1
107	взаимоотношений между собой	1	1
108	что он в	1	1
109	в этом процессе	2	1
110	и ко всем	1	1
