N	3gram	Vygotskiy__4	Problemy
1	с точки зрения	11	13
2	в этом смысле	8	10
3	по отношению к	1	8
4	в том что	31	6
5	в зависимости от	1	5
6	в конце концов	1	5
7	на самом деле	1	4
8	том что он	1	4
9	между тем как	3	4
10	не может быть	1	4
11	подобно тому как	2	3
12	не входит в	1	3
13	в этом отношении	7	3
14	во всяком случае	3	3
15	само по себе	1	3
16	с другой стороны	8	3
17	то же что	1	3
18	но все же	1	2
19	оно может быть	2	2
20	в самом деле	6	2
21	он может быть	1	2
22	до сих пор	1	2
23	в той же	1	2
24	бы то ни	1	2
25	таким образом все	1	2
26	только то что	1	2
27	в их основе	1	2
28	в данном случае	2	2
29	не только в	1	2
30	в целом ряде	2	2
31	как бы в	1	2
32	лежащие в основе	1	2
33	все же не	1	2
34	можно было бы	5	2
35	лежащей в основе	1	1
36	самого последнего времени	1	1
37	мы уже говорили	2	1
38	как и у	1	1
39	же как и	4	1
40	в свою очередь	2	1
41	так как в	2	1
42	и даже не	1	1
43	со всей отчетливостью	2	1
44	новые и новые	1	1
45	то же самое	7	1
46	в этом случае	3	1
47	на свои составные	1	1
48	том что это	1	1
49	как если бы	1	1
50	исключающих друг друга	1	1
51	то и другое	1	1
52	говорит он что	1	1
53	так чтобы она	1	1
54	они нуждаются в	1	1
55	что все эти	1	1
56	в себе и	3	1
57	то что в	1	1
58	мысли как таковой	1	1
59	в своей совокупности	1	1
60	представляется нам правильным	1	1
61	не отличается от	1	1
62	точно так же	3	1
63	как мы уже	3	1
64	что оно есть	1	1
65	и в частности	1	1
66	слова и его	1	1
67	включил его в	1	1
68	все это в	1	1
69	его личности и	1	1
70	мы полагаем что	1	1
71	то время как	1	1
72	его содержания как	1	1
73	и что в	2	1
74	как бы к	1	1
75	же что и	1	1
76	так же как	5	1
77	между ними не	1	1
78	то ни было	1	1
79	в противоречии с	1	1
80	в высшей степени	2	1
81	видеть в нем	1	1
82	тех или иных	1	1
83	как в этом	1	1
84	как один из	1	1
85	качеств и свойств	1	1
86	не могут быть	2	1
87	слово в процессе	1	1
88	потому что именно	1	1
89	его к тому	1	1
90	смысле как мы	1	1
91	перед нами в	1	1
92	между отдельными элементами	1	1
93	себе не имеет	1	1
94	но на самом	1	1
95	в основе этого	2	1
96	по себе не	1	1
97	этой точки зрения	4	1
98	что они не	1	1
99	о том что	3	1
100	друг к другу	1	1
101	по сравнению с	3	1
102	заключается в том	14	1
103	в то время	1	1
104	здесь мы должны	1	1
105	с самого начала	1	1
106	не только не	5	1
107	взаимно исключающих друг	1	1
108	можно сказать что	1	1
109	в настоящее время	2	1
110	они ни были	1	1
111	что должно быть	1	1
112	к тому что	1	1
113	было бы сказать	1	1
114	в истории его	1	1
115	и самое слово	1	1
116	друг с другом	7	1
117	тем что в	1	1
118	для того чтобы	5	1
119	или лучше сказать	1	1
120	именно тем что	1	1
121	что и в	1	1
122	и только в	2	1
123	и относится к	1	1
124	как мы видели	2	1
125	до самого последнего	1	1
126	же самое слово	1	1
127	не только к	1	1
