N	3gram	Vygotskiy__1	Formalny
1	не может быть	5	10
2	с точки зрения	18	7
3	в этом отношении	4	7
4	в самом деле	2	5
5	и в этом	1	5
6	то же время	2	5
7	в то же	2	5
8	во всяком случае	3	5
9	между звуком и	1	5
10	и т д	1	5
11	и пр и	1	4
12	вместе с тем	5	4
13	пр и пр	1	4
14	в высшей степени	4	4
15	на самом деле	1	3
16	как раз и	1	3
17	и не может	1	3
18	и в то	1	3
19	в зависимости от	2	3
20	сам по себе	3	3
21	но и в	1	3
22	звуком и значением	1	3
23	в значительной степени	2	3
24	с другой стороны	9	3
25	хотя бы в	1	3
26	для того чтобы	15	3
27	в какой мере	2	2
28	прежде всего в	2	2
29	с его помощью	1	2
30	так как они	1	2
31	в этом смысле	1	2
32	в этом пункте	1	2
33	на первый план	2	2
34	и в какой	1	2
35	в отличие от	1	2
36	лишь постольку поскольку	1	2
37	в конце концов	1	2
38	между этими двумя	2	2
39	от всей полноты	1	2
40	с самого начала	8	2
41	но все же	1	2
42	с тем и	1	2
43	к тому что	3	2
44	в том что	15	2
45	речи и т	1	1
46	не могло не	1	1
47	что перед нами	2	1
48	говорит он об	1	1
49	влечет за собой	2	1
50	чтобы показать что	1	1
51	по самому своему	1	1
52	с одной стороны	8	1
53	для него является	1	1
54	в этих исследованиях	1	1
55	и для всех	1	1
56	до сих пор	4	1
57	прежде всего то	1	1
58	что он не	1	1
59	как мы увидим	1	1
60	же время не	1	1
61	такой постановки вопроса	1	1
62	из того что	5	1
63	в собственном смысле	5	1
64	на этот вопрос	2	1
65	и с помощью	1	1
66	бы сказать что	2	1
67	речи но все	1	1
68	по крайней мере	1	1
69	именно в этом	2	1
70	двумя крайними полюсами	1	1
71	мы не можем	1	1
72	в этой области	1	1
73	в данном случае	2	1
74	в том чтобы	3	1
75	однако и здесь	1	1
76	к вопросу о	1	1
77	смысле этого слова	3	1
78	между тем в	1	1
79	лишь в тех	1	1
80	столько же сколько	1	1
81	на отдельные элементы	3	1
82	в такой же	3	1
83	все более и	2	1
84	является не только	1	1
85	этими двумя крайними	2	1
86	тем что в	1	1
87	только то что	1	1
88	во всех своих	1	1
89	мы бы сказали	1	1
90	в общих чертах	1	1
91	и пр в	1	1
92	же сколько и	1	1
93	но тем не	1	1
94	таким образом мы	1	1
95	большей или меньшей	1	1
96	необходимо таким образом	1	1
97	и тем самым	3	1
98	в свою очередь	3	1
99	собственном смысле этого	3	1
100	и речи но	2	1
101	более и более	2	1
102	с помощью которых	1	1
103	или во всяком	1	1
104	оно не является	1	1
105	в направлении к	1	1
106	сама по себе	1	1
107	тем не менее	1	1
108	говорит он я	1	1
109	она не может	1	1
110	как и в	1	1
