N	3gram	Losev_Prob_4	Problemy
1	с точки зрения	11	9
2	до сих пор	1	8
3	и не может	1	7
4	в то же	2	5
5	в том числе	1	4
6	то перед нами	2	4
7	то есть в	6	4
8	в романах достоевского	1	4
9	более или менее	2	3
10	как раз и	1	3
11	как мы сказали	1	3
12	том числе и	1	3
13	сам по себе	6	3
14	имеем в виду	3	3
15	с другой стороны	6	3
16	нам кажется что	1	3
17	мы имеем в	1	3
18	слова то есть	2	3
19	как и в	1	3
20	в самой этой	1	2
21	а следовательно и	1	2
22	по себе еще	1	2
23	хотя и не	2	2
24	дело в том	1	2
25	как нам кажется	1	2
26	в этом смысле	3	2
27	и в других	2	2
28	преступлении и наказании	1	2
29	сами по себе	2	2
30	рядом с собой	1	2
31	можно было бы	4	2
32	это вовсе не	1	2
33	в том что	8	2
34	том или другом	1	2
35	о том что	3	2
36	в преступлении и	1	2
37	друг друга но	1	2
38	той или иной	11	2
39	в братьях карамазовых	1	2
40	конечно не в	1	2
41	сама по себе	2	2
42	братьях карамазовых в	1	2
43	нам уже приходилось	1	2
44	и не в	1	2
45	себе еще не	1	2
46	если бы он	1	1
47	было бы глупо	1	1
48	представим себе что	1	1
49	в той или	7	1
50	он как и	1	1
51	в эпоху возрождения	1	1
52	прежде всего как	1	1
53	иметь в виду	1	1
54	прежде всего в	1	1
55	том что он	1	1
56	же как и	1	1
57	пространства и времени	1	1
58	и если мы	1	1
59	в мировой литературе	1	1
60	мы не будем	2	1
61	они вовсе не	1	1
62	и в то	1	1
63	хотя бы и	2	1
64	а может быть	1	1
65	на самом же	2	1
66	ведь это не	1	1
67	в себе и	2	1
68	что если уж	1	1
69	может быть даже	1	1
70	почти никогда не	1	1
71	смысле слова и	1	1
72	не могли бы	1	1
73	одно и то	1	1
74	даже и не	2	1
75	обращать на себя	1	1
76	в том или	2	1
77	к другому и	1	1
78	концы и начала	1	1
79	так же как	1	1
80	в данном случае	5	1
81	здесь вовсе не	1	1
82	мы не знаем	1	1
83	с одной стороны	1	1
84	в конце концов	1	1
85	может обойтись без	2	1
86	между собою и	1	1
87	по сравнению с	1	1
88	с ним как	1	1
89	в связи с	3	1
90	потому что она	2	1
91	к тому же	2	1
92	во всяком случае	4	1
93	самом же деле	2	1
94	относится только к	1	1
95	здесь перед нами	5	1
96	жизни то есть	1	1
97	к этим текстам	1	1
98	здесь не только	1	1
99	в этом произведении	1	1
100	только на то	1	1
101	здесь конечно есть	1	1
102	так и в	1	1
103	и вместе с	1	1
104	вовсе не как	1	1
105	то что не	1	1
106	другой стороны и	1	1
107	с самого начала	1	1
108	жизни в этом	1	1
109	не только в	4	1
110	и она еще	1	1
111	выходит за пределы	1	1
112	но все же	1	1
113	еще не сказано	1	1
114	не может обойтись	2	1
115	времени и пространства	1	1
116	убедимся в этом	1	1
117	может быть лишь	1	1
118	как он их	1	1
119	к тому что	1	1
120	явления то есть	1	1
121	дело не в	2	1
122	никак не может	1	1
123	в результате их	1	1
124	в жизни и	1	1
125	романах достоевского в	1	1
