N	2gram	Voloshinov_1	StatiiOP
1	и в	15	25
2	в этом	13	24
3	в том	4	20
4	что он	8	19
5	может быть	13	19
6	тем что	1	19
7	что в	6	19
8	что это	3	16
9	том что	5	15
10	в этой	5	14
11	и пр	9	13
12	не только	5	12
13	в г	3	12
14	в его	9	12
15	то что	10	12
16	в этих	2	11
17	таким образом	21	10
18	прежде всего	11	10
19	и не	16	10
20	у него	3	9
21	но и	4	9
22	и т	1	8
23	все это	5	8
24	о том	1	8
25	это было	1	8
26	в своих	4	8
27	с этим	6	7
28	это не	2	7
29	было бы	6	7
30	в то	6	7
31	не может	13	7
32	точки зрения	13	7
33	что такое	3	7
34	г в	1	6
35	и на	3	6
36	как в	3	6
37	из этих	4	6
38	не в	4	6
39	в русской	1	6
40	между тем	2	6
41	только в	6	6
42	в области	3	6
43	как бы	11	6
44	а в	6	6
45	как на	3	6
46	то же	7	5
47	ответ на	2	5
48	то обстоятельство	1	5
49	независимо от	1	5
50	но в	9	5
51	на то	1	5
52	он не	4	5
53	об этом	4	5
54	на почве	2	5
55	ни в	6	5
56	мы имеем	1	5
57	в котором	1	5
58	потому что	4	5
59	обстоятельство что	1	5
60	и это	1	5
61	так и	10	5
62	отметить что	2	5
63	с другой	1	5
64	связано с	1	5
65	а не	2	5
66	того что	2	5
67	например в	1	4
68	в которой	1	4
69	время как	1	4
70	в чем	4	4
71	точка зрения	1	4
72	в общем	1	4
73	относится к	1	4
74	в центре	3	4
75	все же	5	4
76	не было	4	4
77	и к	7	4
78	то в	1	4
79	в целом	2	4
80	на протяжении	5	4
81	и тем	1	4
82	в жизни	5	4
83	как и	6	4
84	в эту	2	4
85	а как	1	4
86	у нас	3	4
87	по крайней	1	4
88	с точки	10	4
89	ничего не	2	4
90	к ней	2	4
91	этом отношении	2	4
92	в каком	3	4
93	связана с	1	4
94	в ней	5	4
95	и с	7	4
96	если бы	3	4
97	можно сказать	4	4
98	а также	1	4
99	к нему	7	4
100	мы видим	1	4
101	в качестве	2	4
102	и др	8	4
103	в начале	1	4
104	всяком случае	3	4
105	отношение к	7	4
106	то время	1	4
107	крайней мере	1	4
108	в особенности	1	4
109	эта трагедия	1	4
110	связь с	4	4
111	в течение	2	4
112	это есть	1	4
113	в смысле	1	4
114	и для	2	4
115	но это	2	4
116	сказать что	6	4
117	была бы	1	4
118	в своей	9	4
119	из этого	2	4
120	во всяком	4	4
121	я и	6	3
122	он хотел	3	3
123	по мнению	6	3
124	он был	3	3
125	с его	8	3
126	что по	1	3
127	и наконец	10	3
128	все эти	9	3
129	всех этих	5	3
130	на этом	5	3
131	что этот	1	3
132	в другом	1	3
133	о которых	1	3
134	нет никакого	2	3
135	тому что	3	3
136	во время	5	3
137	на язык	2	3
138	же время	5	3
139	связи с	1	3
140	и здесь	1	3
141	что все	5	3
142	со стороны	2	3
143	на вопрос	1	3
144	и что	3	3
145	по этому	1	3
146	и его	15	3
147	тесно связана	1	3
148	уже не	5	3
149	уже в	1	3
150	не так	1	3
151	для него	5	3
152	так как	9	3
153	в некоторых	1	3
154	как раз	2	3
155	не является	3	3
156	связан с	1	3
157	к которому	1	3
158	одной стороны	1	3
159	до конца	5	3
160	что мы	2	3
161	бы совершенно	1	3
162	быть это	1	3
163	этого рода	1	3
164	тем более	1	3
165	все они	2	3
166	к этому	7	3
167	в какой	1	3
168	хviii века	1	2
169	самом деле	7	2
170	мы имели	1	2
171	такое же	1	2
172	и за	2	2
173	той же	2	2
174	того же	1	2
175	в каждой	1	2
176	не был	1	2
177	его отношение	2	2
178	во всех	8	2
179	но как	1	2
180	с которыми	2	2
181	нет и	1	2
182	большое значение	2	2
183	что они	1	2
184	его к	1	2
185	представлял себе	1	2
186	в самом	6	2
187	во многих	1	2
188	и тот	2	2
189	так сказать	3	2
190	с чувством	2	2
191	т д	1	2
192	о которой	2	2
193	с нашим	1	2
194	вы видите	1	2
195	не как	1	2
196	и по	5	2
197	но все	2	2
198	и может	4	2
199	то есть	1	2
200	заключается в	1	2
201	ни разу	1	2
202	связанным с	1	2
203	ее в	2	2
204	а с	1	2
205	он и	2	2
206	между собою	1	2
207	жизни но	2	2
208	с не	1	2
209	мы не	4	2
210	в развитии	4	2
211	и тогда	1	2
212	в такой	1	2
213	точку зрения	4	2
214	которые в	1	2
215	тем не	2	2
216	для этого	4	2
217	этой области	3	2
218	этих трех	1	2
219	в отношении	2	2
220	случае в	2	2
221	не менее	3	2
222	самого начала	5	2
223	тогда когда	1	2
224	одна из	3	2
225	к этим	2	2
226	никогда не	7	2
227	этих двух	2	2
228	он хочет	1	2
229	на себе	1	2
230	от того	3	2
231	могут быть	6	2
232	к тому	4	2
233	для того	1	2
234	на это	1	2
235	должен быть	2	2
236	находясь в	1	2
237	как мы	10	2
238	не совсем	2	2
239	то она	1	2
240	с ее	3	2
241	в виду	1	2
242	нужно сказать	1	2
243	без всякого	1	2
244	на основе	1	2
245	с самого	7	2
246	или в	1	2
247	во многом	2	2
248	нас к	1	2
249	одного из	1	2
250	с одной	1	2
251	что его	1	2
252	и во	1	2
253	борьба с	3	2
254	а потому	2	2
255	в форме	1	2
256	и только	4	2
257	все время	4	2
258	искусства он	1	2
259	еще не	7	2
260	отказ от	1	2
261	и ее	3	2
262	и у	6	2
263	то и	1	2
264	поэтому его	1	2
265	во втором	3	2
266	при помощи	1	2
267	одно из	3	2
268	цели и	2	2
269	мы находим	1	2
270	вовсе не	2	2
271	при всей	1	2
272	должен был	1	2
273	заметить что	1	2
274	или иной	1	2
275	пришли к	1	2
276	до сих	3	2
277	слово в	1	2
278	себя и	3	2
279	не на	1	2
280	эту эпоху	1	2
281	ни на	2	2
282	вместе с	4	2
283	в одной	2	2
284	а у	1	2
285	но не	5	2
286	не сразу	1	2
287	без труда	1	2
288	для искусства	1	2
289	в последнем	1	2
290	это за	1	2
291	в европейской	1	2
292	быть не	1	2
293	сих пор	3	2
294	нужно отметить	1	2
295	это был	1	2
296	является как	1	2
297	один из	4	2
298	и ни	1	2
299	же к	1	2
300	в интересах	1	2
301	одной из	1	2
302	в свою	2	2
303	к сожалению	1	2
304	к этой	1	2
305	при оценке	1	2
306	молодой человек	1	2
307	гораздо более	1	2
308	за пределы	2	1
309	одним из	3	1
310	также и	1	1
311	до него	1	1
312	начинается с	1	1
313	его основной	1	1
314	сам по	2	1
315	который должен	1	1
316	и то	2	1
317	смысле слова	2	1
318	а из	1	1
319	на самом	2	1
320	выражено в	1	1
321	что когда	1	1
322	тем же	1	1
323	и так	1	1
324	в первом	2	1
325	и до	3	1
326	должна быть	1	1
327	собственном смысле	1	1
328	объясняется и	2	1
329	отношения к	2	1
330	с новыми	1	1
331	при анализе	3	1
332	работах этого	1	1
333	вопрос о	1	1
334	из своих	1	1
335	нам в	2	1
336	однако еще	1	1
337	еще до	1	1
338	на себя	2	1
339	но уже	1	1
340	ему в	1	1
341	мы и	4	1
342	работе над	1	1
343	что можно	1	1
344	личной и	1	1
345	проявляется в	1	1
346	между собой	4	1
347	всегда по	1	1
348	всего этого	1	1
349	этой почве	1	1
350	то мы	1	1
351	не признавал	1	1
352	тот или	1	1
353	два основных	1	1
354	мы будем	1	1
355	и другие	2	1
356	со всеми	3	1
357	тех же	1	1
358	не все	1	1
359	его душе	1	1
360	и органическим	1	1
361	из таких	1	1
362	его развития	1	1
363	этой группы	1	1
364	которые не	1	1
365	чем же	5	1
366	в истории	3	1
367	вследствие чего	1	1
368	что как	1	1
369	некоторые типические	1	1
370	в своем	2	1
371	и нет	1	1
372	однако не	1	1
373	этом же	1	1
374	когда он	1	1
375	и как	1	1
376	но эта	1	1
377	требование которое	1	1
378	них но	1	1
379	от этого	1	1
380	при таком	1	1
381	нужно как	1	1
382	бы не	1	1
383	эпоху его	1	1
384	думать что	2	1
385	в дальнейшем	2	1
386	как он	1	1
387	человек не	2	1
388	что она	2	1
389	к искусству	1	1
390	идей и	1	1
391	в нем	4	1
392	связанные с	2	1
393	и больше	1	1
394	который они	1	1
395	и социальной	2	1
396	он должен	2	1
397	же это	1	1
398	не к	1	1
399	для культурного	1	1
400	свое время	1	1
401	одной и	1	1
402	находит себе	1	1
403	него было	1	1
404	все с	1	1
405	в нее	1	1
406	а затем	1	1
407	как какой-то	1	1
408	что такой	1	1
409	же касается	1	1
410	конечно в	2	1
411	на этой	2	1
412	переносит центр	1	1
413	обе стороны	2	1
414	делает его	1	1
415	чаще всего	1	1
416	остановиться на	1	1
417	еще одно	1	1
418	рассказывает что	2	1
419	любви в	1	1
420	этом мы	3	1
421	рядом с	2	1
422	этого не	2	1
423	во внимание	1	1
424	мы видели	5	1
425	никакого смысла	1	1
426	мы знаем	7	1
427	чем в	1	1
428	в первые	1	1
429	и того	1	1
430	особенно для	1	1
431	хх века	2	1
432	что значит	2	1
433	как по	2	1
434	и при	3	1
435	наших дней	2	1
436	где мы	1	1
437	почти не	1	1
438	на месте	1	1
439	и той	1	1
440	поэтому в	1	1
441	но во	1	1
442	друг другу	1	1
443	это относится	1	1
444	и эти	1	1
445	как закон	1	1
446	важно лишь	2	1
447	по себе	2	1
448	даже в	1	1
449	и очень	2	1
450	и своеобразное	1	1
451	на три	1	1
452	это чувство	1	1
453	а иногда	1	1
454	иной раз	1	1
455	у русских	1	1
456	дело в	2	1
457	к новым	1	1
