N	2gram	Losev_Prob_5	Istorich
1	и в	30	24
2	не только	18	21
3	что он	7	21
4	и т	1	17
5	т д	1	16
6	может быть	7	14
7	не может	5	14
8	что в	5	13
9	мы имеем	2	12
10	как в	2	12
11	в этом	17	12
12	и здесь	1	12
13	но и	13	11
14	это не	2	10
15	том что	17	10
16	и что	6	10
17	у него	11	10
18	а в	6	10
19	все же	9	9
20	с другой	6	9
21	не в	7	9
22	о том	12	9
23	потому что	13	9
24	и другие	3	9
25	то же	2	8
26	еще не	3	8
27	что и	6	8
28	так как	6	8
29	другой стороны	6	8
30	а не	5	8
31	все это	1	8
32	или в	4	8
33	то что	18	7
34	таким образом	13	7
35	к нему	3	7
36	что здесь	2	7
37	один из	2	7
38	в том	12	7
39	вместе с	7	7
40	что это	1	6
41	но не	7	6
42	в нем	6	6
43	он не	3	6
44	всех этих	1	6
45	об этом	4	6
46	как и	7	6
47	для нас	10	6
48	и все	9	6
49	а именно	12	6
50	того что	3	6
51	только в	9	6
52	тем что	2	6
53	так же	5	6
54	с этой	2	6
55	мы увидим	1	6
56	в чем	2	5
57	с одной	3	5
58	этого мотива	1	5
59	отношение к	2	5
60	но в	9	5
61	имеем в	1	5
62	право на	1	5
63	что она	1	5
64	здесь мы	1	5
65	не менее	5	5
66	доказывает что	2	5
67	с ним	3	5
68	в русской	3	5
69	ничего не	2	5
70	так и	7	5
71	одной стороны	3	5
72	там где	1	5
73	в тех	1	5
74	видно что	1	5
75	героя и	1	5
76	мы уже	1	4
77	мы не	2	4
78	первый взгляд	1	4
79	как бы	6	4
80	при этом	4	4
81	мы можем	5	4
82	но все	4	4
83	не всегда	3	4
84	на первый	1	4
85	точки зрения	10	4
86	в их	1	4
87	своего рода	1	4
88	тем не	5	4
89	по существу	2	4
90	не имеет	1	4
91	никогда не	7	4
92	со своим	1	4
93	в других	3	4
94	что у	5	4
95	после того	3	4
96	в брак	2	4
97	ли он	2	4
98	то и	2	4
99	вовсе не	8	4
100	если не	4	4
101	в данном	2	4
102	за него	2	4
103	и не	12	4
104	мы должны	1	4
105	одной из	1	4
106	не вполне	1	3
107	и он	4	3
108	в ответ	1	3
109	с его	1	3
110	тоже не	2	3
111	что они	3	3
112	этой стороны	1	3
113	кроме того	2	3
114	к себе	1	3
115	хотя и	8	3
116	когда он	2	3
117	и наконец	1	3
118	этот мотив	4	3
119	из этих	1	3
120	в дальнейшем	7	3
121	на то	2	3
122	если он	2	3
123	и если	1	3
124	после этого	1	3
125	том чтобы	1	3
126	и по	1	3
127	а его	4	3
128	его в	6	3
129	в них	2	3
130	представление о	2	3
131	вопрос о	1	3
132	в конце	8	3
133	как мы	2	3
134	тогда когда	4	3
135	того как	5	3
136	не все	2	3
137	и его	6	3
138	связи с	7	3
139	дом но	1	3
140	данном случае	2	3
141	и этим	1	3
142	не столько	1	3
143	в образе	1	3
144	здесь нет	1	3
145	в родовой	1	3
146	него и	1	3
147	и она	1	3
148	в качестве	4	3
149	так что	11	3
150	уже в	2	3
151	при помощи	6	3
152	между прочим	1	3
153	в другой	1	3
154	и даже	14	3
155	пришли к	1	3
156	превращается в	1	3
157	и стал	1	3
158	этой точки	1	3
159	сих пор	2	3
160	но это	1	3
161	обращается к	1	3
162	от него	1	3
163	с ней	1	3
164	ее в	2	3
165	с тех	1	2
166	но тем	2	2
167	очень много	1	2
168	свое место	1	2
169	по его	2	2
170	его не	2	2
171	время как	3	2
172	на себя	1	2
173	и ее	1	2
174	того же	4	2
175	оказывается что	4	2
176	и на	6	2
177	что его	3	2
178	только после	1	2
179	если в	1	2
180	со стороны	1	2
181	не просто	5	2
182	на небе	2	2
183	которые не	1	2
184	в одной	2	2
185	его на	2	2
186	с этим	1	2
187	которой они	1	2
188	и нет	2	2
189	перед нами	1	2
190	этом же	1	2
191	огонь и	4	2
192	что по	1	2
193	в самом	5	2
194	в которой	5	2
195	он в	3	2
196	все эти	2	2
197	рассказ о	1	2
198	вообще не	1	2
199	на его	2	2
200	в силу	5	2
201	на земле	9	2
202	так например	1	2
203	не будет	2	2
204	то чтобы	1	2
205	стороны не	1	2
206	вместе со	1	2
207	было бы	4	2
208	должен был	1	2
209	и тем	3	2
210	участие в	2	2
211	ни в	4	2
212	не ясно	1	2
213	здесь можно	1	2
214	вытекает и	1	2
215	их на	1	2
216	нас не	3	2
217	можно найти	6	2
218	в преисподнюю	1	2
219	в котором	2	2
220	у того	1	2
221	не от	1	2
222	к этому	2	2
223	него есть	1	2
224	но он	5	2
225	что этот	5	2
226	того кто	1	2
227	нас к	1	2
228	тому что	1	2
229	она не	1	2
230	вплоть до	1	2
231	в таких	2	2
232	в то	4	2
233	и другое	3	2
234	что такое	1	2
235	на него	2	2
236	что вы	1	2
237	к ней	1	2
238	во всем	1	2
239	и после	3	2
240	о геракле	1	2
241	здесь тоже	3	2
242	не могут	2	2
243	в материалах	1	2
244	это конечно	2	2
245	как только	1	2
246	его за	2	2
247	и это	1	2
248	но по	1	2
249	без всякого	2	2
250	в ее	3	2
251	более поздним	1	2
252	то время	3	2
253	они должны	1	2
254	и исторически	1	2
255	и когда	1	2
256	об этой	1	2
257	имеется в	1	2
258	другими словами	1	2
259	образом мы	1	2
260	должно было	1	2
261	восходит к	1	2
262	доходит до	1	2
263	в форме	1	2
264	только там	1	2
265	все в	3	2
266	тем более	1	2
267	здесь не	7	2
268	тот же	3	2
269	небо и	2	2
270	и так	1	2
271	по этому	2	2
272	а после	1	2
273	с одного	1	2
274	этот вопрос	1	2
275	конечно не	2	2
276	уже не	6	2
277	и у	5	2
278	престола и	1	2
279	только на	1	2
280	на свое	2	2
281	что не	2	2
282	дает ему	2	2
283	из них	2	2
284	не так	4	2
285	не находит	1	2
286	прежде всего	6	2
287	говорит ему	1	2
288	к ним	1	2
289	и начал	1	2
290	до сих	2	2
291	и др	1	2
292	говорит о	7	2
293	ничем не	1	2
294	и оно	1	2
295	что из	1	2
296	в связи	7	2
297	ни за	1	2
298	но оно	1	2
299	как это	1	2
300	он говорит	2	2
301	видит в	3	2
302	а если	1	2
303	в литературе	1	2
304	а потом	3	2
305	когда она	1	2
306	только о	1	2
307	и от	1	2
308	и о	5	2
309	но для	2	2
310	но вот	1	2
311	в целях	2	2
312	сказать что	9	2
313	всех других	1	2
314	от огня	1	2
315	точно так	3	2
316	они не	2	2
317	и наиболее	2	1
318	она сделала	1	1
319	не прямо	2	1
320	он стоит	1	1
321	отношения к	1	1
322	и бессмертие	1	1
323	самом деле	2	1
324	только потому	1	1
325	силы и	1	1
326	этой теории	1	1
327	случае только	1	1
328	из его	1	1
329	и стали	1	1
330	во-первых в	1	1
331	или ее	1	1
332	пока он	1	1
333	с теорией	1	1
334	что если	1	1
335	бы что	1	1
336	пока только	1	1
337	наиболее древние	1	1
338	еще до	2	1
339	что иное	3	1
340	я не	2	1
341	ему в	1	1
342	увидим ниже	1	1
343	кто может	1	1
344	с большим	1	1
345	мужа в	1	1
346	в ней	3	1
347	он приносит	1	1
348	и этого	1	1
349	дать ему	1	1
350	он был	2	1
351	миф о	5	1
352	бы то	2	1
353	я на	1	1
354	которое он	1	1
355	тем как	2	1
356	из земли	4	1
357	но почему-то	1	1
358	своей работе	1	1
359	землю и	2	1
360	чем это	1	1
361	совсем не	3	1
362	то он	1	1
363	заметим что	1	1
364	об этих	1	1
365	нет не	1	1
366	друг на	1	1
367	и всякий	1	1
368	же она	1	1
369	не входит	2	1
370	свою жизнь	1	1
371	только тогда	3	1
372	по отношению	2	1
373	искусство в	1	1
374	в живот	1	1
375	он пишет	2	1
376	тут же	6	1
377	земле в	1	1
378	в свои	1	1
379	только путем	1	1
380	сама по	1	1
381	в поисках	1	1
382	во что	1	1
383	научил их	2	1
384	что именно	2	1
385	вспомним что	1	1
386	в своем	11	1
387	ко всякого	1	1
388	еще больше	1	1
389	и как	6	1
390	это тоже	1	1
391	и к	4	1
392	которая еще	1	1
393	духа и	1	1
394	и хотя	1	1
395	в этот	1	1
396	или иную	1	1
397	поэтому он	1	1
398	из мифа	1	1
399	от меня	1	1
400	в греции	1	1
401	в главе	1	1
402	ее сердце	1	1
403	в этой	10	1
404	античной мифологии	2	1
405	однако как	2	1
406	там мы	1	1
407	за кого	1	1
408	на стадии	2	1
409	бы ни	1	1
410	бы от	1	1
411	он все	2	1
412	он научил	2	1
413	у древних	1	1
414	дал им	1	1
415	обращаясь к	1	1
416	состоит в	1	1
417	и вот	1	1
418	только те	1	1
419	ни было	1	1
420	из него	1	1
421	что ни	1	1
422	в нее	1	1
423	спрашивается что	1	1
424	своего мужа	1	1
425	и за	2	1
426	в работе	1	1
427	то ни	2	1
