N	2gram	Vinokur_St_3	FransuaR
1	и в	25	41
2	то есть	2	20
3	таким образом	10	19
4	в этом	24	15
5	как и	4	14
6	и все	1	14
7	то же	5	13
8	все эти	3	13
9	в этой	14	13
10	в его	12	12
11	как мы	2	11
12	в том	20	11
13	прежде всего	10	11
14	так и	5	10
15	в то	7	10
16	все это	8	10
17	в своем	1	9
18	не в	6	9
19	же время	3	9
20	и его	3	9
21	в качестве	4	9
22	но и	9	9
23	что в	19	9
24	но в	5	8
25	в конце	6	8
26	то что	12	8
27	по существу	1	8
28	в нем	1	7
29	в эпоху	1	7
30	вовсе не	2	7
31	в них	5	7
32	как бы	6	7
33	и не	10	7
34	и до	1	6
35	ни в	5	6
36	он хочет	2	6
37	о том	8	6
38	мы видим	4	6
39	только в	6	6
40	это не	7	6
41	есть в	2	6
42	для него	3	6
43	у него	9	6
44	с помощью	1	6
45	все они	3	6
46	в году	5	5
47	как в	6	5
48	и к	4	5
49	не только	12	5
50	в плане	2	5
51	на этом	3	5
52	мы видели	1	5
53	точки зрения	7	5
54	того как	1	5
55	потому что	5	5
56	всего в	4	5
57	и это	5	5
58	в ней	4	5
59	к нему	4	5
60	до нас	2	5
61	и у	2	5
62	уже в	3	5
63	что и	1	5
64	вместе с	2	5
65	так же	1	5
66	и для	4	5
67	а в	6	5
68	к этому	3	5
69	место в	6	4
70	в сущности	2	4
71	как я	2	4
72	и на	6	4
73	целый ряд	1	4
74	и наконец	3	4
75	что это	16	4
76	он не	5	4
77	но все	2	4
78	и с	4	4
79	на этой	1	4
80	должно быть	1	4
81	том что	15	4
82	одном из	1	4
83	но он	3	4
84	одна из	2	4
85	ничего не	4	4
86	рядом с	1	4
87	в виду	2	4
88	в образе	1	4
89	из одного	1	4
90	и здесь	3	4
91	влияние на	1	4
92	может быть	19	4
93	было бы	7	4
94	к жизни	1	4
95	конце концов	3	4
96	все что	1	4
97	этом свете	1	3
98	например в	4	3
99	он может	2	3
100	с точки	4	3
101	той же	2	3
102	с ее	2	3
103	проявляется в	1	3
104	он был	3	3
105	во всех	2	3
106	кроме того	3	3
107	его к	2	3
108	от этого	1	3
109	так сказать	2	3
110	и по	2	3
111	в нее	1	3
112	связанные с	1	3
113	его в	1	3
114	несмотря на	3	3
115	во время	3	3
116	в своей	4	3
117	в их	3	3
118	сам он	2	3
119	в отношении	2	3
120	не имеет	2	3
121	тем что	19	3
122	как о	2	3
123	очень часто	1	3
124	все то	1	3
125	хвала и	1	3
126	свою очередь	1	3
127	можно было	1	3
128	что у	2	3
129	так много	1	3
130	все его	1	3
131	это была	1	3
132	в форме	2	3
133	в свете	1	3
134	в формах	1	3
135	что он	19	3
136	поэтому и	1	3
137	по этому	3	3
138	из них	1	3
139	и их	1	3
140	в одном	1	3
141	так как	3	3
142	в ряде	2	3
143	не на	2	3
144	не было	4	3
145	но есть	2	3
146	для этой	1	3
147	не может	7	3
148	было написано	1	3
149	в той	1	3
150	но этот	1	3
151	в это	2	3
152	такой же	2	3
153	но это	4	3
154	в свою	2	3
155	не знает	1	3
156	которым он	1	3
157	того же	2	3
158	является и	1	3
159	есть и	1	3
160	жизни и	1	3
161	и другие	1	3
162	и эта	1	3
163	это в	4	3
164	как нечто	1	2
165	ту же	1	2
166	также и	1	2
167	xvii века	2	2
168	начинается с	1	2
169	мы здесь	1	2
170	и то	1	2
171	на самом	1	2
172	и так	1	2
173	из всех	1	2
174	есть не	1	2
175	мы не	2	2
176	в которой	4	2
177	он действует	1	2
178	не совсем	2	2
179	еще не	2	2
180	в которых	2	2
181	в чем	4	2
182	с его	3	2
183	точка зрения	4	2
184	отношение к	4	2
185	не просто	2	2
186	в течение	4	2
187	в одной	2	2
188	говорит что	5	2
189	более или	1	2
190	имеем в	2	2
191	как он	1	2
192	они в	1	2
193	и еще	1	2
194	свое время	1	2
195	что все	3	2
196	и может	2	2
197	это было	8	2
198	с начала	1	2
199	с этим	7	2
200	мы имеем	5	2
201	не мог	2	2
202	что значит	1	2
203	в этих	11	2
204	вещи в	1	2
205	места в	1	2
206	том как	1	2
207	мы в	1	2
208	или менее	1	2
209	своего рода	3	2
210	находит свое	3	2
211	что есть	1	2
212	дело не	2	2
213	дело в	1	2
214	и всегда	2	2
215	явление в	1	2
216	этом отношении	4	2
217	в области	6	2
218	и времени	1	2
219	нет ни	1	2
220	они как	1	2
221	к тому	2	2
222	в каждой	2	2
223	должен быть	2	2
224	и образ	1	2
225	всего этого	1	2
226	с самого	2	2
227	на том	1	2
228	никогда не	2	2
229	здесь как	1	2
230	особенно в	1	2
231	здесь нет	2	2
232	в словах	3	2
233	в разных	1	2
234	находится в	1	2
235	а также	4	2
236	и т.д	1	2
237	одного из	2	2
238	в значительной	1	2
239	и во	2	2
240	бы в	1	2
241	во всей	1	2
242	он берет	1	2
243	движения в	2	2
244	все время	2	2
245	в литературе	1	2
246	того что	5	2
