N	2gram	Bakhtin_Pr_1	FransuaR
1	и в	29	41
2	мы уже	2	18
3	во всех	1	17
4	таким образом	12	17
5	в нем	19	16
6	и с	4	16
7	и его	14	13
8	но и	14	13
9	в этом	22	12
10	как мы	4	12
11	все эти	9	11
12	уже говорили	1	11
13	все это	6	11
14	в самом	10	10
15	не только	15	10
16	так как	6	10
17	и др	5	10
18	прежде всего	7	10
19	то что	15	10
20	и на	7	9
21	кроме того	3	9
22	о том	1	9
23	здесь в	1	9
24	и все	1	9
25	в сущности	5	8
26	но в	7	8
27	в этой	4	8
28	никогда не	3	8
29	и до	3	7
30	в них	3	7
31	как и	12	7
32	том что	7	7
33	и миром	1	7
34	в его	24	7
35	вовсе не	7	7
36	у него	5	7
37	в особенности	1	7
38	как бы	19	7
39	что в	8	7
40	например в	3	6
41	в то	10	6
42	один из	2	6
43	мы видим	2	6
44	с помощью	1	6
45	сказать что	3	6
46	что он	8	6
47	и он	1	5
48	с его	9	5
49	в ее	1	5
50	в своем	8	5
51	что это	1	5
52	в себе	7	5
53	то же	14	5
54	той же	5	5
55	рядом с	14	5
56	но он	2	5
57	тем что	4	5
58	все то	4	5
59	так и	7	5
60	и что	2	5
61	же время	9	5
62	в литературе	4	5
63	из них	1	5
64	в одном	10	5
65	большинстве случаев	2	5
66	там где	10	5
67	между собою	1	5
68	так же	6	5
69	в той	2	5
70	одним из	6	4
71	самом деле	6	4
72	конечно и	2	4
73	в ней	2	4
74	меньшей степени	1	4
75	как в	6	4
76	и как	7	4
77	и наконец	4	4
78	та же	1	4
79	в другом	1	4
80	не в	7	4
81	даже в	4	4
82	но они	2	4
83	в основе	4	4
84	того чтобы	1	4
85	все же	9	4
86	нового времени	3	4
87	у нас	1	4
88	и образ	1	4
89	роль в	1	4
90	с ним	5	4
91	другом месте	1	4
92	все время	2	4
93	тот же	2	4
94	именно на	2	4
95	уже в	3	4
96	в большинстве	2	4
97	в результате	4	4
98	в котором	2	4
99	и даже	2	4
100	с другой	3	4
101	именно в	5	4
102	более того	5	4
103	большей или	1	4
104	и от	2	4
105	в большей	1	4
106	а в	7	4
107	не может	12	4
108	все что	3	4
109	как во	1	3
110	он сам	3	3
111	первый план	1	3
112	людей в	1	3
113	как у	1	3
114	в одной	6	3
115	с этим	2	3
116	перед нами	5	3
117	в первом	1	3
118	при этом	2	3
119	и сам	2	3
120	в плане	5	3
121	с другими	7	3
122	было бы	5	3
123	весь мир	1	3
124	на первый	1	3
125	и их	1	3
126	к этим	2	3
127	также что	1	3
128	потому что	8	3
129	этом отношении	3	3
130	в духе	3	3
131	они и	1	3
132	как один	1	3
133	котором мы	1	3
134	те же	2	3
135	никак не	2	3
136	до сих	2	3
137	к нему	6	3
138	во втором	1	3
139	романа в	3	3
140	того что	1	3
141	одной из	1	3
142	мы увидим	1	3
143	только в	10	3
144	поэтому и	4	3
145	конечно не	2	3
146	в начале	1	3
147	выходит за	1	3
148	или меньшей	1	3
149	что не	1	3
150	и самый	1	3
151	и особенно	1	3
152	в данном	2	3
153	с миром	1	3
154	в первой	2	3
155	и не	31	3
156	с этой	2	3
157	сих пор	2	3
158	но это	4	3
159	в книге	1	3
160	и для	4	3
161	на языке	2	3
162	между ними	2	3
163	первом случае	1	3
164	жизни и	2	3
165	в искусстве	1	3
166	они не	4	3
167	если б	2	2
168	с образом	1	2
169	это и	5	2
170	из самых	1	2
171	своего романа	1	2
172	с точки	13	2
173	должна быть	5	2
174	мы не	1	2
175	есть нечто	1	2
176	и всякой	1	2
177	но уже	1	2
178	но конечно	1	2
179	но не	9	2
180	то он	2	2
181	за пределы	7	2
182	что они	1	2
183	в истории	2	2
184	точки зрения	19	2
185	что именно	1	2
186	стороны и	1	2
187	хотя и	1	2
188	и отчасти	1	2
189	духа в	1	2
190	он в	3	2
191	этот роман	1	2
192	в главе	1	2
193	этого образа	1	2
194	как он	1	2
195	так сказать	4	2
196	на его	2	2
197	он не	5	2
198	всех этих	2	2
199	на этом	1	2
200	находит себе	1	2
201	что все	1	2
202	лишь в	1	2
203	это было	1	2
204	заключается в	1	2
205	он является	1	2
206	и само	1	2
207	мы видели	1	2
208	одного и	1	2
209	был бы	6	2
210	из этих	1	2
211	но если	1	2
212	в своей	8	2
213	они уже	3	2
214	но эта	4	2
215	их в	4	2
216	для этого	1	2
217	одной плоскости	5	2
218	только его	1	2
219	себе самом	9	2
220	так что	2	2
221	связи с	2	2
222	превращается в	4	2
223	к себе	2	2
224	не могут	6	2
225	в области	1	2
226	должен быть	1	2
227	данном случае	2	2
228	характер и	1	2
229	и этим	3	2
230	и когда	1	2
231	времени и	1	2
232	которая была	1	2
233	в романе	9	2
234	что дело	1	2
235	образом в	1	2
236	люди с	1	2
237	между тем	5	2
238	и во	2	2
239	кажется что	2	2
240	говорит он	6	2
241	а именно	1	2
242	на которой	1	2
243	но с	3	2
244	они могут	2	2
245	себя в	1	2
246	понятно что	1	2
247	да еще	1	2
248	себе в	1	2
249	ведь это	2	2
250	в конце	6	2
251	как его	1	2
252	может быть	24	2
253	как раз	6	2
254	в форме	7	2
255	а на	1	2
256	это прежде	1	2
257	и самая	1	2
258	если мы	1	2
259	до конца	8	2
260	нужно сказать	1	2
261	не на	4	2
262	а не	22	2
263	громадную роль	1	2
264	мира в	5	2
265	в частности	1	2
266	прямо сказать	1	2
267	и потому	6	2
268	можно прямо	1	2
269	наконец и	1	2
270	хотя он	1	2
271	своего времени	2	2
272	тенденция к	1	2
273	что мы	1	2
274	мира и	7	2
275	в индивидуальном	1	2
276	бы в	3	2
277	для его	3	2
278	вполне понятно	1	2
279	в том	8	2
280	все они	1	2
281	и у	3	2
282	образ в	2	2
283	другой стороны	3	2
284	от всех	1	2
285	что даже	1	2
286	есть и	2	2
287	отметить что	1	2
288	здесь же	1	2
289	и другие	1	2
290	этом совершенно	1	1
291	от этой	1	1
292	в мировоззрении	3	1
293	теперь все	1	1
294	до него	1	1
295	переходит к	2	1
296	все остальное	2	1
297	индивидуальном и	1	1
298	мир где	1	1
299	на самом	5	1
300	он может	3	1
301	нему все	1	1
302	то в	1	1
303	тем же	1	1
304	из его	2	1
305	и больше	1	1
306	с таким	1	1
307	в зависимости	5	1
308	в их	3	1
309	его не	1	1
310	для своего	2	1
311	на первом	1	1
312	не во	3	1
313	осмыслены в	2	1
314	в литературном	1	1
315	так чтобы	4	1
316	совпадает с	2	1
317	и над	1	1
318	роман в	1	1
319	земля в	1	1
320	жизни как	1	1
321	то это	1	1
322	они выражаются	1	1
323	которая для	1	1
324	зависимости от	5	1
325	еще не	5	1
326	основная особенность	2	1
327	мысли и	5	1
328	на их	1	1
329	сам а	1	1
330	и мира	1	1
331	является таким	1	1
332	выражения в	1	1
333	тем как	4	1
334	в изображении	2	1
335	друг к	1	1
336	и всякий	1	1
337	его сознания	2	1
338	к слову	1	1
339	и оценок	1	1
340	по отношению	8	1
341	остаются в	1	1
342	менее всего	6	1
343	отношение к	2	1
344	себе и	3	1
345	нет и	1	1
346	заключено в	1	1
347	сочетается с	5	1
348	и нет	2	1
349	и к	2	1
350	самую существенную	1	1
351	более или	1	1
352	в действительности	1	1
353	вложенная в	1	1
354	о самом	1	1
355	со своей	1	1
356	случае они	1	1
357	в которой	2	1
358	точку зрения	6	1
359	в целом	6	1
360	сливается с	6	1
361	к индивидуальному	1	1
362	в нашем	1	1
363	он делает	1	1
364	романа но	1	1
365	ее как	3	1
366	в европейском	1	1
367	подымается над	1	1
368	и если	1	1
369	своим героем	1	1
370	в первых	1	1
371	что сказать	1	1
372	перестает быть	4	1
373	него были	1	1
374	он должен	1	1
375	не как	14	1
376	мы полагаем	1	1
377	и вот	1	1
378	кажется нам	1	1
379	и наглядно	1	1
380	мире на	1	1
381	чтобы в	2	1
382	почву на	1	1
383	быть самим	1	1
384	из него	1	1
385	и по	1	1
386	образа и	1	1
387	но все	5	1
388	я бы	1	1
389	именно слово	1	1
390	в каждом	8	1
391	выражение и	1	1
392	другого человека	4	1
393	пусть и	1	1
394	же касается	1	1
395	их и	1	1
396	зрения на	7	1
397	его в	6	1
398	и других	1	1
399	и сердце	1	1
400	он есть	4	1
401	не совпадает	1	1
402	мы сказали	1	1
403	с начала	2	1
404	он все	2	1
405	видеть и	1	1
406	между отдельными	2	1
407	ведь в	1	1
408	здесь нет	1	1
409	в жизни	2	1
410	эти же	1	1
411	вводит в	2	1
412	эта особая	1	1
413	далеко не	3	1
414	руках и	1	1
415	со своими	2	1
416	он и	5	1
417	несмотря на	6	1
418	уже у	1	1
419	литературе как	1	1
420	чем в	2	1
421	ряде других	2	1
422	образы людей	1	1
423	он бросает	1	1
424	себе все	1	1
425	восприятия и	1	1
426	сосредоточиться на	1	1
427	или менее	1	1
428	таким же	3	1
429	вообще была	1	1
430	сознания но	2	1
431	вот он	1	1
432	место в	1	1
433	не столько	1	1
434	в которых	2	1
435	могло бы	1	1
436	своего рода	1	1
437	признать что	1	1
438	своем собственном	1	1
439	недопустимо сводить	2	1
440	и другого	1	1
441	одном из	1	1
442	поэтому в	2	1
