N	3gram	Vygotskiy__5	Istorich
1	мы знаем что	1	10
2	до сих пор	3	6
3	в этом случае	3	5
4	вместе с тем	2	5
5	мы имеем в	1	5
6	мы видим что	2	5
7	в том что	11	5
8	но все же	2	4
9	что он не	2	4
10	так же как	7	4
11	в связи с	1	4
12	по отношению к	12	3
13	подобно тому как	4	3
14	можно было бы	3	3
15	с одной стороны	3	3
16	в другом месте	4	2
17	в тот момент	2	2
18	и может быть	1	2
19	что иное как	1	2
20	потому что он	5	2
21	на самом деле	1	2
22	вместо того чтобы	3	2
23	принадлежит к тому	1	2
24	не что иное	1	2
25	и ничего не	1	2
26	с другой стороны	2	2
27	не может быть	3	2
28	о том что	4	2
29	и вместе с	1	2
30	с самого начала	5	2
31	тот момент когда	2	2
32	о том как	2	1
33	том что в	2	1
34	не в состоянии	4	1
35	они попадают в	1	1
36	мы можем сделать	1	1
37	говорит об этом	1	1
38	нее что он	1	1
39	как показывает исследование	2	1
40	образом мы видим	1	1
41	и той же	1	1
42	мы узнаем что	1	1
43	влечет за собой	1	1
44	совершенно то же	1	1
45	друг от друга	4	1
46	если верно что	2	1
47	мы можем установить	1	1
48	в зависимости от	2	1
49	сам по себе	1	1
50	в отличие от	2	1
51	но в сущности	1	1
52	происходит потому что	1	1
53	самое что он	1	1
54	не то что	3	1
55	к нему в	1	1
56	основе представления о	1	1
57	что он был	1	1
58	таким образом мы	1	1
59	в обоих случаях	1	1
60	в более позднем	1	1
61	в высшей степени	2	1
62	в сущности это	2	1
63	это происходит потому	1	1
64	смысле этого слова	1	1
65	в себя и	1	1
66	так как это	3	1
67	и то же	1	1
68	тем не менее	1	1
69	но вместе с	1	1
70	то что он	2	1
71	и состоит в	1	1
72	связи с изучением	1	1
73	в этой связи	1	1
74	такое же значение	1	1
75	как мы увидим	1	1
76	тем что они	1	1
77	что происходит в	1	1
78	в рассмотрение этого	1	1
79	представляют собой не	1	1
80	что он делает	1	1
81	одной из важнейших	1	1
82	на вопрос о	3	1
83	в тех случаях	1	1
84	эти представления о	1	1
85	есть не что	1	1
86	надо сказать что	1	1
87	мы не можем	1	1
88	тем самым и	1	1
89	а тем самым	1	1
90	один из них	1	1
91	это значит что	4	1
92	не только не	3	1
93	того как он	2	1
94	что мы знаем	1	1
95	тех случаях когда	1	1
96	в другом случае	1	1
97	одной и той	1	1
98	друг с другом	7	1
99	того что происходит	1	1
100	том что он	2	1
101	приводят нас к	1	1
102	но если мы	2	1
103	на нее что	1	1
104	и в другом	2	1
