N	2gram	Vinokur_Ku_1	Istorich
1	и в	24	28
2	и т	33	25
3	может быть	13	25
4	т д	14	22
5	а не	8	15
6	не может	7	15
7	никогда не	2	14
8	мы имеем	6	13
9	для нас	2	13
10	то же	8	12
11	не только	10	12
12	что в	17	12
13	только в	11	11
14	все же	12	10
15	и что	5	10
16	что он	6	10
17	мы увидим	3	10
18	но и	6	10
19	прежде всего	9	10
20	т е	38	10
21	не в	11	9
22	так и	7	9
23	о том	9	9
24	то что	9	9
25	в том	30	9
26	и не	12	9
27	в этом	14	8
28	но в	2	8
29	что это	5	8
30	таким образом	12	8
31	не всегда	2	8
32	если бы	9	8
33	в ней	6	7
34	это не	7	7
35	еще не	5	7
36	и здесь	3	7
37	этот вопрос	1	7
38	что мы	1	7
39	так же	4	7
40	том что	21	7
41	было бы	15	7
42	в этих	4	7
43	а в	5	7
44	сказки и	1	6
45	в этой	3	6
46	ни один	1	6
47	его в	1	6
48	так например	2	6
49	тем не	4	6
50	не менее	7	6
51	к тому	5	6
52	что и	4	6
53	так как	9	6
54	с другой	7	6
55	вместе с	7	6
56	когда он	3	6
57	видно что	2	6
58	например в	5	5
59	должна быть	3	5
60	вопрос о	2	5
61	что они	4	5
62	в своем	3	5
63	более или	3	5
64	увидим что	2	5
65	что она	3	5
66	в силу	10	5
67	по существу	4	5
68	или менее	3	5
69	дело не	2	5
70	на основе	1	5
71	в дальнейшем	1	5
72	можно было	6	5
73	в его	12	5
74	что здесь	1	5
75	но не	5	5
76	в качестве	7	5
77	в одном	3	5
78	до сих	4	5
79	к которому	3	5
80	на более	2	5
81	сих пор	4	5
82	или в	2	5
83	не знает	1	5
84	сказать что	1	5
85	другой стороны	6	5
86	ее в	2	5
87	и даже	3	4
88	и для	2	4
89	и на	4	4
90	то мы	3	4
91	как правило	1	4
92	не то	1	4
93	не все	2	4
94	с этим	4	4
95	все эти	6	4
96	на то	4	4
97	но все	2	4
98	об этом	1	4
99	и с	5	4
100	с тем	5	4
101	как и	2	4
102	даже в	3	4
103	находится в	1	4
104	связи с	7	4
105	должны быть	2	4
106	здесь не	3	4
107	в пределах	4	4
108	того что	9	4
109	с одной	1	4
110	потому что	23	4
111	так что	4	4
112	в большинстве	2	4
113	большинстве случаев	1	4
114	к ним	1	4
115	а именно	2	4
116	и пр	15	4
117	превращается в	2	4
118	один из	4	4
119	социальной жизни	2	4
120	одной стороны	1	4
121	могут быть	1	4
122	там где	4	4
123	как будто	1	4
124	все это	6	4
125	в связи	3	4
126	хотя бы	10	4
127	но это	1	4
128	обстоит дело	1	4
129	они не	3	4
130	также и	2	3
131	исходит из	1	3
132	я не	2	3
133	то это	3	3
134	не знают	2	3
135	и он	3	3
136	по отношению	8	3
137	не просто	5	3
138	так называемая	2	3
139	перед нами	1	3
140	могли бы	2	3
141	точку зрения	1	3
142	очень много	2	3
143	при этом	6	3
144	д все	1	3
145	и по	1	3
146	на этом	1	3
147	же не	1	3
148	из них	4	3
149	не с	3	3
150	показывает что	1	3
151	и тогда	4	3
152	в котором	3	3
153	в их	3	3
154	и эти	3	3
155	что например	1	3
156	по себе	2	3
157	раз и	1	3
158	в то	2	3
159	дело в	1	3
160	того как	4	3
161	однако это	1	3
162	есть только	1	3
163	должен быть	4	3
164	как мы	1	3
165	действия и	2	3
166	только через	1	3
167	для этого	3	3
168	и должно	2	3
169	связь между	1	3
170	в которую	1	3
171	в современной	2	3
172	в какой	6	3
173	в стороне	2	3
174	случаи когда	1	3
175	и его	5	3
176	уже не	8	3
177	если мы	2	3
178	в начале	1	3
179	или даже	1	3
180	и их	1	3
181	тем что	8	3
182	в форме	1	3
183	именно в	6	3
184	на эту	2	3
185	как это	3	3
186	наряду с	1	3
187	среди этих	1	3
188	что же	6	3
