N	2gram	Vygotskiy__4	Psycholo
1	то что	15	32
2	и в	20	31
3	в том	42	30
4	что в	19	23
5	может быть	12	22
6	таким образом	25	20
7	совершенно ясно	1	19
8	при этом	12	19
9	ясно что	2	19
10	так как	10	18
11	не может	6	17
12	как и	9	16
13	том что	35	16
14	и не	8	16
15	точки зрения	24	15
16	только в	10	14
17	не только	15	13
18	что и	9	13
19	а не	7	13
20	мы не	1	12
21	если мы	10	12
22	так же	11	12
23	в этом	24	12
24	с таким	3	11
25	в самом	6	11
26	не в	4	11
27	в области	4	11
28	могут быть	7	11
29	в сущности	4	10
30	на то	5	10
31	того что	10	10
32	художественное произведение	1	10
33	потому что	12	10
34	самом деле	7	9
35	по себе	1	9
36	ни в	3	9
37	как в	5	9
38	и что	8	8
39	всякий раз	1	8
40	никогда не	5	8
41	что мы	7	8
42	вместе с	8	8
43	все это	1	8
44	во всяком	4	8
45	только тогда	1	7
46	том чтобы	2	7
47	заключается в	18	7
48	сказать что	6	7
49	того чтобы	7	7
50	и его	5	7
51	о том	5	7
52	тому как	2	7
53	что он	6	7
54	этой теории	4	6
55	что это	2	6
56	зависимости от	2	6
57	отнюдь не	3	6
58	целый ряд	5	6
59	из этих	2	6
60	что она	1	6
61	для того	5	6
62	было бы	8	6
63	если бы	5	6
64	в его	11	6
65	вслед за	2	6
66	всяком случае	3	6
67	и даже	1	6
68	одной стороны	9	6
69	а в	2	6
70	и есть	1	5
71	в зависимости	1	5
72	то же	16	5
73	время как	1	5
74	с одной	9	5
75	что всякое	2	5
76	в целом	11	5
77	и совершенно	1	5
78	подобно тому	2	5
79	показывает что	2	5
80	в то	1	5
81	тогда когда	8	5
82	в процессе	27	5
83	с и	1	5
84	не является	5	5
85	утверждать что	1	5
86	то время	1	5
87	для нас	4	5
88	с другой	12	5
89	мы видим	10	5
90	в какой	3	5
91	к психологии	1	5
92	так что	3	5
93	само по	1	5
94	совершенно не	3	5
95	эта теория	1	5
96	это есть	1	5
97	как бы	7	5
98	этой точки	4	5
99	все же	5	5
100	и для	4	5
101	формы и	3	5
102	говорит что	3	5
103	другой стороны	9	5
104	же как	6	4
105	мы имеем	2	4
106	в которой	3	4
107	совпадает с	1	4
108	в виду	3	4
109	столь же	3	4
110	точка зрения	1	4
111	у него	2	4
112	со всеми	3	4
113	отличие от	2	4
114	в себе	10	4
115	по существу	3	4
116	одной и	5	4
117	в совершенно	3	4
118	различие между	3	4
119	тому что	4	4
120	у нас	1	4
121	очень часто	2	4
122	к тому	6	4
123	те же	6	4
124	со стороны	3	4
125	никак не	2	4
126	прежде всего	2	4
127	между тем	9	4
128	все время	4	4
129	мы никогда	1	4
130	один из	3	4
131	мы увидим	1	4
132	и у	2	4
133	мы можем	5	4
134	и так	1	4
135	как это	9	4
136	этого слова	11	4
137	с этой	4	4
138	в результате	8	4
139	в этих	3	4
140	указывает на	2	4
141	и другие	9	4
142	в своих	1	4
143	к этому	4	4
144	смысле слова	1	3
145	речь идет	5	3
146	например в	1	3
147	на деле	3	3
148	тем же	4	3
149	почти всегда	3	3
150	что эти	2	3
151	должна быть	2	3
152	собственном смысле	7	3
153	той же	6	3
154	нуждаются в	1	3
155	вопрос о	1	3
156	из которых	1	3
157	в которых	1	3
158	мысль что	1	3
159	совсем не	1	3
160	но не	3	3
161	с психологической	2	3
162	сущности говоря	1	3
163	с этим	5	3
164	стороны и	2	3
165	в своем	4	3
166	хотя и	1	3
167	и к	5	3
168	себе не	1	3
169	но в	3	3
170	та же	1	3
171	уже в	6	3
172	в этой	3	3
173	тому же	6	3
174	думается что	1	3
175	обоих этих	1	3
176	состоит в	4	3
177	в силу	6	3
178	и по	1	3
179	тому чтобы	1	3
180	в каждом	2	3
181	может стать	2	3
182	к которым	2	3
183	с тем	6	3
184	в слове	2	3
185	мы знаем	1	3
186	в своей	7	3
187	представить себе	2	3
188	представление о	1	3
189	в отличие	2	3
190	для объяснения	2	3
191	и той	4	3
192	точку зрения	1	3
193	задачи и	1	3
194	случае в	1	3
195	что эта	3	3
196	точно так	3	3
197	только не	5	3
198	во всем	3	3
199	что на	2	3
200	не могут	3	3
201	когда мы	2	3
202	и другой	3	3
203	что оно	4	3
204	не есть	2	3
205	что при	2	3
206	возникает как	1	3
207	и это	2	3
208	что все	3	3
209	в собственном	7	3
210	роль в	4	3
211	и когда	3	3
212	так и	5	3
213	по тому	1	3
214	исследования и	1	3
215	но мы	1	3
216	он не	1	3
217	ее от	1	3
218	нуждается в	1	3
219	в частности	5	3
220	дело с	1	3
221	который в	1	3
222	нашего исследования	4	3
223	только на	2	3
224	и других	3	3
225	мышления и	14	3
226	это обстоятельство	1	3
227	человека не	1	3
228	слова в	9	3
229	в конце	1	3
230	от того	3	3
231	и только	4	3
232	до сих	1	3
233	же точно	1	3
234	могут служить	1	3
235	какой мере	1	3
236	под влиянием	2	3
237	противоречие с	2	3
238	исходя из	1	3
239	в состоянии	1	3
240	сих пор	1	3
241	но это	1	3
242	и другими	1	3
243	конце концов	1	3
244	в таком	2	3
245	ту же	2	2
246	того же	9	2
247	и то	10	2
248	на самом	1	2
249	тех же	1	2
250	идет о	3	2
251	между процессами	3	2
252	оно было	1	2
253	из всех	1	2
254	как мы	13	2
255	на место	3	2
256	этом не	1	2
257	человека и	1	2
258	благодаря тому	1	2
259	оно есть	1	2
260	но даже	1	2
261	быть в	1	2
262	в чем	3	2
263	только то	1	2
264	совершенно прав	3	2
265	в область	1	2
266	на основе	10	2
267	но как	2	2
268	в голове	1	2
269	а только	3	2
270	не то	1	2
271	что они	14	2
272	как говорит	2	2
273	если она	1	2
274	независимо от	1	2
275	последнее время	1	2
276	совершенно другой	1	2
277	мысли но	1	2
278	же самому	1	2
279	в полном	1	2
280	когда он	3	2
281	увидим что	5	2
282	в себя	1	2
283	психологической природы	1	2
284	представляет собой	3	2
285	употребление слова	1	2
286	в известном	2	2
287	остановиться на	2	2
288	и тот	7	2
289	в мышлении	21	2
290	как он	4	2
291	в нем	2	2
292	главным образом	1	2
293	этого вопроса	2	2
294	понятий и	9	2
295	или иных	1	2
296	русском языке	1	2
297	как они	4	2
298	совпадают с	1	2
299	и характер	1	2
300	и с	4	2
301	его в	6	2
302	этом смысле	8	2
303	и тем	8	2
304	заключается только	1	2
305	далеко не	2	2
306	не всегда	1	2
307	нигде не	1	2
308	такой же	2	2
309	и тогда	2	2
310	и сейчас	1	2
311	что такое	5	2
312	в такой	1	2
313	с точки	11	2
314	исходной точкой	1	2
315	и понятия	1	2
316	иначе как	2	2
317	мысли и	2	2
318	бы мы	1	2
319	которых каждая	1	2
320	тем не	1	2
321	их в	2	2
322	иметь возможность	1	2
323	том же	2	2
324	даже в	2	2
325	что те	2	2
326	этой области	2	2
327	что есть	1	2
328	не менее	3	2
329	тем самым	7	2
330	что различие	1	2
331	начинает с	1	2
332	существенно иная	1	2
333	в центр	1	2
334	в основе	17	2
335	это мы	2	2
336	казалось бы	1	2
337	ничего не	1	2
338	в противоречие	2	2
339	в русском	1	2
340	видим что	2	2
341	тех или	1	2
342	с достаточной	1	2
343	в сознании	4	2
344	уже и	2	2
345	этом отношении	7	2
346	их от	1	2
347	мы найдем	2	2
348	в основу	2	2
349	же самое	7	2
350	сходство с	4	2
351	на вопрос	1	2
352	и поэтому	3	2
353	приходит к	3	2
354	без всякого	1	2
355	отношений и	3	2
356	приводит к	3	2
357	и ту	1	2
358	том случае	1	2
359	этими словами	1	2
360	мы пытаемся	1	2
361	подойти к	1	2
362	с ним	1	2
363	в настоящее	2	2
364	означает что	1	2
365	и здесь	2	2
366	совершенно другим	2	2
367	настоящее время	2	2
368	но и	9	2
369	случае не	2	2
370	нас в	3	2
371	этих двух	1	2
372	и во	3	2
373	что с	4	2
374	как прежде	1	2
375	этих слов	1	2
376	когда оно	2	2
377	я думаю	1	2
378	в другой	2	2
379	и следовательно	1	2
380	как она	1	2
381	в него	2	2
382	к нему	2	2
383	что здесь	2	2
384	что только	1	2
385	видели что	2	2
386	тот же	9	2
387	и потому	1	2
388	по мнению	2	2
389	никак нельзя	1	2
390	по этому	1	2
391	в качестве	21	2
392	которой оно	1	2
393	уже не	1	2
394	что следовательно	2	2
395	всеми остальными	1	2
396	от других	2	2
397	из них	4	2
398	одно из	1	2
399	и их	1	2
400	эти психологи	1	2
401	в одном	1	2
402	но что	3	2
403	как раз	1	2
404	основу этого	1	2
405	в каком	2	2
406	станет совершенно	1	2
407	одинаковой мере	2	2
408	то и	1	2
409	и составляет	1	2
410	не означает	3	2
411	не быть	1	2
412	у отдельных	1	2
413	о чем	1	2
414	во внимание	1	2
415	в связи	3	2
416	мы видели	6	2
417	слова то	3	2
418	выражения и	1	2
419	целом ряде	2	2
420	смысле этого	7	2
421	критики и	1	2
422	и таким	1	2
423	отличается от	2	2
424	что основная	1	2
425	одного и	6	2
426	и может	1	2
427	не существует	1	2
428	и от	3	2
429	его не	1	2
430	бы в	3	2
431	и как	9	2
432	в одинаковой	2	2
433	только что	4	2
434	на один	4	2
435	имеет место	1	2
436	всех других	1	2
437	из этого	1	2
438	имеет в	1	2
439	только они	1	2
440	по поводу	1	2
441	это в	2	2
442	как результат	1	2
443	этом совершенно	1	1
444	не наоборот	1	1
445	совершенно другую	1	1
446	и наиболее	1	1
447	не иначе	1	1
448	говоря о	2	1
449	для построения	2	1
450	психологического изучения	1	1
451	рассматривается как	1	1
452	к нашему	1	1
453	связана с	2	1
454	первые шаги	1	1
455	изучения в	1	1
456	которое мы	2	1
457	в силе	1	1
458	они продолжают	1	1
459	и больше	1	1
460	едва ли	2	1
461	к созданию	1	1
462	чем именно	1	1
463	это прекрасно	1	1
464	интеллектуальные операции	2	1
