N	2gram	Propp_Isto_7	Psycholo
1	то что	7	44
2	и в	24	33
3	в этом	12	28
4	и что	10	25
5	как бы	4	25
6	потому что	9	24
7	для того	1	23
8	том что	10	22
9	может быть	14	22
10	что в	13	21
11	в том	7	21
12	о том	9	20
13	что он	21	20
14	только что	1	15
15	как это	2	14
16	что это	6	13
17	таким образом	7	13
18	так же	6	13
19	и не	4	13
20	все это	8	13
21	сказать что	2	13
22	самом деле	1	12
23	в самом	2	12
24	было бы	2	12
25	к тому	1	12
26	и все	6	12
27	так как	8	12
28	он не	6	11
29	на то	3	10
30	что она	5	10
31	если бы	1	10
32	в его	1	10
33	как она	1	10
34	не может	14	10
35	то же	8	9
36	в этой	1	9
37	и если	3	9
38	по себе	1	9
39	в конце	3	8
40	как будто	1	8
41	совершенно ясно	4	8
42	для этого	1	8
43	вместе с	7	8
44	показать что	1	7
45	в своем	1	7
46	не только	21	7
47	в нем	6	7
48	так что	3	7
49	и только	1	7
50	когда он	3	7
51	для нас	6	7
52	и т	17	6
53	в ней	1	6
54	что они	3	6
55	перед нами	2	6
56	все эти	2	6
57	после этого	3	6
58	и вот	1	6
59	во время	6	6
60	точки зрения	4	6
61	всякий раз	1	6
62	но он	2	6
63	что эта	1	6
64	тому что	2	6
65	в самой	1	6
66	же самое	1	6
67	никак не	1	6
68	это не	10	6
69	мы видим	10	6
70	у него	10	6
71	а не	8	6
72	что мы	3	6
73	мы должны	4	6
74	как на	1	6
75	мы уже	4	5
76	мы не	4	5
77	в целом	1	5
78	и на	2	5
79	только после	2	5
80	о смерти	1	5
81	с этим	2	5
82	все же	9	5
83	и как	1	5
84	как он	6	5
85	и может	1	5
86	ясно что	1	5
87	как и	6	5
88	никогда не	4	5
89	и его	3	5
90	и это	2	5
91	с ним	5	5
92	в какой	1	5
93	вовсе не	4	5
94	мы можем	4	5
95	связь с	2	5
96	из этого	1	5
97	и есть	1	4
98	в которой	2	4
99	я не	1	4
100	говорит о	2	4
101	том чтобы	3	4
102	могла бы	1	4
103	не будет	2	4
104	видит что	1	4
105	с тем	1	4
106	и уже	1	4
107	для чего	1	4
108	в своей	1	4
109	как все	1	4
110	знаем что	3	4
111	с точки	1	4
112	одна из	7	4
113	ее с	1	4
114	на него	2	4
115	а в	10	4
116	так например	2	4
117	как мы	3	4
118	и о	2	4
119	что у	4	4
120	можно было	1	4
121	об этом	6	4
122	не просто	2	4
123	того что	6	4
124	этот вопрос	2	4
125	только в	6	4
126	и так	2	4
127	в жизни	1	4
128	при помощи	3	4
129	из них	2	4
130	никто не	1	4
131	что не	2	4
132	смысла и	1	4
133	в частности	1	4
134	с этой	6	4
135	первый раз	1	4
136	жизни и	1	4
137	ее в	3	4
138	это в	1	4
139	к этому	2	4
140	в таком	1	4
141	например в	3	3
142	же как	4	3
143	и за	1	3
144	это совершенно	1	3
145	что если	1	3
146	в первый	1	3
147	как я	1	3
148	то это	5	3
149	и он	3	3
150	что его	2	3
151	это означало	1	3
152	но не	6	3
153	к которой	2	3
154	значение имеет	1	3
155	сама по	1	3
156	как в	12	3
157	что именно	1	3
158	вот как	1	3
159	увидим что	2	3
160	от этого	1	3
161	не можем	2	3
162	та же	2	3
163	он все	1	3
164	здесь мы	5	3
165	его в	3	3
166	уже знаем	3	3
167	должен был	2	3
168	ни в	2	3
169	ни одной	1	3
170	далеко не	1	3
171	должно быть	1	3
172	обратимся к	1	3
173	всех этих	6	3
174	но если	1	3
175	в которых	1	3
176	т п	1	3
177	что этот	2	3
178	тем самым	1	3
179	она не	2	3
180	в то	2	3
181	в основе	2	3
182	не сумел	1	3
183	мы все	1	3
184	ли это	1	3
185	убил короля	1	3
186	и говорит	4	3
187	так и	5	3
188	и здесь	12	3
189	что и	8	3
190	во всей	1	3
191	вслед за	1	3
192	и другую	2	3
193	том как	1	3
194	дело с	1	3
195	с одной	5	3
196	конечно не	2	3
197	в виде	1	3
198	не для	1	3
199	тем что	6	3
200	и из	1	3
201	до сих	2	3
202	но и	11	3
203	на этот	2	3
204	здесь в	1	3
205	одной стороны	5	3
206	мы легко	1	3
207	означало бы	1	3
208	совершенно одинаково	1	3
209	эти слова	1	3
210	из которых	1	3
211	он говорит	2	3
212	видит в	2	3
213	надо сказать	1	3
214	мы условно	1	3
215	сих пор	3	3
216	указывает на	1	3
