N	4gram	Vygotskiy__5	Problema
1	не что иное как	2	4
2	в то время как	1	4
3	одно и то же	3	3
4	дело в том что	1	2
5	в том виде как	1	2
6	в том или ином	1	2
7	ни в чем не	1	2
8	заключается в том что	4	2
9	одного и того же	2	1
10	если иметь в виду	1	1
11	указанием на то что	1	1
12	в собственном смысле слова	1	1
13	у нас не существует	1	1
14	заключается в том чтобы	1	1
15	и когда мы говорим	1	1
16	с этой точки зрения	1	1
17	никак не может быть	1	1
18	в том что он	1	1
19	том и заключается что	1	1
20	по одному тому что	1	1
21	если принять во внимание	1	1
22	выступает на первый план	1	1
23	так же как и	1	1
24	не только то что	1	1
25	в том что всякое	1	1
26	указывает нам на то	1	1
27	в том и заключается	2	1
28	ответ на этот вопрос	2	1
29	одним и тем же	3	1
