N	3gram	Propp_Isto_4	Vladivir
1	тем не менее	2	9
2	о том что	2	8
3	вместе с тем	1	6
4	не может быть	4	6
5	точно так же	5	4
6	и то что	5	4
7	содержит в себе	2	4
8	в то время	1	4
9	ничего не говорит	1	4
10	как мы видели	3	3
11	что и в	1	3
12	что в этом	1	2
13	независимо от того	1	2
14	совершенно так же	6	2
15	нельзя сказать что	1	2
16	не говорит о	1	2
17	так же как	12	2
18	в данном случае	3	2
19	мы видели выше	2	2
20	то время как	1	2
21	в связи с	2	2
22	а не только	1	2
23	с другой стороны	4	2
24	вовсе не есть	1	2
25	и вместе с	1	2
26	ничего общего с	1	2
27	на то что	3	2
28	к тому что	1	2
29	что иное как	3	1
30	потому что он	1	1
31	не мог бы	1	1
32	и как мы	1	1
33	здесь перед нами	1	1
34	и не только	1	1
35	между прочим и	1	1
36	не только с	1	1
37	представить себе что	1	1
38	специальной работе о	1	1
39	внимание на то	1	1
40	о том как	1	1
41	в этом случае	3	1
42	же как и	4	1
43	при помощи которых	1	1
44	до сих пор	5	1
45	является то что	1	1
46	в иных случаях	1	1
47	что есть только	1	1
48	не менее он	1	1
49	так и с	1	1
50	только при помощи	1	1
51	одна из них	1	1
52	и даже в	1	1
53	мы уже встречались	1	1
54	в основе своей	1	1
55	он не мог	1	1
56	не просто в	1	1
57	одно и то	1	1
58	может быть и	1	1
59	не могло быть	1	1
60	при всей своей	1	1
61	так как иначе	1	1
62	если бы мы	1	1
63	то что есть	1	1
64	не только в	2	1
65	она вошла в	1	1
66	именно в этой	1	1
67	при помощи которой	2	1
68	и то же	1	1
69	но нельзя сказать	1	1
70	как будто бы	1	1
71	он уже не	1	1
72	как это легко	1	1
73	помощи которых можно	1	1
74	а не просто	1	1
75	но вместе с	1	1
76	что он как	1	1
77	можно найти в	1	1
78	хотя бы на	1	1
79	то что он	2	1
80	мы уже видели	1	1
81	не имеет никакого	1	1
82	что такого рода	1	1
83	но уже в	1	1
84	начинается с того	2	1
85	мы не можем	1	1
86	но сам он	1	1
87	здесь не может	1	1
88	это и есть	1	1
89	мы должны в	1	1
90	мы знаем что	7	1
91	он не считает	1	1
92	таким образом эта	1	1
93	в том числе	1	1
94	мы видим что	1	1
95	не что иное	3	1
96	здесь входить в	1	1
97	мы уже знаем	1	1
98	от того кто	1	1
99	то же самое	2	1
