N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	34	49
2	то есть	1	32
3	прежде всего	15	19
4	в его	22	18
5	и на	6	17
6	не только	10	17
7	и его	16	17
8	в этом	16	15
9	и не	29	15
10	в них	2	13
11	только в	6	13
12	но и	12	13
13	во время	2	12
14	как и	18	11
15	как бы	27	11
16	в этой	1	10
17	вовсе не	11	10
18	в нем	19	9
19	для него	13	9
20	все это	16	9
21	в романе	1	9
22	в сущности	11	8
23	отношение к	6	8
24	то же	14	7
25	все же	7	7
26	все эти	4	7
27	таким образом	5	7
28	на протяжении	5	7
29	как мы	7	7
30	один из	2	7
31	не может	19	7
32	о мире	8	7
33	жизни и	3	7
34	мы уже	6	6
35	во всех	2	6
36	с их	1	6
37	так и	6	6
38	и с	15	6
39	времени и	1	6
40	рядом с	4	6
41	точки зрения	8	6
42	но он	3	6
43	в то	12	6
44	же время	12	6
45	в себя	1	6
46	то что	11	6
47	в творчестве	3	6
48	так как	4	6
49	сказать что	2	6
50	с точки	4	5
51	с его	6	5
52	но не	4	5
53	в своем	2	5
54	при этом	4	5
55	в эту	1	5
56	в своей	3	5
57	никогда не	8	5
58	уже говорили	3	5
59	роль в	1	5
60	тот же	2	5
61	уже в	3	5
62	в начале	4	5
63	может быть	19	5
64	протяжении всего	4	5
65	в особенности	1	5
66	пародии на	1	5
67	и потому	2	5
68	в основном	1	5
69	отношения к	1	4
70	и до	1	4
71	жить и	1	4
72	и к	12	4
73	но в	16	4
74	в себе	6	4
75	этот процесс	1	4
76	но все	5	4
77	лишь в	5	4
78	в жизни	2	4
79	в этих	1	4
80	и более	1	4
81	с ним	8	4
82	одна из	1	4
83	характер и	3	4
84	она была	1	4
85	с другой	4	4
86	и во	3	4
87	этот момент	1	4
88	а в	5	4
89	тем что	4	4
90	в форме	2	4
91	до сих	1	4
92	не было	2	4
93	там где	7	4
94	благодаря этому	2	4
95	и о	1	4
96	сих пор	1	4
97	том что	3	4
98	в своих	1	4
99	значение в	1	4
100	как на	2	4
101	перед всем	1	3
102	также и	1	3
103	человека и	1	3
104	в самом	8	3
105	на первом	1	3
106	почти все	2	3
107	и со	2	3
108	меньшей степени	1	3
109	менее всего	1	3
110	раз в	2	3
111	да и	4	3
112	но именно	2	3
113	всех этих	2	3
114	и вот	5	3
115	в плане	6	3
116	можно было	1	3
117	а затем	1	3
118	на все	1	3
119	и других	1	3
120	было бы	2	3
121	из них	5	3
122	ни в	4	3
123	был и	1	3
124	далеко не	3	3
125	несмотря на	1	3
126	мы видели	3	3
127	в г	1	3
128	во всем	3	3
129	в одном	5	3
130	их в	3	3
131	даже в	5	3
132	его целом	2	3
133	только с	3	3
134	и это	4	3
135	с ее	3	3
136	в ее	3	3
137	так в	2	3
138	в последующих	1	3
139	и вообще	2	3
140	в виду	3	3
141	о том	2	3
142	в значительной	1	3
143	к нему	14	3
144	наконец в	3	3
145	большей или	1	3
146	что он	23	3
147	мире и	2	3
148	с одной	1	3
149	этого процесса	1	3
150	и нового	1	3
151	этом отношении	1	3
152	связан с	2	3
153	или меньшей	1	3
154	о чем	2	3
155	первом плане	1	3
156	его творчества	1	3
157	и все	19	3
158	в большей	1	3
159	в том	3	3
160	другой стороны	3	3
161	одним из	1	2
162	мы здесь	1	2
163	на самом	11	2
164	тех же	1	2
165	по преимуществу	1	2
166	он как	4	2
167	но даже	1	2
168	на мир	1	2
169	в ней	3	2
170	еще не	4	2
171	он был	1	2
172	суждение о	1	2
173	себе и	5	2
174	это и	2	2
175	за пределы	2	2
176	что они	6	2
177	его романа	1	2
178	в произведениях	2	2
179	как к	4	2
180	что слово	1	2
181	та же	2	2
182	на то	1	2
183	вследствие этого	2	2
184	на его	4	2
185	на народной	1	2
186	подобно тому	2	2
187	так например	1	2
188	значительной степени	1	2
189	в мире	4	2
190	зрения на	1	2
191	речь и	1	2
192	он понимает	1	2
193	можно найти	1	2
194	в отношении	9	2
195	и без	2	2
196	что касается	1	2
197	в их	1	2
198	жизнь и	2	2
199	на фоне	1	2
