N	2gram	Losev_Vlad_1	Problema
1	и в	31	30
2	в своей	4	22
3	то есть	3	21
4	не только	24	18
5	то что	18	18
6	в этом	14	17
7	том что	14	17
8	в стихотворении	1	14
9	и даже	15	14
10	таким образом	3	13
11	но и	19	13
12	потому что	11	13
13	также и	10	12
14	о том	11	12
15	в его	12	12
16	а именно	2	12
17	в том	11	12
18	и не	17	12
19	так что	10	11
20	в своем	4	11
21	у него	15	11
22	в этой	4	10
23	в виде	3	10
24	для нас	4	10
25	точки зрения	2	10
26	все же	3	9
27	но в	12	9
28	и вообще	4	9
29	который в	1	9
30	только в	9	9
31	и все	4	9
32	сказать что	7	9
33	хотя и	4	8
34	никак не	4	8
35	в конце	9	8
36	вовсе не	5	8
37	но не	3	7
38	как и	4	7
39	не в	5	7
40	никогда не	9	7
41	связи с	1	7
42	у нас	6	7
43	здесь не	3	7
44	в дальнейшем	8	7
45	так и	6	7
46	что он	12	7
47	может быть	6	7
48	говорит о	1	7
49	в связи	3	7
50	подобного рода	1	7
51	в результате	2	7
52	вместе с	3	7
53	и на	3	6
54	тут же	7	6
55	и как	4	6
56	в нем	4	6
57	несмотря на	4	6
58	и его	7	6
59	можно сказать	6	6
60	и что	6	6
61	что и	5	6
62	мы читаем	2	6
63	уже не	3	6
64	так как	8	6
65	с другой	3	6
66	прежде всего	1	6
67	и для	2	6
68	конце концов	3	6
69	а в	9	6
70	другой стороны	3	6
71	и то	10	5
72	для себя	2	5
73	в году	30	5
74	не просто	1	5
75	в которой	4	5
76	за это	2	5
77	тем не	2	5
78	в силу	1	5
79	и с	14	5
80	с тем	2	5
81	он и	6	5
82	еще в	4	5
83	нисколько не	2	5
84	но он	5	5
85	что этот	3	5
86	не менее	2	5
87	и притом	3	5
88	и о	2	5
89	что у	4	5
90	и у	4	5
91	мы можем	1	5
92	а не	1	5
93	не может	6	5
94	так же	1	5
95	как раз	7	5
96	в самом	2	5
97	что в	14	5
98	к людям	1	4
99	того же	6	4
100	едва ли	3	4
101	и он	3	4
102	отнюдь не	3	4
103	и к	6	4
104	в себе	4	4
105	при этом	2	4
106	но все	1	4
107	об этом	7	4
108	было бы	2	4
109	ни в	2	4
110	не мог	3	4
111	необходимо сказать	2	4
112	любви и	1	4
113	в то	8	4
114	как о	1	4
115	но даже	2	4
116	за что	1	4
117	некоторой степени	1	4
118	и сам	6	4
119	ясно что	2	4
120	разного рода	6	4
121	некоторого рода	1	4
122	нас в	1	4
123	или в	1	4
124	в качестве	6	4
125	даже и	9	4
126	в период	5	4
127	далеко не	1	4
128	еще и	7	4
129	а с	5	4
130	если не	3	4
131	в частности	2	4
132	и вполне	1	4
133	людей но	1	4
134	под названием	2	4
135	как именно	1	4
136	жизни в	1	4
137	из этого	2	4
138	у людей	1	4
139	на первом	2	3
140	время как	1	3
141	в ней	1	3
142	и самого	1	3
143	еще не	2	3
144	он сам	2	3
145	иное как	1	3
146	что его	4	3
147	совсем не	4	3
148	что они	3	3
149	что касается	3	3
150	в противоположность	1	3
151	он в	3	3
152	учение о	2	3
153	с одной	1	3
154	он не	10	3
155	такого же	1	3
156	знает что	1	3
157	этом смысле	4	3
158	сам же	1	3
159	в отношении	3	3
160	что иное	1	3
161	но только	3	3
162	и после	1	3
163	не столь	1	3
164	есть только	1	3
165	сравнении с	1	3
166	только еще	1	3
167	указывает на	2	3
168	и которая	1	3
169	то время	2	3
170	жизнь и	3	3
171	в эпоху	1	3
172	с ним	5	3
173	внимание на	1	3
174	настоящее время	1	3
175	и который	2	3
176	а также	5	3
177	все в	1	3
178	к нему	4	3
179	же в	1	3
180	того что	2	3
181	тот же	3	3
182	человечество и	1	3
183	и тем	1	3
184	в начале	3	3
185	обратить внимание	2	3
186	в одном	1	3
187	для них	1	3
188	в других	1	3
189	для того	2	3
190	именно в	1	3
191	одной стороны	1	3
192	и никогда	2	3
193	жизнь в	2	3
194	а потом	1	3
195	первом плане	1	3
196	о котором	2	3
197	в настоящее	1	3
198	и другие	1	3
199	в сравнении	1	3
200	не что	1	3
201	самом деле	1	2
202	и до	2	2
203	от всяких	1	2
204	то же	6	2
205	и за	2	2
206	по его	2	2
207	те времена	5	2
208	мы имеем	1	2
209	мы не	1	2
210	и тут	2	2
211	я не	4	2
212	и был	6	2
213	это время	3	2
214	в таком	1	2
215	все эти	3	2
216	в чем	2	2
217	мы будем	2	2
218	у н	1	2
219	значение и	1	2
220	по отношению	1	2
221	отношение к	3	2
222	он пишет	3	2
223	и речи	3	2
224	своего сына	2	2
225	на то	5	2
226	сознательно и	1	2
227	в одной	1	2
228	как в	3	2
229	кроме того	7	2
230	когда он	5	2
231	можем привести	1	2
232	время это	1	2
233	тоже не	1	2
234	раз в	1	2
235	если он	1	2
236	на его	3	2
237	а скорее	1	2
238	всем своем	1	2
239	не к	1	2
240	его на	2	2
241	то ни	1	2
242	факт что	1	2
243	которого не	1	2
244	это не	1	2
245	до всякого	1	2
246	по всему	1	2
247	но уже	1	2
248	в них	2	2
249	о своем	1	2
250	с такой	1	2
251	и тогда	1	2
252	со всей	1	2
253	раз и	3	2
254	бы на	1	2
255	и сейчас	2	2
256	и без	1	2
257	на месте	1	2
258	в котором	6	2
259	представление о	1	2
260	любовь и	1	2
261	и более	1	2
262	в атмосфере	1	2
263	был уже	1	2
264	в таких	1	2
265	дело в	4	2
266	в науке	3	2
267	и сама	1	2
268	на него	3	2
269	того чтобы	2	2
270	ничего не	3	2
271	больше чем	2	2
272	как весьма	1	2
273	по своей	4	2
274	иной раз	6	2
275	тем что	2	2
276	уже и	2	2
277	за ними	1	2
278	в области	1	2
279	обстоятельство что	2	2
280	не могут	1	2
281	это конечно	3	2
282	вселяет в	1	2
283	к тому	3	2
284	и свое	2	2
285	как мы	9	2
286	которого мы	1	2
287	значительной мере	1	2
288	не прямо	1	2
289	всей своей	1	2
290	как с	1	2
291	за то	1	2
292	и которые	1	2
293	он был	14	2
294	и добра	1	2
295	бы то	1	2
296	и просто	3	2
297	любви к	1	2
298	в значительной	1	2
299	от них	1	2
300	эти древние	1	2
301	и только	1	2
302	что здесь	1	2
303	ли он	1	2
304	и учиться	1	2
305	по мнению	1	2
306	по этому	2	2
307	со всеми	1	2
308	этому поводу	1	2
309	конечно не	2	2
310	уже в	7	2
311	свидетельствует о	3	2
312	из них	2	2
313	всяком случае	2	2
314	то у	1	2
315	имеется еще	1	2
316	и человека	1	2
317	ее в	1	2
318	вообще и	1	2
319	человека а	1	2
320	что не	1	2
321	то и	2	2
322	мы и	4	2
323	человеческой жизни	1	2
324	него не	3	2
325	с помощью	1	2
326	в брак	1	2
327	он говорит	2	2
328	в данном	1	2
329	да и	4	2
330	такого рода	4	2
331	по существу	2	2
332	в это	2	2
333	с этой	1	2
334	на плечи	1	2
335	один из	4	2
336	это уже	1	2
337	человек и	1	2
338	в те	8	2
339	всякого рода	2	2
340	у которого	1	2
341	хотя бы	2	2
342	гораздо больше	1	2
343	человека то	1	2
344	не будет	1	2
345	в свою	1	2
346	из тех	1	2
347	в заключение	1	2
348	жизни и	5	2
349	заслуживает особого	1	2
350	по поводу	12	2
351	к этому	6	2
352	во всяком	2	2
353	все что	2	2
354	он стоит	1	1
355	отношения к	1	1
356	и т	2	1
357	в обычном	1	1
358	его матери	1	1
359	перешел к	1	1
360	на самом	1	1
361	тех же	2	1
362	к своей	2	1
363	это и	2	1
364	так у	1	1
365	и есть	1	1
366	субъект и	1	1
367	из его	4	1
368	разных источников	1	1
369	то самое	1	1
370	в их	1	1
371	мы уже	7	1
372	в и	1	1
373	лет и	2	1
374	и была	1	1
375	что если	1	1
376	вопрос о	1	1
377	на место	1	1
378	представляли себе	1	1
379	не вполне	1	1
380	на себя	3	1
381	вместо этого	1	1
382	увидим ниже	3	1
383	с большим	1	1
384	и понятия	1	1
385	сомнения и	1	1
386	не был	5	1
387	нам представляется	3	1
388	в лондоне	5	1
389	которое он	1	1
390	с его	11	1
391	не без	6	1
392	то мы	3	1
393	и всего	1	1
394	то он	6	1
395	заметим что	1	1
396	бы в	1	1
397	с трудом	1	1
398	свою жизнь	1	1
399	него с	1	1
400	у них	1	1
401	в свои	2	1
402	которые не	1	1
403	здесь весьма	1	1
404	который заслуживает	1	1
405	бытность свою	1	1
406	только об	1	1
407	приводимый у	1	1
408	для всех	1	1
409	ко всякого	1	1
410	глупостью в	1	1
411	это был	5	1
412	этом же	1	1
413	своих детей	2	1
414	что по	1	1
415	себе на	1	1
416	его к	2	1
417	о тождестве	1	1
418	ясно и	1	1
419	и хотя	1	1
420	в этот	4	1
421	то в	1	1
422	поэтому он	1	1
423	для которого	1	1
424	из жизни	1	1
425	так или	1	1
426	этот мифологический	1	1
427	в нашем	4	1
428	очень важно	1	1
429	из этих	2	1
430	в тех	2	1
431	более подробно	2	1
432	и те	1	1
433	может считаться	1	1
434	то обстоятельство	2	1
435	говорят о	1	1
436	но на	3	1
437	всей его	2	1
438	у а	1	1
439	и если	5	1
440	весь свой	1	1
441	что она	2	1
442	больше всего	2	1
443	главным образом	4	1
444	в ясной	1	1
445	т д	2	1
446	после этого	1	1
447	душу и	1	1
448	и вот	3	1
449	него есть	1	1
450	содержит в	1	1
451	никому не	1	1
452	не говорил	2	1
453	и по	8	1
454	так например	2	1
455	к божественному	1	1
456	от нее	2	1
457	жизнь которая	1	1
458	себя и	1	1
459	на всю	2	1
460	ним в	1	1
461	об этой	1	1
462	поэзии и	1	1
463	их и	1	1
464	а по	2	1
465	времени в	2	1
466	г в	1	1
467	ума и	2	1
468	мы приведем	2	1
469	надо считать	1	1
470	например с	1	1
471	знаком с	1	1
472	которая была	1	1
473	останавливаются на	1	1
474	поведения и	1	1
475	можно заключить	1	1
476	были в	2	1
477	к величайшему	1	1
478	убеждения и	1	1
479	чем в	1	1
480	для тех	2	1
481	этот труд	1	1
482	но я	3	1
483	на первый	2	1
484	пошлых и	1	1
485	что такое	2	1
486	уже к	1	1
487	почти не	2	1
488	в положительном	1	1
489	не столько	2	1
490	еще с	1	1
491	ни малейшего	1	1
492	не как	1	1
493	что я	2	1
494	умом и	2	1
495	положительном смысле	1	1
496	тоже весьма	1	1
497	все мое	2	1
498	том чтобы	2	1
499	под псевдонимом	1	1
500	все это	5	1
501	видно что	5	1
502	без всяких	1	1
503	их в	1	1
504	дом и	1	1
505	вместе со	1	1
506	даже в	2	1
507	стороны не	1	1
508	тому что	1	1
509	и очень	3	1
510	вплоть до	1	1
511	не раз	4	1
512	тем самым	2	1
513	xviii века	1	1
514	с которой	1	1
515	пришло время	1	1
516	с теми	1	1
517	о чем	1	1
518	что их	1	1
519	чтобы в	1	1
520	тех времен	1	1
521	самого и	1	1
522	которого он	2	1
523	можно судить	4	1
524	чем не	2	1
525	он мог	1	1
526	он с	1	1
527	из него	1	1
528	это мы	2	1
529	правда в	1	1
530	именно с	2	1
531	и начал	2	1
532	у этого	1	1
533	и весь	2	1
534	же время	4	1
535	по греческой	1	1
536	к ней	4	1
537	них мы	1	1
538	поэт и	1	1
539	во всем	4	1
540	живые существа	1	1
541	всей жизни	3	1
542	вот что	3	1
543	со своим	5	1
544	достаточно указать	1	1
545	бога и	2	1
546	до того	1	1
547	было не	1	1
548	ему в	2	1
549	человека что	1	1
550	а мы	1	1
551	была довольно	1	1
552	не потому	1	1
553	это новое	1	1
554	читаем о	1	1
555	с прямым	1	1
556	у философа	1	1
557	уже о	1	1
558	к себе	2	1
559	с разными	1	1
560	силу чего	1	1
561	бы изучить	1	1
562	соловьева в	15	1
563	только одно	1	1
564	в очень	2	1
565	он никогда	1	1
566	его супруга	1	1
567	на это	2	1
568	где он	2	1
569	она не	1	1
570	философа и	2	1
571	правда не	1	1
572	и это	2	1
573	для всей	1	1
574	с ее	1	1
575	говоря уже	1	1
576	на другой	1	1
577	во мне	2	1
578	которые как	1	1
579	быть никакой	1	1
580	и мало	1	1
581	и всякой	3	1
582	был с	1	1
583	с самого	1	1
584	года к	1	1
585	и когда	1	1
586	он сначала	1	1
587	не нравится	2	1
588	те же	1	1
589	и знания	1	1
590	не помню	3	1
591	глубоко и	2	1
592	чем у	1	1
593	веры в	1	1
594	но у	1	1
595	поэтому в	1	1
596	со стороны	2	1
597	или прямо	1	1
598	положительные черты	1	1
599	только потому	1	1
600	сводится к	1	1
601	он здесь	1	1
602	и здесь	3	1
603	является весьма	1	1
604	трудолюбие и	1	1
605	но к	1	1
606	частности для	1	1
607	его жизни	6	1
608	весьма глубокое	1	1
609	среди всех	1	1
610	весь этот	1	1
611	острым умом	1	1
612	науке и	1	1
613	дать общую	1	1
614	вся эта	3	1
615	этот момент	2	1
616	весьма важным	1	1
617	который и	1	1
618	не видел	1	1
619	в другой	1	1
620	и можно	2	1
621	которые он	1	1
622	что бы	1	1
623	которых он	2	1
624	человека как	3	1
625	и учение	1	1
626	судить по	2	1
627	принял на	1	1
628	тех пор	1	1
629	смысле его	1	1
630	но с	1	1
631	только у	1	1
632	философии и	11	1
633	на лучшее	1	1
634	именно что	1	1
635	время когда	1	1
636	речи о	1	1
637	одной из	2	1
638	себя весьма	2	1
639	рационализма и	2	1
640	мы увидим	3	1
641	всем известно	1	1
642	и так	3	1
643	самые разнообразные	1	1
644	в обществе	1	1
645	этот факт	2	1
646	отчетливой форме	1	1
647	весьма важная	1	1
648	а после	1	1
649	основателем и	1	1
650	к русской	1	1
651	только на	3	1
652	статью под	1	1
653	о страданиях	1	1
654	слова не	1	1
655	философские или	1	1
656	и других	2	1
657	называет его	1	1
658	одного предмета	1	1
659	на эту	1	1
660	что для	4	1
661	здесь мы	3	1
662	в я	4	1
663	и называет	1	1
664	который как	1	1
665	одно из	1	1
666	стал теперь	1	1
667	не для	1	1
668	но более	1	1
669	мыслящего человека	1	1
670	тому же	2	1
671	как его	1	1
672	бытия и	1	1
673	должны сказать	1	1
674	заметить что	1	1
675	этом отношении	1	1
676	от того	1	1
677	и вместе	1	1
678	вообще к	1	1
679	в молодости	1	1
680	нет и	2	1
681	пишет с	2	1
682	не были	2	1
683	даже не	2	1
684	и из	3	1
685	как у	1	1
686	или иначе	1	1
687	что человек	1	1
688	и создавал	1	1
689	в бытность	1	1
690	всякого человека	1	1
691	одному тому	1	1
692	в год	1	1
693	не было	5	1
694	и стал	3	1
695	он только	1	1
696	поскольку она	1	1
697	до конца	1	1
698	еще достаточно	1	1
