N	2gram	Losev_Prob_4	FransuaR
1	и в	20	41
2	то есть	27	24
3	во всех	4	17
4	таким образом	8	17
5	в нем	5	16
6	и с	7	16
7	и его	10	13
8	но и	14	13
9	в этом	9	12
10	как мы	3	12
11	все эти	16	11
12	все это	9	11
13	в самом	2	10
14	не только	24	10
15	так как	5	10
16	и др	1	10
17	прежде всего	11	10
18	то что	15	10
19	и на	3	9
20	кроме того	4	9
21	во время	1	9
22	о том	5	9
23	здесь в	5	9
24	и все	8	9
25	но в	8	8
26	в этой	4	8
27	никогда не	1	8
28	и до	1	7
29	в них	5	7
30	как и	6	7
31	том что	12	7
32	в его	3	7
33	вовсе не	21	7
34	у него	1	7
35	связаны с	1	7
36	как бы	4	7
37	этот образ	1	7
38	что в	3	7
39	также и	13	6
40	в году	1	6
41	в эпоху	1	6
42	в то	4	6
43	в образе	1	6
44	мы видим	1	6
45	вместе с	5	6
46	или в	5	6
47	сказать что	7	6
48	что он	8	6
49	и он	2	5
50	с его	2	5
51	в ее	5	5
52	в своем	3	5
53	что это	2	5
54	в себе	12	5
55	то же	7	5
56	рядом с	1	5
57	во всем	2	5
58	тем что	3	5
59	так и	10	5
60	и что	2	5
61	а также	6	5
62	в литературе	2	5
63	из них	3	5
64	в одном	4	5
65	большинстве случаев	1	5
66	между собою	2	5
67	так же	5	5
68	в той	8	5
69	образов и	1	5
70	одним из	1	4
71	того же	2	4
72	самом деле	3	4
73	в ней	7	4
74	он был	3	4
75	как в	5	4
76	и как	3	4
77	и наконец	4	4
78	в другом	3	4
79	не в	13	4
80	даже в	1	4
81	но они	2	4
82	в основе	1	4
83	того чтобы	2	4
84	все же	2	4
85	нового времени	1	4
86	у нас	14	4
87	и образ	4	4
88	и вообще	6	4
89	с ним	4	4
90	все время	2	4
91	тот же	2	4
92	с одной	1	4
93	уже в	4	4
94	в результате	8	4
95	в котором	2	4
96	и даже	9	4
97	с другой	7	4
98	именно в	7	4
99	одной стороны	1	4
100	и от	6	4
101	о котором	1	4
102	а в	4	4
103	не может	5	4
104	из этого	3	4
105	в чем	2	3
106	мы будем	1	3
107	образов но	1	3
108	с этим	4	3
109	перед нами	13	3
110	при этом	6	3
111	и сам	1	3
112	образов в	1	3
113	на все	2	3
114	с другими	3	3
115	было бы	14	3
116	весь мир	2	3
117	на первый	1	3
118	нас не	1	3
119	к этим	1	3
120	также что	1	3
121	потому что	15	3
122	только с	1	3
123	есть только	2	3
124	они и	2	3
125	говорили что	1	3
126	котором мы	1	3
127	никак не	4	3
128	до сих	1	3
129	к нему	3	3
130	того что	1	3
131	одной из	4	3
132	только в	23	3
133	поэтому и	1	3
134	литературе и	1	3
135	конечно не	3	3
136	в начале	3	3
137	есть в	7	3
138	до того	2	3
139	в целях	5	3
140	выходит за	2	3
141	что не	4	3
142	и самый	1	3
143	и особенно	1	3
144	в данном	6	3
145	и не	28	3
146	с этой	1	3
147	сих пор	1	3
148	но это	6	3
149	и для	4	3
150	в третьем	1	3
151	между ними	1	3
152	жизни и	5	3
153	в искусстве	1	3
154	как известно	1	2
155	связана с	1	2
156	и то	2	2
157	это и	4	2
158	с точки	11	2
159	ведь и	1	2
160	мы не	7	2
161	не будем	2	2
162	есть нечто	9	2
163	говорить о	2	2
164	но уже	1	2
165	всю ночь	1	2
166	начало и	1	2
167	природы и	1	2
168	но не	5	2
169	то он	2	2
170	за пределы	2	2
171	что они	2	2
172	в истории	3	2
173	точки зрения	14	2
174	что именно	2	2
175	стороны и	2	2
176	жизни они	1	2
177	хотя и	5	2
178	он в	1	2
179	этого образа	1	2
180	и те	1	2
181	как он	1	2
182	на его	2	2
183	он не	2	2
184	далее есть	1	2
185	всех этих	6	2
186	есть именно	2	2
187	в корне	2	2
188	как они	2	2
189	что все	1	2
190	это было	2	2
191	заключается в	2	2
192	он является	1	2
193	и конец	1	2
194	из этих	1	2
195	но если	6	2
196	в своей	4	2
197	мы находим	2	2
198	но эта	2	2
199	ряд образов	1	2
200	для этого	2	2
201	и очень	5	2
202	как о	3	2
203	почти во	1	2
204	находятся в	2	2
205	так что	6	2
206	связи с	3	2
207	это уже	3	2
208	этих образов	2	2
209	превращается в	1	2
210	не могут	1	2
211	этой книги	1	2
212	в области	3	2
213	в эти	1	2
214	данном случае	5	2
215	и когда	2	2
216	времени и	4	2
217	которая была	1	2
218	в романе	1	2
219	что дело	1	2
220	но здесь	1	2
221	внимание на	1	2
222	в значительной	2	2
223	и во	4	2
224	там и	1	2
225	кажется что	2	2
226	тем более	4	2
227	в античной	1	2
228	а именно	2	2
229	на которой	1	2
230	и весьма	2	2
231	они могут	2	2
232	со всеми	2	2
233	себя в	2	2
234	эти образы	2	2
235	да еще	1	2
236	что если	1	2
237	себе в	3	2
238	никто не	2	2
239	ведь это	1	2
240	и прежде	2	2
241	в конце	2	2
242	может быть	9	2
243	как раз	4	2
244	человека и	1	2
245	и едва	2	2
246	мы еще	1	2
247	если мы	5	2
248	до конца	1	2
249	нужно сказать	1	2
250	был в	2	2
251	не на	1	2
252	а не	7	2
253	в частности	2	2
254	и потому	7	2
255	как это	3	2
256	не был	1	2
257	этого объективного	1	2
258	что мы	3	2
259	и часто	1	2
260	ногами и	1	2
261	мира и	1	2
262	для нас	6	2
263	солнца и	4	2
264	бы в	1	2
265	в этих	5	2
