N	3gram	Voloshinov_1	Myshleni
1	в том что	4	17
2	для того чтобы	1	7
3	с помощью которых	1	7
4	в отличие от	1	6
5	в высшей степени	2	6
6	с самого начала	5	6
7	в собственном смысле	1	6
8	в зависимости от	2	5
9	с одной стороны	1	5
10	тем не менее	2	5
11	ни в какой	1	4
12	с помощью слов	1	4
13	во всяком случае	3	4
14	в то время	1	4
15	о том что	1	3
16	в этом отношении	2	3
17	что мы знаем	1	3
18	по сравнению с	1	3
19	а с другой	1	3
20	мы видели что	1	3
21	то обстоятельство что	1	3
22	как мы видели	4	3
23	таким образом что	1	2
24	только потому что	1	2
25	говорит об этом	1	2
26	мы никогда не	1	2
27	и той же	1	2
28	по отношению к	9	2
29	и в отношении	1	2
30	с помощью которого	1	2
31	того и другого	1	2
32	вместе с этим	1	2
33	потому что оно	1	2
34	то что мы	1	2
35	мы знаем о	1	2
36	не может быть	3	2
37	ребенка в эту	1	2
38	с помощью которой	1	2
39	так и в	2	2
40	в свою очередь	1	2
41	помощью которых он	1	2
42	и что оно	1	2
43	как мы уже	4	2
44	одной и той	1	2
45	том что в	1	1
46	и связанное с	1	1
47	тому что было	1	1
48	внешними и внутренними	1	1
49	на ряд отдельных	1	1
50	мы видим таким	1	1
51	один из основных	1	1
52	и не имеющие	1	1
53	основании того что	1	1
54	отношению ко всем	1	1
55	новых и новых	1	1
56	в таком виде	1	1
57	который как мы	1	1
58	другими словами мы	1	1
59	в этом случае	1	1
60	как это делает	1	1
61	между собой в	1	1
62	с точки зрения	10	1
63	до сих пор	3	1
64	тот или иной	1	1
65	хотя бы и	2	1
66	сам по себе	2	1
67	того что мы	1	1
68	по отношению ко	2	1
69	все новых и	1	1
70	является одним из	1	1
71	бы то ни	1	1
72	с ним в	1	1
73	во всех этих	1	1
74	из того что	1	1
75	к тому чтобы	3	1
76	от того чтобы	1	1
77	ни в каком	1	1
78	в этот период	3	1
79	не видим его	1	1
80	слова и по	1	1
81	таким образом та	1	1
82	отнюдь не является	1	1
83	в данном случае	3	1
84	именно в этой	1	1
85	мы не знаем	1	1
86	и все его	2	1
87	всяком случае в	1	1
88	в этой фазе	1	1
89	так как они	1	1
90	но и по	1	1
91	не могут быть	3	1
92	в какой степени	1	1
93	в каком случае	1	1
94	к той же	1	1
95	то же явление	1	1
96	не остается места	1	1
97	это означает что	1	1
98	очередь распадается на	1	1
99	раз и навсегда	1	1
100	мы не можем	1	1
101	свою очередь распадается	1	1
102	с их помощью	1	1
103	в такой форме	1	1
104	этого периода мы	1	1
105	с ним связанное	1	1
106	так как в	1	1
107	внутренней скрытой речи	1	1
108	ничего общего с	1	1
109	распадается на ряд	1	1
110	в связь с	1	1
111	видим таким образом	1	1
112	выходит за пределы	1	1
113	на основании того	1	1
114	то что говорит	1	1
115	здесь нам важно	1	1
116	с ними все	1	1
117	снова и снова	2	1
118	в последнем счете	1	1
119	и у нас	1	1
120	вместе с его	1	1
121	говорит нам о	1	1
122	мы увидим что	4	1
123	как говорит об	1	1
124	в основных чертах	1	1
