N	2gram	Bakhtin_Fr_5	Myshleni
1	речи и	1	30
2	в этом	14	29
3	точки зрения	4	28
4	и в	45	26
5	не только	14	24
6	то что	2	24
7	таким образом	8	23
8	с точки	2	21
9	и речи	1	19
10	того чтобы	6	19
11	для того	6	18
12	в том	10	18
13	и не	15	18
14	том что	7	17
15	потому что	7	16
16	для других	1	15
17	как и	10	15
18	как мы	8	14
19	того что	3	14
20	так как	6	14
21	так же	8	14
22	с помощью	3	13
23	в ходе	1	12
24	и его	13	12
25	вместе с	3	12
26	что в	12	12
27	мысли и	6	11
28	но и	10	11
29	не может	5	11
30	словом и	3	10
31	что они	1	10
32	слова и	2	10
33	в сущности	4	9
34	в самом	4	9
35	в себе	1	9
36	тому что	1	9
37	мышления и	1	9
38	слово и	1	9
39	тем что	1	9
40	по своему	4	9
41	же как	4	8
42	то же	11	8
43	той же	4	8
44	между словом	2	8
45	что она	3	8
46	что он	6	8
47	только в	4	8
48	ее в	1	8
49	сказать что	4	8
50	мы не	4	7
51	и к	5	7
52	к тому	2	7
53	может быть	2	7
54	прежде всего	10	7
55	самом деле	5	6
56	во всех	13	6
57	по отношению	1	6
58	все же	2	6
59	и слова	2	6
60	что это	2	6
61	все эти	5	6
62	было бы	2	6
63	что эта	2	6
64	нас к	1	6
65	в учении	1	6
66	и что	2	6
67	связь между	1	6
68	именно в	3	6
69	а не	4	6
70	как бы	12	6
71	как на	4	6
72	связи между	1	5
73	тем же	1	5
74	в целом	2	5
75	и с	10	5
76	с тем	2	5
77	что этот	1	5
78	у нее	2	5
79	что с	1	5
80	тогда когда	1	5
81	в процессе	1	5
82	же самое	2	5
83	в устной	2	5
84	данном случае	2	5
85	никак не	1	5
86	во второй	2	5
87	если бы	1	5
88	на вопрос	1	5
89	можно сказать	2	5
90	как она	1	5
91	в качестве	2	5
92	если мы	2	5
93	в начале	2	5
94	одно из	2	5
95	себе в	1	5
96	и их	5	5
97	до конца	1	5
98	как это	4	5
99	в данном	2	5
100	отношению к	1	5
101	и для	3	5
102	бы в	4	5
103	и словом	1	5
104	еще не	1	4
105	если в	2	4
106	это и	5	4
107	как в	3	4
108	целый ряд	1	4
109	но в	14	4
110	не можем	1	4
111	нами в	1	4
112	на то	1	4
113	в наших	1	4
114	и во	4	4
115	в котором	1	4
116	не в	7	4
117	в той	1	4
118	не менее	3	4
119	не по	1	4
120	никогда не	1	4
121	связи с	6	4
122	в области	1	4
123	не могут	2	4
124	слова с	1	4
125	приводит к	1	4
126	что у	1	4
127	о том	4	4
128	в его	13	4
129	и только	2	4
130	в свете	2	4
131	речи о	1	4
132	одной из	5	4
133	по этому	1	4
134	во внешней	1	4
135	в конце	7	4
136	друг друга	1	4
137	нужно было	1	4
138	о чем	3	4
139	и от	4	4
140	и наконец	2	4
141	связана с	1	3
142	на самом	5	3
143	она все	1	3
144	мы уже	4	3
145	есть не	1	3
146	из ее	1	3
147	в ней	8	3
148	в чем	2	3
149	но не	4	3
150	нет и	2	3
151	из важнейших	2	3
152	в этой	6	3
153	в одной	3	3
154	самом начале	1	3
155	имеет в	1	3
156	в этот	2	3
157	из этих	3	3
158	он не	6	3
159	в первой	4	3
160	чем у	1	3
161	и по	1	3
162	так и	6	3
163	об этом	4	3
164	мы видели	7	3
165	такой же	4	3
166	обратимся к	1	3
167	для него	3	3
168	в своей	3	3
169	тем не	1	3
170	для нее	1	3
171	что ему	1	3
172	на котором	2	3
173	в основе	4	3
174	идет в	2	3
175	в самой	8	3
176	этом отношении	5	3
177	значения и	1	3
178	для этого	1	3
179	с ним	5	3
180	нашей работы	1	3
181	но мы	2	3
182	этому поводу	1	3
183	нуждается в	3	3
184	что и	7	3
185	это не	3	3
186	к нему	2	3
187	мысль и	2	3
188	мы видим	5	3
189	и является	1	3
190	есть в	3	3
191	менее всего	3	3
192	мы находим	4	3
193	мы можем	2	3
194	как раз	5	3
195	до сих	3	3
196	же точно	1	3
197	эти особенности	2	3
198	исторического развития	1	3
199	и потому	1	3
200	тенденцию к	1	3
201	мы остановимся	1	3
202	этого слова	1	3
203	и о	4	3
204	сих пор	3	3
205	но это	5	3
206	о его	1	3
207	все это	7	3
208	и слово	2	3
209	слова но	2	3
210	в пределе	3	3
211	в новой	1	3
212	между ними	1	3
213	в то	11	3
214	и наиболее	2	2
215	ту же	2	2
216	ко всем	1	2
217	одним из	5	2
218	также и	7	2
219	а из	1	2
220	выражения в	1	2
221	и есть	2	2
222	то в	1	2
223	можно говорить	2	2
224	и до	2	2
225	почти всегда	3	2
226	все те	1	2
227	от всякой	1	2
228	и он	3	2
229	столь же	1	2
230	время в	1	2
231	значение и	2	2
232	конечном счете	1	2
233	отличие от	2	2
234	друг от	1	2
235	внешних проявлений	1	2
236	относится к	2	2
237	эта связь	4	2
238	с этим	4	2
239	перед нами	4	2
240	что по	1	2
241	но эта	2	2
242	раз в	2	2
243	на его	1	2
244	в нем	10	2
245	котором мы	1	2
246	то как	1	2
247	одной и	1	2
248	в одну	1	2
249	а затем	1	2
250	значение в	1	2
251	поэзии и	1	2
252	особенности в	2	2
253	самим собой	1	2
254	лишь в	2	2
255	его в	5	2
256	речью и	1	2
257	ни в	3	2
258	о которых	1	2
259	несмотря на	2	2
260	во время	12	2
261	и при	1	2
262	в их	4	2
263	мы говорили	2	2
264	в отличие	2	2
265	в которых	3	2
266	признать что	1	2
267	должны были	1	2
268	в памяти	1	2
269	нельзя было	2	2
270	и той	1	2
271	точку зрения	2	2
272	которые в	1	2
273	но он	3	2
274	том же	2	2
275	даже в	2	2
276	в отношении	2	2
277	не имеет	3	2
278	того как	1	2
279	казалось бы	1	2
280	ничего не	4	2
281	нее нет	2	2
282	имеет совершенно	1	2
283	с другом	2	2
284	у нас	1	2
285	форм и	5	2
286	чтобы сделать	1	2
287	себя у	1	2
288	и больше	2	2
289	что при	1	2
290	с ее	5	2
291	от друга	1	2
292	что все	2	2
293	это единство	1	2
294	нам о	2	2
295	свою очередь	1	2
296	то время	3	2
297	можно было	4	2
298	здесь как	4	2
299	мы приводили	1	2
300	образом в	1	2
301	находится в	1	2
302	и здесь	4	2
303	одновременно и	2	2
304	нас в	2	2
305	этих двух	1	2
306	в конечном	1	2
307	которой мы	1	2
308	никаких сомнений	1	2
309	во всей	1	2
310	наконец в	1	2
311	в середине	1	2
312	слов и	1	2
313	к ней	2	2
314	один из	2	2
315	которое мы	1	2
316	находим в	3	2
317	и ее	1	2
318	но то	1	2
319	со всеми	5	2
320	в большинстве	2	2
321	является не	1	2
322	за счет	1	2
323	на этих	1	2
324	его и	1	2
325	мы знаем	1	2
326	ведь это	2	2
327	вовсе не	8	2
328	случае не	1	2
329	что на	3	2
330	в свою	1	2
331	себя и	2	2
332	что не	1	2
333	что для	1	2
334	большинстве случаев	2	2
335	именно поэтому	1	2
336	и она	2	2
337	границы между	1	2
338	мы говорим	1	2
339	но этот	3	2
340	и всей	1	2
341	ко всему	2	2
342	друг с	2	2
343	тенденция к	4	2
344	только о	1	2
345	благодаря этому	2	2
346	котором рассказывается	1	2
347	не мог	4	2
348	но с	1	2
349	развития и	1	2
350	а в	4	2
351	на двух	1	2
352	в период	2	2
353	из этого	1	2
354	но именно	2	2
355	к этому	2	2
356	во всяком	1	2
357	формы и	1	1
358	с новыми	1	1
359	и абсолютную	1	1
360	также что	1	1
361	например в	5	1
362	мысли или	1	1
363	того же	3	1
364	становится в	1	1
365	он может	1	1
366	своими собственными	1	1
367	оно было	2	1
368	его связь	1	1
369	и этот	1	1
370	всех и	4	1
371	которыми он	1	1
372	в несколько	1	1
373	а как	1	1
374	полагает что	1	1
375	вовсе или	1	1
376	нашу мысль	1	1
377	которую мы	1	1
378	уже более	2	1
379	что уже	1	1
380	нам в	1	1
381	он как	1	1
382	представлением о	2	1
383	но она	3	1
384	что иное	1	1
385	всего сказанного	2	1
386	в большом	1	1
387	ему в	1	1
388	чем больше	1	1
389	и сходить	1	1
390	иное как	1	1
391	ни одно	1	1
392	но как	1	1
393	одном и	1	1
394	и подчинить	1	1
395	только тогда	1	1
396	и будет	1	1
397	это сделал	1	1
398	ту сторону	1	1
399	за пределы	1	1
400	нет как	1	1
401	после всего	2	1
402	настолько тесно	1	1
403	необходимо и	1	1
404	там где	3	1
405	тем больше	1	1
406	что во	1	1
407	в акте	5	1
408	если она	1	1
409	в особом	1	1
410	чем мы	1	1
411	некоторое время	1	1
412	на других	1	1
413	в своем	11	1
414	кроме того	4	1
415	оторваться от	1	1
416	и как	5	1
417	напомним что	2	1
418	в каком-то	1	1
419	и свою	1	1
420	от этого	2	1
421	в необходимости	3	1
422	индивидуальной и	1	1
423	та же	1	1
424	всех деталях	2	1
425	и внешних	1	1
426	тому же	4	1
427	бы не	1	1
428	контакт между	1	1
429	одном случае	1	1
430	еще один	2	1
431	убеждению в	1	1
432	мы обратимся	1	1
433	самым существенным	1	1
434	ее как	1	1
435	но на	3	1
436	строгой и	1	1
437	при всякой	1	1
438	при этом	2	1
439	время и	1	1
440	а скорее	1	1
441	и неизменности	2	1
442	перестает быть	2	1
443	они в	1	1
444	всех этих	6	1
445	которая является	1	1
446	как одной	1	1
447	не как	1	1
448	чтобы в	1	1
449	но вместе	1	1
450	на этом	5	1
451	так например	2	1
452	в основу	1	1
453	но все	1	1
454	еще более	1	1
455	мы его	1	1
456	мы слышим	2	1
457	для всей	1	1
458	распространяется на	2	1
459	в сторону	2	1
460	имеют в	1	1
461	в другом	3	1
462	и внутренняя	1	1
463	на все	2	1
464	времени и	1	1
465	на этой	1	1
466	от земли	2	1
467	это было	4	1
468	должна создать	1	1
469	с вопросом	1	1
470	других условиях	1	1
471	языка но	2	1
472	должен был	1	1
473	делает его	2	1
474	отсюда и	1	1
475	из первых	1	1
476	и находит	1	1
477	этом мы	1	1
478	для них	2	1
479	же образом	1	1
480	о которой	1	1
481	все было	1	1
482	тот самый	1	1
483	подчиненное значение	1	1
484	со своими	1	1
485	говорится о	1	1
486	еще в	2	1
487	как таковой	1	1
488	их на	1	1
489	в понимании	1	1
490	и без	2	1
491	весь эпизод	2	1
492	и сделали	1	1
493	что я	1	1
494	от его	3	1
495	из области	2	1
496	в одном	3	1
497	этих моментов	1	1
498	здесь перед	2	1
499	по ту	1	1
500	увидел в	1	1
501	их в	1	1
502	превратилось в	1	1
503	раз и	1	1
504	между людьми	1	1
505	были непосредственно	1	1
506	все три	1	1
507	правда в	1	1
508	одна из	1	1
509	ее с	1	1
510	было не	1	1
511	всей их	1	1
512	говорить о	2	1
513	на некоторое	1	1
514	он еще	1	1
515	вперед в	1	1
516	не могло	3	1
517	для всего	1	1
518	следовательно и	1	1
519	эта тенденция	1	1
520	завершения в	1	1
521	на природу	1	1
522	это слово	1	1
523	на старый	1	1
524	и мысли	2	1
525	на него	2	1
526	почти не	2	1
527	так сказать	1	1
528	за ними	1	1
529	больше того	1	1
530	не мыслится	1	1
531	не осознается	1	1
532	один раз	2	1
533	на особую	1	1
534	и внутренней	1	1
535	для его	1	1
536	они и	2	1
537	свое значение	1	1
538	природа его	1	1
539	но к	1	1
540	и это	4	1
541	и самое	1	1
542	и сами	1	1
543	здесь не	6	1
544	ведь они	1	1
545	всего этого	3	1
546	без всякого	1	1
547	и внутреннее	3	1
548	своей полноте	1	1
549	почтенного и	1	1
550	и говорит	1	1
551	в себя	5	1
552	идет не	1	1
553	всей своей	1	1
554	эти факты	1	1
555	начала и	1	1
556	позже к	1	1
557	к самой	1	1
558	к первому	1	1
559	момент во	1	1
560	мысли мы	1	1
561	что от	1	1
562	понятно что	1	1
563	поэтому в	1	1
564	собой и	1	1
565	и освобождение	1	1
566	и вообще	2	1
567	остановимся на	1	1
568	быть самим	1	1
569	связанное с	1	1
570	движения и	1	1
571	о нем	1	1
572	незаметно для	1	1
573	вот почему	1	1
574	и т.д	2	1
575	и поэтому	1	1
576	тенденций в	1	1
577	другими словами	1	1
578	или на	1	1
579	не поддается	1	1
580	после того	1	1
581	там в	1	1
582	самому себе	1	1
583	видим из	1	1
584	чтобы получить	1	1
585	между тем	2	1
586	от них	1	1
587	за основу	1	1
588	в форме	1	1
589	в настоящей	1	1
590	я себе	1	1
591	а именно	2	1
592	существует как	1	1
593	условия для	1	1
594	поэтому все	1	1
595	и мы	1	1
596	и самые	1	1
597	в сферу	1	1
598	он хочет	2	1
599	происходит в	2	1
600	хорошо известны	1	1
601	она дает	2	1
602	известно что	1	1
603	в двух	1	1
604	за столом	1	1
605	в стороне	1	1
606	напоминает нам	2	1
607	человека с	5	1
608	это целое	1	1
609	конечно не	2	1
610	неразрывно связана	1	1
611	в виде	1	1
612	речи без	1	1
613	больше она	1	1
614	из них	1	1
615	в прозе	1	1
616	для меня	1	1
617	к ним	1	1
618	в выборе	1	1
619	у него	4	1
620	заметить что	2	1
621	как будто	1	1
622	к той	1	1
623	от того	3	1
624	в них	6	1
625	в других	1	1
626	на стороне	1	1
627	же деле	1	1
628	уже говорили	2	1
629	не были	1	1
630	или иной	1	1
631	этого основного	1	1
632	и из	1	1
633	ни о	1	1
634	нельзя сказать	1	1
635	здесь в	4	1
636	и создает	1	1
637	к которому	1	1
638	являются только	1	1
639	пародии на	1	1
640	связано с	1	1
641	самом же	1	1
642	процесс в	1	1
643	не было	3	1
644	на этот	3	1
645	выше и	1	1
646	в третьей	2	1
647	его как	4	1
648	и внутренне	1	1
649	как ни	1	1
650	в живой	1	1
651	и том	1	1
652	в неразрывном	1	1
653	под влиянием	1	1
654	он и	3	1
655	в одно	2	1
656	если не	1	1
657	должна была	1	1
658	в связи	5	1
659	законов и	1	1
660	с музыкой	1	1
661	но оно	1	1
662	связь с	3	1
663	в частности	1	1
664	рассказывается как	1	1
665	со словом	2	1
666	и свободу	1	1
667	о делах	1	1
668	не удалось	1	1
669	и там	2	1
670	которые по	1	1
671	ибо для	1	1
672	по существу	3	1
673	дело здесь	3	1
674	дело идет	3	1
675	как последний	1	1
676	сейчас же	1	1
677	как только	1	1
678	новое понимание	1	1
679	не служит	1	1
680	первых двух	1	1
681	только для	2	1
682	общественной жизни	1	1
683	и таким	1	1
684	в резком	1	1
685	неразрывно связаны	2	1
686	числе и	2	1
687	самое существенное	1	1
688	на одной	1	1
689	за его	2	1
690	слово от	1	1
691	самым элементарным	1	1
692	становится возможным	2	1
693	включает в	1	1
694	причем в	1	1
695	хотя и	5	1
696	то не	1	1
697	и все	7	1
698	он знал	1	1
699	той или	1	1
700	он никак	1	1
701	но зато	1	1
702	между вещами	1	1
703	все они	4	1
704	в слова	1	1
705	которым мы	1	1
706	своих мыслей	1	1
707	человека не	1	1
708	условий и	1	1
709	по поводу	4	1
710	к самым	2	1
711	в такие	1	1
712	жизни а	1	1
713	от целого	2	1
714	все люди	1	1
715	не что	1	1
716	этим объясняется	1	1
717	в заключение	3	1
718	проблему с	1	1
719	пути к	1	1
720	но эти	1	1
721	и другие	3	1
722	в таком	1	1
723	том числе	4	1
724	они не	1	1
725	возможным это	1	1
726	которая не	2	1
