N	3gram	Bakhtin_Fr_7	Myshleni
1	в том что	3	21
2	с точки зрения	3	18
3	в связи с	1	6
4	во всяком случае	1	6
5	по отношению к	2	5
6	можно было бы	2	5
7	на этот вопрос	1	5
8	о том что	1	4
9	в том числе	4	3
10	том числе и	2	3
11	как мы уже	1	3
12	в данном случае	1	3
13	мы уже говорили	3	3
14	вместе с ним	1	3
15	по этому поводу	1	3
16	в этом отношении	2	3
17	более или менее	2	2
18	по ту сторону	1	2
19	на самом деле	1	2
20	в этом смысле	1	2
21	в том же	1	2
22	потому что он	1	2
23	с таким же	1	2
24	с помощью которого	1	2
25	к которым мы	1	2
26	мы уже видели	2	2
27	то же самое	1	2
28	и в самом	1	2
29	друг от друга	1	2
30	мы увидим что	1	2
31	таким же успехом	1	2
32	и все те	1	1
33	по своей природе	1	1
34	и целый ряд	1	1
35	что в этом	1	1
36	дело в том	2	1
37	имеем в виду	2	1
38	как и во	1	1
39	в том и	1	1
40	о том как	2	1
41	т.д все это	1	1
42	и т.д все	1	1
43	на первый план	1	1
44	именно потому что	1	1
45	но все это	2	1
46	мы находим в	1	1
47	имеет в виду	1	1
48	как и все	1	1
49	сам по себе	1	1
50	на одном из	3	1
51	а также в	1	1
52	о которой мы	1	1
53	на самом же	1	1
54	то что в	2	1
55	с тем что	1	1
56	в частности к	1	1
57	не находим сколько-нибудь	1	1
58	что все это	1	1
59	в этом процессе	1	1
60	падает на землю	1	1
61	и так называемая	1	1
62	в применении к	1	1
63	только и может	1	1
64	в результате такого	1	1
65	мы не знаем	1	1
66	таким образом и	2	1
67	в процессе роста	1	1
68	до некоторой степени	1	1
69	его к тому	1	1
70	он говорит что	1	1
71	и во всей	1	1
72	и тем самым	1	1
73	о том какое	1	1
74	целый ряд других	1	1
75	характер носит и	2	1
76	и т.п в	1	1
77	но на самом	1	1
78	у него в	1	1
79	у кого не	1	1
80	то обстоятельство что	1	1
81	пространство и время	1	1
82	которого можно было	1	1
83	ничего общего с	1	1
84	с самого начала	1	1
85	подвести некоторые итоги	1	1
86	в отрыве от	2	1
87	мы имеем в	2	1
88	за то что	3	1
89	заметить что в	1	1
90	то же что	1	1
91	после того как	4	1
92	и т.п мы	1	1
93	самом же деле	1	1
94	как и в	2	1
95	к тому же	1	1
96	как мы видели	4	1
97	в свое время	2	1
98	если мы внимательно	1	1
