N	3gram	Bakhtin_Pr_3	Myslijsy
1	в том что	1	16
2	смысле этого слова	2	7
3	и то же	1	5
4	по отношению к	5	5
5	заключает в себе	1	5
6	по крайней мере	3	5
7	одно и то	1	5
8	то же время	12	5
9	в то же	12	5
10	вместе с тем	2	4
11	с другой стороны	3	4
12	потому что не	1	3
13	до сих пор	1	3
14	что он не	1	3
15	в свою очередь	1	3
16	и т д	2	3
17	тем не менее	2	3
18	для того чтобы	1	3
19	не может быть	6	3
20	что и в	1	3
21	а между тем	3	2
22	то что я	2	2
23	и что только	1	2
24	подобно тому как	2	2
25	но и по	1	2
26	в том же	1	2
27	в этом отношении	1	2
28	и т п	6	2
29	но тем не	1	2
30	и в том	1	2
31	так и в	2	2
32	как и в	1	2
33	и в самом	3	2
34	не только не	1	2
35	как бы ни	1	2
36	и в слове	2	2
37	можно сказать что	1	2
38	этого слова и	2	2
39	к тому что	1	2
40	сама по себе	2	2
41	этого слова в	2	2
42	то все же	2	1
43	с самим предметом	1	1
44	в чем не	2	1
45	не как средство	1	1
46	и столь же	1	1
47	в чем же	1	1
48	потому что в	1	1
49	а не в	2	1
50	на котором мы	1	1
51	на самом деле	10	1
52	в самом деле	3	1
53	потому что я	1	1
54	сих пор еще	1	1
55	должно было быть	1	1
56	для себя и	1	1
57	его слово не	1	1
58	и в других	1	1
59	в строгом смысле	1	1
60	по себе и	1	1
61	другой и это	1	1
62	а может быть	2	1
63	но все это	2	1
64	самим по себе	1	1
65	того и другого	1	1
66	за то что	1	1
67	рано или поздно	1	1
68	с ними в	1	1
69	не может но	1	1
70	со всех сторон	1	1
71	и то что	1	1
72	слова и его	3	1
73	потому что с	1	1
74	сводится к тому	2	1
75	то что оно	1	1
76	с такою же	1	1
77	в данном случае	1	1
78	может быть не	1	1
79	и тот же	1	1
80	его отношение к	4	1
81	для него самого	1	1
82	но и с	1	1
83	именно тем что	2	1
84	бы ни был	1	1
85	только в последнем	1	1
86	в себе все	1	1
87	строгом смысле этого	1	1
88	потому что они	1	1
89	внутреннего и внешнего	2	1
90	один и тот	1	1
91	сознания и не	1	1
92	каждого из них	1	1
93	а вместе с	1	1
94	он как мы	1	1
95	не в силах	2	1
96	на одном месте	1	1
97	о том что	2	1
98	понятно что в	1	1
99	для него прежде	1	1
100	на то что	1	1
101	может и не	1	1
102	как мы уже	1	1
103	и с самым	1	1
104	друг с другом	2	1
105	и может стать	1	1
106	именно потому что	2	1
107	то он как	1	1
108	он не видит	1	1
109	уже не в	1	1
110	к тому же	2	1
111	как мы видели	2	1
