N	2gram	Vygotskiy__4	Formalny
1	и не	8	30
2	и в	20	27
3	может быть	12	25
4	не может	6	24
5	так и	5	21
6	и его	5	19
7	в этом	24	18
8	таким образом	25	18
9	а не	7	17
10	самом деле	7	16
11	точки зрения	24	16
12	то же	16	15
13	в нем	2	15
14	в процессе	27	15
15	между ними	4	15
16	на самом	1	14
17	как и	9	14
18	с точки	11	14
19	не в	4	12
20	если бы	5	12
21	в самом	6	11
22	и от	3	11
23	художественное произведение	1	11
24	не могут	3	10
25	место в	2	10
26	но и	9	10
27	в действительности	5	9
28	не только	15	9
29	как его	1	9
30	так как	10	9
31	так же	11	9
32	отнюдь не	3	8
33	с помощью	31	8
34	как бы	7	8
35	при этом	12	8
36	входит в	2	8
37	ни в	3	8
38	как мы	13	8
39	только в	10	8
40	как раз	1	8
41	то что	15	8
42	что в	19	8
43	тем же	4	7
44	с тем	6	7
45	не менее	3	7
46	потому что	12	7
47	его в	6	7
48	между тем	9	7
49	в его	11	7
50	в том	42	7
51	для них	1	7
52	если мы	10	7
53	все это	1	7
54	совершенно не	3	7
55	в то	1	7
56	действительности и	1	6
57	еще не	2	6
58	но в	3	6
59	все эти	5	6
60	в своей	7	6
61	и ее	1	6
62	всяком случае	3	6
63	все время	4	6
64	было бы	8	6
65	что он	6	6
66	с другой	12	6
67	вместе с	8	6
68	в данном	2	6
69	все же	5	6
70	и для	4	6
71	бы в	3	6
72	в своих	1	6
73	во всяком	4	6
74	в зависимости	1	5
75	зависимости от	2	5
76	совсем не	1	5
77	но не	3	5
78	в истории	10	5
79	независимо от	1	5
80	что именно	1	5
81	так сказать	1	5
82	без исключения	1	5
83	в каждом	2	5
84	войти в	1	5
85	ни было	1	5
86	того чтобы	7	5
87	в ней	2	5
88	что они	14	5
89	в дальнейшем	1	5
90	никогда не	5	5
91	говорит он	5	5
92	связи с	3	5
93	и их	1	5
94	друг друга	4	5
95	и между	6	5
96	тем что	7	5
97	и потому	1	5
98	тому как	2	5
99	в реальном	2	5
100	и формы	1	5
101	не является	5	5
102	в результате	8	5
103	другой стороны	9	5
104	не есть	2	4
105	мы не	1	4
106	бы то	1	4
107	как в	5	4
108	и как	9	4
109	в целом	11	4
110	и те	4	4
111	а вовсе	1	4
112	на ее	1	4
113	подобно тому	2	4
114	то ни	1	4
115	может войти	1	4
116	данном случае	2	4
117	в слове	2	4
118	мы знаем	1	4
119	том что	35	4
120	по себе	1	4
121	в смысле	4	4
122	тогда когда	8	4
123	мы можем	5	4
124	и является	3	4
125	могут быть	7	4
126	к тому	6	4
127	роль в	4	4
128	о том	5	4
129	связь между	2	4
130	слов и	1	4
131	же и	1	4
132	конечно не	1	4
133	уже в	6	4
134	только на	2	4
135	для того	5	4
136	со стороны	3	4
137	прежде всего	2	4
138	в связи	3	4
139	мы видели	6	4
140	как это	9	4
141	слова и	5	4
142	между собой	5	4
143	из этого	1	4
144	они не	2	4
145	формы и	3	3
146	одним из	2	3
147	же как	6	3
148	функции в	1	3
149	того же	9	3
150	должна быть	2	3
151	мы уже	5	3
152	той же	6	3
153	мы и	2	3
154	в виду	3	3
155	стороны его	1	3
156	и на	6	3
157	в которых	1	3
158	столь же	3	3
159	во всех	1	3
160	то мы	1	3
161	то он	1	3
162	что это	2	3
163	в себе	10	3
164	этот процесс	6	3
165	и с	4	3
166	те же	6	3
167	это не	5	3
168	действительности в	2	3
169	и тем	8	3
170	ее в	1	3
171	как таковой	1	3
172	раз и	1	3
173	в этих	3	3
174	никаких оснований	2	3
175	от его	1	3
176	и более	7	3
177	по отношению	1	3
178	тому что	4	3
179	случае в	1	3
180	в основе	17	3
181	для нас	4	3
182	ничто не	1	3
183	исторического процесса	1	3
184	этом отношении	7	3
185	же самое	7	3
186	совершается в	2	3
187	только то	1	3
188	ясно что	2	3
189	никак не	2	3
190	и что	8	3
191	можно сказать	1	3
192	их в	2	3
193	и следовательно	1	3
194	в него	2	3
195	от конкретного	1	3
196	дело с	1	3
197	в какой	3	3
198	одни и	3	3
199	уже не	1	3
200	нуждается в	1	3
201	в конце	1	3
202	пришли к	1	3
203	у нас	1	3
204	не на	1	3
205	одно а	1	3
206	может стать	2	3
207	в той	2	3
208	того что	10	3
209	отношению к	1	3
210	в условиях	3	3
211	о нем	1	3
212	сказать что	6	3
213	равно как	1	3
214	имеет место	1	3
215	всех других	1	3
216	смысле слова	1	2
217	ту же	2	2
218	человека и	1	2
219	в такой	1	2
220	он может	1	2
221	отношения между	1	2
222	отдельных элементов	3	2
223	высшей степени	2	2
224	с таким	3	2
225	одним и	3	2
226	что уже	2	2
227	в сущности	4	2
228	так чтобы	1	2
229	совпадает с	1	2
230	говорить о	1	2
231	и со	1	2
232	же что	1	2
233	и сами	2	2
234	видели что	2	2
235	отличие от	2	2
236	и речи	2	2
237	связи и	1	2
238	исторически и	1	2
239	в своем	4	2
240	стороны и	2	2
241	не являются	3	2
242	увидим что	5	2
243	то в	1	2
244	бы не	1	2
245	из этих	2	2
246	следующей главе	2	2
247	в этой	3	2
248	только один	1	2
249	как он	4	2
250	вообще не	2	2
251	что она	1	2
252	главным образом	1	2
253	не как	1	2
254	одной и	5	2
255	на этом	3	2
256	в основу	2	2
257	это значит	2	2
258	входя в	1	2
259	этом смысле	8	2
260	это противоречие	1	2
261	даже что	1	2
262	он является	1	2
263	в высшей	2	2
264	процесса развития	4	2
265	друга в	1	2
266	такой же	2	2
267	и тогда	2	2
268	нисколько не	2	2
269	том как	1	2
270	таким же	2	2
271	бы к	1	2
272	в отличие	2	2
273	знаем что	1	2
274	в основном	1	2
275	к одной	3	2
276	но эта	1	2
277	это утверждение	3	2
278	что этот	2	2
279	даже в	2	2
280	с определенными	1	2
281	в отношении	10	2
282	как о	1	2
283	и притом	1	2
284	и именно	1	2
285	только не	5	2
286	вытекает из	1	2
287	находятся в	2	2
288	и лишь	1	2
289	тем не	1	2
290	же слова	2	2
291	в каком	2	2
292	отличается от	2	2
293	и это	2	2
294	здесь не	2	2
295	так в	1	2
296	является в	3	2
297	поэтому в	1	2
298	для этого	1	2
299	ничего не	1	2
300	на все	3	2
301	в самой	1	2
302	развития как	3	2
303	или на	1	2
304	и во	3	2
305	и каждого	1	2
306	в языке	2	2
307	что и	9	2
308	и только	4	2
309	от этих	1	2
310	может иметь	1	2
311	является результатом	1	2
312	в каждую	1	2
313	предмета и	1	2
314	но так	2	2
315	мы увидим	1	2
316	и действительно	1	2
317	должен быть	1	2
318	является не	4	2
319	от других	2	2
320	в данной	2	2
321	из них	4	2
322	тогда он	1	2
323	к более	1	2
324	свое выражение	1	2
325	от того	3	2
326	без всякой	1	2
327	и даже	1	2
328	в области	4	2
329	связаны с	1	2
330	и тех	2	2
331	к которому	3	2
332	являются только	1	2
333	связано с	1	2
334	и самый	1	2
335	нет никаких	1	2
336	существуют в	1	2
337	смысле этого	7	2
338	распадается на	1	2
339	этого слова	11	2
340	но это	1	2
341	но для	2	2
342	в следующей	2	2
343	сознания и	1	2
344	и действительности	1	2
345	у них	1	2
346	конце концов	1	2
347	мы должны	11	2
348	действительности совершается	1	2
349	в целях	1	2
350	к самому	1	2
351	одной из	3	2
352	слово в	6	2
353	но если	1	2
354	к этому	4	2
355	в таком	2	2
356	это понятие	1	2
357	не наоборот	1	1
358	не иначе	1	1
359	другим приемом	1	1
360	и то	10	1
361	тех же	1	1
362	переход от	2	1
363	это построение	1	1
364	между двумя	2	1
365	слова является	1	1
366	от конкретной	1	1
367	уже указывали	1	1
368	не имеют	3	1
369	оно было	1	1
370	собственном смысле	7	1
371	видеть в	2	1
372	к созданию	1	1
373	процесс а	1	1
374	мы имеем	2	1
375	готовом виде	5	1
376	с более	2	1
377	всех его	1	1
378	среды и	1	1
379	нам в	2	1
380	этом не	1	1
381	оно есть	1	1
382	это подтверждается	1	1
383	ему в	1	1
384	прав когда	1	1
385	произведение и	1	1
386	оно может	3	1
387	же мере	1	1
388	стороны на	1	1
389	установку на	2	1
390	и связь	2	1
391	тем как	3	1
392	как у	1	1
393	и существенного	1	1
394	находит в	2	1
395	а только	3	1
396	смысле мы	1	1
397	не входит	1	1
398	определять это	1	1
399	значение и	1	1
400	только тогда	1	1
401	должны были	1	1
402	себе и	3	1
403	не просто	2	1
404	оно является	1	1
405	значение для	1	1
406	они действительно	2	1
407	один и	7	1
408	с этим	5	1
409	в различные	1	1
410	этом же	1	1
411	является тем	1	1
412	хотя и	1	1
413	может получить	1	1
