N	3gram	Vygotskiy__4	RusskieA
1	в том что	12	15
2	и т д	2	9
3	вместе с тем	2	6
4	о том что	10	4
5	к тому что	5	4
6	с точки зрения	4	3
7	мы не можем	1	3
8	что иное как	1	2
9	что в этом	1	2
10	ни одно из	2	2
11	в это время	2	2
12	один из них	1	2
13	друг к другу	1	2
14	одно из этих	2	2
15	в свою очередь	1	2
16	к выводу что	1	2
17	с тем и	1	2
18	до того как	1	2
19	привело к тому	1	2
20	не что иное	1	2
21	потому что он	2	1
22	мы начнем с	1	1
23	сказать что в	2	1
24	по отношению к	1	1
25	точно так же	3	1
26	на самом деле	5	1
27	как это имело	1	1
28	подобно тому как	1	1
29	же как и	1	1
30	том что это	1	1
31	что именно эти	1	1
32	тому что в	1	1
33	в таком случае	1	1
34	а нечто совсем	1	1
35	мы должны признать	1	1
36	разделена на две	1	1
37	и та же	2	1
38	и т п	3	1
39	то что им	1	1
40	можно было бы	4	1
41	на этот вопрос	1	1
42	этот вопрос можно	1	1
43	из этих толкований	1	1
44	так как он	1	1
45	и в своем	1	1
46	не до конца	1	1
47	только одна из	1	1
48	у него нет	1	1
49	ни в одном	1	1
50	и что от	1	1
51	не только в	1	1
52	так что они	1	1
53	и в этом	3	1
54	о том чтобы	1	1
55	во всех этих	2	1
56	во всяком случае	3	1
57	одна и та	2	1
58	в целом ряде	1	1
59	так же как	3	1
60	сомнения в том	1	1
61	мы уже знаем	2	1
62	как думают некоторые	1	1
63	так например в	1	1
64	в то время	2	1
65	то что ему	2	1
66	этих толкований не	1	1
67	ничего общего с	1	1
68	и что следовательно	1	1
69	никак не может	2	1
70	с тем что	1	1
71	так как это	3	1
72	ни одна из	1	1
73	от жизни и	1	1
74	несмотря на все	1	1
75	можно сказать что	1	1
76	на то что	6	1
77	совершенно очевидно что	1	1
78	как мы уже	1	1
79	что в этот	1	1
80	мы видим что	2	1
81	друг с другом	4	1
82	быть не может	1	1
83	потому что они	1	1
84	но совершенно очевидно	1	1
85	что и в	1	1
86	мы увидим что	1	1
