N	3gram	Bakhtin_Pr_1	Istorich
1	мы видим что	1	8
2	не может быть	3	7
3	с другой стороны	2	5
4	до сих пор	2	5
5	в большинстве случаев	2	4
6	в том что	7	4
7	дело в том	1	3
8	по отношению к	11	3
9	то же самое	1	3
10	точно так же	1	3
11	то время как	1	3
12	в то время	2	3
13	друг с другом	3	3
14	о том что	2	3
15	но все же	1	3
16	можно было бы	3	3
17	может быть назван	1	2
18	оно может быть	1	2
19	в зависимости от	3	2
20	бы то ни	3	2
21	то что в	1	2
22	на этот вопрос	1	2
23	могли бы быть	1	2
24	так же как	1	2
25	то ни было	2	2
26	на первый взгляд	1	2
27	то и здесь	1	2
28	как будто бы	1	2
29	в отличие от	2	2
30	все же не	1	2
31	в одном месте	1	2
32	мы не можем	1	2
33	само по себе	2	2
34	с самого начала	2	2
35	мы видим не	1	1
36	то что обычно	1	1
37	и уже по	1	1
38	какой бы то	1	1
39	да и не	1	1
40	с ним но	1	1
41	даже тон рассказа	1	1
42	равно как и	1	1
43	не только с	1	1
44	подобно тому как	3	1
45	в этом смысле	9	1
46	же как и	1	1
47	в нем и	1	1
48	они не могут	1	1
49	в своей книге	1	1
50	он вскрывает в	1	1
51	сами по себе	3	1
52	можно говорить о	1	1
53	исследования но в	1	1
54	только то что	2	1
55	его как бы	1	1
56	но он не	1	1
57	в противном случае	1	1
58	она может быть	1	1
59	может быть только	1	1
60	в й главе	2	1
61	в значительной степени	1	1
62	именно потому что	2	1
63	в том чтобы	1	1
64	того что он	1	1
65	но в то	2	1
66	не только в	1	1
67	таким образом и	1	1
68	в какой бы	1	1
69	героя кто он	1	1
70	это не так	1	1
71	а не как	3	1
72	не в том	1	1
73	не могут быть	1	1
74	это не значит	2	1
75	есть только в	1	1
76	от других исследователей	1	1
77	тем или иным	1	1
78	но и с	1	1
79	в том отношении	1	1
80	ни одной из	1	1
81	что они не	1	1
82	в первом случае	1	1
83	того или иного	1	1
84	в одном из	2	1
85	легко заметить что	1	1
86	он как бы	1	1
87	том отношении что	1	1
88	смысле этого слова	1	1
89	не дает никакой	1	1
90	к тому что	1	1
91	и пр каждый	1	1
92	тех или иных	1	1
93	и в нем	1	1
94	то же что	1	1
95	и в этом	3	1
96	для того чтобы	2	1
97	что и в	1	1
98	по себе а	1	1
99	в этом отношении	5	1
100	до известной степени	1	1
