N	3gram	Vygotskiy__3	Freidism
1	с точки зрения	1	11
2	по отношению к	2	8
3	во всяком случае	4	7
4	не может быть	2	7
5	в зависимости от	5	4
6	в данном случае	1	4
7	как мы уже	2	4
8	в последнем счете	1	4
9	как мы видели	3	4
10	для того чтобы	7	3
11	бы то ни	1	3
12	в собственном смысле	6	3
13	к тому чтобы	1	3
14	и той же	2	3
15	с помощью которых	7	3
16	в свою очередь	2	3
17	с самого начала	6	3
18	одной и той	2	3
19	то же самое	1	2
20	до сих пор	1	2
21	в отличие от	6	2
22	так и в	2	2
23	с помощью которого	2	2
24	не могут быть	1	2
25	а с другой	3	2
26	в этом отношении	3	2
27	с помощью которой	2	2
28	то ни было	1	2
29	с одной стороны	5	2
30	тем не менее	5	2
31	снова и снова	1	2
32	в высшей степени	6	2
33	в конце концов	1	2
34	мы видели что	3	2
35	в жизни ребенка	3	1
36	все те методологические	1	1
37	том что в	1	1
38	том что с	1	1
39	таким образом ясно	1	1
40	внешними и внутренними	1	1
41	на основании того	1	1
42	окружающей его среды	1	1
43	только потому что	2	1
44	один из основных	1	1
45	между собой в	1	1
46	говорит об этом	2	1
47	и не имеющие	1	1
48	мы имеем возможность	1	1
49	мы никогда не	2	1
50	тот же что	1	1
51	да и не	1	1
52	основании того что	1	1
53	это означает что	1	1
54	так как они	1	1
55	новых и новых	1	1
56	так как в	1	1
57	образом ясно что	1	1
58	и в отношении	2	1
59	в таком виде	1	1
60	другими словами мы	1	1
61	в этом случае	1	1
62	но тем не	1	1
63	в этой фазе	1	1
64	о которой мы	1	1
65	как и все	1	1
66	хотя бы и	1	1
67	того что мы	1	1
68	по отношению ко	1	1
69	является одним из	1	1
70	во всех этих	1	1
71	по аналогии с	1	1
72	из того что	1	1
73	в какой степени	1	1
74	что мы знаем	3	1
75	в гораздо большей	1	1
76	в этот период	1	1
77	вместе с этим	2	1
78	усматривать в этом	1	1
79	он приходит к	1	1
80	отнюдь не является	1	1
81	ни в какой	4	1
82	а как бы	1	1
83	же что и	1	1
84	не в его	1	1
85	с их помощью	1	1
86	между ними в	1	1
87	мы не знаем	1	1
88	и не могут	1	1
89	желания и чувства	1	1
90	по сравнению с	3	1
91	содержания и формы	1	1
92	всяком случае не	1	1
93	в каком случае	1	1
94	мы говорили выше	1	1
95	к той же	1	1
96	из них не	1	1
97	собственном смысле слова	2	1
98	мы знаем о	2	1
99	все новых и	1	1
100	тому что было	1	1
101	не остается места	1	1
102	внешней и внутренней	3	1
103	и речи мы	1	1
104	ребенка в эту	2	1
105	ни в каком	1	1
106	как уже сказано	5	1
107	то обстоятельство что	3	1
108	мы не можем	1	1
109	в то время	4	1
110	всяком случае в	1	1
111	в такой форме	1	1
112	то что мы	2	1
113	этого периода мы	1	1
114	во внешней речи	1	1
115	с ним связанное	1	1
116	о том что	3	1
117	собственном смысле этого	4	1
118	ничего общего с	1	1
119	к выводу что	2	1
120	не видим его	1	1
121	в связь с	1	1
122	той или иной	2	1
123	на всех этапах	1	1
124	на которой он	1	1
125	и внутренней речи	3	1
126	но и по	1	1
127	и как мы	1	1
128	смысле этого слова	4	1
129	таким образом та	1	1
130	которой мы говорили	1	1
131	в этом смысле	2	1
132	с ними все	1	1
133	потому что оно	2	1
134	в слове и	1	1
135	в том что	17	1
136	вместе с его	1	1
137	что и в	5	1
138	и все его	1	1
139	как говорит об	1	1
140	от всех этих	1	1
141	в основных чертах	1	1
