N	2gram	Vygotskiy__1	Myshleni
1	в том	30	33
2	том что	16	27
3	точки зрения	15	26
4	то что	32	20
5	в этом	12	19
6	с точки	2	18
7	того что	10	17
8	мышления и	3	16
9	не только	13	15
10	и в	31	15
11	таким образом	20	14
12	что в	23	14
13	того чтобы	7	12
14	что он	7	12
15	в самом	11	11
16	в процессе	5	11
17	мы не	12	10
18	в целом	5	10
19	было бы	6	10
20	для того	6	10
21	но и	2	10
22	мы можем	4	10
23	в сущности	10	9
24	в своем	3	9
25	о том	7	9
26	связи с	1	9
27	может быть	22	9
28	что мы	8	9
29	не может	17	9
30	не является	5	9
31	с но	1	8
32	заключается в	7	8
33	не в	11	8
34	никогда не	8	8
35	казалось бы	2	8
36	так и	3	8
37	если бы	6	8
38	и что	8	8
39	едва ли	1	7
40	на основе	2	7
41	процессе развития	1	7
42	он не	3	7
43	по себе	9	7
44	к тому	4	7
45	тот же	2	7
46	с одной	5	7
47	потому что	10	7
48	мы знаем	3	7
49	одной стороны	6	7
50	как бы	5	7
51	и не	16	7
52	во всяком	8	7
53	самом деле	9	6
54	с таким	11	6
55	в зависимости	5	6
56	зависимости от	6	6
57	мысль что	3	6
58	в этой	3	6
59	мы должны	1	6
60	и к	3	6
61	что это	6	6
62	отношение между	1	6
63	как он	2	6
64	на то	10	6
65	к выводу	1	6
66	как и	16	6
67	мы видели	2	6
68	всяком случае	6	6
69	точку зрения	3	6
70	что эта	3	6
71	как мы	2	6
72	в виду	4	6
73	но в	3	6
74	по этому	2	6
75	если мы	12	6
76	мы находим	1	6
77	вовсе не	6	6
78	с другой	5	6
79	на этот	1	6
80	там где	4	6
81	в частности	3	6
82	вместе с	8	6
83	как это	4	6
84	в связи	2	6
85	сказать что	7	6
86	смысле слова	3	5
87	на деле	3	5
88	показать что	8	5
89	то же	5	5
90	вопрос о	3	5
91	видели что	2	5
92	последнее время	2	5
93	говорит что	5	5
94	уже в	3	5
95	приводит к	2	5
96	показал что	1	5
97	это не	1	5
98	что с	2	5
99	тогда когда	5	5
100	во всей	1	5
101	и даже	6	5
102	и их	2	5
103	речь и	2	5
104	представление о	3	5
105	и др	1	5
106	социальной среде	1	5
107	сравнению с	1	5
108	по существу	4	5
109	все что	3	5
110	по сравнению	1	5
111	мысли с	1	4
112	связана с	1	4
113	с в	3	4
114	хотя бы	1	4
115	с его	1	4
116	из этих	6	4
117	конечном счете	3	4
118	независимо от	2	4
119	как в	9	4
120	все же	5	4
121	могли бы	1	4
122	в которой	4	4
123	в последнее	4	4
124	том чтобы	7	4
125	что все	3	4
126	в них	2	4
127	к которым	3	4
128	несмотря на	5	4
129	со всей	1	4
130	в своей	3	4
131	признать что	1	4
132	не удивительно	1	4
133	к этому	4	4
134	их в	2	4
135	даже в	2	4
136	того как	1	4
137	и его	7	4
138	с и	5	4
139	что оно	3	4
140	речи мы	1	4
141	в совершенно	4	4
142	и с	2	4
143	на вопрос	2	4
144	в конечном	3	4
145	мы видим	5	4
146	так как	18	4
147	только в	14	4
148	который в	3	4
149	в качестве	2	4
150	для всех	4	4
151	при помощи	20	4
152	как раз	2	4
153	интересующей нас	1	4
154	его мысли	1	4
155	а с	1	4
156	прежде всего	4	4
157	так же	12	4
158	все это	8	4
159	для нас	5	4
160	а в	6	4
161	по поводу	2	4
162	человека и	2	3
163	в объяснении	1	3
164	на самом	2	3
165	идет о	2	3
166	этой теории	6	3
167	собственном смысле	3	3
168	мы имеем	4	3
169	рассматривается как	1	3
170	и ее	1	3
171	при объяснении	1	3
172	точка зрения	4	3
173	должны были	1	3
174	очевидно что	6	3
175	что они	2	3
176	языка и	1	3
177	что именно	1	3
178	с этим	3	3
179	что как	1	3
180	смысле этого	2	3
181	когда он	2	3
182	бы и	2	3
183	как совершенно	3	3
184	что она	6	3
185	при этом	19	3
186	что у	3	3
187	состоит в	3	3
188	и по	3	3
189	об этом	1	3
190	те же	4	3
191	в которых	3	3
192	при рассмотрении	1	3
193	из которых	3	3
194	этом отношении	2	3
195	в основе	2	3
196	числе и	1	3
197	что при	3	3
198	для себя	1	3
199	и это	3	3
200	в собственном	3	3
201	действия и	2	3
202	которое мы	1	3
203	из двух	1	3
204	с ним	2	3
205	ничего не	2	3
206	но мы	3	3
207	утверждает что	2	3
208	этому поводу	2	3
209	к установлению	1	3
210	и только	3	3
211	все время	4	3
212	одной из	1	3
213	но не	3	3
214	вот почему	1	3
215	рассматриваться как	3	3
216	речь в	1	3
217	из них	2	3
218	для него	1	3
219	отличие от	4	3
220	со стороны	4	3
221	в отличие	3	3
222	что для	2	3
223	только что	2	3
224	а не	13	3
225	он говорит	1	3
226	этого слова	4	3
227	не существует	2	3
228	он на	1	3
229	об отношении	1	3
230	или в	1	3
231	в результате	4	3
232	и все	5	3
233	лежит в	1	3
234	из тех	1	3
235	того же	2	3
236	чем это	1	3
237	к этой	2	3
238	не можем	3	3
239	тем самым	2	3
240	том числе	1	3
241	ту же	2	2
242	речь идет	3	2
243	же как	4	2
244	категорий и	1	2
245	увидим ниже	1	2
246	он показывает	1	2
247	или к	1	2
248	и есть	5	2
249	в котором	4	2
250	все те	1	2
251	той же	3	2
252	из всех	2	2
253	и само	1	2
254	что если	1	2
255	которую мы	1	2
256	в первый	1	2
257	на место	2	2
258	является уже	1	2
259	он как	1	2
260	оба эти	1	2
261	есть нечто	2	2
262	принадлежит к	1	2
263	в их	1	2
264	развития с	1	2
265	столь же	4	2
266	во всех	1	2
267	то он	1	2
268	не то	2	2
269	только тогда	7	2
270	нет и	1	2
271	за пределы	1	2
272	сама по	2	2
273	отнюдь не	6	2
274	как говорит	2	2
275	стороны и	3	2
276	относятся к	1	2
277	перед нами	1	2
278	в полном	2	2
279	целый ряд	6	2
280	как уже	1	2
281	и как	2	2
282	его к	1	2
283	более или	2	2
284	самое важное	1	2
285	увидим что	2	2
286	есть ли	2	2
287	за собой	1	2
288	к чему	2	2
289	представляет собой	2	2
290	в известном	2	2
291	само по	5	2
292	с их	1	2
293	в себе	4	2
294	в мышлении	2	2
295	всей его	1	2
296	не следует	1	2
297	моменты которые	1	2
298	он должен	1	2
299	же это	1	2
300	в силу	3	2
301	из виду	2	2
302	и более	1	2
303	подобно тому	5	2
304	подход к	1	2
305	для всей	1	2
306	существу дела	2	2
307	речи или	1	2
308	на все	1	2
309	и мы	1	2
310	этом смысле	2	2
311	свести к	1	2
312	ни в	9	2
313	все равно	1	2
314	с такой	1	2
315	должно быть	1	2
316	иначе говоря	5	2
317	и тогда	2	2
318	или менее	2	2
319	в этих	4	2
320	но если	1	2
321	том же	2	2
322	в такой	2	2
323	этой проблемы	1	2
324	как увидим	1	2
325	прийти к	1	2
326	всякий раз	8	2
327	сущности ничего	1	2
328	стало быть	2	2
329	и той	3	2
330	бы мы	2	2
331	интеллектуалистической теории	1	2
332	говорит по	1	2
333	быть может	1	2
334	с совершенной	1	2
335	тому чтобы	3	2
336	и вообще	1	2
337	нас к	1	2
338	с которой	1	2
339	имеет свое	1	2
340	современной психологии	1	2
341	имеем все	2	2
342	находится в	1	2
343	этих двух	2	2
344	или как	2	2
345	во всем	3	2
346	и теперь	2	2
347	что речь	2	2
348	совершенно новую	1	2
349	следует что	1	2
350	уже и	2	2
351	что на	3	2
352	не потому	1	2
353	не могут	3	2
354	могут быть	11	2
355	во все	1	2
356	но все	1	2
357	в других	1	2
358	как только	1	2
359	же самое	2	2
360	его с	1	2
361	указывает на	4	2
362	в применении	2	2
363	должен быть	1	2
364	бы что	2	2
365	это обстоятельство	3	2
366	без всякого	2	2
367	как по	1	2
368	в себя	2	2
369	исключительно с	1	2
370	живет в	1	2
371	понятно что	1	2
372	как у	1	2
373	можно сказать	1	2
374	и самым	2	2
375	а также	1	2
376	самому себе	2	2
377	социальной психологии	11	2
378	нас в	2	2
379	самый процесс	1	2
380	которой мы	1	2
381	судить о	1	2
382	и теория	1	2
383	так точно	3	2
384	той и	1	2
385	в его	6	2
386	что и	13	2
387	в другой	2	2
388	указывает что	1	2
389	что здесь	2	2
390	как например	2	2
391	образом как	1	2
392	гораздо важнее	1	2
393	как нечто	1	2
394	в стороне	1	2
395	бы ни	2	2
396	и тем	2	2
397	каким образом	1	2
398	не дает	2	2
399	и других	3	2
400	психологии в	2	2
401	другой плоскости	1	2
402	в одном	2	2
403	но что	2	2
404	у него	4	2
405	случае не	2	2
406	должны будем	2	2
407	как при	1	2
408	заметить что	1	2
409	от того	3	2
410	не хотим	1	2
411	и обратно	1	2
412	и из	1	2
413	именно в	1	2
414	психологического исследования	2	2
415	с однако	1	2
416	и составляет	2	2
417	на которых	1	2
418	и самый	1	2
419	но никогда	1	2
420	этим что	1	2
421	понятие о	1	2
422	на эту	1	2
423	когда она	2	2
424	наталкивается на	1	2
425	эта теория	5	2
426	совершенно в	1	2
427	мы хотели	1	2
428	зрения социальной	1	2
429	чем в	1	2
430	тому как	7	2
431	это есть	5	2
432	что же	2	2
433	думается что	3	2
434	с этой	4	2
435	общественной жизни	1	2
436	но для	1	2
437	но с	1	2
438	в книге	2	2
439	в более	1	2
440	и для	5	2
441	приводит нас	1	2
442	так называемых	1	2
443	знаем о	1	2
444	это все	3	2
445	он представляет	1	2
446	легко заметить	1	2
447	мы увидим	4	2
448	и другой	3	2
449	тенденции к	1	2
450	видим в	1	2
451	равным образом	1	1
452	от этой	1	1
453	что отношение	1	1
454	в силе	1	1
455	говоря о	1	1
456	совершенно новой	1	1
457	мышления от	1	1
458	он о	1	1
459	этой формы	2	1
460	тех же	2	1
461	имеет в	2	1
462	существует более	1	1
463	психологии или	1	1
464	по преимуществу	1	1
465	что эти	3	1
466	к созданию	1	1
467	и этот	1	1
468	факторов как	1	1
469	живой материи	1	1
470	своих исследованиях	1	1
471	есть не	2	1
472	изучает как	1	1
473	она в	2	1
474	и значение	1	1
475	вместо истории	1	1
476	и о	4	1
477	совершенно так	1	1
478	единство и	1	1
479	и изучает	2	1
480	о психологии	2	1
481	еще до	1	1
482	которыми она	2	1
483	благодаря тому	2	1
484	свою особую	1	1
485	этот факт	1	1
486	я не	1	1
487	вместо того	1	1
488	но даже	2	1
489	есть совершенно	1	1
490	к чистому	1	1
491	из ее	1	1
492	учение об	1	1
493	в ней	1	1
494	и то	2	1
495	доказал это	1	1
496	и на	1	1
497	от идеи	1	1
498	между собой	1	1
499	это действительно	1	1
500	психологи не	1	1
501	время в	1	1
502	воображение и	1	1
503	бы то	1	1
504	в чем	2	1
505	функцией от	1	1
506	же самые	1	1
507	то мы	1	1
508	в ее	5	1
509	друг к	1	1
510	которую изучает	1	1
511	коем случае	1	1
512	но как	2	1
513	явлений и	1	1
514	в проверке	1	1
515	ответ на	1	1
516	с совершенно	2	1
517	какой степени	1	1
518	изменения и	1	1
519	как со	1	1
520	это и	3	1
521	мы примем	1	1
522	один и	1	1
523	стал бы	2	1
524	еще дальше	1	1
