N	3gram	Vygotskiy__2	Myshleni
1	для того чтобы	13	14
2	в том что	17	11
3	с точки зрения	10	9
4	так же как	4	7
5	друг с другом	1	7
6	мы могли бы	1	6
7	потому что он	1	5
8	по сравнению с	2	5
9	в этом отношении	5	5
10	заключается в том	10	5
11	с самого начала	1	5
12	можно сказать что	1	5
13	не в состоянии	1	4
14	подобно тому как	2	4
15	то же самое	6	4
16	но он не	1	4
17	в сущности говоря	4	4
18	на этот вопрос	2	4
19	с этой точки	1	4
20	то время как	2	4
21	этой точки зрения	2	4
22	в то время	3	4
23	о том что	4	4
24	это значит что	2	4
25	друг от друга	1	4
26	и того же	1	3
27	состоит в том	2	3
28	в этом случае	1	3
29	не то что	1	3
30	вместо того чтобы	1	3
31	до сих пор	5	3
32	можно было бы	4	3
33	с одной стороны	1	3
34	и тот же	1	3
35	в свою очередь	2	3
36	не может быть	8	3
37	один и тот	1	3
38	не только не	1	3
39	одного и того	1	3
40	том что в	2	2
41	потому что в	1	2
42	переносится и на	1	2
43	в самом деле	11	2
44	том что он	3	2
45	о том как	1	2
46	на всем протяжении	1	2
47	и не может	2	2
48	в зависимости от	1	2
49	что он не	2	2
50	в отличие от	1	2
51	таким образом в	2	2
52	и то что	2	2
53	то что они	1	2
54	если мы его	1	2
55	вместе с тем	1	2
56	и в частности	1	2
57	так как она	1	2
58	лежит в основе	1	2
59	в высшей степени	1	2
60	но при этом	1	2
61	а с другой	1	2
62	самого начала что	1	2
63	ответ на этот	1	2
64	того чтобы сделать	1	2
65	с другой стороны	2	2
66	в свое время	1	2
67	то обстоятельство что	1	2
68	от того что	1	2
69	же самое что	2	2
70	само по себе	3	2
71	ничего общего с	1	2
72	и отношений в	1	2
73	к одному и	1	2
74	именно потому что	1	2
75	мы видим что	2	2
76	того факта что	1	2
77	то причину этого	1	1
78	в том виде	3	1
79	и может быть	1	1
80	что иное как	1	1
81	точки зрения и	1	1
82	при переходе от	1	1
83	том виде как	2	1
84	это на примере	1	1
85	совершенно очевидно что	1	1
86	имеет дело с	2	1
87	только сказать что	1	1
88	мы имеем в	1	1
89	более или менее	1	1
90	имеем в виду	1	1
91	и в первом	1	1
92	на самом деле	5	1
93	но он оказывается	1	1
94	тому что и	1	1
95	в этом смысле	1	1
96	никак не может	1	1
97	среднее место между	1	1
98	новые и новые	1	1
99	те же самые	2	1
100	по самой природе	1	1
101	же как и	1	1
102	принять во внимание	1	1
103	только в том	4	1
104	не имеют ничего	1	1
105	говорит он что	1	1
106	в чем заключается	1	1
107	сам по себе	4	1
108	представление о том	2	1
109	но и на	1	1
110	мы находим в	1	1
111	не менее чем	1	1
112	том что ребенок	1	1
113	что не только	1	1
114	до самого конца	1	1
115	кроме того что	1	1
116	всяком случае все	1	1
117	несмотря на свою	1	1
118	и той же	4	1
119	это и значит	1	1
120	одно и то	1	1
121	не имеет никаких	1	1
122	ничего другого как	2	1
123	но и это	1	1
124	если же мы	2	1
125	и что в	2	1
126	не что иное	1	1
127	из того факта	1	1
128	а не только	1	1
129	само собой разумеется	1	1
130	в этой области	2	1
131	в чем состоит	1	1
132	из этого факта	1	1
133	в первом случае	1	1
134	именно в этой	1	1
135	таким образом и	3	1
136	это было бы	2	1
137	результатов к которым	1	1
138	он что ребенок	1	1
139	же точно как	3	1
140	что оба эти	1	1
141	и то же	1	1
142	тот и другой	1	1
143	на то как	2	1
144	не могут быть	1	1
145	благодаря тому что	1	1
146	и ничего не	1	1
147	мысль что между	1	1
148	совершенно той же	1	1
149	самой природе своей	1	1
150	все более и	2	1
151	и тем самым	1	1
152	и что только	1	1
153	одни и те	2	1
154	он полагает что	1	1
155	в связи с	1	1
156	ни на что	1	1
157	потому что она	2	1
158	совершенно такие же	1	1
159	мы никогда не	1	1
160	а не как	1	1
161	прямо сказать что	1	1
162	во всяком случае	2	1
163	в этом и	1	1
164	это можно было	1	1
165	которые участвуют в	1	1
166	того что при	1	1
167	по своему значению	1	1
168	исследования показывают что	1	1
169	после того что	1	1
170	в основе этого	1	1
171	тем не менее	4	1
172	не было бы	1	1
173	и таким образом	2	1
174	сказать что оно	1	1
175	есть не что	1	1
176	надо сказать что	2	1
177	ни в каком	2	1
178	собой разумеется что	1	1
179	что если в	1	1
180	так же точно	7	1
181	том смысле что	1	1
182	по аналогии с	1	1
183	в том чтобы	3	1
184	те или иные	1	1
185	того или иного	2	1
186	и что следовательно	1	1
187	ту же самую	2	1
188	и никогда не	2	1
189	к выводу что	1	1
190	и что все	1	1
191	и те же	2	1
192	мы думаем что	1	1
193	более и более	2	1
194	и подобно тому	1	1
195	мы знаем что	4	1
196	при таком понимании	2	1
197	то же что	2	1
198	в другом случае	1	1
199	в то же	2	1
200	имеют ничего общего	1	1
201	к тому что	2	1
202	в том смысле	1	1
203	предметом своего исследования	1	1
204	одной и той	4	1
205	что на деле	1	1
206	между бессознательным и	1	1
207	становится совершенно ясно	1	1
208	того мнения что	1	1
209	по лестнице развития	1	1
210	сказать что если	1	1
211	что в этой	2	1
212	и что эта	1	1
213	ребенка и что	1	1
214	и в процессе	2	1
